,sentences
31,그냥 철저한 비즈니스 관계라고. 근데 비즈니스 관계 치고는 서로 너무 친근하게 말하고 다투는 건 함정 현재 히 안의 근황을 물어봤더니 결혼준비 중이라고 한다.
32,최근에는 배 틀 그라운드도 많이 한다.
33,"[25] 여자 팬이 없는 듯 하다. 2018년 5월 3일 전화 데이트에서도 여자 시청자가 거의 없었으니... [26] 진행하면서 특유한 전라도 억양이 유머 이자 특징이며, 목소리를 얼핏 들어보면 가수 비와 비슷한 편. 우 왁굳 TV 시청자이기도 하다."
34,우왁굳이 09 시절에 현실 모드를 진행할 때 꾸준히 참여를 해 왔고 15 시절에 GTA 온라인에서 어떤 무례한 유저가 우왁굳에게 시비를 거는 걸 왁굳이 몰래 방송을 키고 방영하자 장파가 그 섹션에 들어가서 우왁굳이 그 유저를 죽이는 걸 도와준 적도 있다.
35,키가 작고 [27] 마른 체구에 깔 쌈해 보이는 얼굴과는 달리 목소리가 상당히 깨는 편인데 2020년 기준 28세이건만 목소리를 들어보면 70대 할아버지나 할머니 같다.
36,특히 샤우팅을 높일 때 그런 특징이 있다.1
37,종 보통 운전면허를 가지고 있다고
38,한다.
39,2013년 21 살 때 취득. 키가 매우 작다.
40,"굉장히 왜소한 체격을 가지고 있는데, 키는 160cm(...) 이라고 한다."
41,남성 평균 키가 173~4cm 정도 임을 본다면 13~4cm 나 작다.
42,몸무게는 57kg라고 한다.
43,[28] [29] 키가 작기로 유명한 로이 조나 게임 캐스터 김의 중보다도 더 작다.
44,그래도 김 병만 보다는 크다.
45,"그래도 장파 본인은 이를 컴플렉스로 생각하지는 않는 듯 하다. 그러나 장파는 키가 작은데 비해, 장파의 남동생은 180cm 인 장신이다."
46,장파 본인은 어릴 때 밥을 잘 안 먹었다고...2019
47,년 10월에 포 메라니 안을 입양했다.
48,이름은 포리종합게임 유튜버지만 PC 게임을 주로 한다.
49,방송에서 잠에서 께어나 시작하는 것을 보아 집 돌이 인가보다(...). 현재 구독자 수는 현재 15.5만명이다.
50,[30] 노래 실력이 영 좋지 않다(...). 그래픽카드는 GTX 1070을 쓴다고 한다.
51,"CPU는 인텔 코어 i7.2020 년 5월 11일과 동년 7월 2일, 8월 28일, 11월 13일에는 한번에 50만원(!) 가량 터져서 24 시간 노 방종을 하기도 했다.2020"
52,년 9월에는 다 메다 메 밈이 급속도로 유행하게 되면서 장파 역시 한 시청자에 의해 밈이 만들어 지게 되었다.
53,"#, 이를 본 장파의 반응 .2020 년 10월 27일 장파의 생일 기념으로 최초로 술 먹 방을 하였다."
54,# 이런 쌍놈의 거! 아니 이런 개 같은 거 !에 헤이!! 야~ 얘 들아 그런 거 하지 마~ 아!! 씨 X[31] 어 허 어디서~ 응 꺼져 아니!!!!!! 응 잘 가세 여사 나이 눈물 약하다 욕하지 마~~~ [14] [15] [16] 장파의 주력 컨텐츠 이자 최고 인기 컨텐츠. 장파가 유 튜브 채널을 개설하고 인기를 몰게 된 것은 위의 설명대로 GTA를 플레이하며 재밌는 방송 스타일을 보였기 때문이다.
55,레 전 드라 불렸던
56,GTA 4( 유 튜브 구독자 1만명 내외) 시절부터 현재까지 GTA 싱글 플레이를 유 튜브 채널에 꾸준히 게시하며 활동 중이다.
57,타 유명 BJ 들이 GTA를 고 멤이나 시청자들 과의 멀티 플레이 컨텐츠를 해 나가는 추세에서 GTA 싱글 플레이를 고수하며 싱글 플레이만의 재미와 특성을 보여주며 팬들의 사랑을 받고 있다.
58,"실상은 시청자들이 말을 드럽게 안쳐 들어서란 다 [17] [18] 장파는 GTA 4 때 경이로운 스턴트 실력과 브금의 적절함, 시민을 이용한 다양한 놀이로 유명 세를 탔고 이후 GTA 5가 출시된 후에도 방송 스타일과 장파 특유의 유쾌함을 잃지 않았고 유 튜브를 관리하기 시작하여 구독자 15만여명의 대형 유 튜브 채널이 되었다."
59,조 회수는 5981만회 (2020 년 4~5 월 기준) .GTA 5를 플레이하는 요즈음엔 싱글 플레이를 하며 각종 맵패치와 모드 적용을 이용한 컨텐츠를 만들어 싱글만의 재미를 선사한다.
60,그러나 GTA 4 시절 일명 ' 경찰과의 전쟁' 이라는 대규모 멀 티 컨텐츠와 [19] 통칭 까 오리와의 멀 티를 간간히 했던 장파가 GTA 5를 플레이한 후론 멀티하는 모습을 거의 보이지 않아 멀티로 고안해 낼 수 있는 다양한 컨텐츠를 하지 않는 것에 대한 아쉬움이 드는 것도 사실이다.
61,장파가 어느 순간 시작한 게임이다.
62,"한 때 따로 영상으로 녹화하여 업 로드를 한 적이 있었으나 현재는 하지 않고, 스트리밍 진행만 한다."
63,근데 실력이 배린 이다
64,(...) .ex 시간상으로 배틀 그라운드 플레이 시간은 1000 시간이 더 넘는다 배그 초창기부터 입문했으나 꾸준히 하지는 않은 탓에 실력이 1000시간임에도 플레이는 배린 이정도 다 장파가 슈퍼 마리오 오디세이부터 대 난투 [20] 까지 했다.
65,아 직까진 2개밖에 못했다.2018
66,년 2월 12일에 편집자를 구한다고 올린 글이 논란이 되었다.
67,당연히 댓가가 지급되어야 할 편집 작업에 대해 일절의 페이도 주지 않겠다는 글을 올리며 영상 제작자들의 반발을 샀다.
68,"뒤늦게 "" 제 채널이 크면 보상을 해 드리겠다"" 고 변명했지만 당연하게도 책임 회피를 하려는 움직임일 뿐이라는 반응이 대다수. 열정 페 이 문서를 보면 알겠지만 장파가 보인 행동은 사실상 애사심 및 직업 정신을 강요 [32] 하며, 수습기간 [33] 을 기한 없이 두는 와중, 무리한 수준의 노동 [34] 을 강요하는 악덕 업주가 보이는 전형적인 행동과 일치한다."
69,"글을 올린 당일 GTA 싱글 방송 [35] 을 켰지만, 당연하게 수많은 비판의 채팅이 쇄도하면서 결국 방송은 중도에 포기하고 시청자들 과의 대화를 하려 한다는 이야기를 꺼냈다... 만 2020년 2월 27일 오후 6시 쯤 방송에서 번개 장터에서 전동 킥 보드를 19만원에 구매했으나, 사기를 당했다고"
70,방송에서 밝혔다.
71,"전동 킥 보드를 구매하기 위해 19만원을 먼저 입금했으나 배송은 되지 않았고, 판매자 계정까지 정지 당했다고"
72,한다.
73,"경찰에 신고는 했지만, 현재까지 잡지는 못한 상황이며, 19만원도 날려 버린 상황. 정작 그 방송에서는 "" 영상 편집이 쉽다고"
74,얘기한 게 아니에요.
75,그냥 영상 편집을 나를 위해서 해 주실 분들을 구하는 거지. 내가 돈 받고 만들려고 했으면 이렇게 안 했겠죠?
76,""" ""(' 그럼 왜 노 페이에요?"
77,' 라는 질문에) 내가 처음부터 돈을 주겠다고
78,하고 안 준 게 아니잖아요.
79,""" "" 싫으면 안 하면 되잖아요."
80,말도 안 되는 개소리들을 하고 있네.
81,""" "" 열정 페 이 하기 싫으면 안 하면 된다니까,"
82,"왜 자꾸 난리를 피우지?"" "" 그냥 나를 도와줄 사람을 찾는 거지"" 등 요점조차 제대로 파악하지 못하고 정당한 비판을 하는 시청자들의 말들을 개소리로 치부하는 모습을 보인 데 다가 심지어 본인을 비판하는 사람에게 "" 전화번호 줘 보세요"" 라며 사실상 팬 덤이 많은 채팅 창을 등에 업고 현 피 유도를 하는 모습을 보여주었다."
83,"말 그대로 적반하장. [36] 그로 인해서 계속해서 비판이 들어오자, 후반에는 "" 오해의 소지를 만든 내가 잘 몰랐다"" "" 내가 뭐 잘못했나"
84,"보지. 의도치 않게"" 등의 말로 사과 아닌 사과를 하고 다시 방송을 진행하기는 했지만, 이미 영상 편집자들에게 사실상 블랙리스트로 찍혀 버린 건 당연한 사항. 게다가 본인이 방송을 진행하는 대표적인 플랫폼 중 하나 인 유 튜브는 수많은 영상 제작자들이 발전시켜 온 사이트다."
85,본인이 개인 방송을 진행하면서도 그에 대한 고마움을 조금도 모르는 듯한 언행은 실망스럽기에 충분했다.
86,"장파는 방송 중 "" 제가 영상 제작자들을 무시했다구요?"
87,제가 언제 무시했어요?
88,""" 라며 반박하는 모습을 보이기도 했지만 열정 페이라는 것 자체가 그 업계에 종사하는 사람들, 혹은 그 업계 자체를 쉽게 보고 무시한다는 점을 간과하는 말이다."
89,입장을 바꿔서 만약 반대로 트위치 같은 스트리밍 플랫폼 회사에서 1일 2회 방송할 사람을 구하면서 도 네이션을 포함한 일 절의 페이도 주어지지 않고 [37] ' 회사 재정상황이 꽤 좋아진다면 그 때 페이를 주겠다' 고 말한다면 어 땠을지만 떠올려도 간단하게 장파의 입장은 반박 가능하다.
90,"그래도 허울 뿐이지만 사과를 했다는 이유로 ' 그냥 관심을 끊자 '며 살짝 잠 잠 해지 던 찰나 2월 14일, 같은 회사에 소속된 인원이 본인과 나눈 카카오 톡 을 내부고발하면서 반응은 급변했는데, 그 핵심 내용은 결국 본인에게 충고를 한 영 상인들을 X 신이라고 매도하는 모습을 보여줬다."
91,또 한 ' 정확히 사과를 한 건 아니냐
92,' 는 카 톡 에는 답장도 없이 묵묵부답으로 일관하고 당일 방송을 끝까지 마쳤다고.
93,"이후 저 내부 고발자에게는 "" 뒤에서 씹었냐"
94,""" 는 카 톡 을 보내며 배신당한 것 마냥 반응을 보였다."
95,"게다가 "" 나를 위해서 해 주실 분을 구하는 거잖아요"" 라는 언행과 다르게, 꽤나 준수한 퀄리티의 영상이었음에도 퇴짜를 놓는 모습 또한 좋게 비춰 지지 않는다는 지적이 있었다."
96,문제의 카카오 톡이 공개된 이후 첫 번째 영상에서는 당연하다는 듯 수많은 비판이 쏟아졌다.
97,하지만 위 사진에 보이는 것처럼 논리의 부재 상태로 끝까지 사과를 하지 않으며 도리어 시청자를 비꼬는 모습을 보여주기도 했다.
98,"게다가 이후 저 댓 글들은 삭제하고 본인을 응원하는 팬들의 댓 글만 남기는 등, 여전히 문제에 대해서 반성할 생각이 없는 듯한 모습을 계속 보이고 있다."
99,"[38] 해명 글 및 사과 문을 올렸는데, 살펴보면 사과 문은 1 줄 뿐이고 나머지 글 내용은 기존의 입장을 관철하겠다는 의미일 뿐이며 전혀 달라진 바가 없음을 공고히 하고 있다."
100,"다만 새로운 점이 있다면 아프리카 BJ와 편집자를 비교하며 합리화하고 있는데, 애초에 방송을 지켜보며 채팅 얼리기, 강 퇴 등만을 관리하면 되는 매니저와 2차 창작을 하는 편집자는 비교 대상이 될 수 없다."
101,"띄어쓰기와 맞춤법이 제대로 갖춰 지지 않은 것은 넘어가자 당일 해명 방송을 하기도 했는데 역시 기존 입장과 달라진 점은 전혀 없으며 매니저- 편집자, 내지는 ( 전문성을 논하니) 청소 부- 편집자 관계를 비교하는 등의 모습을 보였다."
102,"[39] 방송 막판에는 "" 영상 편집자 분들에게 본의 아니게 피해를 끼친 것 같아 죄송하고, 다시는 이런 일이 없도록 하겠다"" 고 언급했다."
103,"결과적으로 2일 전에 했던 것과 크게 다르지 않은 패턴인데 다가 "" 사과 문에 뭘 적어야 될까요?"
104,""" 등으로 시청자들에게 묻는 느낌이 강하긴 했지만 그건 확인 차원의 문제로만 생각하면 문제될 수준은 전혀 아니다."
105,최종적으로 사과 문을 공식 업 로드 한 것으로 어느 정도의 논란은 마무리가 되었다.
106,물론 처음의 이미지 까지는 회복되기 힘들 것으로 보이지만.. 결국 이 논란 때문인지 며칠간 방송을 쉬었다고
107,한다.
108,현재는 다시 방송 중. 사건에 대해서 장파를 억지로 옹호하는 어린 팬들 로 인해서 오히려 더 반발이 심했다는 반응도 있다.
109,나이 어린 학생들이 상황 파악을 제대로 하지 못하고 무리하게 스트 리머 편을 드는 걸 보니 비뚤어진 팬 심으로 무너진 여러 스트리머의 모습이 보이는 것 같아 안타깝다는 반응도 나왔을 정도. 사실 다른 입장에서 보면 사실 장파의 팬들은 본인들의 노력으로 만든 영상이 상업적으로 사용이 된다고 해도 전혀 문제가 되지 않는다고
110,생각할 수도 있다.
111,다만 그것은 철저히 내부에서 해결이 되었어야 하는 일일 때만 해당하는 일이다.
112,"장파가 처음부터 주장한 "" 난 내 팬에게 부탁한 거니 문제 없다"" 는 주장 또한 그 글이 외부로 노출이 된 상황에서 영상을 업으로 삼는 사람들에게까지 보였기 때문에 설득력을 잃었던 것. 실제로 최근 유 튜브 크리에 이 터들이 늘어나며 영 상인들의 소위 말하는 ' 몸 값' 이 내려가는 현상이 많았기 때문에 장파는 상당히 예민한 부분을 잘못 건드렸고 [40] 이렇게 커질 일도 아니었지만, 그 초기 대응에 있어서 확실히 하지 않았고 장파 본인의 어휘력이 부족했기 때문에 논란이 꽤나 커진 측면이 있다는 입장을 보이는 사람들도 있다."
113,이러니 저러니 해도 장파 입장에서는 이미 한 번 입혀 진 유 튜브를 이용하면서도 영 상인을 무시한 스트리머라는 딱지를 떼는데 꽤나 힘이 들 것이라는 것이 중론.
