,sentences
58,곰돌이류 행 템과 중력 증폭기가 도면으로 배수를 가져 감에 따른 답답함을 일정량 해소시켜 주기 때문에 도면을 사용한다는 이유로 쌍 욕(?) 을 하거나 하는 성향은 거의 없다.
59,예전엔 그랬었다.
60,진짜로 현재 랩돼가 제일 싫어하는 캐릭터는 자하이다.
61,"이 역시 큰 그림을 선호하는 랩돼의 특성에 의한 것인데, 돈이 조금만 쌓이기 시작하면 귀신같이 달려와서 가진 돈을 모두 지워 버리고 견제 수단이 없는 확정 면제( 강제 정전) 나 블랙홀을 타고 자기 땅으로 뺑소니치기 때문에 다 굴이나 공격할 때 자하만 골라 죽이는 거 빼고는 마땅한 대처 방법이 없다."
62,이 마저도 자하가 2명 이상이면 힘들다.
63,게다가 자하는 출시 때 이벤트가 쉬워서 얻은 유저가 많고 발동 조건도 아무 땅이나 3~4 번 밟으면 돈 지우라고 거의 떠먹여 주기 때문에 자하가 있으면 90% 이상 보유 마블이 0원이 된다.
64,"이전에 싫어한 캐릭은 다크 앙 투아네 드였는데 페인트 방어 보조 옵 + 제 자리 통 면 수호 석으로 뚫고 잡을 수 있는 반면, 자하는 수호 석이 아닌 영롱 마블 강탈 보석으로만 막을 수 있는데 이마 저도 확률이 30% 로 낮아서... 헤비 과 금 러인 랩돼 가 유일하게 얻지 못했던 행 템이 비눗 방울 장난감이었다."
65,매 행 템 이벤트마다 비눗 방울 장난감을 기원하며 고군 분투 중 2016년 9월 28일 드디어 비눗 방울 장난감을 얻는데 성공했다.
66,빛나는 비눗 방울 장난감과 각성 도깨비 곰돌이도 오랫동안 실패하다 그 2017년 2월 10일과 2017년 2월 17일 저격하였다.
67,순간이동 초대권도 저격하지 못하고 있다가 대박 뽑기 이벤트를 통해 저격에 성공했다.
68,"달콤한 마 히로와 연화는 각각 2017년 3월 21일과 2017년 5월 1일에 늦게 저격. 2017년 10월, 블랙홀 주술 지팡이를 획득하지 못하였지만 별 사탕 링크 에스텔의 출시로 같이 상점에 나온 코일을 모아 획득하게 되었다."
69,18년 4월 20일 ' 땅 부자의 건설장비' 이벤트에서 그지 같은 난이도로 인해 승 건에 잠시 혹한 적이 있으나 BJ로써의 의무감으로 땅 건을 결국 뽑았다.
70,그리고 70장 허공에 던졌다고
71,후회했다.
72,18년 5월 24일에는 조각 이벤트에 참여해 드디어 권배를 뽑고 같은 해 7월 26일에 승 건을 마지막으로 당대 모든 행 템을 저격하는데 성공했다!
73,"랩돼 가 방송( 저격, 스케줄 )에서 행운 아이템이나 캐릭터 카드 합성 등에서 대박을 터트리면 달빛 요정 역전 만루 홈런의 ' 축 배' 라는 노래를 튼다."
74,리그 41 연승이 최다였다.
75,"이후 50 연승에 도전했고 30 연승을 한 이후 고비를 넘기다가 요새맵에서 노멀 카인, 테마 파크맵에서 이안에게 패배하는 바람에... 그러다가 마침내 1월 18일 테마 파크 맵에서 울 드로 프시케를 꺾어 리그 50 연승에 성공했다!"
76,특히 40 연 승 이후 바로 전주 전체 랭킹 1위 이자 리그 최다가 51 연승이었던 모 마 BJ 인 빅 피 쳐 이 화백도 있었다.
77,최다 연승은 53 연승으로 마감. 2017년 9월 이후로 소피의 출시로 인하여 연승 갱신하는 것은 거의 포기한 듯하다.
78,간혹 40 연 승 이상을 할 때도 있긴 하지만 정작 상대방의 주작으로 패배한다.
79,그리고 실제로 소피 때문에 리그 연승하기가 힘들다고
80,하였다.
81,영상 (18 분 8초) 랩해도 돼 가 잠시 사정이 있어 재 접속 했을 때 랩해도 돼 태블릿 PC의 화면에 리 니지 2: 레볼루션이 있는 걸 보아하니 리 니지 2: 레볼루션도 하는 것으로도 보인다.80
82,만 원대의 노트북을 사서 오버워치를 하는 영상을 찍은 적이 있는 걸 보아 오버워치도 하는 걸로 보인다.
83,나중에 GTX1080 을 73만 원에 사서 또 오버워치를 하는 영상을 찍었으며 2018년 4월 방송 중 자신의 점수가 3600점대로 마스터를 유지한다고 밝혔다.S
84,+ 캐릭 터 '로 나 '를 무려 180만 원을 들여서 뽑았다.
85,하지만 로 나를 180분도 사용하지 않았다.
86,[35] 랩돼는 왠만 하면 이벤트 첫 날에 신( 캐릭터/ 행 템) 을 저격하는 편인데 로 나가 출시되었을 때는 결제 한도 초과 때문에 다음 날까지 로 나 뽑기를 진행되었다.
87,랩돼 한 테만 워낙 난이도가 높아 기 프트 카드로 고액을 결제하였지만 결제 보너스를 오픈하는 중에 로 나를 얻기 위해 필요한 카드가 나와서 나머지를 환불하고 유용하게 사용했다.
88,이 사건 이후로 시청자들 사이에서는 '180 만원 =1로 나' 와 같이 하나의 단위로 쓰이는 등 수시로 랩돼를 괴롭히는(?) 일종의 밈 비슷한 것이 됐다.2018
89,년 3월 6일 방송에서 신 행 템을 저격한 후 S+ 보조능력치를 바꾸는 중에 이미 방송 시작 전 영광의 빛 패키지를 3만원 어치 구매 해 놓고 많은 시청자 앞에서 많은 S 행운 아이템과 골드를 증발시켰다.
90,그래 놓고는 시청자에게 책임 전가를 하고... 당연히 시청자는 행복해 했다.
91,"영광의 빛 패키지에 불 매 운동을 진행했었으나, 그럼에도 불구하고 영 빛을 끊임없이 패키지로 판매하는 운영자한테 포기한 듯 늘 영 빛을 구매한다."
92,그중에 제일 좋아하는 패키지는 당 연히 스페셜 영광의 빛 패키지 [36] 로 이때는 기본으로 20만원 정도를 과 금한다.
93,현실은 시궁창 모 마를 오래 한 만큼 넷 마블의 만행을 모두 겪으면서 왔다.
94,이제는 지쳤는지 그러려니
95,한다.
96,넷 마블이 벌금을 먹었을 때 아주 고소 해했다.80
97,신무 탈을 가장 갖고 싶어 했다.
98,스영 빛 등에 100만원 이상 과 금했음에도 불구하고 80 신무 탈을 갖고 있지 않았었지만 2018년 8월 3일 기준 4개를 보유하고 있다.
99,"드바, 슈성기에 50 신무 탈은 있었으며 드바는 80으로 업그레이드 하고 슈성기에 붙은 건 보험이라고 한다."
100,동생이 있는 듯하다.
101,6월 10일 방송 중 어렸을 때 가족들과 여행을 많이 다녔다고
102,"했는데, 부모님과 동생을 언급하였다."
103,이후에도 동생과 함께 밥을 먹었다는 언급 등이 있었다.
104,"하도 권 영식이랑 많이 엮이며 권 재익이라고 까지 불리니까, 네이버에 권 영식을 검색하면 연관 검색어에 권 재익, 권 현지, 이 재익 이 뜰 정도이다."
105,과거에는 ' 랩해도 돼' 도 연관 검색어였으나 사라졌다.
106,최근엔 유행어 안 쓰면 별 풍선을 준다는 미션에서 유행어의 기준이 나무 위 키의 ' 랩해도 돼?' 문서의 유행어 문단이었다.2018
107,"년 12월 19일, 드디어 총 과금액이 1억을 넘었다!"
108,"원래 총과 금액이 9,999만원이었으나, 아쿠아 맨을 저격하기 위한 이벤트 아이템이 많이 나오질 않아, 22만원을 추가로 넣어 결국 1억을 넘겼다(...) .2020 년 8월 30일 군 입대를 한다는 영상을 올렸으며 영상에서 전문 특기병 면접에 합격하여 MC 군사 경찰 보직으로 9월 7일에 논산 훈련 소로 입영하였다."
109,"훈련소에서 소대장 훈련병을 맡았다 따라서 전역 일은 2022년 3월 6일이며, 복귀한다면 3월 7일에 할 것으로 보인다."
110,[ 펼치기 · 접기 ] 편집용 프로젝트 ㆍ 작성 도움말 시리즈 PC 판 ㆍ for kakao ㆍ Let's Get Rich ㆍ 모 마 송 ㆍ 코믹스 모바일 내적 요소규칙 ㆍ 게임 요소 ㆍ맵ㆍ 게임 모드 모바일 외적 요소 모두의 마블 공식 카페 ㆍ 모 마 마스터 ㆍ 광고 모바일 하위 요소 캐릭터 ㆍ 보석 ( 초월 ㆍ 수호 석 ㆍ 흑요석) ㆍ 주사 위 ㆍ 행 템 ㆍ 보조 옵모 바 일 평론 논란 및 사건 사고 ( 저작권 분쟁) ㆍ 비판 및 문제점 PC 하위 요소 캐릭터 ㆍ맵ㆍ 규칙방송 요소 월드 챔피언십 ㆍ 마이 턴 ㆍ 모 마 G 스타 ㆍ 전국민대회 ㆍ 랩해도 돼? ㆍ BJDuo( 시청자 여러분들 소리 지를 준비 되셨습니까?
111,"Make some noise!!) 소리~ 질러~! 행 템 뽑기 혹은 캐릭터 카드 뽑기나 이벤트 합성에서 대박이 나왔을 때, 또는 게임 진행 중 상대 공격 성공 직전이나 성공한 후 하는 말 나만 질러~! 상대방을 공격 시도 하였으나 실패했을 때 너만 질러~! 상대방이 랩돼를 공격 시도 하였으나 실패했거나 랩돼 가 공격을 방어했을 때 튀어!! 시청자 스케줄 도중 계정파괴를 했을 때, 이 말을 외치고 로그 아웃을 한 뒤 다음 계정으로 넘어간다."
112,/ 4 인전에서의 경우 자신이 먼저 파산하게 되고 관전을 할 때 게임이 끝나기 직전에 게임을 나가면서 외친다.
113,[24] 자~ 여러분들 반갑습니다!
114,랩돼~~ 지 새끼입니다~!
115,유 튜브 영상 시작 멘트 자 다이아 @ 개 먹 방입니다
116,또는 자 다이아 @ 개 먹 방 시작합니다
117,/ 시작해 보겠습니다!
118,시청자 스케줄 영상 시작 멘트 주인님께서 말씀하신 카 톡입니다!
119,또는 주인님께서 말씀하신 카 톡 읽어 볼께요!
120,시청자 스케줄 시작 멘트 자~ 레 디 (Ready) 하세요!
121,빨리 하세요!
122,뭐하세요!
123,게임 대기실에서 상대가 준비를 빨리 하지 않을 때 손님~ 제가/ 이리로 모실게요~~4
124,인전에서 다른 사람의 랜드 마크에 속박된 상대방에게 블랙홀/ 스트랩을 설치할 때 골드가 딸딸 딸딸~ 딸리네요
125,"골드가 부족할 때 나 지금/ 쟤 지금 삼~ 건~ 해! 터져 주는 건장~ / 안 터지는 건장~ 건장류 행운 아이템이 ( 안) 터졌을 때 니 머리에 한 방 !~, 폭탄 받아 라~ 인형 뽑기 맵에서 상대방에게 마블 폭탄을 떨어뜨리려 할 때'"" 제발 ~ 제 발 ~ 제 바- 알~!! 시 X ~'"" 스케줄의 마지막 희망 행 템 뽑기 권& 프 카 등이 실패했을 때 대가리 박아!! 상대 방을 공격할 때 ""' 땍! 땍! 땍! 대~ 가리~ 박아~!'"" 상대방을 공격할 때 쓰는 용어이지만 조금 더 재미를 붙인 용어이다."
126,밀어 버려!!! 상대방을 펀치류로 공격할려고 할 때 대~ 단합니다!
127,"어이가 없거나 당연히 될 줄 알았는데 안 됐을 때 이 분위기 그대~ 로~ ( 트리플/ 라인/ 관광지) 독점에! 도전 하세요~!, ( 트독/ 라 독/ 관 독) CHANCE~ 독점 찬스 메세지가 떴을 때 안 되겠다 나 빈정 상해서 ( 트독/ 라 독/ 관 독) 해야지~"
128,게임이 원하는 대로 잘 풀리지 않아 그냥 독점을 노릴 때 으아 아아 아아 아아 악 망했을 때 / 말렸을 때 따 잇!! 아쉬울 때. 현재는 가끔 씩 따 잇 따 잇 따 잇 따 잇을 쓰기도 한다.
129,"따쓰! 따쓰! 준비를 완료 했을 때, 또는 여러 상황에서 자주 쓰이는 유행어 [25] 랜드 마크 도 애 애 애 애~ 지 쉐끼~!! 상대 방이 건장 주작이나 기타 이유로 랜드 마크를 많이 건설할 때 랩돼~ 리 결제 시청자 계정 유료상품을 자신의 사비로 대신 구매하여 줄 때 방 빼세요!"
130,"큐브 칸을 비우려고 큐브를 즉시 오픈할 때 불발 데스요 행 템/ 카드 능력이 안 터질 때 차라 라 라 라 띠 리 링!!/ 슈 루루루 룩 뾰로 롱!! 행운 아이템 5회 뽑기 권을 오픈할 때 신속히 이동해! 그림자 인 술서/ 괴도의 인술서 발동 시쓰~ 벨 것 / 개 같은 거.. 게임 도중 상대에게 당했을 때나 스케줄 진행 중 결과가 좋지 않을 때 이거를 강조해서 말하면 게~ 이 같은 거.., 게이 씨 권 배 같은 거 상대가 랩돼 땅을 밟았으나 권력자의 배지 발동으로 통행료 면제를 받았을 때 썩! 쎅스! 카드 강화 중 SUCCESS가 떴을 때 오! 마이 갓~ 왓 더 헬~ 상대 땅 중 비싼 땅을 의도치 않게 밟았을 때 오히려 좋아 요원하는 상황이나, 행 템, 카드 등이 나오지 않았지만, 그래도 이득을 볼 여지가 있을 때 하지만 주로 정신 승리이다."
131,어 딜 도 망가? 도 망 가 봤 자
132,지상 대방이 자신의 땅에서 힐링 여행권 관련 스킬이 터졌으나 블랙홀이나 잘 가 북 등으로 다시 자신의 땅으로 데려올 때 오빠 x( 주사 위 숫자) 뽑았다 널 때리러 가~! 상대방을 공격할 때 육 (6) 이 아니라 욕이 나오네...
133,"주사위를 굴려서 6이 나오면 대박이지만 다른 숫자가  나와서 망했을 때 이러면 되지 뭐, 하! 랩돼 가 상대를 공격했을 때 상대방이 면제나 공격 방어 보조 옵 등이 발동하여 파산을 못 시켰지만 또 다시 공격 기회가 있을 때 나가면 되지 뭐, 하! 랩돼 가 무인도에 들어갔지만 무인도 탈출 보조옵으로 빠져나올 때 Emergency, Emergency~! Somebody Help me! 상대방이 독점을 앞두거나 혹은 본인이 파산 위기인 상황일 때 재가 왜 저럴 깡? 상대방이 뜬금없이 이상한 플레이를 할 때 취~ 취! (GG!) 상대방이 파산한 경우 주인님 도. 망가 보겠습니다."
134,계파하고 마지막으로 말할 때 주인님 만족도 조사하겠습니다.
135,( 주인님의 만족도는 10점 만점에 몇 점?) 스케줄 끝나고 마지막으로 계정 주인의 반응을 알아볼 때 [26] 주인님 즈으으 으응 말 유감입니다.
136,"스케줄을 맡긴 시청자가 이득을 보지 못했을 때 죽어! 죽어! 죽어!!!, 뒤~~ 져 라! 상대를 공격해서 파산시킬 때 방어 무시다~! 무시 무시하지~? 상대가 공격 방어 보조옵으로 끌어 당기기 공격을 방어했지만 방어 무시 보조 옵이 발동해서 공격에 성공했을 때 중복 데쓰요~ 이미 가지고 있는 캐릭터나 행 템이 나왔을 때 천 카 찢고( 속박 걸고) 중 증 터져!( 천 카 찢어!) / 내 땅 밟고 점 슈터져! 행 템이 터져 연계가 되길 기원할 때 [27] 친구를 만나느라 사사 사 (444)~ 주사위 숫자가 4가 나왔을 때 해해 해해 해해, 롤 롤 롤 롤 롤 롤, 통통 통통 통통, 경 경 경 경 경 경 순서대로 해리, 로 디, 통통이, 경험치 ×2 배 물약으로 다른 캐릭터 카드를 강화할 때 하는 말. 현재는 모두 경험치 ×2 배 물약으로 통일되어 해리, 로 디, 통통이를 넣을 때 하는 멘트는 더 이상 들을 수 없게 되었다."
137,무루루루루루루 탈 플레이어들의 행운 아이템을 소개할 때 보조 옵션에 ( 신) 무인도 탈출 옵션을 읽을 때( 다음 분) 넘어갈게요~~
138,"옹! 시청자 스케줄이 대박 나고 다음 스케줄로 넘어갈 때 밥 쭈떼요~!! 방송 중인 아이 패드가 배터리 부족 경고 알림이 떴을 때으에에엣취랩돼가 기침할 때 ?? 결론, 넷 마블 ㅗ넷마블의 만행 고발이나 넷 마블을 비판하는 유 튜브 영상에서 마지막에 결론을 내릴 때 자막과 함께 하는 말 S 인데요!"
139,(에 쓴 데요!)
140,프리미엄 행 템 뽑기에서 S 행 템이 나올 때 에스 쁘으으 을 (S+)!!! 카드 팩에서 S+ 가 나올 때 트래 쉬~ 안 좋은 캐릭터/ 행 템이 나왔을 때 잘 먹겠습니다~~
141,이야~!
142,맛있다!!/ 맛이 기똥차다!! 상대가 3 건물을 건설한 지역을 인수하고 랜드 마크를 지었을 때 애~ 지구요 톰과 제~ 리 구요~~ 스케줄에서 대박이 나거나 상대를 크게 파산시켰을 때 쯔이야
143,"아아 아아~ 랩돼 가 기지개를 켤 때 ?? 탕 탕탕 핑거 팁~ 카드 강화로 보석 소켓을 뚫을 때 Upgrade Complete 캐릭터/ 행 템을 얻었거나, 보조옵을 돌렸는데 기존 것의 상위 호환인 것이 나왔을 때 천 카 찢어!!! 찌 저쓰 찌 저쓰!!! 랩돼 가 상대방을 공격 한 다음 상대방이 천 카카드를 사용했지만 천사카드를 랩돼 가 찢었을 때 아 결국 찢지 못합니다"
144,"천사카드 무력화가 터지지 않아서 한번에 파산을 못 시켰을 때 구 데기 데쓰요 ~ 영 좋지 않은 캐릭터, 행운 아이템이 나왔을 때( 조금 더) 김 숙희 스케줄 진행시 나쁘지 않은 결과를 얻었는데 계정 주인의 다이아 등이 많이 남아 있을 때 계정 주인에게 더 깊숙히, 즉 조금 더 다이아 등을 쓰시겠냐"
145,"는 여부를 묻는 말 도면에 몸을 맡겨 라!, 오우, 도면을 믿어 보자! 도면으로 배수를 뺏기 위해 일부러 상대의 비싼 땅을 밟는 상황에서 쓰는 말 안 터지는 경우가 많다."
146,이이 이이~~~! 게임 중에 주사위 숫자 2를 노릴 때 넌 이제 뒤졌어요
147,즉사 즉사!!! 게임 플레이를 하고 있을 때 랩돼의 설계가 성공하여 다른 플레이어가 파산되는 것이 확실시되어 기분이 좋을 때 그 렇 칠 (7)!! 게임 중에 주사위 7이 나와야 할 때 7이 나온 경우 느그의 마블 너나 해~ 소피의 마블 대피해~ 현질의 마블 과 금해~ 우연히 모두의 마블 로고 송 자 이언 티/ 박진영 버전 나올 시 랩돼 가 개사해서 부른다.
148,매번 약간의 가사 순서나 멘트가 달라지기도 한다.
149,"시간을 달려서~ 파산 시킬 수만 있다면 마법의 정원 맵의 시간의 탑 지역으로 이동하여 상대방을 공격 할 때 [28] 그 점 참고할 것 행 템/ 신 캐릭터의 능력 연계 등 시청자들에게 정보 을 알려준 후 하는 말 얼리고~ 얼리고~ 얼음 동굴 맵에서 얼음을 얼릴 때 안돼 애 애 애 애~~ 거의 다 이긴 게임을 상대가 독점으로 이길 때, 또는 대출 받고 난 다음 타격이 큰 공격을 받아 파산했을 때 우 아아 아아 아아!!! 프카팩에서 ○○○ 가 나옵니다!!"
150,( 소리 질러!!) 프리미엄 카드 팩에서 좋은 캐릭터가 나왔을 때 우 아아 아아 아아!!! 행뽑에서 000이 나옵니다!!
151,( 소리질러!!) 행운 아이템 뽑기에 서 좋은 행 템이 나왔을 때 무려 ○○이나 할인하잖아?
152,"어 머 이건 꼭 사야 해! 중간에 본인 스케줄 중 가 성비가 좋은 히든 상점 또는 패키지가 뜬 경우 넷 마블의 흑우 인증 주 작작 주주 작, 주작 ( 개) 씹오 지네게임 중에 상대방 또는 랩돼 가 행 템이나 캐릭터 스킬이 연속해서 발동하거나 스케줄에서 이상할 정도로 좋은 결과가 나왔을 때 킄킄 느 X 마블 게임 실행 시 "" ㅋㅋ 넷 마블~"" 이 나올 때 안 봐도 야 동이죠"
153,안 봐도 비디오를 랩돼 가 재구성(...) 한 말광고 보고 오시죠~~
