,sentences
66,물론 게임상에선 엘릭서가 있다는 언급이 거의 없고 [51] 베타와 정식 출시 버전에 설정이 그대로 이어져 있다는 보장이 없다.
67,이 외에는 클래 시 오브 클 랜과의 접점이 없기 때문에 두 게임이 같은 세계관을 공유하는지는 알 수 없다.
68,그러나 브롤 러 스킨들 중 발리의 마법사 발리와 모 티스의 암흑 마녀 모 티스가 있기 때문에 언젠가는 브롤스타즈에 나올 만한 슈퍼 셀 세계관의 유닛들을 수입해 올 수도 있다.
69,또 한 클래 시 오브 클 랜에서는 브롤 스타 즈 출시 기념 엘 프리모가 이벤트 유닛으로 등장했었다.
70,현재는 액체가 나오는 효과가 사라졌다.
71,[52] [53] 승리 팀에서 관중들의 환호와 함께 제일 잘한 플레이어를 뽑아 스타 플레이어로 선정하며 무승부일 때에는 팀에 상관없이 뽑는다.
72,가끔 씩 패배한 팀에서 스타 플레이어가 선정되는 경우도 있으며 이 경우 자신의 팀은 다 패배 모션을 취하고 있는데 스타 플레이어 본인은 패배했음에도 승리 포즈를 취한다.
73,[54] [55] 또 스타 플레이어가 없을 수도 있는데 양 팀이 서로 공격을 한번도 맞지 않는다면 이런 경우가 나온다.2020
74,"년 9 월 업데이트로 게임 결과 창이 바뀌기 전에는 패배 팀에는 관중들의 아쉬움과 한탄에 "" 다음에 이길 수 있겠죠!"
75,""" 라는 문구가 나오며 전투 토큰을 적게 주고 트로피가 깎였었다."
76,[56]( 로보 럼 블을 제외한 티켓 이벤트에도 나왔다.)
77,무승부가 되면 관중들의 휘파람에 박수를 치며 무승부를 한 팀 중에서 스타 플레이어를 선정한다.
78,트로피는 증가도 차감도 없고 토큰은 15개를 준다.
79,2020년 9 월 업데이트 이후에는 쇼 다운에도 나오며 트로피는 증가했는데 1등은 아닌 경우에 무승부 시 나오는 배경음악이 나온다.
80,"[57] 현재 국내에서 미성년자들, 특히 유치원 생들, 초등학생들에게 인기가 아주 높으며 덩달아 그 부모님들에게도 인지도가 있다."
81,게임의 진입 장벽이 낮은 것 [58] 이 큰 장점으로 꼽힌다.
82,브롤 스타 즈 이상의 난이도를 가지는 게임들을 어려워하는 성인 유저들도 많이 즐겨 한다.
83,서비스 기간과 정책에 따라 달라질 여지가 있지만. 다만 어느 정도 이상으로 넘어가면 게임이 매우 어려워진다.
84,"트로피 [59] 가 높아 질 수록 브롤 러 상성, 뛰어난 조준 능력이나 무빙 그리고 상황 판단력도 요구되기 때문에 브롤 스타 즈 공식 대회가 열리기도 한다."
85,' 입문은 쉽지만 마스터는 어렵다' 는 말이 아주 적절하다고
86,보면 된다.
87,몇몇 팀원들의 점수도 쇼다운 존버 등으로 트로피가 실력 상향 없이 높아 진 점 수라 더 힘들다.
88,특히 유 튜버 클럽에 가입하는 등 몇 절차만 걸친다면 게임에 적응하지 못한 사람들까지 실력 증가 없이 트로피가 오를 수 있어 만나는 팀원들도 중요하다.
89,업데이트 미리 보기 영상은 한국 시간 기준 23시 [60 ]부터 공개할 수 있게 하는 것으로 보인다.
90,한국 유튜버들은 그 시간에 취침을 하기 때문인지 아침이 되어서 야 올리는데 그 때문에 해외 유 튜버 영상을 통해 업데이트 미리 보기를 먼저 접할 수 있다.
91,일부 브롤러들은 설정상 다른 브롤러들간의 접점을 가지고 있는 경우도 있다.
92,"남매 관계인 니 타 와 레 온 [61], 정 커 가족 관계인 제시, 팸, 나니, 레트로 폴리스에 거주하는 불, 크로 우, 비비, 언 데드인 프 랭크, 모 티스, 엠 즈 [62] , 해적 관계인 대릴, 페니, 틱, 타운에 거주하는 파이 퍼, 발리, 바이런 [63], 광산에서 일하는 다이 너 마이크, 칼, 재키, 설원 호텔을 운영하는 미스터 P, 게 일, 루, 오락실 출신인 8 비트, 브록, 리코, 식물학 관련 일을 하는 로사, 비, 스프 라 우 트, 슈퍼 히 어로 인 맥스와 서지, 사막의 바자에 거주하는 타라, 진, 샌 디, 멕시코에 함께 거주하는 엘 프리모, 포코, 앰버, 스타 파크 안의 선물가게에서 일하는 콜레트, 에 드거 등이 있다."
93,이와 같은 브롤 스타 즈 세계관이 공식적으로 2020년에 추가 되었다.
94,공식 개발 진과의 QnA에 따르면 2019년 기준 매달 브롤스타즈에 접속하는 유저의 수가 대한민국에서만 400만명으로 전세계 1위라고 한다.
95,"가끔 씩 공개되는 브롤 토크에서 관계자들이 한국어로 된 브롤 스타 즈 옷을 괜히 입고 나오는 게 아니라는 이야기 .2019 년 12월 11일 구 글 플레이 2019년 올해를 빛낸 인기 게임, 올해를 빛낸 경쟁 게임 부문에 선정되어 2 관왕을 달성하였다.2019"
96,년 12월 12일 브롤스타즈가 정식 출시 1주년이 되었다.
97,"또 한 그날부터 크리스마스 이브 (12 월 24일 )까지 모든 유저들에게 메가상자, 더블 토큰, 티켓 등의 무료 상품과 리코의 스킨 인 리코 셰 [64 ]를 지급했다."
98,"게임 내에서 사용되는 글꼴은 Lilita One 이며, 한국어는 이 글꼴이 적용되지 않는다."
99,"일본판의 경우, 영문 원판 및 영문 판을 기반으로 그대로 번역한 한국판과는 다르게, 게임 내 모드 및 요소 등의 이름이 개명된 부분이 많다."
100,"젬 그 랩은 "" 에메랄드 헌트"" 로, 쇼 다운은 "" 배틀 로얄"" 로, 브롤 볼은 "" 브롤 스트라이커"" 로, 하 이스트는 "" 강 탈"" 로, 바 운 티는 "" 상금 벌이"" 로, 시 즈 팩토리는 "" 제압 ""으로 개명됐다."
101,"또 한 영웅 브롤 러 파이 퍼는 "" 엘리자베스"" 라는 이름으로 개명됐다."
102,"여담으로, 베타 테스트를 시작하기 전 코드네 임이 공개되었는데, Laser 혹은 Slugfest라고 한다."
103,"그로 인해서 인지 앱을 열어 보면 로 딩할 때 나는 익숙한 사운드의 제목은 laser_load _01 .ogg 라는 파일 명이고, 지금은 많이 사라졌지만 과거 서부 풍 시절을 가리키는 Slugfest 역시 서부 풍 시절부터 존재하던 인 게임 노래 등의 제목에 그대로 남아 있다."
104,"Slugfest_ingame _01 이런 식으로. 브롤 스타 즈의 인기에 의해 소수 국가들 한정으로 열쇠고리, 딱지, 피 규 어, 인형 등을 판다."
105,한국도 판매 중에 있다.
106,스파이크를 제외한 모든 브롤스타즈의 브롤러들은 목소리를 가지고 있다.
107,[65] 브롤 러 별 대사는 각 브롤러의 문서에서 찾아볼 수 있다.
108,브롤 스타 즈 공략 법: 잘하는 법이라는 앱이 나무 위 키의 문서를 도용했다.
109,"유 튜브에 3 번째 브롤토크가 나온 이후, 채널을 살펴보면 프로 필 사진이 해골에서 일반 표정이 되어 있다."
110,몇몇 가게에서 레 온이 입는 후드 티를 팔기도 한다.
111,"선정적이나 욕설, 범죄자, 고인, 사회적 물의를 일으킨 인물 등 부적절한 닉네임으로 생성하면 닉네임이 바뀐다."
112,[66] 유 튜브에 공개되는 대부분의 애니메이션 [67] 은 한국의 VCRWORKS에서 제작되었다.
113,"# 왼쪽의 파란 조이스틱으로 이동을, 오른쪽의 빨간색 조이스틱으로 일반 공격을 할 수 있다."
114,"상대에게 공격을 맞히다 보면 특수 공격 게이지가 전부 차면서 노란색의 조이스틱이 활성화 되는데, 이것을 조작해 특수 공격을 발동할 수 있다."
115,"쉘 리나 콜트처럼 강화된 공격을 하거나, 니 타, 제시처럼 터 렛/ 소환 물을 설치/ 소환하거나, 불이나 대 릴처럼 일정 거리를 빠르게 이동하거나 [16] [17] 프 랭크, 스파이크, 진처럼 상대방에 행동에 제약을 거는 등 다양한 종류가 있다."
116,일반 공격과 특수 공격은 피해를 준다면 특수 공격이 충전되기에 특수 공격을 사용하자마자 충전이 되어서 특수 공격을 일반 공격 마냥 날려 대는 것도 가능하다.
117,[18] 브롤 러의 레벨이 7 이상이 되면 획득할 수 있는 '가 젯' 이 있다.
118,매치 당 3번까지 사용할 수 있다.
119,[19] 조이스틱이 아닌 버튼 형식이라 대부분 조준이 필요하지 않다.
120,[20] [21 ]3 초 간 공격을 하지 않고 피해도 받지 않으면 체력이 최대 초당 13% [22] 만큼 회복된다.
121,"[23] 듀오 쇼 다운, 보스 전, 빅 게임의 빅 브롤 러, 슈퍼 시티 램 피지를 제외한 게임 모드에서는 체력이 다하면 일정 시간 후 스폰 지점에서 리 스폰 되며 3초 동안 무적이 된다."
122,"듀오 쇼 다운, 보스 전, 슈퍼 시티 램 피지의 경우 팀원이 살아 있을 경우에만 팀원의 위치에 리스 폰하게 된다."
123,"[24 ]2018 년 3월 패치로 새로 생긴 기능. 전투 방식, 그 중 공격 방식이 탭에서 조이스틱으로 변경되며 조준이 힘들거나 조준했을 때 효율이 떨어지는 브롤러들을 위해 생긴 듯 하다. 빨간색 조이스틱을 한번 탭 하면 사정거리 내에서 시야에 보이는 가장 가까운 상대를 향해 자동으로 일반 공격이 1회 나가는 식이다."
124,만약 주변에 상자나 브롤러가 아니지만 피가 깎일 수 있는 것이 존재할 경우에는 그것을 먼저 공격한다.
125,( 상 자가 주변에 있다면 수동 조준 추천) 특수 공격도 일부 예외 [25 ]를 제외하면 같다.
126,아무도 시야에 들어와 있지 않을 때는 자동 조준을 쓰기 전 마지막 목표물이 있었던 방향으로 발사한다.
127,만약 아무도 시야에 들어온 적이 없었다면 바라보고 있는 방향으로 공격이 나가게 된다.
128,"근거리 브롤러들은 조준하는 데 드는 시간을 절약할 수 있게 되며 다이 너 마이크와 틱, 스프 라 우 트를 제외한 모든 브롤러들의 순간 대처력이 강해 졌다."
129,"하지만 HP와 관계없이 시야 내에 있는 가장 가까운 목표물을 공격하기 때문에 상대가 딸 피일 때 수풀 속에 들어가서 킬 을 놓치기도 하고 기습을 하거나 당할 때, 주변의 다른 목표물을 공격해서 위험 해지 기도 한다."
130,또 인식에 약간의 딜레이가 있어서 순간적으로 나온 상대를 공격하지 않고 원래 공격하던 곳을 계속 공격하기도 한다.
131,대상의 현재 위치에 공격을 하기 때문에 근접이 던 원거리 던 공격 범위가 넓은 경우가 아니라면 수동 조준을 사용한 는 것이 좋다.
132,"근접 브롤러들은 상대가 순간적으로 소환 물 설치해서 공격을 흘릴 수도 있고, 원거리는 탄창을 낭비하지 않기 위함이다."
133,특히 딜레이가 있는 브롤러와 스로어는 순간 대처용으로도 자동 조준을 사용하기 어려워서 수동 조준만을 사용하게 된다.
134,"특수 공격은 더더욱 수동 조준이 요구되는데, 자동 조준을 사용하다가 엉뚱한 곳에 치유 능력을 사용하거나 터렛을 이상한 장소에 설치해서 바로 파괴될 수도 있기 때문이다."
135,특히 이동기는 자동 조준으로 사용하면 대부분 이동기를 그냥 날리기도 한다.
136,가끔 씩 공격을 취소하려고 조이스틱을 가운데로 갖다 놓다가 공격이 나가는 경우가 있다.
137,[26] 특히 부쉬 ( 덤불) 로 숨어 다니는 것이 중요한 쇼 다운에서 꽤나 치명적인 실수로 남는다.
138,"[27] 자동 조준( 오토에 임) 은 처음 게임을 플레이하는 초보자들의 적응에는 도움이 될 수는 있으나, 근접전을 스킬이 필요하지 않은 단순 버튼 누르기 싸움으로 변질시켰고 [28], 기존 유저들이 이에 불만을 표하자 슈퍼 셀에서도 이에 대해 고려해 보겠다고"
139,답했던 적이 있다.
140,자동 조준이 들어오고 난 이후에는 쇼다운 모드에서 근접 브롤러들이 부쉬에 숨는 경우가 많아 졌다.
141,"[29] 이 문단의 내용 중 전체 또는 일부는 브롤 스타 즈/ 플레이 방식 문서의 r77 판, 번 문단에서 가져왔습니다."
142,이전 역사 보러 가기 이 문단의 내용 중 전체 또는 일부는 다른 문서에서 가져왔습니다.
143,"[ 펼치기 · 접기 ] 브롤 스타 즈/ 플레이 방식 문서의 r77 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 전체적으로 PC 슈팅 장르 게임의 장점들을 가져와 모바일만의 특성까지 고려한 잘 빠진 결과물이라는 데엔 이견이 없다."
144,모바일 배 틀 그라운드나 콜 오브 듀티 모바일 같이 PC 버전과 비슷하게 하려는 시도에서 ' 복잡함' 이 문제로 지적되었다는 점 등을 고려해 가 젯 출시 이전엔 버튼 2개만으로도 충분히 실력 발휘를 할 수 있다는 점에서 진입 장벽도 낮추고 슈팅 장르 게임의 시스템들을 어색하지 않게 채용하는 동시에 모바일의 ' 간편성 '이란 장점을 최대화시킨 대단한 시도였다는 데에 큰 의의가 있다.
145,모바일의 장점을 최대한 이용해 나온 현재로 선 최상의 퀄리티인 슈팅 장르 모바일 게임이라 봐도 무방하다.
146,게다가 핵도 없이 [35] 이런 배 틀 로얄을 즐길 수 있다는 것만으로도 즐겁다.
147,그 증거로써 2018 ~ 2019년에는 브롤스타즈가 폭발적인 인기를 끌었다는 것이였다.
148,또 한 2020년 기준으로도 2018 ~ 2019년 정도는 아니지만 큰 인기를 얻고 있다.
149,"[36] 매 업데이트를 충실하게, 알맞게 해 주어 업데이트마다 유저가 폭발적으로 늘어나 유저 풀도 예전보단 줄었으나 매칭엔 여전히 어려움이 없고, 점점 늘어나는 혜 자스런 보상들 [37] 과 특히 맵 메이커는 반복적이 던 브롤스타즈를 신선하게 바꿔 놓았다는 점에 큰 호평을 받는다."
150,간편성이란 장점 때문에 쉽게 질린다.
151,[38] 브롤 스타 즈 특성상 많지 않은 맵과 전략적 플레이가 클래 시 로얄과는 달리 많이 부각되지 않아서 더 몰입될 만한 새로운 게 없다.
152,"' 브롤 러 출시', ' 신규 모드' 출시 이상의 발전 가능성이 보이지 않는다는 점도 있다."
153,[39] 슈퍼 셀은 지금까지 새로운 걸 보여준다 기 보 단 유저들의 불만들을 채워 주는 식의 업데이트를 진행하는 경향이 크고 서버 관리의 부실로 인해 많은 유저들이 서버 렉 때문에 고통 받고 있는 등 경영의 문제도 많은 편. 게다가 딱히 브롤 스타 즈만의 신선한 것이 없다는 것도 상당히 큰 단점이다.
154,"때문에 브롤스타즈에서 색다른 경험을 한다 기 보다는, 모바일 버전 전투 게임 정도의 위상 그 이상도 아니고 그 이하도 아닌 평범한 게임이다."
155,"또, 사람들 사이에선 이 게임이 그저 초딩들만 하는 겜이라는 이미지가 있어 하기가 꺼려 진다는 사람도 있다."
