,sentences
18,는 댓 글이 엄청나게 올라온다.
19,이 외에도 커뮤니티에 우울감을 표현하는 글을 쓰기도 했다.
20,커뮤니티에 올린 삭제된 글 (1) 펼치기 · 접 기사람에게 철저하고 처절하게 상처받고 이후 누구를 만 나도 마 구니 같이 머릿속에서 끝없이 치고 나오는 번뇌와 끝없이 싸우느라 일상에서 행복이나 여유를 느낄 수 없게 된 나한테 그나마 유일한 위안은 돈이다.
21,반면 내 주위는 온통 행복을 꿈꾸고 있습니다.
22,"서로 사랑하면서, 힘을 주면서, 서로 기대어 힘든 시간들을 이겨 내고 있습니다."
23,나에게는 기댈 사람도 아무것도 없습니다.
24,나는 오늘 아침에 끝장이 났습니다.
25,이제 어떤 고운 말도 고맙게 받을 수 없을 것 같습니다.
26,내 도움이 필요한 사람에게는 내 역할을 다 할 때 까지만 이 삶을 버티자고
27,생각하고 이를 악물었는데 결국은 이렇게 됩니다.
28,외적으로는 상황이 도와주지 않고 내적으로는 정신이 도와주지 않습니다.
29,인생은 나 혼자서 짊어 지라고 말 합니다.
30,이제 수월 의 다리는 육이오 사변 때의 한강 다리처럼 엄청난 섬광과 천지를 뒤엎는 듯한 폭음과 함께 그렇게 두 동강이 났습니다.
31,이제 나에게 힘을 줄 수 있는 사람은 이제 단 한명도 없음을 알았습니다.
32,이 사실은 애 진작에 알고 있었지만 현실과 대면하기 싫어 애써 외면해 왔던 것 같습니다.
33,괜찮은 척 하는 건 사람에게 독입니다.
34,나는 그 독을 먹고 죽어 가고 있습니다.
35,돌이킬 수 없는 현실을 피해 가보려 했으나 이 시공간과 인간관계 속에서는 결코 그럴 수 없었습니다.
36,스스로 괜찮다고
37,다짐하고 매일 매일 기도했습니다.
38,괜찮아 져야만 했습니다.
39,그러나 내 울부짖음을 듣는 이는 없는 것 같습니다.
40,몇 날 며칠을 노력해도 도저히 안 됩니다.
41,어떻게 해야 할지 도저히 감을 잡을 수 없습니다.
42,한 가지 확실한 것은 내가 괜찮든 괜찮지 않든 현실은 절대 변하지 않는다는 것입니다.
43,내가 괜찮든 괜찮지 않든 사람들은 서로 기대어 사랑하고 감히 행복을 꿈꿀 겁니다.
44,나는 그것들 사이로 끼어들 수 없을 것 같습니다.
45,나는 그들과 함께 행복해 질 수 없을 것 같습니다.
46,"나를 도와줄 수도 있는, 나를 공감해 줄 수도 있는 사람들은 나를 도와주지 않고, 공감해 주지 않고 정신과 의사에게 보내려고 합니다."
47,저들은 나를 사랑하지 않습니다.
48,"정말 철저하게 이기적인 사람들. 내가 죽어도, 어찌 되어도 아무튼 자기 사람들과 행복할 사람들 뿐입니다."
49,한계와 싸워 가며 도와주고 헌신한 나를 도와줄 최소한의 용기조차 내지 않는 것 들. 온갖 시발 놈들과 시발 년들 사이에서 어린 시절 따돌림을 당할 때에 느꼈던 버림받는 느낌과 더불어 그 와중에도 소속감을 바라며 관 종 짓을 할 때 의 자괴감을 지금 이 나이 처먹고 이 위치에 와서도 또 느끼고 있다니.
50,내가 사랑하던 것 들은 모두 죽었고 모두 허상이었다.
51,"나는 조커가 아니라서, 즉 정신병자가 아닌 멀쩡한 맨정신이라서 몽상 속에서 살 수 없고, 지독하고 병신 같은 이 현실을 온전히 맨정신으로 받아내야 한다."
52,나는 술도 담배도 하지 않기에 더더욱 그러하다.
53,매우 싸 발적이지 않을 수 없다.
54,커뮤니티에 올린 삭제된 글 (2) 펼치기 · 접 기억 지로는 행복 해질 수 없다는 게 참 슬픈 일인 거 같다 그냥 태어나 그 냥 저냥 살아온 게 다인 데 나쁜 짓도 안했고 미움 받는 게 두려워 차라리 바보처럼 살았는데 내가 무슨 죄를 지었길래 이런 고통을 받아야 할까 불공평하고 부당하다 죽고 싶을 정도로 억울하다 이제 웬만해서는 눈물도 안 난다 차라리 울고 싶은데도 잘 안된다 그러나 사는 것도 죽는 것도 괴롭기는 일반일 것 같다 교회를 다니던 시절 항상 삶도 죽음도 리셋되어 나의 존재 자체가 없어 지기를 매일 기도 했었다 죽을 용기는 없었다 죽는 것도 무섭고 가족의 슬픔이란 죽어서도 감당하지 못할 것 같았다
55,그래서 악착같이 버티고 열심히 해서 돈 벌고 뭔 가 이뤄 내고 했는데 어차피 이후에는 세월의 흔적 조금 남기고 끝날 것 들이라 생각이 드니 나의 피땀이 미적지근하기 그지없었다
56,내 영상을 보고 가족과 친구가 웃는다 그 때에도 나는 혼자 울고 있다 아무도 듣지 못하는 곳에서 조용히 혼자 그래 왔다 그래도 나는 미래에 아마 행복해 질지도 모르겠다 항상 내가 속아 왔던 말이지만 그래도 희망을 놓지 말라고
57,했다 아직 미래가 많이 남았다 지금은 만신창이가 돼서 잠시 지쳤다 남들이 도와준다 해서 내가 나아지거나 뭐가 되는 거 절대 아니다 애초에 나도 타인도 그럴 만한 능력이 없으니까 누구를 원망도 미워도 사랑도 못하겠다 지쳤다
58,군대 다닐 때 썼던 유서를 읽어 보니 아직 살아 있는 내가 문득 보인다 근데 하나도 기쁘지 않다 정말 하나도 기쁘지 가 않다 누가 나를 죽여줬으면 혹은 마음껏 미워하게 해 줬으면 좋지는 않겠지만 속은 시원할 것 같다 나는 거울을 보고 나랑 눈을 맞추면 항상 병신새끼 병신새끼하고 욕을 했었다 손가락을 물어뜯는 버릇이 생긴 것과 몸 곳곳에 긁은 상처가 많은 것은 살살 조금씩 자해를 하다가 생긴 것이다 집안 벽과 몇 개의 가구에는 함몰된 상처가 많은데 물건을 집어던져서 생긴 것 들이다 나는 학교를 졸업하고 나서 앨범을 기쁘고 씁슬 하게 태웠다
59,"여러분, 우울증은 누구에게 나 있다 단지 나는 글과 영상으로 표현할 뿐이다 나는 남들과 전혀 다르지 않다 사망보다 좋은 것은 망사다"
60,라는 말은 그래도 죽기 전에 아직 만끽할 수 있는 쾌락이 남아 있으니 죽지 않는 다라는 뜻이다 쾌락 중 하나는 유 튜브에 영상 싸지르고 웃긴 댓 글 보는 거다
61,오늘도 기대합니다
62,6월 1일 새벽 1시에는 의미를 알 수 없는 사진을 커뮤니티에 업 로드했다.
63,"# 묘비에 써 진 글을 잘 보면 ""HERE LiES S U WALL’S HOPES AND DREAMS""라고 적혀 있다."
64,원본 사진은 스폰지 밥 ' 중고품 소동' 에피소드에서 나온다.
65,[23] 이를 번역하자면 ' 수 월의 꿈과 희망은 여기에 묻혀 있다.
66,"' 는 뜻인데, 우울증이 다시 재발하면서 올린 합성 사진으로 추정된다."
67,댓 글엔 수많은 위로 댓 글이 달렸다.
68,"반복되는 그의 우울증 증세에 팬들은 위로를 보내고 있지만, 디시 인사이드 등 외부에서의 시선은 싸늘한 편이다."
69,"늘 우울증을 호소하면서도 영상은 늘 그렇듯 성실하게 업 로드되고 있고, 이런 양면 성에 많은 이들은 그의 우울이 진심이 아닌 단지 구독자들에게 동정과 위로를 더 받고 싶어서 유지하려는 컨 셉이라는 의심을 던지고 있다."
70,"잠시 채널을 쉬거나 치료를 받아 보라는 구독자들의 건의와 달리, 보는 사람에 따라 오글거릴 수도 있는 장문의 고통을 호소하는 글이 반복적으로 올라가고 의미 불명의 영상이 올라가는 식의 패턴이 반복되니 피로를 느끼는 사람들이 생기는 건 자연스러운 일일지도 모른다."
71,그런데 그가 우울한 걸 떨쳐 내고 이겨 내고 싶은 것도 있다고
72,커뮤니티에서 밝혔다.
73,영상 작업을 열심히 할 때면 김 근육 시리즈에만 집중이 되니까 생각이 개운 해지고 우울감을 잊을 때가 많다고
74,한다.
75,또 한 앞으로 감정 호소 글을 올리지 않겠다고
76,했다.
77,"# 그리고 7월 31일 우울증 검사를 해본 결과, 다행히 우울증은 아니었다고"
78,한다.
79,김 근육 시리즈를 통해 자기 마음을 표출한 것이 매우 도움이 컸다고.
80,그 덕인지 최근에는 기괴한 느낌의 영상의 업 로드는 이루어지지 않고 [24] 영상의 질이 점점 올라가고 있다.
81,수 월의 어두운 감정을 표출하기 위한 채널이 아이러니하게도 수 월의 우울증 치료에 도움이 되었던 것. 여담이지만 우울증과는 별개로 기괴한 김 근육 물 자체를 좋아하는 마이너한 팬들이 있다.
82,그래서 우울증이 완치된 이후에도 팬들의 요청이 들어오면 기괴한 영상을 제작하기도 한다.
83,쇼 미 더 머니에 나간 심 영 시리즈의 제작자답게 힙합에 대해 조예가 깊다.
84,"지금 들으면 우스갯소리 이지만, 쇼 심 시리즈로 유명할 당시에는 사이먼 도미닉이 아니냐"
85,는 농담이 나온 적도 있다.
86,"Wall Su 채널 활동 이후로도, 하임과 듀엣으로 직접 랩을 부르기도 했으며, 천재 노창의 앨범을 정 주행 했다는 글을 커뮤니티에 올린 적도 있고, 화 나의 곡인 POWER의 뮤직 비디오에 가사를 극찬하는 댓 글을 남긴 적이 있다."
87,화 나의 업적과 실력과는 별개로 그가 가진 인지도와 활동 영역을 감안하면 수월 본인은 힙합 자체를 꽤 깊이 파고든 듯하다.
88,심 영물 제작 시 야인 시대 2부 OST 인 나 사나이 다를 자주 비틀어 새로운 노래를 창조하곤 한다.
89,"상당히 목소리가 좋은 편인데, 정신 나간 그의 컨텐츠와는 정반대의 모습인지라 구독자들이 놀란다."
90,얼굴도 그나마 부득이하게 나온 영상에서도 대부분이 블러 처리돼서 정확히 보이 진 않다만 마르고 얼굴 작은 훈 남으로 추정된다만... 현실에서도 얼굴을 가리고 다닌다고 한다.
91,해 당 영상 또한 안경을 쓰지 않는다고
92,한다.
93,4월 16일 QNA 공지 영상에서 블러 처리된 수 월과 하임 [30] 의 얼굴이 아주 살짝 공개되었다.
94,# 가족들도 영상에서 자주 등장한다.
95,"수 월의 친 여동생인 "" 수령"" 이 오빠를 따라 유 튜브를 시작했다."
96,"이쪽도 오빠처럼 꽤나 똘 끼 있는 모습을 보여주었으며, 수 월의 권유로 유 튜브를 시작했다고."
97,현재는 수월과 떨어져 살고 있다고
98,한다.
99,수 월과 마찬가지로 얼굴을 공개하지 않으며 흰색의 말 가면을 쓰고 나왔다.
100,프로필 사진도 흰색 말 가면을 쓴 자신의 모습으로 해 놓은 것을 보면 트레이드 마크로 삼으려는 듯. 여담으로 이전에 수 월의 본 계정에 업 로드된 영상에서도 몇 번 나온 적이 있기 때문에 기억하는 사람들이 많았다.
101,하 임의 유 튜브에 업 로드 된 수 월과 롤을 하는 영상에 따르면 여동생 뿐만 아니라 형도 있는 것으로 보인다.
102,[31] 하 임의 말로는 롤을 잘한다는 것 외에 밝혀진 건 없다.
103,"커뮤니티에서 형과 함께 장을 보러 갔다가 여고 생이 김 근육 물을 보는 것을 보고 미안 하다는 글을 올린 점, 방 청소를 잘 안해서 형이 더럽다고"
104,잔 소리 한다고 언급한 점에서 동거하고 있을 확률이 높다.
105,총 덕이다.
106,수 월 채널에서는 디 보이사 Kar98k [32] 리 뷰 영상을 올린 적이 있었고 AGM 사 STG-44 전 동건 리뷰 영상을 올리면서 본인이 옛날부터 총 덕이었다는 것을 인증했다.
107,토이스타제 M1911A1 을 이용해 에어 소프트 건으로 나방을 죽이는 영상을 업 로드하기도 했다.
108,또 자신의 권총을 소개하는 영상인 권총가족 링크 을 올리기도 했다.
109,스파게티나 카레를 만드는 영상에서 요리 실력이 수준급이라는 점을 보여주었다.
110,[33] [34] 다만 의외로 당근을 제일 싫어한다고 한다.
111,# 아이 유의 팬이다.
112,가끔 씩 커뮤니티에 아이 유를 찬양하는 게시 글을 올린다.2020
113,"년 4월 27일, 약 6년 만에 컴퓨터를 새로 바꿨다."
114,"AMD 라 이젠 3500X / 16GB 램 / GTX 1660 슈퍼 사양을 가진 컴퓨터로 교체했으며, 언박싱을 위해 도끼로 상자를 가차 없이 뜯어냈다."
115,[35 ]Wall Su의 지인인 하임이 깡 댄스를 춘 영상이 놀면 뭐하니 ?에 잠깐 등장한 일이 있었다.
116,[36] 자신의 김 근육 시리즈 캐릭터를 굿즈로 출시하면 좋겠다고
117,말한 적이 있다.
118,[37 ]6 월 4일 오후 1 시경에 유 튜브 스트리밍을 켰으나 아무것도 모른 상태에서 방만 폭파시켰다고
119,한다.
120,다음에 더 익숙 해진 상태에서 김 근육 시리즈 제작 기나 쇼 미 더 머니에 나간 심 영 8편을 제작하는 것을 스트리밍할 것이라고 했지만 결국 못했다.
121,2020년 6월 7일 00:00에 공개되었다.MBTI
122,는 INFP-T( 열정적인 중재자) 로 나왔다.
123,오라 오라 패러디를 시작으로 기둥의 사내 테마 곡 리 믹스를 하거나 죠죠를 읽고 있다고
124,밝히는 등 죠죠
125,러 인증을 했다.
126,다만 3 부를 제대로 본건 2020년 7월 초. 이후에는 썬 더 스프링 번개 공격이 나오거나 5부의 처형용 BGM을 패러디하는 등 패러디가 많아 졌다.
127,죠죠의 기묘한 모험에서 가장 좋아하고 멋있다고
128,생각하는 캐는 카쿄인이라고 .Wall Su가 자신의 유 튜브 커뮤니티에 짭수들을 소집해 온갖 짭수들로 영상을 만들었다.
129,"# 평범한 Mall Su, Seck Su,Wall Su 2020 Edition 등부터 Gam gak ei up su, ma yak mil su, Ganggang su wall su, myul chi guk su, choe so gong bae su, T-rex su, Wall Su Machine, Golden Experiensu까지 온갖 짭수들이 넘쳐나게 되었다."
130,"보통 사칭으로 보거나 뇌 절이라며 부정적으로 보기 마련인데, Wall Su는 팬들의 이런 행동을 긍정적으로 보는 듯 하다. 짭수의 특성상 짭수와 타 팬 혹은 또 다른 짭수와의 친목이 일어날 확률이 일반 팬에 비해 매우 높다."
131,"그리고, 실제로도 그런 일이 잦다."
132,"심지어 다른 채널에서도. 짭수가 아닌 팬일 경우 월수 드립을 치는 등 자신이 월수의 팬이라는 사실을 드러냈을 경우에만 다른 사람과의 접선이 가능하지만, 짭수임을 알 경우에는 훨씬 쉽게 접근이 가능하기 때문이다."
133,자신이 친목을 할 의도가 없다고 하더라도 타 펜이 접근을 시도할 확률을 크게 높이는 행위라고 할 수 있다.
134,"또 한 월수 채널의 시청자층을 생각하면, 짭수가 낮은 연령 대일 가능성이 일반인보다 훨씬 높기 때문에 설사 친목이 일어나지 않더라도 피해를 끼칠 확률이 크기에 기피하는 경 항도 무시할 수 없다."
135,아 직까지 수 월의 대처 문에서도 짭수를 만드는 행위를 자제해 달라고 하거나 직접적인 대처에 들어가지 않았던 것을 생각하면 월수가 짭수를 규제하지 않고 있다는 사실을 알 수 있다.
136,[38] 김 근육 시리즈로 인해 유입된 저 연령 시청자들이 급격하게 많아 지면서 호불호가 극심하게 갈리고 있다.
137,그리고 기존 수월 의 구독자들은 김 근육 물보다 심 영물을 선호하는 편이다.
138,"심지어는 기존 구독자뿐만 아니라 현재 유입되고 있는 저 연령이 아닌 시청자, 구독자들 중에도 저 연령 구독자가 많아 지는 것을 그리 달가워하지 않는 사람들이 있다."
139,"[39] 또한 Wall Su가 사용한 브금 영상에는 한 무개념 저 연령 극성 월수 팬이 "" 왜 월수의 브금을 무단 도용하냐"
140,""" 는 댓 글을 달기도 했다."
141,"하루에 1,2 편 씩 근육 물을 올리니 그전보다 퀄리티가 하락했다는 의견이 있었고, 이로 인해 심 영 마이너 갤러리에서 유독 Wall Su에 대한 여론이 험악하고 도가 지나친 욕설에까지 이르자, 보다 못한 Wall Su가 7월 25일 오후 12 시경에 ' 김 근육 물 때문에 심 영물이 망한다는 근거나 통계를 제시하라. 법무사로부터 고소하는 절차를 상담 받고 있다' 고 커뮤니티에 밝히게 되었다."
142,"아무래도 심 영 마이너 갤러리가 심 영물에 대한 논의가 아닌 Wall Su 안 티 갤러리 마냥 폭주해 버린 상황에 대해 감정이 좋지 않은 듯. 다만 심 영 마이너 갤러리도 6월 중순에 이미 내분으로 망하고, 김두한 갤러리로 일부 이전한 상황. 김두한 갤러리에서는 ' 갤 내부에서 김 근육 관련 내용을 다뤄도 되는가"
143,' 에 대해서 대체로 부정적인 견해를 보이고 있다.
144,커뮤니티 글에서 자신에게 어느 정도 유명 해지고 나니까 똥 싸도 사람들이 박수 쳐준다고 하는 사람들이 있던데 김 근육 시리즈 하루 1편 씩 만드는 이 지거리를 똥 싸듯 아무나 쉽게 할 수 있는 건지 어디 한번 해보라는 말을 올린 적이 있다.
145,# [40] 손이 좀 험한 편이다.
146,상처가 이곳저곳 있으며 손등이 건조하고 털이 많다.
147,"[41] 김 근육 시리즈 1 시간 짜 리 버전 영상을 최초 공개하던 도중 장 삐 쭈가 "" 클라우드 펀 딩"" 이라는 채팅과 함께 3만 원을 후원해 잠깐 화제가 되었다."
148,"그러나 다른 유저가 후원을 한 장 삐 쭈를 차단한 후, 진짜 장 삐 쭈 채널에 들어가 차단이 되었는지 확인해 보았는데 차단이 되지 않은 것을 확인해 사칭으로 밝혀졌다."
149,개를 키우고 있다.
150,"이름은 ' 애플이' 로, 종은 진돗개이다."
151,옆을 지나가면 다리를 핥아서 귀찮아 옆으로 돌아서 간다고 한다.
152,수 월 자신이 만든 영상을 이 개한테 보여주는 영상도 있다.
153,"애플이 말고 다른 개도 기르는 것으로 보이는데, 과거 집으로 보이는 곳에서 포 메라니 안 을 찍어 커뮤니티에 올린 적이 있다.7"
154,월 28일 유 튜브 커뮤니티 게시물을 통해 ' 애플이' 관련 영상에 대해 나무 위 키에 잘못된 정보가 적혀 있음을 밝혔다.
155,"과거 ' 애플이 가 페인트 통에 머리를 부딪혀서 사망했고, 이에 대한 내용을 커뮤니티에 작성했다가 즉시 삭제했다."
156,' 라는 글이 적혀 있던 것이 최근에 ' 벽에 머리를 부딪혀서 사망했다고
157,"알려 졌으나, 다른 영상을 통해 살아 있음이 확인되었다 '라고 바뀌어 적혔다는 것. 월수 본인은 이에 대해서 애시당초 자신은 그런 글을 쓴 사실이 없고, 본래 지워 졌던 글이 왜곡되어 다시 써 졌다는 점에서 당황스럽다는 입장을 보였으며 덧붙여 본인의 성씨가 써 져 있다는 점에서 지인이 문서를 손대는 게 아닌가 라는 추측 글을 남겼다."
158,기아 쏘울 부스터 3 세대 하위 트림의 오너다.
159,2020년 8월 7일 폭우로 인해 진탕에 빠진 자신의 차량 사진을 유 튜브 커뮤니티에 올렸다.
160,샌 드박스에 들어가고 싶다고
161,밝힌 적이 있다.
162,실제로 10월 12일 영상에서 샌 드박스 본사를 방문한 영상을 올렸다.
163,현재는 샌 드박스에 들어갔다.
164,"커뮤니티에 올린 삭제된 첫 번째 글의 내용을 보면, 그가 우울증에 걸린 이유가 학교폭력과 그로 인한 후유증, 그리고 인간관계로 인한 스트레스 때문이라고 짐작해 볼 수 있다."
165,"집 주변 환경 때문에 이런저런 이유로 인터넷 선, 전화선 등이 자주 단선되는 듯 하다. 주로 단선되는 이유는 집 주변 야생동물들이 선을 끊고 달아나는 경우가 대부분이다."
166,청설모 근육 영상의 스토리가 이 문제에 대한 영상이다.
167,압둘 알 리 과로 사의 팬으로 보인다.
168,"잉 앗 살라 말라 이 쿰을 패러디하는 영상을 두 개나 만든 것도 그렇고 커뮤니티에 자신의 유 튜브 검색 기록을 공개한 것에도 "" 압둘 알 리 돼지고기"" 가 있는 것 등 여러 증거를 찾을 수 있다.9"
169,월 27 일자로 채널에 인증 마크를 받았다.
170,이제 짭수로 불리는 Wall Su를 따라한 유저들 [42] 과 구별이 쉬워 졌다.
171,"샌 드박스 네트워크 본사 방문기를 업 로드하기도 했는데, 파트 너쉽 계약 미팅을 하러 간 것으로 보이며 댓 글엔 ' 아직 확정된 건 아니다' 라는 말을 써 놨다."
172,그런데 진짜로 샌 드박스와 계약을 하였다.
173,기괴한 내용이나 다소 수위가 높은 내용들이 많음에도 용케도 계약을 성사시킨 모양 빼빼 로 데이에 빼빼 로를 받은 것으로 보인다.
174,이에 팬들은 배신 자라며 충격(?) 을 받은 것 같다.
175,[43 ]2020 년 12월 9일 1주년 기념 영상을 업 로드 하였다.
176,일상 영상과 비슷하나 그곳에 안전가족 음성을 합성해 만들었다.
177,상당히 많이 올라온다.
178,"[22] 배틀 필드 V 게임 플레이 영상에 다양한 인터넷 밈의 목소리를 더빙하듯 덧씌운 영상. 본 계정과 이 채널에 영상이 산재되어 있으며, 지금까지 사용된 밈들은 야인 시대 백 틀 필드, 곽 철용을 활용한 철용 필드, 오뚜기 다트를 이용한 찌 리 필드가 있다."
179,"2020년 이후 부터는 배틀 필드 영상이 올라오고 있지 않은데, 커뮤니티에 올라온 댓 글에 달린 답 글에 따르면 몇 달 전 운영 때문에 배틀 필드를 접었다고"
180,한다.
181,"이후 33,000원 할인 때 구매한 콜 오브 듀티: 모던 워 페어로 최근 비슷한 영상을 만들었다."
182,"https: //youtu .be /zSFY7ixChJA 과거에도 콜 오브 듀티: WWII의 플레이 영상을 올린 적 있으며, 계속해서 모던 워 페어 플레이 영상을 올리는 것으로 보아 평소에 즐겨 하는 듯 하다. 실 생활 영상 말 그대로 월수의 생활을 찍은 영상. 대부분은 닭 삑 삑 이가 등장하는 요리 영상이며, 요리하는 모습이 마치 Regular Ordinary Swedish Meal Time, HowToBasic, 먹어 볼래"
183,등을 떠올리게 한다.
184,"그러나 닭 삑 삑 이를 잃어버린 탓에 몇 달 동안 올라오지 않고 있지만, Wall Su 이상형 월드컵을 진행할 때 요리 영상을 다시 만들 의향이 있다고"
185,"했고, 최근엔 진짜로 닭 삑 삑 이 2개를 새로 구입했다."
186,여기서 밝혀진 닭의 이름은 닭 태식이다.
187,그 후 2020년 5월 9일에 새 요리 영상 ' 폴란드 식 카레' 영상을 올리면서 다시 시작했다.
188,이후 스팸 메일 편에서 집 밖으로 집어던진 국자를 발견하는 영상을 올렸다.
189,그리고 이걸 변형해서 일상 안전가족 물도 있다.
190,기타 조교 실력을 이용해 쓰레 쉼 영 같은 합필 갤 시절을 떠오르게 하는 영상도 제작했다.
191,최근엔 샌 드박스를 방문하신 듯하다.
192,"다만 파트 너쉽 체결은 아직 미정이라 기다 봐야 하지만 반무 새들의 댓 글 사이에선 "" 파트너 쉽이 체결되면 좋겠다."
193,""" 라는 입장과 "" 영상의 수위가 낮아 져 재미가 사라진다."
194,"나중에 피해를 보는 건 아닌가"" 하는 의견으로 나뉘어 진 상황이다."
195,"# 하지만 곧 파트 너쉽 체결을 했고, 샌 드박스에서 보낸 상자를 언 박 싱 하는 영상도 올렸다."
196,# 하프 라이프 시리즈의 팬들에게는 민폐를 일으켜서 죄송하다고
197,사과했다.
198,영상에서 수월 본인도 하프 라이프 시리즈의 팬이라고 언급했으니 팬들의 민폐가 월수에게도 불쾌하게 느껴졌을 수 있다.
199,그리고 시청자와 구독자들에게 다른 채널에서 김 근육 시리즈를 언급하지 말고 이미 있던 댓 글도 삭제해 달라고 호소했다.
200,또 한 민폐를 끼치는 사람을 발견하는 즉시 월수 채널의 영상에 댓 글로 알려 달라고 부탁했다.
201,해 당 인물에게는 댓 글 삭제를 부탁하는 동시에 해당 채널의 주인에게 월수 본인이 직접 사과하겠다고
202,밝혔다.
203,그나마 사태가 심각 해지기 전에 발 빠르게 대처하여 공지를 올린 것은 다행이라고 할 수 있겠다.7
204,"월 25일 수월은 구독자, 그리고 자신의 영상을 시청해 주는 모든 분들에게 김 근육 관련 드립은 자신의 채널에서만 해 주기를 바라는 영상을 올렸다."
205,# 전과 같은 일이 반복되지 않도록 자신의 구독자들에게 주의를 부탁한 것인데 앞으로 김 근육 구독자들의 태도가 중요 해질 것으로 보인다.
206,수월은 다시 한번 유 튜브 커뮤니티를 통해 ' 본인과 반무 새들에게 민폐를 끼치는 당신들을 이제 자기 팬인 반무 새로 칭하지도 않겠다' 고 하였다.
207,"근데 10월 14일 현재 갑작스럽게 공지를 올렸는데, 어떤 사람들이 모 유 튜버 채널에 김 근육 드립을 했는데, [28] 모 유튜버가 월수에 대한 인신공격을 하였다."
208,"하지만 본인은 그것에 대해 대처하지는 않을 것이고, 타 채널에서의 김 근육 드립은 자제해 달라고 하였다."
209,그러나 오히려 이러한 자제 요청이 역효과를 일으키기도 한다.
210,저 연령 팬들은 김 근육만 알고 심 영물은 모르는 경우가 대부분이기 때문에 심 영물이 원조인 에 엑 따 등의 드립에도 김 근육 드립은 월수 채널에서 치라는 소리를 하는 것이다.
211,수 월 역 시 저격사건 이후 에엑따의 기원은 심 영물이라는 것을 밝혔다.
212,[29]   자 세한 내용은 쇼 미 더 머니에 나간 심 영 문서를 의 번째 문단을의 부분을 참고하십시오.
213,  자 세한 내용은 김 근육 시리즈 문서를 의 번째 문단을의 부분을 참고하십시오.
214,대부분 영상에서 브금으로 Inescapable과 Aurea Carmina를 많이 사용함으로 해당 영상에 월수를 언급하거나 김 근육 드립을 하는 극성 팬들이 증가하자 몇몇 팬들이 관련 댓 글을 삭제해 달라는 요청이 들어오기 시작했다.
215,그러나 삭제해야 한다는 의견과 삭제할 필요가 없다는 의견이 엇갈리고 있다.
216,삭제해야 하는 의견은 다음과 같다.
217,상술한 하프 라이프를 집중적으로 다루는 영상이나 김 근육 시리즈와 관련 없는 영상에 댓 글을 다는 행위를 삼가해야 하며 브금을 청취하려고 방문한 시청자에게 민폐가 되는 행위이며 작곡가에게도 불편함을 느낄 수 있기 때문이다.
