,sentences
39,"일본어를 꽤 할 줄 아는데 한국어 정 발이 취소된 용과 같이 6: 생명의 시를 무난히 잘 해석해 게임 플레이에 지장이 없고 시청자들에게 알려줄 정도 지만 반대로 영어 실력은 완전 꽝으로 읽는 영어 단어 발음은 족 족 다 틀리지만, 의외로 문장은 뭔 가 이상하지만 뜻은 잘 이해할 때도 있다."
40,쉽게 까먹고 안하는 경우가 많은데 유 튜브에 영상 올려야지
41,하고 안 올리거나 트윕 도 네이션 이미지 만들다가 다음에 만들자 하고 소리 소문 없이 묻히거나 영상 편집해야지
42,하고 안 하는 일이 다반사이다.
43,방송 중에 꼭 화장실을 한 번 갔다오는데 본인 말로는 방송 잘 되게 기도하러 간다고 한다.
44,우울증을 앓고 있기도 하며 본인 말로는 편도 염에 자주 걸린다고 한다.
45,6개월에 한번씩은 걸린다고 에어컨을 많이 틀고 자서 그런 것도 있지만 방송인이다 보니 말을 많이 해서 점점 증상이 악화된다고 의사가 말했다고
46,한다.
47,본인 말로는 예술성이 완전 없다고 하는데 본인이 편집 할 때는 재밌는 부분을 못 찾아서 하이라이트 같은 걸 못 만드는데 남이 편집해 준 하이라이트 영상은 재밌다고
48,한다.
49,게임 실력은 나름 적응이 빠르고 출중해서 [22] 게임 실력이 답답한 경우는 없지만 아주 가끔가다가 절망적인 시야를 자랑하기도 하며 멤 버들끼리 진행하고 쵸코가 해설하는 컨텐츠 일 땐 살짝 미숙해 답답함을 느끼는 경우도 있다.
50,네모 바지 스폰지 밥의 팬인데 그래서 편집할 때 스폰지 밥 밈을 사용하거나 시즌 3까지 스폰지 밥 요소에 대해서 잘 알고 있다.
51,다른 올드 팬과 마찬가지로 시즌 3 이후는 별로 좋아하지 않는다.
52,스폰지 밥으로 영어공부를 해볼려고 했지만 뚱이의 원어 판 성우가 너무 괴리감이 들어 결국 포기했다고.
53,비트 박스를 상당히 잘하는데 스트 리머 본인은 예전 초등학교 시절에 친구가 없어 비트 박스를 연습해 보면서 시간을 보냈다고
54,했다.
55,요리를 잘한다고 한다.
56,실제로 출신 고교는 요리 전문학교로 실제 요리사 자격증도 3개 있다고
57,한다.
58,"( 한식, 중식, 양식, 쵸 식) 가끔 씩 요리한 걸 방송에서 보여주기도 한다."
59,하지만 정작 게임에서는 앗.. 아아... 재채기소리가 상당히 특이 하다. 에취 이 힝냐
60,2013년 ~ 2016년 2013년 랜 섬 웨어에 감염되는 바람에 방송 영상들이 다 날아가게 되어 마인 크래프트 시즌 4 등 중간에 끊기게 되는 일이 있었다.
61,구독자 수 1만명 기념으로 전화 데이트를 했다 2014년 한때 아프리카 tv 메인 인기 영상에 쵸코와 당 시 고 멤 들이 함께 한 상황 극 영상이 소개된 적이 있다.
62,[23] 쵸 코 in me라고 쵸 코 영상을 다시 볼 수 있는 앱이 정식 출시하기도 하였지만 나중에 앱 서비스를 종료했다.
63,아프리카 티비 시절에 2주년 특집으로 우리집에 이거있뜸을 하기도 하였다.2015
64,년 2015. 4. 9. 방송 1000일을 맞았다.
65,모 방송에서 팬 아트로 받은 사진이 컴퓨터 배경 화면으로 실려서 그대로 나갔다.
66,2015년 4월 15 일 히로 빈 모드 방송 중에 이것을 언급했다 카더라.
67,3주년 기념으로 완전히는 아니지만 얼굴만 짜르거나 왜곡시켜서 캠 방을 하였다.2015
68,년 12월 얼 공이고 뭐고 가리지 않고 캠을 켰다!
69,"얼굴 공개 후 뚱뚱 하다, 못생겼다 등 안 좋은 반응이 나올까 걱정했지만 반응이 좋아서 걱정이 쏙 들어갔다고.2016"
70,년 2016년 10 월 플랫폼을 옮겨 트위치와 유 튜브를 동시 송출 하다가 트위치 파트너 스트리머가 된 후 트위치 단독 송출을 하기 시작했다.
71,유 튜브 구독자 20만 명을 달성하면 웹 캠을 킨 채로 프레디에서의 5일 밤: 시스터 로케이션을 하기로 하였다.
72,그리고 했다!! 멤버 관련으로 사고가 터지기도 하였다.4
73,주년 기념으로 전화 데이트를 하였다.2017
74,년 ~ 2020년 2017년 2017년 2월 20일 98% 의 건강상 문제( 다이어트) 와 2% 의 방송의 대한 생각으로 방송을 3 달 정도 쉬기로 하였지만 가끔 씩 유 튜브 스트리밍을 켜서 노가리를 까거나 다이어트 근황을 얘기해 주기도 했다.2017.
75,"10. 20. 마인 크래프트 오버 워 치 모드를 올렸었는데 극심하게 관심이 몰려 악 플 [24] 이 많이 달렸으며, 트위터까지 퍼졌다.2017"
76,년 12월 쵸코의 트위터에 어느덧 갑자기 성인 광고가 올라오는 일이 발생했다.
77,평소에 트위터를 안하는 쵸코는 이걸 모르고 방치해 뒀고 방송 중에 시청자의 제보를 통해 알게 되어 바로 광고를 지웠다.
78,쵸 코 생일쯤에 일어나 생일 기념이라는 우스갯소리도 있었다.2018
79,년 1월부터 7월까지 멤버들 없이 혼자 방송하던 시절 생활 리듬이 엉망이 되어서 방송 늦게 키고 생활 리듬 맞추겠다고
80,방송은 일찍 껐었는데 방송을 꺼도 유 튜브로 개미 영상 등을 보거나 잠 못 자서 그대로 밤을 설쳐서 생활 리듬을 못 고치고 늦게 키고 일찍 끄는 식의 방송이 반복되었지만 7월 달부터 멤버들을 구하고 나서 부터는 괜찮아 졌다.
81,시청자 수도 잘 안 나오고 유 튜브 조회 수도 잘 안 나와서 방송 관련해서 심각한 이야기가 많았던 해이 기도 하다 .4 월 달에 유 튜브로 플랫폼을 옮겼다가 6월 12일에 저작권에 걸려 스트리밍 정지를 먹어 트위치로 복귀하였다.4
82,월 26일 어 그로 때문에 쵸코가 기분이 안 좋아졌지만 시청자들이 위로 해 주면서 20만원이 넘어가는 후원을 해 줘 기분 안 좋은 것이 싹 풀린 유 튜브 역사에 한 획을 그은 사건이 있다.2018.
83,7. 14. 방송 6주년을 맞아 고정 멤버들이 마인 크래프트 맵을 만들어서 깜짝 파티를 해 주었다.
84,[25] 지난 2018년 7월 부산 근처에 상륙했던 태풍의 영향을 받아 쵸 코네 집이 정전이 되어 방송이 망한 적이 있었다.
85,유 튜브 구독자에 비해서 영상 조회 수가 안 나오고 계속 구독자 수를 걱정하는 반응이 많자 결국 구독자 수를 비공개처리 하였다.
86,개구리를 키울까 하더니 결국 개구리를 키우기 시작했다.
87,가족 중에 알레르기가 있는 사람이 있어 결국 뀽이를 이모 할머니네 맡겼다.
88,멤버랑 내기를 했다가 져서 생일날에 토끼 모자를 쓰고 캠 방했다.2019
89,년 2019년 1월 중 햄버거 세트를 걸고 물건 쌓기 대회를 개최하였다.
90,[26] 갑자기 컴퓨터가 포 멧되어 하루종일 방송 때 쓰는 브금을 정리하기도 하였다.2
91,월 19일에서 2월 27일까지 8일 동안 서울로 놀러 가서 멤버들과 함께 놀았다.
92,쵸 코는 팬 카페에서 3월 16 ~ 17일 오후 7시나 8시 사이에 전화 데이트가 있을 것이라고 예고 했다.2020
93,"년 5월 30일 ~ 6월 13일, 쵸코의 어항이 부서지며 컴퓨터가 침수되는 사태가 발생해 2 주간 휴방을 하게 되었다.7"
94,"월 13일, 전 고정 멤버였던 망초가 쵸코에게 연락을 하였다!"
95,그리고 망초는 디스코드에서 쵸코에게 7년 전 있었던 일에 대해 사과를 하고 깊이 반성한다는 말을 하였다.
96,그 후 근황을 밝혔다.7
97,"월 14일, 방송 8주년을 맞이했다!9"
98,월 3일 오전 1시 35 분경 9호 태풍 마 이삭의 영향을 받아 집이 정전이 되어 방송이 나갔으나 약 5 분만에 휴대폰으로 유 튜브 스트리밍을 진행하기 시작했고 이후 전기가 조금 안정된 후 컴퓨터로 스트리밍을 계속했다.
99,10월 5일 새로운 컴퓨터를 샀다!
100,부작용 12월 26일 트위치 파티에 참여하였다.12
101,"월 30일 김쵸코의 생일을 맞이한 컨텐츠로서 ' 물건 자랑' 및 ' 물건 쌓기', ' 김 쵸 코를 웃겨 라' 컨텐츠를 진행하였다쵸코의 반려 견 친구 였다."
102,[27] 뀽이가 아니다.
103,"그냥 뀽. 종은 말 티 즈, 털 색은 하양. 성별은 수컷. 중성화 수술을 하였다."
104,약 2014년 9월 24일에 태어난 듯하다.
105,카메라나 캠으로 방송할 때 자주 찍고 캠을 키지 않았을 때도 뀽이에게 말을 걸거나 뀽이 이야기를 하거나 게임 캐릭터 이름이 쵸코가 아닐 때는 김꿍띠헌터같은식으로 지어 져 시청자들이 잊을 수 없는 존재. 지금은 가족 중에 알레르기 있는 사람이 있어 결국 이모 할머니에게 맡겨 졌으며 머리에 염색을 해서 시청자들은 못 알아 볼 수도 있다고...
106,쵸 코가 자주 쓰는 네 이 밍 ○○ 왕 김○○ 의 탓인지( 예시: 짹짹 왕 김 짹짹) 아니면 자신의 성이 김씨라서 그런지 김 뀽이라 부르는 때가 있다.
107,어쩌면 뀽이의 성으로 정한 걸 지도... 전 멤버인 꼬꼬는 뀽이를 김뀽꿍띠라고 이야기 하거나 앙 김 뀽 띠 라는 이야기를 많이 하는 것으로 보인다.
108,"언제는 말실수로 "" 맛있는 뀽.. 아니 맛있는 소"" 라 한 적도 있다."
109,시저 흰 살생 선과 야채맛을 좋아한다.
110,칠면조 힘줄도 좋아한다.
111,그리고 쵸코는 뀽이를 끓인 보신탕을 좋아한다.
112,더 크면 잡아먹는다고...
113,개 이름을 시청자와 정했다!
114,이름이 뀽이가 된 이유는 한 시청자가 이름으로 부추와 뀽뀽이를 추천했는데 뀽이가 좋다며 다른 이름과 뽑기를 했다.
115,"그런 데 뀽이가 뀽을 고르고 어떻게??, 시청자투표에서도 뀽이가 유세하며 뀽이가 되었다."
116,참 특이하게 고른다 카 톡 을 보낼 줄 안다.
117,베개 물어뜯는 걸 좋아하는 듯하다.
118,찌 찌 파티!! 학이 물어 다 주었다고
119,한다.BJ
120,가 되라는 열혈 같은 성원에 힘입어 BJ가 되었다.
121,내놔 내 꺼야 - 예전에 한 쵸코의 게 리 모드 [ 썰매를 만들다] 혼자 놀기에서 ' 내놔 내 꺼야 '를 한 것이 쵸 코 도네용
122,영상 열풍이 불면서 롤 큐 영상에서 사용한 것이 재발굴 되면서 사용되기 시작했으며 시 그니 처에도 추가 되었다.
123,치즈 버거 - 무서 운 이야기 라디오 방송을 진행할려고 마이크 효과 시험 중에 치즈 버거 타령을 한 게 원인이 되어 음성 도네로 녹음되어 후원되는 식으로 딜 용도로 사용되었다.
124,쵸 또 똥 - 방송 중에 화장실 가는 빈도가 잦아서 생긴 별명이다.
125,그러나 쵸코는 항상 똥 싸러 가는 게 아니라 하지만... 쵸 또늦 - 쵸코가 늦잠 자서 방송을 늦게 키는 횟수가 늘어나서 생긴 별명이다.
126,빠빠 이 - 방 종할 때 쵸코가 하는 말이다.
127,트위치 구독 이모 티 콘으로도 있으며 트윕 시 그니 쳐 사운드에도 있다.
128,쵸 넴 - 팬들이 쵸코를 부르는 별명이다.
129,쵸 햄 - 똑같이 팬들이 쵸코를 부르는 별명. 쵸 코 형/ 행님의 준말로 추정 아무리 그래도 이거는 아닐 꺼 아니야.
130,전 고 멤이었던 꼬꼬와 수인도 각각 꼬햄과 수 햄으로 불렸었다.
131,대박 - 방송에서 마인 크래프트를 시작할 때 쵸코가 외치는 말이다.
132,시 그니 처에도 있다.
133,느껴지나요 - 스폰지 밥 ' 청춘을 돌려 다 오' 편에서 집게 사장이 스폰지 밥과 뚱이를 따라다니면서 젊은이들의 뜨거운 피가 들끓는 느낌을 받고 싶다고
134,하는데 이때 꼬깔모자를 씌우고 돌리면서 아이들이 집게 사장에게 ( 피가 들끓는 게) 느껴지나요' 라고 물어본 대사이다.
135,쵸코가 방송에 상당히 사용한다.
136,○○ 왕 김○○ - 포켓 몬스터 X·Y를 플레이 중에 잡은 화살꼬빈한테 ' 짹짹 왕 김 짹짹' 이라고 별명을 지어 준 후에 사용되는 작명이다.
137,이후 모든 새 포켓 몬 들을 봐도 짹짹 왕 김 짹짹이라고 한다.
138,찐 따 뇨
139,속들 - 누구를 놀릴 때 사용한다.
140,난 겁쟁이가 아니야!
141,"어 머, 내 팝콘! - 스폰지 밥 육지 이겨 라 바다 이겨 라 편에서 뚱이가 한 말. 도 네이션 2천원으로 등록되어 있다."
142,제 랄 - 뭔 가 일이 일대로 안 풀리거나 등 게임 상 작은 사고가 나는 등의 일이 일어나면 쵸코가 내뱉는 감탄사(?). 신 요마와 리 영상에서 지랄+ 제발 이 합쳐 진 것이라고 말한 적 있다.
143,"자료 영상 비명소리가 크니 주의 하자동물의 숲으로 시청자들의 마을을 소개하는 대회를 상품을 걸어 개최하기도 하였으나, 대회 영상은 유 튜브에 올라오지 않았다."
144,종종 CJ와의 접점을 이야기했다.
145,방송을 잘 보고 있다는 CJ 측 담당자가 쵸코보다 어린 고 멤을 친구분이라고 말했던 전적이 있어서 쵸코가 분명 방송 안보고 있는 걸 거야 라고 했지만 [28] 수술을 하고 CJ로부터 온 안부 문자를 보고는 보고 있구 나라면서 CJ에 대한 호감도가 상승한 걸로 보였고 결국은 CJ의 다이아 tv에 소속되었다.CJ
146,관계자 측한테 구독자 수가 줄어든다고 무언가를 해야 한다고 연락이 간간히 왔었지만 요새는 그냥 연락이 끊겼다고
147,한다.
148,"예전 고정 멤버인 꼬꼬, 수 인과 함께 다이아 페스티벌 등 서울에 갔다가 돈이 많이 들어서 후회를 했다고"
149,한다.
150,"고등학생 시절 쵸코와 수인이 음식점에 갔다가 바로 옆에서 "" 어서 오십쇼"
151,"""라고 하자 놀랐다고."
152,음식점 주인은 수인의 아버지.. 게임 중 물 위를 걸어다닐 헤엄 쳐 다닐 때 ( 예를 들어 테라 리아에서 오리발을 얻어 물 위를 헤엄치는 경우) 자신을 종종 망미동 소금 쟁이라고 칭하기도 했다.
153,자신이 망미동에 살기 때문인 것으로 추정. 현재는 별로 언급하지 않는다.
154,참고로 물 속에서 꼬르륵 거리는 연기를 매우 잘한다!! 이것은 지금도 계속 한다.
155,유 튜브 재생 목록에 타 유 튜버 영상을 넣는 실수 등을 하기도 한다.2017
156,년에 다이어트를 몇 개월 정도 한 번 이후부턴 계속 다이어트를 실패하고 있다 ...9 월 25일 reventure 라는 트위치 채팅 연동 게임 방송 중에 채팅 연동이 안되자 닉네임이 문제인 줄 알고 ' 쪼코 링과 친구들' 로 바꿨으나 그냥 게임용 컴퓨터에서 방송용 컴퓨터로 게임을 실행하니 정상적으로 작동했다... 이후 ' 쵸 코' 로 다시 변경하려 했더니 이미 아이 디가 도난 당했다!
157,이 사유로 인해 현재 트위치 닉네임은 ' 쵸 코 찡' 이다.
158,아이디를 루 팡했던 어느 시청자가 ' 쵸 코' 아이 디를 다시 다른 것으로 변경했지만 닉네임 ' 쵸 코 찡' 은 계속 유지한다고 한다.
159,유 튜브에는 주로 게임 영상을 올리며 예전에는 편집 없이 영상을 올렸지만 편집의 중요성을 느끼고 쵸 코 스스로 편집하는 법을 배워서 편집해서 올리기 시작하였다.
160,"보통의 경우에 비교적 스토리가 조밀하고 길게 뽑아 져 나오는 편이면 흐름을 고려해서 1 시간 ~2 시간으로 통으로 올리고 밀도 있는 편집을 하게 된다면 짧게는 5~6 분, 길게는 30분 정도로 업 로드한다."
161,노가리 하이라이트 영상 같은 경우는 가끔 시청자가 올려 달라고 하거나 쵸코가 느낌 오면 스스로 편집해서 올리는 경우도 있지만 시청자들이 편집해 주는 영상도 많으며 게임 영상 중에서도 시청자들이 편집해 주는 경우도 심심치 않게 있다.
162,유 튜브 썸 네 일은 가끔 시청자가 그려 준 팬 아트를 쓰거나 쵸코가 스스로 만들어서 사용할 때가 가끔 있었는데 2018년 7월 달부터 새로운 고정 멤버 맹태 찜이 따로 썸 네 일을 담당하기 시작했다.
163,그래도 가끔 씩은 쵸코가 따로 썸 네 일 그리거나 만들 때도 종종 있다.
164,유 튜브 스트리밍 영상이 저작권에 걸려 스트리밍을 정지 먹은 후 부터는 유 튜브 스트리밍 영상을 남기질 않는다.
165,※ 작 성시 유의 사항 높임 표현 서술을 자제하십시오.
166,고정 멤버의 개인 사정과 잘못된 정보를 적지 않도록 유의하여 주십시오.12
167,월 29일을 기해 김 쵸 코 크루를 탈퇴한 노예수 [8] 의 정보를 확인하고 싶으시다면 r2746 판을 확인해 주십시오.
168,"곰 그릴 생년월일 '00. 1. 22. (21 세)(♂️) 퍼스널 컬러 주황& 갈색 닉네임 Gomgril 특징 곰 노 예스와 같은 날 면접을 봐서 들어왔으며 귀여움 담당& 트롤 담당. 노래도 잘 부르고, 피아노도 잘 치며, 런치 패드도 다룰 줄 아는 능력 자지만, 하는 모습은 그저 귀여움 그 자체... [9] 스트리머가 되는 게 목표라고 한다."
169,그래서 인지 노 예스처럼 아주 드물게 트위치에서 개인 스트리밍을 키기도 한다.
170,노 예스처럼 거의 대부분 버블과 같이 게임을 한다.
171,정말로 위대한 남자다.
172,어떻게 한 건지 신기할 정도 [10] 심지어 그걸 또 빼서 다시 원점이 되었다고
173,한다.
174,쵸 코 曰: 너 무슨 할리우드 배우야? 무슨 몸무게가 고무 고무야! 쵸코와 둘이 서 닌텐도 스위치를 하거나 고전 게임을 같이 하는 등 쵸코와 둘이 서 방송할 때가 많다.
175,멤버 들어오기 전에 혼자 방송한 것 등 과거 흑역사를 제일 많이 파헤쳐 지고 있는 멤버로 이리 저리 많이 치이는 맏형 포지션이다.
176,똥 겜을 많이 사서 쵸 코 한테 스팀 라이브러리 검사 당하다가 야겜이 걸려 대대적으로 망신을 당하기도 하였다.
177,탈모다.
178,이 사실을 맴 버들에게 들키고 나서 심심할 때마다 놀림 받고 있으며 시청자들에게도 탈 그릴이라고 놀림 받기도 한다.
179,[ 버블 曰] 그때부터 현재까지 도 대머리 캐릭터가 나오거나 발모 약 등 탈모와 관련된 요소가 조금이라도 등장하면 십중팔구 곰 그릴과 관련된 드립이 나온다.
180,오죽하면 모동 숲에서 대대 손 손 물려받고 벌칙으로 쓰는 게 변발일까 이제는 곰 그릴 자신도 그 별명을 받아들인 듯 하다.(...) 자신이 우위에 선 상황이 되면 앵 간 히 깐 족거리 기도 한다.
181,그러다가 십중팔구 역관광으로 자신만 망한다.
182,쵸 코와 같이 서울로 놀러갔지만 지갑도 잃어버리고 [12] 핸드폰도 고장나고 입고 있던 나이키 점퍼를 잃어 버리고 맹태 집에서 훔친 치즈도 녹아서 터지는 등 안 좋은 일을 연속으로 겪었다.
183,여담으로 닉네임이 곰 그릴이다 보니까 아 제발 요리 게임이나 생존 게임에서 그릴을 만들 때 곰 그릴이 언급되기도 한다.
184,모동 숲에서 쵸코에게 크로크를 주민으로 강제 책봉당한 뒤에 모동 숲을 한동안 접었다고
185,한다.
186,그리고 버블 못 지 않게 휼륭한 패션 센스를 보여준다.
187,"사과는 한 손, 달 갈은 두 손가락으로 깰 만큼 악력이 세다."
188,[13] [14] 라 룬 나이 '02. 8. 13. (19 세)(♀️) 퍼스널 컬러 보라 닉네임 Lalun 특징 유니콘 면접 날짜로는 가장 마지막으로 본 멤버이다.
189,컴맹이라고 자주 불린다.
190,성격이 비슷해서 인지 노 예스 못 지 않게 깨 발랄하고 기상천외한 행동을 하기도 한다.
191,해산물을 정말 싫어한다고 한다.
192,제주도에서는 쫄쫄 굶을 정도였다고
193,언급했다.
194,혈액형은 AB 형이고 더 포 레스트 방송을 보면 외동이라고 한다.
195,어릴 적부터 할머니에게 사촌 오빠에 비하여 음식으로 극진히 대접(?) 을 받았다고
196,한다.
197,그래서 자신이 할머니를 좋아하는 이유라고. [15] 그런데 이 말 할 때가 하필이면 더 포 레스트 방송 하고 있을 때였다는 점. 유 튜브 댓 글 창을 보면 종종 노 예스와 라룬의 목소리를 잘 구별 못하는 시청자도 보이는데 라룬이 조금 더 낮은 톤의 목소리를 소유하고 있다.
198,"버블 팝 나이 20세(♂️) 퍼스널 컬러 로즈 쿼 츠 & 세 레니 티 닉네임 Pop2Bubble 특징 참새 닉네임은 버블 팝 [16] 이지만 줄여서 버블, 요리 왕, 반반이, 빠돌이 등으로 불린다."
199,멤버 신청을 총 3번 한 고 멤. 노력 끝에 붙었다.
200,방송에서는 약간의 개그와 드립으로 활동하고 있다.
201,참새 컨셉으로 종종 짹이나 짹짹이란 말을 자주 한다.
202,컴퓨터가 400만원이라고 자주 언급된다.
203,괴상하게도 디스 코드 닉네임이 자주 바뀐다.
204,요즘은 아니지만 한때 지각한 벌로 항아리 게임을 하다가 그 자리에서 아기처럼 잠드는 광경을 선보인 적도 있다.
205,[ 곰 그릴 曰] 쵸코가 원격으로 플레이할 수 있어 다행. 덕분에 애꿏은(?) 쵸코만 큰돈을 벌었다.
206,자기 본명이 예전에 친구 아빠 이름이랑 똑같았다고
207,한다.
208,[18] 쵸 코가 버블이에게 스팀 게임 가족 공유를 해 주려다
209,6 학년 때 만든 ppt가 발견되어 놀림을 받았다.
210,영상 ( 어떻게 될 꽠 ㅋㅋㅋㅋ) 그리고 기어코 그의 만화가 시청자로 인해 마인 크래프트에 그대로 녹아들었다.
211,갓 청자 모동 숲에서는 사실 상 바지 사장이라고 한다.
212,실제 권력을 쥐고 있는 사람은 자기 여동생이라고. 주민을 데려오거나 돈을 쓰거나 하는 일은 대부분 여동생에게 허락을 맡고 한다.
213,그런 데 정작 허락 맡아야 할 상황에 동생은 어디 가 있거나 자고 있다.
214,치즈를 데려오기 위해 [19] 듣고 있던
215,싸 강과 함께 돌리고 있던 롤을 내팽겨치고 급히 달려온 경력이 있다.
216,그리고 등장할 때마다 아주 훌륭한 패션 센스를 자랑한다.
217,방송에서는 그나마 제일 순수한 컨셉이라 쵸코나 다른 멤버 ( 특히 노 예스) 에게 자주 이용당하기도 한다.2020
218,년 11월 23일 입대하였다.
