,sentences
54,[20] 이렇게 르브론은 고등학생 때부터 어지간한 프로선수들 정도의 관심을 받았다.
55,"코비 브라 이언 트나 마이클 조 던 도 르브론에 관한 코멘트를 했으며, 오크 힐 학교와 치른 경기는 13년 만에 고등학생 농구 시합이 미 전역으로 방송될 정도였다."
56,워낙 매스컴의 관심이 폭발하다 보니 위기도 있었다.
57,"2003년 제임스의 어머니 글로리 아가 제임스의 18 번째 생일 때 Hummer H2를 선물로 주었고, [21] 제임스 자신도 고가의 저지를 선물로 받아서 제명당할 위기에 처하긴 했지만, 다행히 2 게임 결장으로 마무리되었다."
58,이렇게 화려한 고교시절을 보낸 제임스는 졸업할 시간이 되었다.
59,"그동안 함께 한 친구들은 모두 대학에 진학하기로 했지만, 워낙에 초월적인 기량을 가지고 있던 르브론은 더이상 어머니를 고생하게 만들고 싶지 않기도 해서 2003년 드래프트에 참가신청을 하게 된다."
60,"그리고, 2003년 드래프트 1 픽 으로 클 리 블 랜드 캐벌 리 어스에 지명되면서 르브론은 NBA 선수가 되었다."
61,혼자서 고군 분투 했던 클 리 블 랜드 1 기 시절 이룬 것도 많고 말도 많았던 마이 애 미 시절 고향으로 돌아온 클 리 블 랜드 2 기 시절 커리어 최초로 서부에서 뛰게 된 레이 커스 시절   자 세한 내용은 르 브론 제임스/ 선수 경력 문서를 의 번째 문단을의 부분을 참고하십시오.
62,"이 주의 선수상 61 회이 달의 선수상 44회 출전 시간 현역 1위, 역대 14위 통산 득점 현역 1위, 역대 3위 [24] 통산 어시스트 현역 2위, 역대 8위 통산 리 바운드 현역 6위, 역대 54위 통산 스틸 현역 2위, 역대 15위 평균 득점 현역 1위, 역대 4위 (27.2 )PER 평균 2위 (27.7) [25] [26 ]VORP 역대 1위 (130.8) [27 ]MVP 쉐어 1위 [28] [29] 출전 시간 역대 1위 [30] 통산 출전 경기 역대 1위 [31] 승리 수 역대 1위 [32] 통산 득점 역대 1위 [33] 통산 어시스트 역대 3위 통산 리 바운드 역대 7위 [34] 통산 스틸 역대 1위 통산 블락 역대 19위 통산 턴 오버 역대 1위 [35] 자유투 성공 역대 1 위 필드 골 성공 역대 1위 3점 슛 성공 역대 2위 PER 평균 3위 (28.03 )VORP 역대 1위 (29.38) [36] 출전 시간 역대 3위 통산 득점 역대 2위 통산 어시스트 역대 2위 통산 리 바운드 역대 5위 통산 스틸 역대 2위 통산 블락 역대 6 위 필드 골 성공 역대 3위 파이 널 통산 PER 역대 4위 (27.3) 르 브론이 LA 레이커스로 이적한 후로부터 [44] 하는 르브론의 인스타 그램 명물 중 하나. 매주 화요일 혹은 타 코를 먹는 날에는 [45] 웬만 해선 빠지지 않고 가족, 혹은 팀원들과 타 코를 먹을 때마다 외친다."
63,대략적인 패턴으로는 1. 잡설. 특히 엄살 피우는 소리를 자주 한다.
64,힘이 없다든지 ...2. SIKE!! [46] 오늘이 무슨 날이냐!3.
65,카메라를 전환해 테이블의 게스트나 부엌의 가족들에게 what day is it today! ?를 묻기. [47 ]4. 카메라를 다시 전환 후 IT'S TACO TUESDAY!!!라고 크게 외친다.5.
66,세상 경박한 목소리로 깔깔깔 깔깔깔 깔깔! 대략 이런 식. 그 유구한 디스코 그라 피역사를 보건대... 가장 기본적(?) 인 구조 모교 행사에서도 한다!
67,스테이플 센터를 가득 메우는 타 코 튜 스데
68,이 챈트르브론이 없으면 아이들이 한다 팀원들과 회식 날에도 간단해 해 주시는 릅 신 갈매기도 했다!
69,스페인어로 함께 해요 [48] 네
70,이 마르도 했다!
71,대체 왜..? [49] 이후 릅신의 감미로운 R&B 버전도 있다 코로 나도 타 코 튜즈 데이를 막을 수 없다 결국은 미고스가 타 코 튜스데이로 노래까지 만들었다(...) 올 랜도 버블에서도 외쳐 주는 릅 신이 때문에 이름에 타 코가 들어가는 타 코 폴이 화면에 잡히면 중계 진들이 Tacko Tuesday!를 외친다.
72,조던 과의 비교가 잦지만 르 브론 본인은 조던빠에 가깝다.
73,조 던빠 기질이 어느 정도냐
74,면 르브론은 원래 왼손잡이인데 조 던 이 오른손으로 슛을 쏘기 때문에 슛을 할 때 오른손으로 슛을 쏜다.
75,또 한 본인이 조 던하고 맞붙는 합성 사진을 휴대폰 배경 화면으로 쓰고 있을 정도. ' 조 던 막고 르 브론 뚫고' 누구의 배경화면 일까 2009년 11월 경에는 마이클 조 던의 등번호였던
76,23번을 NBA 영구 결번으로 지정하자는 주장을 한 적이 있다.
77,리그 최고의 선수가 되어서도 마이클 조 던을 폄하하는 발언을 오히려 하지 않고 마이클 조 던에 대한 존경심을 담은 발언을 주로 하는 편이다.
78,"코비를 필두로 한 90년대 후반 ~ 2000년대 초반 슈팅 가드들이 조 던의 거대한 그늘에 시달리며 "" 존경은 하지만 난 조 던 이 아니다."
79,""" 는 식으로 조 던 과 매칭되는 것에 대해 상당히 진저리를 치는 것에 비하면, 아무래도 세대가 다르고 스타일도 차이가 많이 나다 보니 그런 압박은 그다지 받지 않는 편인 듯. 오히려 조 던은 자신의 동기 부여가 된다고 발언하는 편이다."
80,새가슴 논쟁에 자주 시달리는 편인데 2010~2011 시즌 피크에 달했던 시기에 하필이면 역대 최고의 클러치 플레이어로 꼽히는 조 던과 비교되면서 조롱 받아야 했다.
81,[50] 하지만 바로 다음 시즌 2011-2012 시즌을 기점으로 플레이 오프와 파이널에서 이런 논란을 일축할 만한 대활약을 선보이며 이런 반응들이 대부분 가라앉았다.
82,특히 2015-16 파이널에서 3-1 상황에서 3 연승을 하며 역전승을 거두고 특히 7차 전에서 클러치 상황의 블락 까지 기록하는 모습을 보여줌으로써 새가슴 논란을 완전히 떨쳐 버렸다.
83,실제론 르브론은 마이 애 미 시절을 제외하곤 리그 최고 수준의 클러치 플레이어였다.
84,2000년대 이후 플레이 오프 버저 비터 위 닝 샷 갯 수 독보적인 단독 1위를 달리고 있고 (2018 년 기준 5개) 4 쿼터 득점 역시 매 시즌 상위권을 차지한다.
85,다만 클러치 상황에서 르브론은 점퍼보다 자신의 강점인 돌파를 위주로 플레이 하기 때문에 상대적으로 임팩트가 약 하단 느낌이 없지 않다.
86,다만 18-19 시즌을 기점으로 전체적인 기량 하락과 함께 클러치 능력도 다소 하락한 편 .BANANA BOAT BROTHERS 중 한명이다.
87,"[51] 카 이리 어 빙과의 케미가 워낙에 좋았고, 흡사 유사 부자관계수준으로 보는 사람들이 많았다."
88,비록 2014-15 시즌 초반에는 르브론과 카 이리 어 빙 간에 볼 배합 문제로 인해 손발이 안 맞고 그로 인해 르브론이 공격 과정에 별 다른 적극성을 띄지 않는 모습을 연출하자 팬들 사이에서 말이 많았다.
89,"이때 모 커뮤니티의 한 르 브론 팬이 "" 르 브론은 아버지의 마음으로 경기를 지켜보는 것이다."
90,""" 라며 별 문제없는 사안이라는 의견을 내놓았고 이를 본 NBA 갤러리에서 조롱하는 의미로 ' 르 버지' 라는 별명을 만들어 냈다."
91,"아들 빙이라는 별명도 이러한 맥락으로 파생된 것. 경기 중에 멘 붕 한 모습이나 오프 시즌의 행사 참석 모습을 두고 NBA 갤러리에서는 짤 방 제조기, 개념 글 치트키로 취급 받고 있다(...). 헤이 제임스! 캐벌 리 어스를 떠났을 때의 움직임이 이미 계산된 것이 아니었느냐"
92,는 이야기도 심심치 않게 나온다.
93,"르브론의 샐 러리를 안고는 프리 에이전트를 끌어들이기에는 어느 정도 무리가 있고, 클 리 블 랜드 자체가 스몰 마켓이라 대스타가 오지 않는다는 점도 있어서 르브론을 가지고도 캐벌 리 어스는 거듭거듭 우승의 문턱에서 좌절 었다."
94,게다가 르브론이 억지로 탱킹을 하거나 부상을 당하지 않는 이상은 캐벌 리 어스가 상위 픽 을 받기도 힘들다.
95,그렇기에 르브론이 떠 남으로 팀이 자유롭게 탱킹을 하고 상위 픽으로 젊은 유망주를 뽑은 뒤 어느 정도 안정된 후에 르브론이 컴백하면 자연스럽게 큰 돈을 들이지 않고도 마이 애 미 시절처럼 빅 3 나 최소한 스탁 턴- 말론의 픽 앤 롤 듀오를 만들 수 있었기 때문. 실제로 그것은 현실이 되었다 하지만 캐벌 리 어스에게 어 빙 을 뽑은 픽이 상당히 낮았는데 어 빙 을 뽑은 점이 마저도 음모론이 나온 다이나 르브론이 떠나는 과정에서 엄청 욕을 먹었다는 점에서 결과론적인 말에 가깝다.
96,"팀 전력을 강화시킬 목적이라면, FA로 떠나는 것보단 자신을 대권후보 팀에 트레이드 매물로 쓰는 게 더 나았을 것이다."
97,르 브론 자신이 트레이드 카드였다면 몇 년치 1 라운드 유망주와 벤치 에이스 다수는 기본으로 받았을 터. 또 한 팀에 복귀할 생각이었다면 더 디시 전 같은 삽질로 욕을 굳이 처먹을(...) 필요도 없었다.
98,"많은 사람들이 모르고 있는 사실이 있는데, 르브론이 디시 전 쇼를 한 계기가 있다."
99,"당시 쇼 방송을 했던 방송사가 르브론의 FA 상황이 상당한 화젯거리가 된 탓에 방송 기부금은 불우 이웃을 돕는 데 쓴다고 르브론을 꼬드겼고, 르브론은 이 꼬드김에 넘어가서 디시 전 쇼를 하게 된 것. 르브론이 먼저 계획한 쇼가 아니였다."
100,"하지만, 이런 이벤트에 눈이 멀어서 고향 팬들을 생각하지 않고 방송을 한 것은 분명히 잘못된 일이다."
101,"게다가 기부를 하고 싶었으면 대부분의 농구선수들이 하는 자선경기나 다른 이벤트, 심지어 본인이 사비를 털어서 기부하는 등 수많은 방법이 있었으나, 굳이 이런 쇼를 하기로 한 것이다."
102,ESPN이 아이디어를 냈다고
103,는 하나 르브론의 고용주는 물론이고 스폰서도 아닌 ESPN은 르브론에게 영향을 미칠 위치에 있지 않았다.
104,"르브론도 신인도 어린 선수도 아닌, 비지니스 마인드가 투철한 베테랑 NBA 선수인데 누가 누굴 꼬드긴단 말인가?"
105,정확히는 꼬드겼다 기보다는 제안했다고
106,해야 한다.
107,"결국 이 아이디어를 낸 건 아니라고 하나 이런 방식의 쇼를 하기로 결정한 것은 다른 사람이 아닌 본인이고, 이에 따른 책임도 본인에게 있는 것이다.S"
108,급 선수임에도 파울 콜이 짠 편이는 의견이 있다.
109,공격 비중의 절반이 돌파인데도 반칙을 잘 안 불어 준다고 보는 시각도 있다.
110,"이런 측면으로 보면 17-18 시즌에는 유독 그런 경향이 강해 졌는데, 2017년 11월 29일 열린 마이 애 미 히트와의 경기에서 파울을 너무 안 불어 주자 항의 하다 퇴장을 당했다."
111,재밌는 것은 그의 농구 커리어 15년 동안 최초의 퇴장이었다.
112,이와는 반대로 트레 블 링 콜은 상당히 후한 편에 대한 비판이 상당히 많다.
113,다만 파울 콜이 짜 다는 데는 의문의 여지가 있는 것이 농구 커리어 15년 동안 퇴장당하지 않았다는 건 르브론이 수비할 때는 반대로 거의 파울이 불리지 않는다는 것이다.
114,수비를 열심히 하면 파울은 피할 수가 없기 때문. 게다가 르브론에 대한 파울 콜이 짜 다는 근거가 빈약한 것이 르브론은 슛 갯수에 비해 자유투를 상당히 많이 쏘는 선수이기 때문이다.
115,"르브론이 야 투를 가장 많이 쏠 때가 05-06 시즌으로 23개 정도였는데, 이때 자유투를 10.3개, 07-08 시즌엔 21.9개 야 투를 쏘면서 자유투 10.3개를 던졌다."
116,"2.2:1, 2.1:1 정도의 비율이다."
117,"소위 말하는 "" 자유투 삥 뜯기"" 로 유명한 자유투를 얻어내는 비중이 심한 제임스 하든 이 2017-19 시즌에 야투 20.1개/ 자유투 10.1개를 기록했다."
118,"[52] 물론 하든의 자유투 비중이 더 높긴 하지만, 하든 은 어 거지로 자유투를 만들어 낸다는 논란이 있을 정도로 비정상적으로 자유투를 많이 쏘는 선수란 걸 감안할 필요가 있다."
119,위의 수치를 보면 르브론이 닥치고 돌파할 때는 하든에 버금갈 정도로 자유투를 많이 얻어냈다는 것을 볼 수 있다.
120,커리어 후반기에 접어들 수록 자유투 갯수가 적어지는데 이는 위의 플레이 스타일 항목에서 장점으로 적어 놨듯이 중거리 슛의 비중이 높아 지기 때문이다.
121,또 한 돌파의 비중이 많은데도 하든 보다 반칙을 잘 안 불어 주는 이유는 수비수들이 하든 같은 선수들에 비해 르 브론에겐 반칙을 적게 하기 때문인 것도 있다.
122,"르브론은 파워 포워드의 덩치로 가드처럼 달리는 선수이고, 빅 맨이 아닌 이상, 아니 빅 맨이어도 그의 돌파를 막기 힘들다."
123,파울해 봤자
124,앤드 원 적립이니까. 실제로 르브론이 돌파할 때는 많은 수비수들이 수비를 포기하는 경우가 많다.
125,사실 애초에 르브론은 플레이 스타일상 하든 보다 자유투가 적을 수밖에 없다.
126,"하든 은 멸칭에 가깝게 "" 자유투 삥 뜯기"" 로 불릴 정도로 어거지에 가깝게 자유투를 얻어내는 경우가 많다."
127,일례로 그가 완전히 균형을 잃은 상태에서 컨택을 유도하며 들어갈 리가 없는 슛을 쏘는 것도 가끔 파울 콜이 불릴 정도. 이 때문에 하든 은 파울이 잘 안 불릴 경우 경기를 말아먹는 경우가 있다.
128,"또 한 정상적인 자유투 얻어 내기를 할 때도 앤드 원 플레이보다는 투 샷, 쓰리 샷이 많다."
129,포인트는 이렇다 보니 하든 은 파울 콜 이후 대부분 슛이 안 들어가다 보니 같은 수의 파울을 얻어 내도 자유투 갯수가 당연히 2개 이상씩 되는 경우가 많다.
130,"그러나 르브론은 하든 보다 압도 적인 파워와 마무리 능력으로 파울 이후 슛이 들어가는 경우가 더 많고, 따라서 앤드 원이 더 많다."
131,당연히 파울 갯 수 대비 자유투는 하든 보다 르브론이 더 적을 수밖에 없다.
132,그런데 그런데도 불구하고 저 정도 자유투를 쏘는 것이다.
133,르브론에게 파울 콜이 짠 것처럼 보이는 이유는 르브론이 돌파할 때마다 거의 매번 파울 당했다는 어필을 강하기 때문이다.
134,"실제 수치를 봐도, 경기를 봐도 그가 파울 콜이 짜다고"
135,볼만한 근거는 빈약하다.
136,"진짜 파울 콜이 짜다면 저렇게 많은 자유투를 얻어낼 수도 없고, 수비를 등한시하지 않는 이상 데뷔 후 15년 동안 퇴장당하지 않을 수도 없다."
137,"Last two minute Report[53] 가 작성된 2015년 3월 1일 이후로 클러치 타임에 파울을 당했는데 안 불린 확률이 24.5% 로 리그 평균 20.7% [54 ]보다 높으며, 파울이 아닌데 파울 콜이 불린 확률은 0% 이다."
138,"현 NBA 최고의 슈퍼스타인 만큼 많은 젊은 선수들의 우상이기도 한데, 실제로 루 카 돈치 치의 농구 우상이 기도 하다. 야 니스 아 데 토 쿤 보는 르브론과 MVP 경쟁을 한 2019-2020 시즌 이후 한 인터뷰에서 르브론이 현재 최고의 선수이며 그를 어린 선수일 때 보는 것이 자신에게는 조 던을 보는 것과 비슷한 느낌이었다고 밝혔다."
139,# 꽤 젊은 나이부터 탈모가 시작되어 상당히 진행되었다.
140,아들이 이발하는 장면을 찍어 SNS에 올렸는데 머리가 매우 부럽다는 발언을 하고 조 던과 비교하는 기자의 질문에 우린 둘 다 대머리 다라고 농담할 정도로 본인도 꽤 탈모가 신경 쓰이는 듯. 노장이라 불려도 무리 없는 최근에는 머리를 심는 식으로 관리하고 있지만 점점 한계가 오고 있다.2014
141,"년 ESPN 기사, ""LeBron James' Greatest Weapon Is His Brain"" 과 르브론의 팀 동료들, 측근들에 따르면 사진 기억력을 가지고 있다고"
142,한다.
143,"[55] 가끔 옛날 농구 경기를 틀어 놓으면, "" 어, 97년 NBA 파이널 2 차 전이네,"" 라며 매번 알아맞추고, 미식축구 경기를 볼 때면, "" 어, 저 코너 백은 몇 년도 몇 번째로 어떤 팀에 드래프트됐어"" 라며 세세한 점들까지 기억 해낸다고 한다."
144,함께 비디오게임을 해도 르 브론 혼자 모든 기술들을 외워서 매번 이긴다고 한다.
145,하지만 이런 기억력은 2007년 파이 널 등 자신이 실패했을 때까지의 기억까지 도 너무 생생 나게 기억나게 하여 방해가 되는 경우가 잦았다 고도 한다.
146,노비츠키와 댈러스에게 패배한 2011년 파이 널이 그 대표적인 경우. 2011년 이후로 르브론이 플레이오프 때면 소 셜 미디어와 인터넷을 전부 끊는 것도 기억력이 이유라고 한다.
147,관련 링크 근데 가끔 불리한 건 까먹는 모습을 보인다.NBA
148,가 사무국과 선수노조 간 의견 차를 좁히지 못해 2011 시즌 일부를 쉬게 되자 부업을 찾고 있는 걸로 보였다.
149,"(...) 난 데 없이 10월 초에 트위터를 통해 프로 미식축구리그 인 NFL의 FA 계약 마감일을 물어보면서 뉴스거리를 만들더니, 1주일 후엔 시애틀 시혹스의 피트 캐롤 감독과 대화를 주고받았다."
150,[56] 물론 진짜 미식축구로 전향할 가능성은 거의 없다.
151,그런 격렬한 스포츠를 하다 다치기라도 하면 NBA 커리어는... 그래도 사람들은 인류 최종 병기 수준 피지 컬 의 타이트 엔드를 보고 싶다는 반응을 보였다.
152,"이런 이유로, NFL 의 캘 빈 존슨, NBA의 드와이트 하워드 등과 함께 다음 이종 까페나 격 갤 같은 이종 격투기 커뮤니티에서 가끔 발생하는 피지 컬 괴물( 격투기능력이 아니라 순수한 운동능력을 말한다) vs 놀이 떡밥에 고정 등판하는 선수 .MLB 뉴욕 양 키스의 팬으로 알려 져 있다."
153,"문제는 2007년 뉴욕 양 키스와 고향 팀 클 리 블 랜드 인디언스와의 아메리칸리그 디비전 시리즈가 열렸을 때, 클 리 블 랜드의 홈 구장 제이 콥스 필드 (2008 년부터 프로 그레 시브 필드로 개명 )에 양 키스 모자를 쓰고 나타나서 양 키스를 응원하는 모습이 포착되어 고향 팬들에게 욕을 왕창 얻어먹었다."
154,절친한 관계인 CC 사바 시 아가 밀워키 브루어스에서 FA로 풀리자 양 키스로 가라고 권유한 것도 바로 르 브론. 비슷하게 사바 시아도 르브론한테 뉴욕 닉스로 가라고 권유한 적이 있다.
155,리버풀 FC의 서포터이다.
156,SNS로도 종종 리버풀을 응원하는 글을 올리고 2011년에는 안 필드를 방문해서 리버풀로부터 자신의 이름이 새겨진 유니폼을 선물 받기도 했다.
157,또 한 심지어 리버풀에 대한 지분까지 보유하고 있다.2013
158,년 9월 14일 오랫동안 사귀던 여자친구 사 반 나 브린슨과 결혼했다.
159,사실 진작에 자식도 둘 있는 사이. 한 때 SNL에 출연한 적도 있었다.
160,특이하게도 자신이 직관한 클 리 블 랜드의 모든 경기가 승리한다.
161,많은 경기에서 승리한다.
162,"예를 들어 2016년 8월 19일에는 고향 연고지 야구팀 클 리 블 랜드 인디언 스와 토론토 블루제이스의 홈경기를 관람했는데, 이날 인디언 스는 끝내기 동점 홈런과 끝내기 인사이드 더 파크 홈런으로 승리했다."
163,"10월 7일 클 리 블 랜드 인디언 스와 보스턴 레드삭스의 2016 아메리칸 리그 디비전 시리즈 2차 전에서도 찾아왔으며, 이날 인디언 스는 선발 코리 클 루버의 호투와 타 선의 힘으로 승리하여 시리즈 전적 2:0 을 만들었다는 것이다 역 쉬 릅 신. 근데 구단 역사상 가장 중요한 경기 일지도 모르는 2016년 월드 시리즈 7차 전은 직관을 갔는데도 졌다."
164,그리고 인디언 스는 3:1 리드를 날렸다 클 리 블 랜드에서 제일 잘 나가는 팀의 슈퍼스타이다 보니 정작 자신은 농구선수인데도 같은 연고지의 슬픔을 제조하는 팀의 저지 판매량 상위권에 들어가고 있다.
165,클 리 블 랜드 2기부터 수염을 본격적으로 기르기 시작했는데 17-18 시즌에서의 수염들이 미국에 서 에 이브 러 햄 링 컨 의 수염과 판박이라는 반응을 보이고 있다.
166,건강을 위해 매일 조금씩 와인을 반 잔씩 마신다고 한다(...) [57] 미 국내 인기가 상당한 편이다.
167,디시 젼 쇼 등을 통해서 안 좋은 이미지가 약 4년 간 있었으나 『 아임 커 밍 홈』 을 통해서 클 리 블 랜드에 복귀하고 그 과정에서 극적인 역전 우승을 펼치면서 이미지가 개선되며 인기도 늘었다.
168,그러나 인기 많은 선수 답게 안 티 지분도 상당하다.2018
169,년 MBLM의 BFF 마케팅연구 통계 미국에서 가장 사랑 받는 유명인 10 인 1. 버락 오 바 마 2. 미 셸 오 바 마 3. 드웨인 존슨 4. 리 아나 5. 비 욘 세 6. 르 브론 제임스 7. 오프 라 윈 프리 8. 톰 행 크스 9. 빌 게이츠 10. 세 레나 윌리엄 스남
