,sentences
45,본인 말로는 대기업 부럽지 않다고
46,하지만 싫다고
47,한다.
48,"[29] 룰렛을 열었는데 6 시간 노 방종, 애교, 그리고 공포게임이 나와 조작하지 말라며 놀랐다."
49,[30] 그렇게 애교를 할 때 치즈 버거 애교를 하며 부끄러워 했다.
50,그리고 방종 [31] 본인 말로는 여자친구는 안 사귀는 것이라고 하며 방역 수칙을 지키기 위해서 라고..! 물 을 치면 크리스탈 라이트 핑크 레모네 이드가 나온다.
51,캠을 키고 작업실의 뒷 배경이 나오는데 뒤에는 무려 덤 벨 2개 등의 운동기구들이 여러 개 있었다.
52,운동을 해서 그런지 어깨가 넓은 편이다.
53,치즈 버거 애교 후로 시청자들이 치즈 버거 사 드셨냐고 묻자 본인은 불고기버거를 좋아한다고 답했다.
54,"현재 캠 관련 언급은 금지이며, 너무 많은 뇌 절 끊임없는 질문 때문에 화면 자체에 캠 켜 주세요 밴 이라고 쓰여 있다.9.21"
55,패치 파 이크 너 프 이전 유행했던 칼날 비 파이크를 유행시킨 장본인. 대중들이 쉽게 접하는 대형 유 튜브 채널에 소개되기 3개월 전부터 이미 사용하고 응용 안까지 있는 것으로 알려 져 있다.
56,"[13] 보조룬은 때에 따라 항상 바꾸어 들며 서폿을 갈 경우 여진을 들고 하위 룬인 불굴의 의지와 정밀 - 전설: 강인함 지배 - 좀 비 와드, 궁극의 사냥꾼으로 시야를 챙긴다."
57,미 드나 탑을 갈 경우 칼날 비를 들고 돌발 일격보단 비열한 한방을 들고 끈질긴 사냥꾼과 궁극의 사냥꾼 사이에서는 항상 고민한다.
58,"보조룬으로는 정밀 - 승전보, 전설: 강인함 / 마법 - 기민함, 물 위를 걷는 자, 절대 집중, 빛의 망토 [14] / 영감 - 완벽한 타이밍, 외상 - 을 때에 따라 선택하여 플레이한다."
59,가끔 미 드나 탑을 갈 때 여진을 들고 갈 경우가 있는데 보통 근접 브루 저 [15 ]를 상대로 들고 가는 것으로 보인다.
60,핏빛 칼날 출시 및 죽음의 무도 개편 이후 진지하게 정석 템 트리로 고민하고 있다.
61,탑 치 속 파이크를 연구하다가 지금은 종료되었다.
62,라인 전 상대가 근접 챔피언일 경우 도란 검파이크를 채택하기도 한다.
63,헤 이스트 본인은 잘 사용하나 일반적인 파 이크 유저들이 사용하기에는 아직 추가 적인 연구가 필요한 듯. [16] 최근 프리 시즌으로 넘어온 후에는 감전 빌드를 선호하는 편이다.
64,자객의 발톱을 사용하여 감전을 터뜨리기가 수월 하기에 변경한 것으로 보인다.
65,칼날 비에 비해 라인 전이 약하지만 폭 딜 능력은 감전이 더 앞선다 한다.
66,미 드파이 크는 감전을 사용하고 서 폿 파이 크는 칼날 비를 사용한다 미 드파이크는 감전으로 자객의 발톱을 이용해 감전을 터뜨리고 서 폿 파이 크는 여진 말고 칼날 비를 선호하는 편이다 그래서 초반에 q 스킬로 끌고 원 딜 이랑 같이 딜을 넣어서 킬 을 한다.
67,돈 아이템은 서 폿일 경우 극 딜 템 트리
68,"보다는 유 틸 형 템 트리로 빠른 수호 천사, 헤 르 메스의 시 미터 등 생존 및 어 그로 분산을 위해 아이템을 구매한다."
69,[17] 미 드일 경우 티아 맷 [18] 과( 돈을 많이 벌면 안 가기도 한다.)
70,기동력의 장화를 필수로 구매 [19] 하고 톱날 단검으로 올릴 수 있는 모든 물리 관통력 아이템을 구매한다.
71,그리고 티아맷은 굶주린 히드라보다 거대한 히드라를 선호한다.
72,[20] 나머지는 수호 천사 또는 헤 르 메스의 시 미터를 가고 가끔 주문 포식자를 올리기도 한다.5
73,"물리 관통력 아이템 업데이트 이후 미드 서 폿 상관없이 룬을 "" 좀 비 와드"" 로 채택한 후 그림 자 검 아이템을 1 코어로 올리며 빠른 시야 장악과 물리 관통력, 재사용 대기 시간 감소까지 챙겨 주는 아이템 빌드를 채택하고 있다."
74,또 한 죽음의 무도 개편 이후 비싸지만 몸이 약한 파이크에게 더 잘 맞는 아이템이 되었다고
75,하며 자주 올리는 모습이 보인다.
76,비싸서 늘 고민한다.
77,서포터로 기용할 때 2 물리 관통력 아이템 이후 [21] 얼어 붙은 심장과 같은 방 템을 자주 올리는 모습을 보여준다.
78,프리 시즌 이후 초반에는 클 로를 올린 후 방관 템 위주로 올렸다 그 후 연구하며 클 로 올린 후 스테락이나 죽 무 등의 템을 올려 브루 저 느낌의 템 트리 선호 최근에는 선혈 포식자를 올리고 방관 템을 올려서 가는 템 트리도 생겼다 칼날 비 들고 돌풍 징수가 좋ㄷ
