,sentences
25,"햄버거뿐만 아니라 피자와 치킨 등 전반적인 패스트푸드를 무척 선호하는 것으로 보이는데, 가끔 씩 부모에게 피자나 치킨을 주문하여 같이 먹는 듯. 햄버거를 먹게 된 계기는 고등학생 3 학년 때 자취를 하면서 스낵 면이 양은 냄비에 눌러붙은 사건이 있었다 한다."
26,이후로 서 농은 햄버거만 먹게 되었다고
27,한다.
28,방송을 무척 오래 한다.
29,최소 8시간이라는 말이 나올 정도. 대부분 새벽에 방종을 한다.
30,게임이 잘 안 풀릴 때마다 샷 건을 쳐서 키보드가 자주 빠진다.
31,가끔가다 전기 의자 소리도 내지만 방송에서의 욕설은 거의 없다.
32,시청자한테서 여자친구를 못 사귄다는 소리를 들을 때마다 시청자를 위해 사귀지 않는 거 라며 자기 위로를 한다.
33,인성을 부리기로 유명하다.
34,자주 게임에서 다른 캐릭터들을 잔인하게 괴롭히는 장면을 목격할 수 있다.
35,서 농/ 플레이한 게임 문서 참조. 자신보다 약한 사람의 명령 따위 듣지 않는다.
36,작 무 새 [5] 들이 판을 친다.
37,"최근 서 농이 가장 힘들어 하며 해탈한 채팅이므로, 아이작을 해 달라는 말 대신 ' 오늘 방송 일정이 어떻게 되나요?"
38,' 같이 우회적으로 물어보는 게 매너이다.
39,하지만 요즘 작 무 새들이 진화(?) 하여 돌려 물어본다.
40,1월 29일 방송에 작 무 새를 몬스터 볼에 잡은 뒤 물을 명치까지 차게 넣고 얼려 버리고 싶다고
41,언급했다.
42,"방송의 시작은 2013년 8월 9일. 생일은 8월 6일이라고. 2015년까지 잠깐씩 캠 방을 진행, 2017년 5월부터 트위치에 들어가기 시작하면서 2018년부터 반 캠이라 해야 되나 저녁을 먹을 때 반 캠을 키고 있는다."
43,정모 때는 마스크를 끼고 캠 방을 하고 있다.
44,윤이 샘: 2019년 9월 18일 마인 크래프트 마니또 합방에서 윤이 샘의 마니또가 서 농이 되어 미션을 수행하게 되면서 자연스레 친해 졌다.
45,"미션 마니또에게 정성스럽게 그림을 그려서 마니또가 그 그림으로 프로필 변경할 수 있게 하기 마니또의 방송으로 가서 ""그래 나두"" 라는 답변을 받을 수 있도록 하기 자신의 멋지고 마니또를 사랑한다는 모습을 클립으로 따서 마니또의 방송에 보여 주기 마니또에게 자신만의 애칭을 정해서 불러 주기 하루에 한번씩 달달 한 애칭을 붙힌 다음 그분의 방송 채팅에 적어 주기 마니또( 서 농) 의 삼행시를 만들어서 그분에게 달달 한 멘트를 선물해 주기 미션 실패 벌칙: 광장이나 시내로 가서 마니또( 서 농) 의 이름을 부르면서 사랑했다 삼창 외치고 인증 하기 콜 옵과 오버 워치, 트리 키 타워, 윷놀이 소원 빵 등을 함께 하면서 친 해져 마니또 컨텐츠 이후에도 배그 합방과 저챗디코에 초대 받는 등 친분이 쌓였다."
46,이후 10월 2일 저녁에 우 결이 잡혔다.
47,그리고 10월 3일 새벽에 같이 이야기를 하다 우 결을 하겠다고
48,공식으로 말했다.
49,우 결 클립 10월 10일 데이트에서 올 블랙 패션을 하고 만났다.
50,"검은 양말, 검은 신발, 검은 바지, 검은 체크 셔츠, 검은 조끼, 검은 마스크, 검은 안경, 검은 모자로 말 그대로 올 블랙 패션인데 윤이 샘의 말로는 나쁘지 않았다고"
51,했다.
52,썰 풀이는 윤이 샘의 방송( 풀 영상 )에서 .10 월 16일에 데이트를 한다고 했다.
53,그 후에 한번 우 결이 깨진 적이 있었으나 26일 술 먹 방 도중 재결합하는데 성공했다.
54,그 후 우 결 무 새나 윤이 샘님의 약속( 연애를 하면 방송을 접는다 고함) 들로 인해 우 결이 사실상 완전히 종료되었다.
55,(11 월 21 일자 방송에서 확인 우 결 종료 당시 방송) 조 매력: 다른 스트 리머들과 합방을 자주 하던 시기에 알게 되었다.
56,알기만 하는 수준이라고 보면 된다.
57,"트위치 파티에서도 만났고, 이후 배 그 좀비 모드에도 초대해 준 걸 보면 아예 관계가 끊긴 건 아닌 것으로 추정된다."
58,쉽게 말하면 만나면 인사만 하는 사이. 메도 우이 헌 터: 봉 봉 단 롤 팀 결성을 하였던 시기에 롤을 자주 하게 되면서 스크림을 통해 간간히 만나게 되어 알게 되었다.
59,배그 나 롤 등을 같이 한 적이 있으며 아는 스트 리머 정도. 블 개: 자신의 마인 크래프트 서버에서 진행되는 마니또 합방에도 초대를 해 주었다.
60,그로 인해 사실상 윤이 샘과 이어 주게 된 결정적인 원인이 된 사람이다.
61,블 개 또한 롤 합방을 자주 진행하게 되어 같이 봉봉 단에도 속하였던 적이 있었다.
62,"그 때문에 서로 배틀 라이트, 롤 등 합방을 자주 진행했던 적이 있었으며 지금은 아는 스트 리머 정도 ,로 아: 홀 릭 클럽 결성 전부터 자주 합방을 했으며 상당히 오랫동안 알고 지낸 사이이다."
63,현재도 합방을 이따 금씩 진행한다.
64,항상 서 농이 고백한다.
65,혜 요: 누나! 한 때 둘이 서 합방을 매우 자주했다.
66,당시 서 농은 합방에서 지각 [14] 을 자주 했다.
67,지금은 아는 누나 정도. 위 사건으로 인해 서 농이 많이 힘들었을 시기에 힘이 되어 준 스트 리머이다.
68,윤이 샘과의 합방에서 방송 채팅에 등장한 것으로 보면 아예 관계가 끊긴 건 아닌 것으로 추정된다.
69,연지수: 17년도 쯤 서 농이 다른 스트 리머들과 자주 합방을 진행하게 되면서 알게 되었다.
70,이후 친 해져서 봉 봉 단에도 들어가게 되었으며 다른 스트 리머 분들과 함께 롤 합방도 상당히 많이 했다.
71,지금은 아는 누나 정도. 김은 별 컴퍼니: 은 릴 라와 사육사 땡 지: 첫 합 방부터 초면이 아닌 듯한 케미를 보여주였고 가끔 롤 합방을 진행한다.
72,지금은 아는 스트 리머 정도. 헤 가: 가끔가다 합방을 하는 사이로 서 농과 현실 남매 같은 재미를 뽐낸다.
73,잉 갱인 스타와 커뮤니티를 둘러보면 알겠지만 얼 공 게시물/ 영상에서 예상 외로 잘생겼단 의견이 대다수를 이룬다.
74,"전에 있던 돼지, 씹덕이란 이미지와 달라 그런 것으로 추정. 잘생기긴 했다트수를 정말 싫어한다."
75,물론 돈 주는 트수는 좋아한다.
76,굉장히 무덤덤하며 가끔 광고 나 어 그로 등의 채팅이 있으면 그냥 반응 안하면 본인이 알아서 나가겠지란 마인드로 무시하며 방송을 진행한다.2015
77,년 말에 컴퓨터를 교체해 유 튜브와 방송의 화질이 급상승했다.
78,유 튜브에서는 1080p에 60 프레임을 지원하는 동영상을 볼 수 있게 되었다.
79,생방송 후 거의 하루 간격으로 올라오는 편 .2016 /1 /13 4 시경에 가면을 쓰고 얼굴 캠 방을 하였다.
80,마이크를 바꿔 나이에 비해 다소 가 늘 던 목소리가 성숙 해졌다.
81,그 전에는 5천 원짜리 마이크를 사용했는데 어쩌다 보니 총 40만원에 육박하는 마이크 및 주변 방송 장비를 구입한 듯하다.
82,"문제는 세팅에 애를 먹어서 방송 음량과 목소리가 다소 울리거나 깨진다는 것. 2016.02.02 일자 노가리 중 자신이 직접 녹음하여 믹싱한 노래를 재생, 목소리가 부드럽게(?) 나와 시청자들이 매우 신기해 했다."
83,역시 비싼 장비는 뭐가 다르다는 말에 녹음은 5천 원짜리 마이크로 했다고
84,밝혔다.2016
85,년 2월 10일 첫 휴방을 했다.
86,매일 방송하는 서 농으로 선 꽤나 드문 일. 오버워치가 정식 서비스를 개시하면서 자주 즐기고 있다.
87,"같은 클럽 원들이나 시청자와 함께 플레이하기도 하며, 간혹 낮은 확률로 아군 또는 상대방에 시청자가 존재하기도. 즐겨 하는 캐릭터는 겐 지. 데 바데를 자주하는 편이다."
88,"생존자로 1 랭크를 찍었을 때는 현 자 타임(?) 이 왔는지, 한동안 많이 하지는 않았었다."
89,7월에 데 바데의 병 크리인 일명 ' 갑질 패치' 로 인해 점수 작을 하는 살인마가 많아 지면서 한때 서 농의 데 바데도 그런 영상이 많아 졌었다.
90,"데 바데의 할로윈 패치 이후 부터는 평범한 플레이 영상이 대부분. 서 농이 회사와 계약 후, 유 튜브에 올라오는 영상들에 광고가 전에 비해 많이 붙은 적이 있다."
91,"당시에는 서 농 본인이 영상을 직접 편집 및 업 로드하지 않아서 그런 것인데, 이에 대해 서 농은 광고가 많은 영상에 댓 글을 달아 주면 직접 광고를 빼겠다고"
92,말했었다.
93,현재 서 농은 유 튜브 시청자들의 편의를 위해서 회사에서 나와 다시 직접 편집 및 업 로드를 하고 있다.2016
94,년 9월 3일 처음으로 전화 데이트를 했다.
95,"# 방송 중 많이 먹어 돼지 이미지가 생겼지만, 서 농은 사실 181에 62kg으로 bmi 기준 겨우 정상에 턱걸이 하는 수준이다."
96,심지어 6월 즈음에는 58kg으로 명백한 저체중이었다.. 살이 안 찌는 체질인 듯 싶다.
97,2016년 12월 15일 훈련소를 마치고 방송에 복귀하였다.
98,집으로 돌아오는 길 차 안에서 얼굴 캠 방을 했다.2017
99,년 1월 16일 방송에서 한의원에서 판매하는 미숫가루 1개월 분량을 65만원에 구입했다고
100,밝혔다.
101,"처음에는 별 반응 없었지만, 어떤 시청자가 "" 그 금액이면 한 달 동안 하루에 치킨 한마리 씩인데... ""라고 하자 급하게 후회하는 모습을 보이기도 했다.2017"
102,년 1월 31일 방송에서 오버 워치 50% 할인 행사를 하는 것을 빌미로 부계 정을 만든다.
103,그런데 들어가는 방법을 잘못하여 처음에 전화번호 인증을 하려고 하다가 읭? 인증하니깐 있는 계정이라네?
104,어떻게 하지? 돈 날려 먹을 뻔했다.
105,후에 시청자가 알려주어 제대로 들어간 후 이메일로 인증을 하여 부계 정을 만든다.
106,하지만 부계 정을 만드는 것이 신규 유저의 진입 장벽을 높인다는 이유로 비판이 있었다.
107,최근 합방이후 강 퇴 기준이 예전보다 엄격 해졌다.
108,강 퇴당한 유저가 돌아오지 못하는 것을 보면 강 퇴와 바로 블랙을 먹이는 경우도 있는 듯. 아이작을 해 달라는 말을 여러 번 하는 것은 무조건 강 퇴이다.
109,사실 같은 말 반복은 도배니 강 퇴당하는 게 정상이다
110,2017년 3월 28일 첫 배 틀 그라운드를 하였다.
111,그의 첫 플레이 행선지는 게 오르고 폴. 그렇게 템 파밍을 하다 생존자가 50명 남았을 때 집안에서 적의 스카에 맞고 사망. 이후에 배 그에 적응하느라 고전한다.2017
112,년 5월 12일에 배틀 그라운드를 플레이하는데 처음으로 1 등하였다.2018
113,"년 1월 11일 우 왁굳 배 배틀 그라운드 랜덤 스트 리머 대전 5회에 참가, 총 3 라운드 중 2 라운드에서 1위를 차지하며 최종 우승을 했다.2018"
114,년 11월 15일에 지스타 제 5 인 격 행사에 참여했다.2020
115,년 4월 30일 배틀 브롤스 - 롤 골드 대전- 에 참가 하여 승리했다.
116,[6] [7 ]2016.02 .18에 2014년 9월에 했던 빨간 마스크 게임 영상이 저작권 위반으로 신고 먹었다.
117,게임용보다는 교육용으로 만든 거라
118,수익 창출을 하면 안된다는 논리였다.
119,허나 빨간 마스크가 어 딜 봐서 교육용인지는 알 수 없음. 빨간 마스크 만나면 도망가는 법을 가르쳐 주는 게임이라 카더라
120,"이 때문에 서 농 유 튜브가 정지당할 뻔 했으나, 조 회수 4만 미만은 20만원, 조 회수 4만 초과는 1 당 5원이라는 벌금을 물고 철회되었다."
121,저작권법 위반은 친고죄라서 허락 없이 업 로드하더라도 저작권자가 그에 대해 아무런 조치를 취하지 않으면 처벌 받지 않는다.
122,특히나 게임의 경우 홍보효과가 매우 크기 때문에 오히려 운 영진 쪽에서 장려하기도 한다.
123,현재 업 로드 되는 수많은 게임 실황과 노래 영상들도 이런 식이다.
124,"저작권 자가 해당 저작물이 업로 딩되는 걸 원치 않을 경우 보통은 유 튜브 측에 요청해 영상을 내리거나 오디오를 삭제하는 경우가 일반적이나, 본 사건의 경우 저작권자가 작정하고 법의 힘을 빌린, 게임으로서는 정말 흔치 않은 경우이다."
125,[8] 해당 플래시 게임 제작 업체가 영상들을 유료로 전환하며 자사의 예전 영상들을 지우는 과정에서 실황들에 모조리 철퇴를 내린 것으로 보인다.
126,"위쪽 문단에는 ' 벌 금' 이라 기술되어 있으나, 벌금이 아니고 합의 금이다."
127,"애초에 벌금은 국가에 지불하는 금액이라 단 1원도 저작권자에게 가지 않는다.. 아 마 서 농이 납득하고 합의 금을 지불할 훌륭한 명분이란 판단 하에 저런 이유를 붙인 듯. 보다 자세한 내용은 저작권법으로. 데드 바이 데이 라이트에서 살인 마를 플레이한 서 농이 생존자 [9 ]를 일명 ' 캠핑' 으로 올 킬 을 했고, 올 킬 을 당한 생존자가 트위터에 해당 게시 글 [10] 이 올라온 것이 사건의 발단으로 서 농이 해당 게시 글과 그와 관련된 글을 보고서 대처를 해야겠다는 생각에 일단 사과를 한다며 사과 문 [11] 을 올림 일단 그 이상 일이 크게 커지 진 않은 듯 하지만 캠핑을 한 것에 대한 비판은 계속해서 올라오고 있는 듯하다."
128,[12] 이 문서는 이 문단은 토론을 통해 아래의 서술로 작성( 으) 로 합의되었습니다.
129,합의된 부분을 토론 없이 수정할 시 제재될 수 있습니다.
130,아래 토론들 로 합의된 편집방침이 적용됩니다.
131,합의된 부분을 토론 없이 수정할 시 제재될 수 있습니다.
132,"[ 내용 펼치기 · 접기 ] 토론 - 아래의 서술로 작성토론 - 합의사항 2 토론 - 합의사항 3 토론 - 합의사항 4 토론 - 합의사항 5 토론 - 합의사항 6 토론 - 합의사항 7 토론 - 합의사항 8 토론 - 합의사항 9 토론 - 합의사항 10 토론 - 합의사항 11 토론 - 합의사항 12 토론 - 합의사항 13 토론 - 합의사항 14 토론 - 합의사항 15 토론 - 합의사항 16 토론 - 합의사항 17 토론 - 합의사항 18 토론 - 합의사항 19 토론 - 합의사항 20 토론 - 합의사항 21 토론 - 합의사항 22 토론 - 합의사항 23 토론 - 합의사항 24 토론 - 합의사항 25 토론 - 합의사항 26 토론 - 합의사항 27 토론 - 합의사항 28 토론 - 합의사항 29 토론 - 합의사항 30 토론 - 합의사항 31 토론 - 합의사항 32 토론 - 합의사항 33 토론 - 합의사항 34 토론 - 합의사항 35 토론 - 합의사항 36 토론 - 합의사항 37 토론 - 합의사항 38 토론 - 합의사항 39 토론 - 합의사항 40 토론 - 합의사항 41 토론 - 합의사항 42 토론 - 합의사항 43 토론 - 합의사항 44 토론 - 합의사항 45 토론 - 합의사항 46 토론 - 합의사항 47 토론 - 합의사항 48 토론 - 합의사항 49 토론 - 합의사항 50본인 문서를 지우려고 2017년 3월부터 사주하여 2017-06-29 일에는 직접 문서 삭제까지 저질렀으나 실패하자 2017년 10월 30일에 스트림에서 자신의 시청자들에게 요청하지도 않은 임시조치를 거부당했다며 [13], 자신의 문서를 지워 달라고 토론을 열게 선동한 사건이다."
133,"https: //imgur .com /a /dgJ20 해 당 시청자들은 명예 훼손죄, 사생활침해, 인권침해, 방송 진행 방해를 사유로 여러 토론을 동시에 열고 날치기 합의를 시도하는 등 문서 삭제를 시도했으나, 토론 절차 미 숙지로 인한 날치기 진행으로 도리어 20개가 넘는 아이피/ 아이 디가 외부 개입을 이유로 동시에 차단당하였고, 비로그 인자의 토론 참여권이 박탈되었다."
134,"이후 나무위 키의 절차와 문서관리를 되려 비난하였으니 그야말로 적반하장 .2018 년 5월 7일, 트위치에서 방송하는 스트 리머 겸 유 튜 버인 ' 고요' 가 자신의 유 튜브 커뮤니티에 글을 올렸다."
135,"간추리면 서 농과 친하게 지내던 시절에 서 농에게 트위치 채널에서 구독자 전용 이모 티 콘으로 사용할 수 있도록 세 장의 그림을 그려 주었는데 일이 있어서 사이가 틀어졌고, 이후 서 농에게 해당 이모 티 콘 사용을 자제해 줄 것을 요청하였지만 그것에 관해 서 농이 "" 그림 갖고 그러나 봐요"
136,유치하네요
137,""" 라며 방송 도중 시청자 채팅으로 면박을 줬다는 내용이다."
138,"이후 빅 톨 즈 멤버에도 나갔고 고요 자신이 끔찍한 사람 이라고 언급한 것, 다시는 서 농과의 합방이 없을 것이라 공언한 것, 방송 내에서 서 농이 금지 어가 된 것을 보면 심각하게 사이가 틀어졌고 다시는 회복할 일이 없을 것으로 보인다."
139,고요가 10월 15일 오후 8시 40분 방송에서 서 농과 화해했다고
140,말하였다.
141,"그러나 그 뒤로도 서 농이 고요와 합방한 영상들 대부분의 비공개가 풀리지 않고 있으며, 스트 리머 순위를 보면서도 고요가 나오자 넘겼으며, 고요 측에서도 시청자 참여 영상에 서 농의 팬 인을 드러내는 닉네임을 거북 하다며 빼버린 일이 있음을 봐서 화해를 했음에도 불구하고 앙금이 남아 있거나 아니면 화해 후에도 트러블이 다시 생겼을 수도 있다.2019"
142,년 9월 말을 기준으로 서 농과 고요의 합방은 사과 당일의 배 그 영상 (로 아 와 새초 롬 참여 )밖에 없었지만 11월 16일 로 아가 올린 서 농과 고요가 같이 합방한 영상을 보면 화해는 한 듯 하다. 예전부터 친한 사이였던 로 아와 함께 하는 게 아니면 둘 사이의 합방은 거의 없으며 아직은 서먹한 사이로 남아 있다.
143,서로의 언급은 자제할 것. 최근에는 서로 가끔 식 방송을 찾아가 서 로 디스를 하는 등 ( 서 농은 보통 고요를 키를 가지고 깐다.)
144,완전히 화해한 듯하다.
