,sentences
46,"대신 다시 플레이하면 이 기능이 풀려서 플라이 기능을 계속 쓰려면 계속 분수대를 타야 하는 불편함이 있으며 지하 주차장, 자동차 놀이터, 경기장에서는 사용할 수 없다."
47,개발자가 구독자 19만 명 선물로 차를 부딪히면 차가 찌그러지는 기능을 추가시켰다.
48,설정에서 파손을 키면 된다.
49,맵에 있는 주차장으로 주차 연습을 할 수 있다.
50,주차 연습을 할 수 있는 주차장은 총 6군데이다.
51,"지하 주차장, 주유소 주차장, 햄버거 가게 주차장, 공항 및 자기 부상열차 승강장 근처 주차장, 아파트 주차장, 운전면허 시험장 후진 주차 (T 자) 코스. [12 ]2019 년 7월 10일 배포된 17.97 버전부터 학교 진입할 때, 그리고 진입 후 수업 시작 종소리가 들린다.2019"
52,"년 11월 8일 배포된 20 버전 이후 공항과 자기 부상열차, 그 내부 주차장도 생겼다."
53,"[13] 차단기 또한 세팅되어 있으며 비행기 탑승구 및 대한 항공, 유나이티드 항공, 에미 레이트 항공 여객기들 [14], 그리고 볼 가- 드네프 르 항공사의 An-124 기체가 존재한다, 심지어 An-124 항공기의 경우 차를 타고 비행기에 탑승할 수도 있다."
54,"또 한, 자동차에 사람을 내려 자기 부상열차 위에 태울 수도 있다."
55,[15] 운전 시티 역도 추가 되어 사람을 하차시키거나 계단 등을 오르내릴 수 있게 되었다.21.8
56,버전 이후 호수공원이 추가 되었고 신도시에 한해 밤낮이 바뀌는 효과 역시 추가 됐다.
57,"현재 차 휠 의 상태는 대부분 2D 상태였으나, 람보르기니 아 벤 타도 르를 시작으로 차 휠 을 3D 로 교체되었다.22.5"
58,"버전부터 생겨난 기능으로, 오른쪽 사이드 미러 옆에 있다.22.6"
59,"버전에 안내 종료 기능이 추가 되었고, 22.7 버전에 목적지에 도착하면 깃발이 사라짐과 동시에 음성 안내가 나온다."
60,또한 목적지를 향해 출발해도 음성 안내 기능이 나온다.
61,22.8 버전부터 는 외국어 내 비게 이 션 음성도 추가 되었다.
62,다만 외국어 안내를 듣고 싶다면 설정에서 소리를 외국어로 바꿔 줘야 한다.
63,[8] [9] 회전 교차로에는 4개로 갈린 갈림길에서 바다가 있는 쪽으로 쭉 이동하다 보면 라 바 콘 4개가 있는데 [10] 직진하면 바다에 빠진다.
64,"빌딩 숲에 있는 순환 고속도로 입구는 2 갈래로 나눠 지는데, 우측으로 가면 순환 고속도로 고, 좌측으로 직진하면 떨어졌는데, 고속 주행 시 바다가 아닌 무한의 세계로 떨어졌었다."
65,최신 버전 기준 신도시 맵으로 이동한다.
66,* 처음에 우회전하고 풀 악셀 밟다가 좌회전하고 다시 풀 악셀 밟으면 마인 크래프트의 공허와 비슷하게 무한히 떨어진다.3D
67,"운전교실이 아니더라도 거의 모든 게임에 있는 장소로, 바다에서 시내 반대 방향으로 쭉 가거나 일정 장소에서 떨어지면 무한의 세계로 가며 개발자도 당연히 알고 있다."
68,애초에 무한의 세계 자체는 못 고치는 버그라고 한다.
69,다른 방식으로 수습하려면 투명 벽을 쳐야 하는데 노가다가 만만치 않다 [11]. 아니면 프로그램 엔진을 바꿔야 하는데 이렇게 되면 처음부터 게임을 다시 만들어야 한다.
70,차를 버리고 캐릭터만 날 기 기능 등으로 다시 맵으로 가더라도 한 5분 정도 되면 게임이 뚝뚝 끊기기 때문에 정상적인 진행은 불가 하다. 차를 타고 10분 정도 있으면 사람의 머리가 차 지붕을 뚫고 나온다.
71,상황에 따라서는 휴대폰에 무리가 갈수도 있기 때문에 조심해야 한다.
72,"유 튜 버들 사이에는 주로 보기 쉬운 편평한 바다를 빙판이라 하고, 해양공원에 있는 바다를 ' 바다 '라고 하는데, 옛날에는 이 바다가 합쳐 져 있었으나 다시 따로 분리되었다."
