,sentences
26,"[ 펼치기 · 접기 ] 펭귄이 글루 문서의 r101 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 트위치 생방송에서는 유 튜브에 업 로드 할 그림을 주로 그리고 있는데 기분 따라서 트수들을 그려 주기도 한다."
27,"그려지는 대상의 성별에 관계없이 뇌쇄적이고 육감적인 표현을 선호하며, 전문 경력이나 수상 경력 없이 단지 그림 그리는 것을 좋아하기 때문에 그리는 것이라고 한다."
28,마인 크래프트 메이 비가 유 튜브를 시작한 후 가장 많은 기여도를 냈던 게임. 현재는 유 튜브에 마인 크래프트 관련 영상 업 로드가 없으나 트위치 생방송에서는 트수들과 마을을 꾸려 내는 등 생방송 전용 컨텐츠를 몇 차례 진행하기도 했다.
29,2013~2015 년 사이에는 총 7개의 창작 맵을 제작하기도 했다.
30,자세한 건 하단 문서 참고. 마비 노기 자칭 메이 비가 유 튜브에 가장 처음 업 로드한 영상이 이 게임 영상이라며 종종 언급되는 게임. RPG 게임 특성상 주로 접었다 복귀했다를 반복한다고 한다.
31,그 실체는 바탕 화면 및 옷 입히기 게임 하지만 게임 자체가 오래됐고 메이 비도 학창시절 시작했다고
32,하는 만큼 고인물의 모습을 보인다.
33,몬스터 헌 터: 월드 스팀 PC 판 몬 헌. 주로 사용하는 무기는 철갑헤보와 속성 활이다.
34,말에 따르면 원래는 라보를 사용했었으나 무작정 돌진하는 버릇이 있어서 안정성을 위해 헤보를 주로 사용하게 되었다고
35,한다.
36,근접 무기는 손이 탄다는 이유로 아예 사용하지 못한다고 한다.
37,최근에는 클러치 클 로를 엄하게 쓰다가 자주 수레를 타는 모습을 보인다.
38,메 또 죽 페 이 데이 2 원래 레프트 4 데드 이외의 4 인 협동 슈팅게임은 원하지 않았으나 연인이었던 김츠루를 따라 시작하게 됐다고
39,한다.
40,"사용하는 무기는 타나 토스와 로 코 모티브, 특성은 그라인더를 사용한다."
41,주로 시청하던 트수들이 함께 협동하며 아주 잘 하는 건 아닌지 눕는 모습을 자주 보인다.
42,"메 또 죽 2GTA 5 메이 비가 주로 화요일 날 하는 게임으로 시청자들과 함께 레이싱이나 자유 모드, 미션 등을 한다."
43,요즘은 잘 하지 않는 것 같다.
