,sentences
21,"털 내부에는 최대 900마리의 나방과 딱정벌레의 서식처가 되어 공생하는데, 이들은 서식처가 되어 주는 대신 나무 늘보 털 속에 자랄 수 있는 해로운 진드기와 세균들을 먹어치우며 살고 있다."
22,또 한 최대 81 종의 곰팡이가 자라는데 이들도 서식처를 제공받는 대신 주변에 항생 물질을 분비해 나무 늘보를 감염의 위험에서 지켜 주고 있다.
23,"이렇게 나름대로 적응하긴 했지만 그래도 멸종위기 종에 속하는데, 이들의 서식지 이자 유일한 보호막에 해당하는 정글이 빠르게 파괴되어 가고 있기 때문. 발 빠른 동물들은 화전민이나 벌채지역을 피해서 근처의 정글로 옮겨가기라도 하지만 이 느려터진 녀석은 그것마저 도 못한다."
24,가장 큰 천적은 맹금류. 저 옛날 퀴즈 탐험 신비의 세계의 오프닝에선 웬 독수리 한 마리가 멀리서 날아와 나무에 매달린 나무 늘보를 채 가는 충격적인 장면을 보여주기도 했다.
25,가끔 소형 육식동물들에게 잡아먹히는 일도 있다고
26,한다.
27,"치타가 전력 질주할 때 110 km/h 로 달리는데, 나무 늘보들은 전력 질주하면 200 m/h( 약 5.56 cm/s) 로 치타보다 약 500 배 정도 느리다."
28,드물게 빠르게 움직일 때가 있는데 바로 물에 빠졌을 때다.
29,"한 다큐멘터리에서 나무 늘보가 물에 빠지자 나무 늘보답지 않게 재빠른 움직임으로 헤엄쳐서 육지로 나왔는데 나 레이션에서 하는 말이 "" 지금 저 나무 늘보는 생애에서 가장 빨리 움직이고 있는 것입니다"
30,""" 였다."
31,하지만 물이 아닌 땅바닥에 떨어졌을 때는 얄 짤 없다.
32,나무 늘보는 신체적 구조상 땅에선 잘 걸을 수 없기 때문에 기어다녀야 한다.
33,"( 참고 동영상) 사실 물에 빠졌을 때도 난감하긴 마찬가지인데, 지상에서 보다야 빠르게 허우적거리긴 하지만 그 마저도 퇴화된 근육 때문에 잠시 빠르게 움직이다 곧 탈진해 버린다고 한다."
34,거기다
35,물에 빠진다고 항상 빨라 지는 건 아니다.
36,이 동영상을 보면 마치 슬로우 모션을 보고 있는 듯하다.
37,나무 늘보가 장거리 이동을 해야 할 때 강을 이용한다는 데 그 장면을 찍은 것인 듯. 그렇다고
38,"우습게 보지 말 것. 다큐멘터리 프로그램을 봐도, 땅바닥에 떨어져 느리게 걸어가면서도 카메라가 다가오면 이빨을 들이대며 날카로운 발톱을 마구 휘둘러 댄다."
39,"참고로 하루 종일 발톱을 이용해서 나무에 매달려 있는 탓에, 발톱이 상당히 흉악하게 진화했다."
40,상아와 비슷한 형태로 그보다 훨씬 심하게 안쪽으로 구부러져 있는데 매우 굵고 단단하며 뾰족 하다. 장성한 나무 늘보의 발톱에 큰 부상을 입을 수 있다.
41,비슷한 발톱을 가지고 있는 큰 개미핥기의 경우 재규어와 퓨마의 공격을 막아내는 일도 있다고
42,한다.
43,이런 거. 모든 동물들이 그렇듯이 새끼 때는 눈이 초롱초롱한 게 미칠 듯이 귀엽다.
44,다만 일반인은 맨손으론 건드리지 않는 게 좋다.
45,새끼 때부터 발톱이 흉악하다.
46,발톱으로 장난치다가 손이 찢어지는 수가 있다.
47,"( 나무 늘보 입 덕 영상(?)) 새 끼 나무 늘보는 호기심이 왕성해 눈에 보이는 것마다 팔을 휘휘 저으며 가까이 다가가려고 하는 습성이 있는데, 심지어는 아이가 칭얼거릴 때와 같이 귀여운 울음소리를 내기 때문에 더욱 귀엽게 보인다."
48,"더불어 느린 것도 그냥 느리기만 한 것이 아니라, 위장술이 꽤나 뛰어나다."
49,몸 빛깔이 나무와 똑같기도 하지만 평소에는 풀이나 잎을 등 뒤에 매달고 다니면서 그야말로 꼼짝없이 가만히 있기에 초보자는 찾기도 어렵다.
50,꼭 힘이 강해야만 생존하는 것이 아니란 것을 증명한 동물. 잘못 건드리면 공격성을 드러내는데 이 때는 꽤 빨라 진다.
51,이빨까지 드러내면서 길고 날카로운 발톱으로 공격을 한다.
52,나무 늘보가 느리니까 얕보는 사람도 있을 텐데 그건 오산이다.
53,겉모습만 보고 모든 걸 판단하지 말자. 나무 늘보를 잡고자 나무로 올라가는 맹수들도 나무 늘보에게 당하는 경우가 종종 있다.
54,나무 늘보라고 목숨 걸리는 일에까지 느린 건 아니다.
55,아니 애초에 이동이 느린 거지 그 이외의 것까지 느린 게 아니다.
56,만약에 나무 늘보를 꼭 나무에서 내려야 하는 사정이 있다면 끌어내리려고 하지 말고 들어올릴 것. 휜 발톱이 나무를 꽉 잡고 있기 때문에 끌어내리려고 하면 죽어도 안 떨어진다.
57,일단 들어올려서 발톱을 잡고 있는 나뭇가지로부터 벗겨 내야 한다.
58,다만 느리다 보니 이렇게 다람쥐 원숭이에게 먹이를 빼앗기는 굴욕을.... 고대 북미에는 자이언트 나무 늘보... 아니 땅 늘보라고 해야 할 법한 대형 나무 늘보가 지상을 돌아다녔다고
59,한다.
60,"어떤 연구 팀은 나무 늘보를 2년 동안이나 관찰· 연구한 끝에 결국 포기했으며, 19 세기의 동물학자 이자 최초의 자연 보호 구역을 주장한 찰스 워터 턴은 "" 자연이 주는 혜택을 가장 낭비하고 있는 최악의 동물"" [3] 이라고 평했다."
61,그래서 자연의 혜택이 넘쳐나는 중남미 정글이 파괴되면 가장 먼저 멸종될 동물이 기도 하다. 나무 늘보가 살아남기 위해 택한 방법 자체가 무성한 나무들이 가득 해서 시야가 제한되는 정글에서 꼼짝 않고 있는 것 뿐이기 때문에 반대로 나무 늘보가 지금까지 살아남을 수 있었던 이유도 바로 이러한 자연의 혜택 때문이다.
62,참고로 나무 늘보의 교미는 거꾸로 매달려서 5초 만에 끝난다고 한다.
63,이건 토끼보다 빠르다 토끼가 대략 2초 정도 걸리는데 세계 각지의 동물원에서 키우고 있으며 한국에서는 에버랜드와 서울 동물원에서 볼 수 있다.
64,하지만 전부 두발 가락 나무 늘보이며 세발 가락 나무 늘보는 한국에 없다.
65,세발 가락 나무 늘 보과 (Bradypodidae) 세발 가락 나무 늘보 속 (Bradypus) 피그 미세 발가락 나무 늘보 (B. pygmaeus) 갈색 목 세 발가락 나무 늘보 (B. variegatus) 엷은 목 세 발가락 나무 늘보 (B. tridactylus) 갈 기세 발가락 나무 늘보 (B. torquatus) 두발 가락 나무 늘 보과 (Megalonychidae) 두발 가락 나무 늘보 속 (Choloepus) 호프만두 발가락 나무 늘보 (C. hoffmanni) 남부두 발가락 나무 늘보 (C. didactylus) 창작물에 등장하는 나무 늘보는 거의 전부 세발 가락 나무 늘보이다.
66,창작물에서도 매사가 느린 녀석이라는 걸 잘 반영하여 대부분 너무 느리다 못해 보는 사람 속 터지게 하는 캐릭터로 나오는 경우가 많다.
67,후술할 주토 피아의 플래시 슬 로스 모어가 잘 알려 진 예시. 겨울 왕국의 안 나 역을 맡았던 배우 크리스 틴 벨이 정신을 못 차릴 정도로 좋아한다(...). 결국 의인화된 동물들이 주인 공인 디즈니 애니메이션 주 토 피아에서 나무 늘보 프리 실라 역을 맡게 되었다.
68,냥 코 대전쟁의 적 캐릭터 늘 보보 또한 나무 늘보가 모티브다.
69,"대항해시대 온라인에서는 생태조사 5 랭크, 생물학 7 랭크에 발견할 수 있는 중형 생물 발견 물이다."
70,"대항해시대 2에서는 나무 늘보라는 발견 물이 나오는데, 설명으로 보나 일러 스트로 보나 영락없는 땅 늘보이다."
71,문제는 이름이 나무 늘보로 나오다 보니 땅 늘보에 대해 잘 모르는 사람들은 단지 나무 늘보를 발견하는데 선원 여러 명이 사망하는 것을 비웃기도 한다(...). [4] 더 하우스 오브 더 데드 3의 보스 중 하나 인 더 풀은 이 녀석이 좀비화 된 것이다.
72,데일리 위치에서는 지구상에서 유일하게 포탈 마법을 구사하는 동물이라는 설정. 마녀 협회가 보호하지 않았으면 다 멸종했을 거라고 한다.
73,모여라!
74,시 튼 학원에서는 시시 오 미 유비라는 나무 늘보가 등장하는데 나무 늘 보라 격한 운동을 하면 죽기 때문에 시시각각 죽어 나간다(...). 하지만 그런 것과 달리 자신에게 맞는 스포츠를 찾는 등 상당한 노력가다.
75,"스타 크래프트의 히드라 리스크 원본 동물이 슬 로 시엔 인데, 그 슬 로 시엔 의 모티브가 송충이와 이 동물이다."
76,"아이★ 츄의 아카바 네 후 타 미가 좋아하는 동물로, 이 동물을 캐릭터 화한 '나마 쨩'(ナマちゃん) 이라는 인형 굿즈를 자주 들고 다니기도 한다."
77,일반적인 이미지와 상반된 전투력 덕분인지 전투 코알라와 엮이기도 한다.
78,주토 피아의 플래시 슬 로스 모어와 프리 실라 및 포유류 차량 국의 직원들의 종족이 나무 늘보이다.SBS에서
79,더빙한 카드 캡 터 체리에서는 나무 늘보를 게으름뱅이라고 번역했다(...). 튀어나와요
80,동물의 숲의 늘 봉이 나무 늘보를 모티브로 만들어 진 캐릭터이다.
81,포켓 몬스터의 게 을 킹 진화 트리에 있는 게을로와 발 바로 가 나무 늘보에서 컨셉을 따 왔다.
82,참고로 게 을 킹은 난데없이 고릴라. 포코 팡에서는 마 비스가 모티브였다.
83,폴 아웃 76에서 몬스터로 등장한다.
84,"땅 늘 보라 하기엔 그냥 나무 늘보 데려 다 사이즈만 키운 듯한 생김새가 특징. 주로 진창과 크랜 배리 늪 지에서 출연하며, 방사능 때문에 몇 배는 더 커져 등짝에 버섯이 주렁주렁 난 채로 돌아다닌다."
85,"크기가 너무 커져서 나뭇가지엔 못 올라가 땅 위에서 흐느적거리고, 발톱으로 긁거나 돌을 던져서 공격한다."
86,보통의 경우 선 빵이나 툭툭 건들지만 않으면 공격은 안 한다.
87,"후지 코 후지 오 A의 만화 웃는 세일즈맨의 1989년 판 애니메이션 7 화에서는 세일즈맨으로써 실적이 잘 오르지 않아 힘든 삶을 비관하면서 동물원의 나무 늘보를 보며 느긋하게 있을 수 있는 삶을 부러워하는 한 남자의 이야기가 나오는데, 이 만화의 주인공인 모구로 후쿠조가 이 남자에게 나무 늘보가 될 수 있는 인형을 줘서 처음에는 소원이 이루어져서 좋아했지만 나중에는 행동까지 나무 늘보처럼 하게 되어서 정신병원에 갇히게 되는 비참한 결말을 맞고 말았다.EXO-K"
88,의 멤버 D.O. 는 세 훈을 이 동물에 비유한 적이 있다.
89,(...) 본격 막내 디스. 단순히 귀여워서 그런 걸 수도... 거기에 인피 니트의 멤버 엘은 성규를 이 동물에 비유한 적이 있다.
90,그럴 듯 한데? 이쪽은 형아 디스 GON에서는 포 오 키라는 나무 늘보가 나온다.
91,느긋느긋 한 성격으로 곤을 얌전히 만들기 위해 곤의 스승으로 삼게 하려고 했지만 곤에게 나려 진 이후 날아갈 때의 속도감에 빠져 오히려 본인이 빨라 졌다.
92,이후 다시 느려 졌는데 이유가 힘들어서 라고... 탐 이부 작가의 웹 툰 중 하나 인 애니 멀 스쿨에 나오는 남 늘보가 나무 늘보이다.
93,탐이 부 작가의 웹 툰 중 하나 인 애니 멀 스쿨에 나오는 남 늘보가 나무 늘보이다.
94,[1] 사진 속 개체는 세 발가락 나무 늘보 (Bradypodidae) [2] 이 때문에 적잖은 일본 애 니에서 나무 늘보를 게으름뱅이로 번역하는 실수를 저지르기도 한다.
95,"예를 들면 카드 캡 터 체리의 동물원 에피소드에서는 옛날 SBS 판에서는 게으름뱅이라고 적어 놓는 실수를 저질렀다가 2018년 투니 버스 재더빙 판에서야 나무 늘보라고 고쳐 졌을 정도. [3] 해당 발언은 21 세기 관점에서 동물학자가 할 소리는 아니지만, 19 세기 인물한테 21 세기 사상을 요구할 수는 없는 법이다."
96,"[4] 여러모로 땅 늘 보일 수밖에 없는 게, 대항해시대 2에서 별표 등급의 생물들은 모두 멸종된 생물이다."
97,"나머지는 도도, 검치호, 맘모스, 모아."
