,sentences
16,파가 상당히 독해서 치킨과 같이 먹지 않고 파만 먹으면 굉장히 속이 쓰리니 주의. 농담이 아니라 밀폐된 공간에서 걍 열어 두고만 있어도 눈이 따갑다 상기했듯이 본래 개인 닭 집에서 시작된 원조 파 닭들은 튀긴 닭의 열기로 숨이 죽은 파와 함께 먹는 것이었는데 프 랜 차 이즈들에서 크리스피 후라 이드 에 뻣뻣하고 생생하게 살아 있는 파 채만 닭 위에 얹고는 덜렁 파 닭이라고 내놓아 시장 파 닭을 생각했다가 당황했던 사람들도 많았다.
17,물론 닭 집 파 닭이 아닌 프 랜 차 이즈 파 닭부터 먼저 접한 사람도 많은 터라
18,그 경우에는 원래 파 닭이란 게 이런가 보다 하고 받아들였겠지만... 대전의 유성 파 닭과 세종 조치원의 왕 천 닭 집이 유명하며 이 두 집이 서로 원조를 내세우고 있다.
19,30년 전통이라고 한다.
20,실제로 파 닭의 맛의 추구에는 가게 별로 조금 차이점이 있다.
21,"유성 파 닭의 경우는 파의 맛을 살리는 반면, 왕 천 파 닭의 경우 오히려 튀김옷의 맛을 더하기 위해서 파를 넣는다."
22,"왕 천 파 닭의 특징은 튀김옷을 두텁게 하여 양을 많게 하고 바삭 한 맛을 내는 것이 특징인데, 이 때문에 튀김옷이 상당히 기름지다."
23,여기서 기호에 따라 느끼한 맛을 완화하기 위해 파 채와 같이 먹으면 느끼함은 덜어 지고 튀김옷의 짭짤하면서도 바삭 한 맛을 그대로 즐길 수 있게 되는 것이다.
24,네네 치킨에서 오리엔탈 파 닭이라는 메뉴가 있다.
25,"맛은 일반 파 닭에 첨부해 주는 소스 맛 덕분에 의외로 잘 조합이 된다는 평. 네네 치킨에서 파 닭 메뉴를 신설하기 전 까지는, 주요 치킨 프 랜 차 이즈 회사에서 파 닭 메뉴를 만들지 않았고, 파 닭 자체가 지방 치킨 집의 주요 상품이기 때문에, 수도권에 거주하는 저 연령층- 청년층에서는 파 닭이 존재하는지 조차 모르는 경우도 많았다."
26,이후 양파로 만드는 양파 닭도 출시. 또래 오래 에도 파닭이 있다.
27,가격은 18000원. 맛은 네네
28,치킨과 달리 겨자 소스가 아니라 발사 믹 소스이며 겨자의 매운 맛을 싫어하는 사람이라면 네네 치킨보다 이쪽을 추천. 순 살 치킨으로도 먹을 수 있다.
29,"맘스터치에도 파 닭이 있는데, 보통 파 닭과 순 살파 닭의 가격이 같다."
30,마찬가지로 소스를 첨부해 주지만 맛은 전혀 다르다.
31,"강한 겨자 맛이 느껴지는 네네 와 달리, 상당히 무난한 맛. 강정이 기가 막혀 에서도 파 닭을 취급한다."
32,강정이 주 메뉴인 브랜드라서 구색 맞추기 메뉴로 생각 할 수도 있겠지만 은근히 인기가 많다.
33,오히려 파 닭만 주문하는 사람도 있다.
34,네네 치킨과 비교하면 겨자 소스의 향이 더 강하다.
35,"이부분은 호불호가 조금 갈리는 부분. 이후, 수도권 사람들에게 파 닭의 존재가 알려 지면서 파 닭 메뉴는 물론 이요, 파 닭을 전문으로 하는 가게들이 무수히 생겨났고, 2010년 11월 BBQ 치킨도 순 살 바삭 칸 파 닭을 새로 출시하며 파 닭 대열에 합류했다."
36,구 글 검색시 가장 먼저 나오는 시식 평은 부모 둘 다 없는 맛이라고 한다.
37,"게다가 소스랑 비벼 먹는 방식이라 더 이상한 맛이 난다고 게다가 치 갤러가 인터넷에 올린 사진에는 튀긴 닭에 양파를 대충 썰어 넣고 19,000원을 받아먹는다는 것이 알려 져서 욕만 실컷 듣고 있다."
38,"파 닭만 전문적으로 하는 저가 프 랜 차 이즈인 ' 못 말리는 파 닭', ' 파 닭에 파 무쳐' 라는 브랜드도 있다."
39,"군부대마다 다르지만, 일부 부대의 경우 면회 장소 내에 호프집이 있으면 파 닭을 먹을 수 있다."
40,정식 메뉴로 승격한 듯. 군대에서도 파 닭( 닭고기 양념 튀김& 파 채) 이라는 메뉴가 있다.
41,하지만 군대 특성 상 각 부대 취사반마다 조리법과 맛이 다르고 평소에 나오던 닭고기 양념 튀김 [5 ]에 파 채만 주는 식. 최근에는 파 닭이 나오는데 겨자가 들어간 제대로 된 소스를 파 채에 무쳐서 준다.
42,문제는 닭튀김인 아닌 너겟에 올려 준다는 거지... 변종의 대표 격으로 양파 닭이 있다.
43,파 채 대신 채 썰은 깻잎을 얹은 ' 깻잎 치킨' 도 간혹 볼 수 있다.
44,"깻잎 향을 좋아하는 사람들은 매우 맛있게 먹지만, 깻잎 향을 싫어하는 사람들은 별로 좋아하지 않는 듯. 이 때문에 깻잎 치킨 프 랜 차 이즈 들은 깻잎을 잘게 잘라서 치킨 반죽에 첨가하는 변종으로 승부를 본다."
45,변종으로 ' 파 피자' 라는 것이 있다.
46,말 그대로 치즈 피자 위에 파를 썬 것을 생으로 토핑으로 얹은 것. 파 르 게 리 따? 스펀지에도 방영된 적이 있으나 인지도는 낮다.
47,"그리고 탕수육에 파 채를 올린 파 탕수육, 족발에 파 채를 얹은 파 채 족발, 라면을 다 끓인 후 파 채를 투하하는 파 채라면 혹은 대파라면 등의 바리에이션이 나왔다."
48,파 닭이 퍼져 나 감에 따라 단체 급식에 선 파 닭을 응용한 ' 파 채 돈가스 '를 메뉴로 내놓기도 한다.
49,말 그대로 파 채를 양념과 버무려 돈가스 위에 얹은 음식이다.
50,백종 원의 골목 식당 ' 여수 꿈 뜨락 몰' 편에서는 돈가스 집 솔루션 과정에서 파 닭을 응용하여 피시 앤드 칩스에 파 채를 추가하는 솔루션이 등장했다.
51,과거 조치원 시장 ( 현 세종 전통시장) 의 북쪽 입구는 초입부터 좌우측으로 길게 ' 닭 집' 이 있었다.
52,후일 유행하는 특화 거리처럼 이미 조성되어 있었던 것. 그 당시 해당 닭 집들은 매우 그로테스크 한 형태로 통닭을 팔아 왔었다.
53,"지금 젊은 세대가 보면 식 겁할 정도라고 할 수 있는데, 각 닭 집마다 닭장이 구비되어 있고 그 안에 실제로 튀겨 질 ( 삶아 질, 구워 질) 닭들이 키워 지는 형태 였다."
54,"[1] 주문은 즉석에서 이루어 졌으며, ' 닭 한마리 튀겨 주세요' 라고 하면 닭 집 주인이 닭을 그대로 잡아다가 도살 한 후 바로 닭 털 뽑는 기계에 넣은 후 털이 뽑힌 닭을 뼈 채로 도마에 ' 턱' ' 퍽' 엄청난 부엌칼로 분리한 후 그대로 튀김 옷을 입혀 펄펄 끓는 기름통에 넣어 튀겨 냈다."
55,주문을 받아야 닭을 잡았기 때문에 30~40 분의 기다림은 덤. 지금은 무허가 도살이 금지되어 납품을 받는다고
56,한다.
57,현재 조치원시장에서 이 옛 닭 집과 그나마 비슷한 곳을 찾자면 시장 한복판 네거리에 있는 왕 장닭 집 정도. 하지만 이곳도 지금은 그냥 생 닭을 공급 받아 사용한다.
58,"그리고 닭을 통짜로 튀기는 것이 차이점. [2] 애초에 ' 요리' 라고 불릴 만한 개념도 아니었기 때문에, 그냥 닭을 튀겨 낸 정도에 불과 했지만 워낙에 여러 닭 집이 모여 있는 관계로 서로 레 시 피를 공유하며 닭의 비린내를 잡기 위해 노력한 것으로 전해 진다."
59,"그 결과, 튀긴 닭의 비린내를 잡기 위해 닭을 밑 간 한 후 튀기고 나서 파 채를 썰어 넣은 상태로 신문지에 돌돌 말아 비닐봉지에 넣어 내 었다."
60,물론 배달이란 개념도 없던 시절이기 때문에 그렇게 싸 간 닭을 집에서 포장을 풀게 되면 파의 향이 갇힌 상태에서 닭튀김에 배어 들게 된 것. 또 한 저 조리법 이외에도 특기할 만한 점은 양이 일반 치킨에 비해 엄청나게 많다.
61,하나를 시키면 그 양이 최소 1.5마리 정도는 되는 수준. 이 많은 양 역시 조치원에서는 일반적인 것으로 굳어져 있었기에 어느 집에서 시키든 닭 하나를 주문하면 우리가 요즘 생각하는 치킨 한마리의 1.5 배에서 두 배 가까운 양이 나온다.
62,비결은 다른 거 없고 그냥 큰 닭을 쓰는 것. [3] 지금이야 ' 파 닭' 이라는 이름이 붙혀 졌지만 당시 조치원에 살고 있던 사람들에게 ' 통닭' 이라고 하면 그냥 ' 파 닭' 이었을 뿐이다.90
63,"년대 말 페리 카나를 위시하여 다수의 브랜드 배달 양념 치킨이 득세 하면서 조치원 시장 닭 집들은 거의 다 망했으며, 당시 가장 인기 있었던 연서, 신흥, 왕 천 정도만 살아남아 명맥을 이어 가게 된 것이다."
64,많은 중학생들이 고등학교 진학 시 조치원에서 근처 청주나 대전으로 유학을 가게 되었는데 [4] 다른 동네의 ' 통닭' 이 ' 파 닭' 이 아님을 알고 매우 충격을 받고 청주/ 대전 학생들에게 조치원 통닭은 파를 넣어서 맛있는데... 라고 말한 이야기는 지역민들에게는 이미 유명하다.
65,튀긴 닭에 파 채와 마늘 편을 섞어 담는 모양새가 모두 동일해서 조치원 지역의 튀김 닭을 ' 파 닭 '이란 명칭으로 부르게 된다.
66,파 닭의 발원지에서의 특징은 함께 곁들여 지는 파라기보다 대학생층에 어필할 수 있는 양에 있다 볼 수 있다.
67,"이후 파 닭을 표방한 브랜드 치킨들은 위에서 말한 오리엔탈 드레싱 기반 액체 상태의 소스를 사용하는 경우가 많지만, 원조 파 닭들의 경우는 튀김옷을 만드는 파우더에 모든 양념이 들어가 튀김 껍질만으로도 맥주 안주를 할 수 있다."
68,위 같은 특징 때문에 맛이 일본 닭 요리인 가라아 게와 많이 유사하다.
69,"거기에 왕 천 파 닭의 경우 레몬 슬라이스를 동봉해 주는데, 영락없이 가라아 게의 그 것. 먹는 방법은 뭐 별다를 것은 없겠으나, 뜨거운 치킨 위에서 파가 숨이 죽은 후 먹게 되기 때문에, 그 위에 레몬 슬라이스를 쥐어 짜 즙을 조금 뿌리고 소금을 적당량 뿌린 뒤 치킨과 먹으면 좋다."
70,따로 소금 찍지 않고 파 채와 먹게 되는 형식이다.
71,"이후 가장 유명 해진 파 닭 원조 브랜드인 왕 천 파 닭의 본점은 세종 특별자치 시 조치원읍 세종 전통시장에 위치하고 있는데, 겉보기에는 프 랜 차 이즈 본점이라고는 생각할 수 없는 흔히 말하는 시장 닭 집이다."
72,심지어 앉을 자리가 없다.
73,조치원에서는 알아주는 닭 집이고 원조라지만 실제인지는 알 수 없다.
74,"하지만 적어도 조치원에서는 누구도 왕 천 닭 집이 원조라는 데 태클을 걸지는 않고, 백종 원의 3대 천왕 같은 음식 프로그램에 원조라고 나온 적은 있다."
75,알려 지기로는 주인이 70년대에 중동 건설현장에 돈 벌러 나갔다가 파 닭이라는 메뉴를 생각했다나.
76,왕 천 닭 집의 인기로 고려대학교/ 홍익 대학교의 세종 캠퍼스 주변에 주 소비자층을 공략할 닭 집들이 군웅 할거하며 용량 경쟁을 벌인 결과 두 마리에 가까운 한 마리가 업계의 표준이 되어 버린다.
77,통학생들이 가끔 집으로 사가는 바람에 서울에 알려 지게 된다.
78,요즘은 세력을 확장하여 간간히 수도권에서도 맛 볼 수 있다.
