,sentences
30,[59] 누가 시켰거나 따로 기획한 게 아니라 [60] 감 스트 본인이 푹 빠진 듯 거의 모든 생방송에서 플레이를 하고 있다.
31,다만 다른 게임과 마찬가지로 실력 자체는 매우 형편없는 수준이다.
32,"[61] 놀라울 정도로 못하는 감스트의 실력과, 본인이 멋대로 챔피언, 스킬, 아이템 등을 바꿔 부르는 것, 그리고 뜬금없는 입담이 합쳐 져 생방송, 유 튜브를 통틀어 굉장히 뜨거운 반응을 얻고 있어 제 2의 전성기라고 부르는 시청자들도 있다."
33,"2020년 3월부터 는 본인의 리그 오브 레 전드 실력 향상을 위해, 선생님으로 눈가루를 섭외해 같이 방송에 출연하고 있다."
34,"[62 ]2020 년 현재 주로 하고 있는 게임 콘텐츠는 리그 오브 레 전드, GTA 5 등이 있다."
35,유 튜브에 업 로드되는 게임 영상의 대부분은 리그 오브 레 전드 관련 영상이다.
36,복귀 이전에는 피 파 온라인 4 방송이 주력 컨텐츠였지만 리그 오브 레 전드 방송의 반응이 좋아진 뒤로는 거의 하지 않고 있다.
37,"2020년 4월 8일에 감 스트 피 파 4 복귀.. 라는 피 파 온라인 4 관련 영상이 업 로드되었는데, 약 30분 정도 되는 영상의 대부분이 피 파 온라인 4에 대해서 신랄하게 비판하는 내용이다."
38,"볼 타 라이브가 패치된 이후에는 피 파 온라인 4의 볼 타 라이브 생방송도 종종 하지만, 예전만큼 주력 컨텐츠로 삼지는 않고 있다."
39,미 연시 게임도 플레이하고 있다.
40,"썸 썸 편의점과 기적의 분식집, 그리고 포커스 온 유를 플레이했다."
41,풀 영상이다 보니까 다 못 볼 수는 있지만 중간 중간에 나오는 애드 립은 꼭 보길 바란다.
42,보면 왜 솔로인지 알 것이다.
43,"[63 ]2020 년 6월 11일부터 심각하게 악화된 성대 결절의 치료, 스토킹 사건, 모 열혈 팬의 후원 별 풍선 환불 요구, 기타 일신상 밝힐 수 없는 이유로 인해 아프리카 TV 생방송을 중단하고 장기 휴방에 들어갔다."
44,# 그러나 채 4일도 가지 못해서 다시 방송 복귀를 선언했다.
45,"이후 2020년 10월 13일부터 본인의 멘 탈 문제, 아버지의 건강 악화, 체중 조절을 위한 생활 습관 교정 등을 이유로 12~13 일 정도 휴 방 기간을 갖는다."
46,"휴방하는 동안 유 튜브 영상은 3~4 개 정도는 올라갈 예정이라고 하며, 복귀 예정일은 2020년 10월 25일 또는 10월 26 일라고 말했지만, 10월 22일에 11월 초까지 휴 방 기간을 연장한다는 공지가 올라왔다."
47,11월 3일 22시에 복귀했다.
48,현 아프리카 TV에서 가장 영향력이 큰 BJ 들 중 한 명이다.
49,아프리카 TV 생방송 시청자 수를 최상 위로 찍는 인기 BJ[64] 임과 동시에 유 튜브 구독자도 200만명이면서 그 구독자들이 거품이 아니고 현재 진행형으로 엄청난 조 회수와 파급력을 자랑한다.
50,"인터넷 생방송과 유 튜브, 두 마리 토끼를 가장 성공적으로 잡은 유일 무이한 한국의 인터넷 방송인으로서 이는 아프리카 대통령이라 불렸던 철 구와 원조 유 튜브 월 클 로 불린 보 겸도 누려 보지 못한 커리어이다."
51,"[65] 거기에 더해서 MBC 방송 연예대상 신인상을 수상하고 진짜 사나이 300의 고정 멤버로 출연했을 정도로 지상파에 성공적으로 진출해 본 경험이 있으며 이렇듯 TV 방송계와 유 튜브, 아프리카 TV 생방송을 비롯한 한국의 모든 대중매체 영역에서 좋은 성적을 거둬 본 유일한 인물이 기도 하다. 이런 격이 다른 위상과 높은 대중적 호감도를 증명하듯 광고 몸값이나 들어오는 스폰도 단순한 인터넷 방송인 수준을 넘어 준 연예인 급의 대우를 받는 것으로 유명하다."
52,"실제로 2020년 12월 4일, 그에게 들어온 정장 협찬을 킹 기 훈, 깨 박이, 김 민 교를 비롯한 감 크루 식구들과 같이 매장에 방문하여 생방송을 통해 보여줬는데, 그가 받은 협찬이 다름아닌 국민 MC 유 재석, 미스터 트롯 출연진들과 동일한 초고급 브랜드 임이 밝혀져 잠시나마 화제가 되었다."
53,특히 킹 기 훈의 경우 감 스트 못지않은 월 클 유튜버임에도 불구하고 'BJ한테 이런 클라스의 협찬이나 스폰이 들어 온건 처음 본다 '며 놀랐을 정도였다.
54,이렇게 워낙 유명세가 높다 보니 실시간 검색어에 수시로 오르고 기사가 퍼지는 것도 비교적으로 스케일이 커서 방송 중에 언행을 조심스러워 하는 모습이 꽤 두드러지는 편이다.
55,"그의 방송 스타일은 2016년 이전과 2016년 ~2018 년, 2019년 이후로 많이 다른 편이다."
56,2016년 이전에는 피 파 온라인 3 컨텐츠만 다루는 최상 위권 피 파 BJ 였다.
57,그러나 피 파 온라인 3가 엔진 패치 이후 망하는 바람에 2016년 하반기 부터는 보이는 라디오와 피 파를 제외한 게임을 시작했으나 낯을 많이 가리는 성격이라서 타 BJ 와의 교류는 적었던 시기이다.
58,이 시기에 GTA 등 종합게임 컨텐츠를 시작했으며 보이는 라디오 컨텐츠를 위해 매니저들과 피 파 BJ 들로 구성된 감 컴퍼니를 구성했다.
59,감 컴퍼니는 2016년 ~2017 년 감스트의 전성기를 이룩시킨 장본인들이다.
60,그러나 감 컴퍼니 멤버들이 끝내 BJ로 성공하지 못하고 감스트에 대한 의존도가 더욱 커지며 결국 해체하기 되었다.
61,일부 감 스트 팬들은 이 시기를 아직도 그리워하고 있다.
62,2018년 월드컵 버프를 통해 지상파까지 진출할 정도로 유명 해진 시기부터 감 스트 주 시청층은 10대에서 20대로 바뀌었다.
63,유명 축구인과 연예인 합방도 했으며 타 BJ 들과의 적극적인 교류가 시작된 것도 이 때부터이다.
64,여 캠 들 과의 합방이 잦아지면서 감스트와 여 캠 들을 엮는 우 결단이 생성되었으며 이는 현재까지 진행 중이다.
65,"나락 즈 사건 여파로 한 때 여 캠 합 방을 자제했으나 폼을 회복한 현재는 적극적으로 여 캠 합방을 하고 있으며 상위권 BJ 들인 킹 기 훈, 깨 박이, 김 민 교와 함께 감 크루를 창단했다."
66,"또 한, 게임부분에서 주력게임이 피 파 온라인에서 리그 오브 레 전 드로 바뀌었다."
67,인터넷 방송인으로서 본인이 미리 기획한 상황 극이 최고 강점이다.
68,과거 개그맨을 준비해 본 경험 덕분인지는 몰라도 콩트 연기력이 상당히 좋다.
69,과언이 아니라 상황 극에 있어서는 한국의 모든 인터넷 방송인들을 통틀어 손에 꼽을 정도라고 인정받고 있다.
70,"[66] 특유의 얼 타는 표정과 걸걸한 목소리 톤, 찰진 리액션이 잘 어우러져서 어 딘가 살짝 나사가 빠져 있는 다혈질 캐릭터 연기가 매우 탁월하다."
71,이런 상황 극은 특히 감 스트 방송의 초 중기에 인기 몰이를 하는 데 큰 도움이 되었다.
72,"사극 연기, 택시기사 연기, 상담원 연기, 감전 수용소의 행정관 연기, 북한 사투리 연기는 물론, 고시원 상황 극과 같은 1 인 다 역의 모노드라마 식 콩트도 소화가 가능하다."
73,"예전에 비해서 상황 극을 보여주는 빈도 수가 많이 줄었지만 가끔가다 탁월한 콩트 연기력이 빛을 발할 경우, ' 콩트의 신' 이라는 찬양 채팅들 로 도배된다."
74,"그리고 본인이 좋아하는 분야( 축구, 게임 )에 한해 선 나름대로의 능숙한 진행이 가능하고, 감 스트 식 아무말 대잔치 입담과 애드 리브도 타율이 괜찮은 편이라 반응이 좋다."
75,이 때문인지 합방 못지않게 솔방의 파급력과 인기도 상당한 편이다.
76,"나중에 가서는 ' 중 계 모기' 라는 안 좋은 별명이 붙긴 했지만, 다르게 말하자면 그만큼 스포츠 중계, 게임 중계나 단순 진행만 해도 수 만명의 시청자들이 몰입하게끔 유도하는 감각과 실력이 뛰어나다는 말이다."
77,[67] 그리고 슬 랩 스틱 개그와 야외 방송도 곧 잘한다.
78,특히 슬 랩 스틱 개그 면에서는 한창 살이 오르고 특이한 헤어스타일을 즐겨 했던
79,2016~17 년도가 최 정점이었다.
80,"또 감스트가 항상 방송에서 중요시 여기는 것 중 하나가 바로 오디오 채우기인데, 게스트가 오면 언제나 목소리 크기를 중요시하고 웬만 해선 오디오가 비지 않게 주의한다."
81,이 덕분에 방송 분위기가 루즈 해지는 일이 적다.
82,하지만 이외의 컨텐츠의 진행력과 준비성은 다소 부족하고 매니저 의존도가 높다.
83,본인도 보이는 라디오 분야에 선 새로운 컨텐츠 짜는 게 부담스럽다고
84,"수 차례 방송에서 밝히기도 했고, 스스로도 단점이라 자각하고 있다."
85,"또, 계획 짜는 것을 별로 좋아하지 않고, 즉흥성을 추구하는 모습이 많아서 이 단점이 더 강조되곤 한다."
86,"단, 2020년 11월, 3 주 장기 휴 방 이후에는 많이 발전된 모습을 보여주고 있다."
87,"단순 외모나 식탐만 따지고 보면 먹 방을 굉장히 잘 할 것 같지만, 의외로 잘 하지 못 하고 좋아하지도 않는다."
88,감스트의 식탐이 강한 것은 사실이지만 입이 짧아서 한 음식을 오래 먹질 못하고 가리는 음식도 많아서 먹 방을 거의 하지 않는다.
89,"다른 게스트들과 먹 방을 할 때도 분위기를 이끌고 화제를 던지기보다는 본인이 먹는 것에 집중하고, 다른 게스트가 알아서 진행을 이끌어 주길 바라는 편이다."
90,또 먹는 소리도 커서 방송에 집중하기 어려운 분위기가 된다.
91,또 한 본인 방송에서 먹을 음식을 게스트가 세팅하는 상황도 빈번히 일어난다.
92,감스트는 타고난 성격 자체가 내성적이고 긴장을 잘 하는 편이라 궁합이 잘 맞는 컨텐츠나 BJ 들이 꽤 갈리는 편이다.
93,대체적으로 본인과 예전부터 잘 알고 지내고 성격과 스타일도 잘 맞는 방송인이나 지인들 사이에 선 위에서 언급된 장점들이 시너지 효과를 일으키고 텐션도 잘 유지된다.
94,단 2020년 11월 이후에는 이 부분도 많이 나아졌다.
95,"감 스트와 한 식구나 다름없는 구 감 컴퍼니 멤버들, 맨 만숙, 릴 카, 파이 등 친분이 있는 방송인들과 는 늘 평 타 이상의 방송 분위기를 보장했었다."
96,다만 현재는 구 감 컴퍼니와 맨 만 숙과의 합방은 시청자들이 꺼려 하기 때문에 좀 자제하는 편이다.
97,"친분은 물론이고 좋은 컨텐츠 기획력과 상대를 받쳐 주는 리액션까지 탁월하여 감스트의 단점을 보완해 주는 와꾸 대장 봉 준, NS 남 순 과의 방송에선 물 만난 고기 마냥 그 날 방송을 하드 캐리하며 몸 개그, 콩트, 애드 립을 넘나들면서 포 텐 을 맘껏 펼치는 감스트의 모습을 볼 수 있다."
98,"[68] 다만 낯선 분위기나 상성이 안 맞는 방송인들과 함께 했을 경우, 긴장해서 말을 더듬기 시작하고, 심하면 방송의 주도권을 그냥 내 어 주고 멘트까지 줄어들곤 한다."
99,위에서 말한 것처럼 컨텐츠가 제대로 준비되지 못한 상황 + 어색한 사람들 과의 합방 시너지가 안 좋게 맞물리면 높은 확률로 방송이 퍼져 버린다.
100,방송이 퍼질수록 표정이 더 굳어지고 채팅 창을 확인할 때마다 동공에 지진이 일어난다.
101,"양날의 검이 긴 하지만, 감스트는 당하거나 놀랄 때의 리액션이 정말 좋은 방송인이다."
102,"위에서 말한 대로 성격이 워낙 소심하고 멘 탈도 약해서 남들이 짖궂은 장난을 칠 때의 리액션이 정말 버라이어티하다. 못 참고 화를 버럭 내거나 쉽게 진정하지 못한 채 어 버버 말을 더듬기도 하는데, 이게 의도치 않게 감 스트만의 방송 분위기를 형성하는데 일조하는 경우가 많다."
103,' 무언가 일이 안 풀리거나 남들이 놀려서 감스트가 버럭 한다 → 게스트나 시청자들이 이런 모습을 보고 웃겨서 더 놀린다 → 감스트는 이걸 보고 또 화낸다' 하는 식의 반복 패턴이다.
104,"일반적으로 다른 BJ 들은 화를 내면 분위기가 싸해 지는데, 감스트는 희한하게도 화를 낼 때마다 텐션이 더 오르고 시청자들이 재미있어 한다."
105,"[69] 이 부분은 감스트도 잘 알고 있어서 가끔 씩은 계속 화를 내다가도 채팅 창 분위기가 좋다 싶으면, 기분이 풀어져서 일부러 더 우스꽝스럽게 화내는 척을 해서 분위기를 끌어올릴 때도 있다."
106,"다만 멘 탈이 워낙 약한지라 너무 심하게 까이면 결국 풀이 죽기도 하고, 때로는 특유의 눈을 동그랗게 뜬 극대 노 표정으로 정색을 하고 화를 내서 방송 분위기가 싸해 지기도 한다."
107,이렇듯 본인의 컨디션이나 기분에 따라 텐션과 방송 분위기가 하늘을 달릴 때도 있고 바닥을 찍는 때도 있다.
108,"2017년 이전에는 이런 면이 꽤 심했는데, 감스트의 입 자체가 매우 거칠고 소리를 자주 질러 시끄럽기도 했지만, 그래도 감 스트 특유의 찰지게 당하는 리액션과 높은 텐션 때문에 인기 또한 정말 많았다."
109,"이 당시에는 심하게 흥분하면 키보드를 난타하는 소위 샷 건을 남발했으나, 아프리카 TV에서 과격한 행위에 대해서 제재를 가하기 시작했고, 감스트가 지상파 등으로 활동을 넓혀 가면서 보다 주의하는 모습을 보이고 있다."
110,다만 리그 오브 레 전드 시작 이후로는 잊혀 질 만 하면 화를 내고 의자 손잡이에 샷 건을 치곤 한다.
111,"피 파 온라인 BJ로서는 독보적인 인지도를 자랑했고, 축구에 대한 애정이 깊어서 여러 가지 축구 콘텐츠를 자주 진행하였다."
112,"축구 관련 콘텐츠를 할 때는 축구 지식 자랑을 하고 싶어 하는데, 막상 축구 지식 자체는 좀 아는 일반인 수준이라 늘 수박 겉핥기 식으로 끝나는 경우가 많다."
113,2019년 방송 복귀를 하고 나선 이 점을 고치고 싶었는지 ' 비 긴 어게인.. 직' 이라는 콘텐츠를 통해 본격적으로 축구 공부를 하기 시작했다.
114,[70] 축구 중계를 할 때에도 전보다 더 체계적이고 분석적으로 접근하는 모습을 보인다.2018
115,"년부터 는 각종 게임 고수들을 게스트로 초청해 게임 플레이를 관전, 중계하는 컨텐츠, ' 야! 원에 가야지!"
116,'를 시작하였다.
117,"축구 중계나 궁합이 맞는 게스트 방송, 게임 중계 방송은 대부분 평가가 좋다."
118,"감스트의 기본 적인 리액션이 좋고, 시청자들과 전반적으로 눈높이가 비슷하기 때문에 전문적인 중계보다 친근한 느낌을 준다."
119,또 한 게스트를 띄워 주고 본인은 깎아내리는 식의 진행으로 게스트의 부담을 덜어 주는데 능하다.
120,"중계를 할 때는 본인이 그 분야에 대해 고수가 아니어도, 타인의 실력과 재능을 콘텐츠화 하여 잘 살리는데, 이로 인해 게스트도 이름을 알리고 감스트도 수익을 얻을 수 있어 윈- 윈이다."
121,넓고 얕은 편이지만 예상 외로 잡지식이 많아서 정말 낯설거나 모르는 분야가 아닌 이상 해당 분야의 전문가인 게스트를 도와서 감초 같은 보조 해설 역할을 잘 해낼 때가 많다.
122,고전 게임이나 콘솔 게임 고수들을 초청하는 콘텐츠인 ' 원에 가야지!
123,'에서는 감 스트 특유의 진행 덕분에 게스트에 따라 시너지가 생기면 정말 재미있는 방송 [71] 이 나오기도 했다.
124,"주된 진행 방식은 초고수 게스트가 더 돋보이도록 일부러 바보같이 플레이를 하거나, 띄워 주는 멘트를 자연스럽게 하거나 가끔 씩 태클을 거는 방식으로 게스트의 긴장을 풀어 주려 노력한다."
125,"그런 데, 감 스트 본인이 직접 게임을 진행하는 콘텐츠는 호불호가 많이 갈린다."
126,"먼저 본인의 게임 피지 컬 이 좋지 않아 AOS, FPS, 액션 게임 등 장르를 가리지 않고 거의 대부분의 장르의 게임 플레이를 못 한다."
127,"[72] 또, 게임의 디테일을 숙지하지 않으며, 정해진 공략을 암기해서 진행하는 것보다, 본인의 직관대로 플레이하길 좋아한다."
128,"감스트의 게임 플레이 방식이 잘 맞아 떨어지면, 텐션도 높아 지고 분위기도 살아 나 방송이 굉장히 재미있어 지지만, 게임 진행이 턱 막히는 일이 벌어지면 이 부분이 그대로 독이 된다."
129,"감 스트의 지나치게 감정적이고 쉽게 흥분하는 성격은 게임 플레이에 고스란히 악영향을 미치는데, 침착하게 플레이 해야 하는 부분에서도 본인 만의 잘못된 방식대로 잘못된 공략을 연거푸 시도하고 계속 헤매는 악순환이 반복된다."
130,"그리고 게임에 숨겨 진 디테일을 신경 쓰지 않고 스토리에도 관심이 없어서, 다른 시도를 해보지도 않고 원하는 대로 되지 않는다며 투덜대고, 보다 못한 시청자들이 채팅으로 조언을 하면 날 선 반응을 보이면서 방송 분위기가 순식간에 죽어 버린다."
131,[73] 이 때문에 감스트는 스토리에 깊이가 있는 AAA 급 콘 솔 게임이나 자잘한 떡밥이 많은 인 디 게임 방송은 진행하지 않는다.2020
132,"년 들어서 리그 오브 레 전드 입문 이후 위의 단점이 더욱 두드러지기 시작했는데, 입문 때부터 생방송 시청자들이 ' 싸워 라', ' 킬 각이다', ' 궁 극 기를 써라' 등의 훈수가 빗발쳤고, 본인 만의 가불 기인 ' 너희가 방송 켜라' [74], ' 자기들도 못하면서' 등의 발언을 사용하며 시청자들을 마구 강 퇴하거나 블랙리스트에 올리기도 했다."
133,"그런 데 감스트는 이 과정에서 지나치게 흥분해서, 어 그로 나 훈수가 아닌 평범한 드립 성 채팅에도 날 선 반응을 보이고, 별 잘못 없는 시청자들을 제재하기도 했다."
134,"시청자들도 당연히 좋은 방송 분위기를 원해서 감스트에게 채팅은 신경 쓰지 말고 플레이에 집중 하라고 요구하지만, 타 방송 시청자들이 들어올 때마다 채팅 창 분위기가 엉망이 돼서 이런 조언도 매번 도로 아미타불이 된다."
135,"그러면서 채팅 창은 점점 개판이 되어 가는데, 감스트를 변호하려는 시청자, 못할 때 놀리려는 시청자, 그리고 어떻게든 비난하려는 이른바 억 까 시청자가 한데 어우러져 난장판이 되어 버린다."
136,"이렇듯 게임 방송 분위기가 극과 극을 오가는 감스트와 궁합이 잘 맞는 몇 안되는 게임이 있는데, 그 중 하나가 바로 GTA5 다."
137,"GTA5 방송 만큼은 감 스트 본인도 항상 즐겁게 플레이하고, 시청자들도 지루할 틈 없이 즐길 수 있는 컨텐츠다."
138,"피 파 온라인과 리그 오브 레 전 드의 존재 감에 가려 져서 그렇지, 감 스트 방송의 팬 층들에게는 예전부터 대체적으로 평가가 좋았다."
139,"GTA 라는 게임 시리즈 자체가 피지 컬 을 많이 요구하지 않고, 자유도가 워낙 높다 보니 감스트의 장점인 상황 극, 텐션 높은 리액션을 게임 내에서 자연스럽게 풀어낼 수 있다."
140,"경찰 상황 극, 범죄자 상황 극, 도둑 상황 극, 군대 상황 극, 택시기사 상황 극, 길거리 시민들 과의 즉석 상황 극 등 별의 별 상황 개그를 별다른 준비 없이도 만들어 내고 빵빵 터뜨려 큰 재미를 준다.2020"
141,"년 들어서 시도한 미 연시 장르도 반응이 좋은데, 이 역시 장르 상 주관적인 선택, 대사를 읽고 상호 작용하면서 이루어지는 스토리텔링이 게임 플레이의 전부라서 감 스트 특유의 감성과 잘 맞아 들어간 경우다."
142,또 공포 장르의 게임도 대체로 반응이 좋다.
143,"감스트는 워낙 겁이 많은 성격인데, 무서운 화면을 보고 놀라 서 자지러지는 리액션이 너무 찰지고 재밌어서 반응이 좋을 때가 많다."
144,다만 상술했듯 감스트의 게임 진행 속도가 느리고 답답한 편이라서 채팅 창 분위기가 개판이 되는 경우도 생긴다.
145,"감스 트는 준비한 컨텐츠가 반응이 좋지 않거나, 본인이 잘못을 하게 됐을 때 시청자들과 부딪히는 일이 종종 생긴다."
146,본인의 준비 부족을 인정하면서도 시청자들의 직접적인 피드백이나 지적에는 어 그로 나 물 타 기라며 내로 남 불이나 다름없는 발언을 하기도 한다.
147,"시청자 채팅을 보고 궁시렁대다가 못 참고 폭발하거나, 해당 시청자들을 강 퇴한 후 진정시켜 주는 시청자들의 채팅을 보고 다시 가라앉는 형태가 반복된다."
148,"[75 ]2017 년도 이전 까지는 이런 성향이 꽤 심해서 시청자들 대립할 때도 있었고, 심하게는 열혈 팬과도 극도의 갈등을 겪은 사실도 있다."
149,2020년 기준으로는 예전에 비해서는 많이 줄었지만 현재도 시청자들의 반응이 좋지 않으면 쉽게 화를 내는 경향이 있고 [76] 2020년 9월에는 준비한 방송이 완전히 망해 버리는 등 [77] 크고 작은 사건이 종종 터지고 있다.
150,채팅 창의 소수 의견에 지나치게 휘둘리는 경향이 있다.
151,본인은 방송에 있어서 다양한 의견을 수렴하기 위함이라곤 하지만 이로 인해 의사결정이 늦어져 시청자들이 답답함을 느끼기도 한다.
152,이 역시 위에서 언급된 여린 성격과 연관이 있는 부분이다.
153,"다만 방송인으로서 독이 될 수 있는 여린 성격과 약한 멘 탈이 의외의 장점으로 작용하기도 하는데, 다른 방송인들이나 지인들이 입을 모아 말하는 것이 감스트는 사람 자체가 정말 순하고 착하며 미워할 수가 없는 성격이라는 점이다."
154,"아무리 재능이 있어도 표리 부동하거나 인성이 나쁜 방송인은, 그 팬들에게 조 차 호불호가 갈린다."
155,"그러나 감스트의 경우, 그의 방송 스타일을 비판하는 사람들조차 감스트의 인성에 대해서는 지적하는 경우가 적다."
156,"[78] 강한 캐릭터와 독한 멘트로 유명한 철 구, 커 맨 더지 코, 노래하는 코트 같은 방송인들조차 감스트의 인성 자체를 문제 삼은 적은 없으며, 오히려 칭찬을 한 것이 대부분이다."
157,"심지어 막장 인터넷 방송의 대표 주자인 신태일 조차도 "" 감 스트의 인성은 익히 들어 알고 있다."
158,"정말 착하고 선한 사람으로 업계에서 유명하다"" 라며 방송 중에 대놓고 감스트를 치켜세워 준 적이 있을 정도다."
159,이런 증언들을 토대로 보았을 때 감스트의 성격은 확실히 나쁜 성격은 아니라는 것이 중론이다.
160,나락 즈 사건이 터지고 자숙 기간을 가질 때도 진심으로 반성하고 실수에 대해 자책하느라 불과 두 달 만에 체중이 30kg 이상이 빠졌고 영양 불균형으로 탈모가 심하게 악화되기도 했다.
161,복귀 영상을 본 대중들이 오히려 그를 나서 서 걱정했을 정도였다.
162,"이런 감스트의 여린 성격은 팬이나 대중들도 잘 알기에, 다른 BJ 였다면 커리어가 흔들릴 정도의 위기를 맞이하거나, 도저히 수습이 어려울 것 같은 상황에서도 지지를 받으며 잘 극복해 나가고 있다."
163,"감스트는 사람들을 끌어당기는 매력 포인트가 확실한 편이고, 이런 연유로 현재 인터넷 방송인들 중에서 인지도와 호감도에서 만큼은 톱을 달린다고 봐도 무방할 정도의 평가를 받고 있다."
164,"[79] 그리고 메이저 BJ 들 중에서도 손에 꼽힐 정도로 시청자와 팬들을 위해 길게 방송을 하거나 수 일에 걸쳐 지속적인 소통을 하는 등, 성실하고 꾸준한 모습을 잘 보이는 것도 큰 장점 중에 하나이다."
165,'24 시간 노 방종' 같은 어떤 벌칙이 걸려서 가 아니라 한번 방송을 켰다 하면 새벽을 넘어 다음 날 낮까지 길게 생방송을 진행하는 것은 예전부터 자주 보여 온 모습이다.
166,사건 사고가 터지거나 건강 상의 문제가 있지 않는 이상 웬만 해선 고정 휴 방일을 제외하고는 방송이 켜진 경우가 대부분이다.
167,[80] 의외로 일 중독과 같은 면모를 보이기도 한다.
168,"다른 방송인들이라면 1~2 주 가까이 길게 쉴 만 한 명절이나 연휴, 크리스마스 시즌, 새해 첫 주에도 하루 이틀 정도를 제외하고는 계속 생방송을 자주 켠다."
169,"간혹 컨텐츠가 제대로 준비되지 않더라도 팬들을 위해 소통을 하려 하고, 혼자서 진행하는 방송으로도 어떻게 든 서비스를 충분히 제공하려는 모습에서 감명 받아 팬이 되는 시청자들이 적지 않다."
170,"이 때문인지 민심 회복력이 좋고, 팬 덤의 충성도도 좋은 편이다."
