,sentences
14,  자 세한 내용은 연두부( 인터넷 방송인) /2018 플레이게임 리스트 문서를 의 번째 문단을의 부분을 참고하십시오.
15,  자 세한 내용은 연두부( 인터넷 방송인) /2019 플레이게임 리스트 문서를 의 번째 문단을의 부분을 참고하십시오.
16,  자 세한 내용은 연두부( 인터넷 방송인) /2020 플레이게임 리스트 문서를 의 번째 문단을의 부분을 참고하십시오.
17,  자 세한 내용은 연두부( 인터넷 방송인) /2021 플레이게임 리스트 문서를 의 번째 문단을의 부분을 참고하십시오.
18,가끔 씩 커버 송을 업 로드하는데 해당 영상들을 모아 놓은 재생 목록이다.
19,연두부의 노래 실력을 평가하자면 아이 유의 3 단 고음도 소화한다.
20,멋지게 소화한다고는 안했다 랩 실력이 여러모로 대단하다.2020
21,"년 10월 22일, 트위치 DMCA 클레임 사건에 의해 트위치에서 저작권이 있는 노래를 생방송에서 부르기 어려워져 당분간 음과 박자를 비틀어 부르거나 직접 작곡한 노래 [34 ]를 불렀다.2020"
22,"년 12월 23일, 투 네이션 노래방 후원 기능의 등장으로 인해 저작권 수익 분배 문제가 해결되어 다시 생방송에서 노래를 들을 수 있게 되었다.2018"
23,년 11월 26일 디스 워 오브 마인 방송에서 엔딩을 다 보고 마지막 후일담에 중요한 선언을 했는데 앞으로 유 튜브와 카카오 TV에 동시 송출을 그만 하겠다고
24,말했다.
25,"# 당시 시청자들도 예상과는 다르게 놀랄 만한 이야기 임에도 불구하고도 덤덤하게 잘 들어주었는데, 연두부는 이 중요한 이야기를 어떻게 전해야 할지도 잘 몰랐으며 매니저와 함께 의논한 뒤에 방송 막바지 후일담에 이야기를 꺼냈다."
26,[35] 앞으로 송출은 트위치에서만 할 것이고 방송 풀 버전은 유 튜브에 안 올라온다.
27,그러나 2020년 들어서 몇몇 게임들의 풀 버전들이 올라오고 있다.
28,하이라이트가 아닌 연두부 풀로 검색해야 한다.
29,강아지 세 마리와 함께 살고 있다.
30,"이름은 뽀미, 웅이, 겸이. 웅이는 코리안 포 메라니 안 챔피언 혈통의 자식이다."
31,겸이 는 뽀미와 웅이 사이에서 나온 수컷 자식이다.
32,강아지들이 겁이 많은 편이라 방송 중 강아지들이 자꾸 짖을 때마다 혼 내주러 갈 때도 있다.
33,"웅이, 뽀미와는 다르게 겸이 는 방송에 등장하자마자 도망치려는 모습을 자주 보이는데, 애초에 방장과 안 친한 게 아니냐"
34,는 의혹이 제기되고 있다.
35,이에 대해 연두부는 증거 영상을 자신의 트게더에 인증했다.
36,"웅이는 4월 생, 뽀미는 3월 생, 겸이 는 12월 생이다."
37,강아지들 짖는 소리만 들어도 구분이 가능하다고
38,하였다.2019
39,년 11월 23일 ~ 26일까지 방송 3년 만에 처음으로 휴가의 시간을 가지게 되었다.
40,시키지도 않은 휴가 공지 영상을 직접 만드느라 하루치 체력을 소모했다고
41,한다.2019
42,"년 12월 18일, 처음으로 트위치 파티에 참석하였다."
43,청담동에서 진행되었는데 건물 앞까지 갔다가 돌아갈까 생각까지 했다고
44,한다.
45,그 동안 타 스트 리머와의 교류가 거의 없었던 걸 생각하면 트위치 파티에 참석한 건 매우 놀라운 일이었다.
46,예전에 PC 방 알바를 했던 경험을 바탕으로 그 때부터 먹어 온 나래식품의 산동 만두 [36 ]를 매우 좋아한다.
47,시청자들은 협찬을 받은 게 아니냐
48,"했지만, 개인적으로 정말 좋아해서 추천하는 거라고 했다."
49,먹는 모습을 보고 시청자들도 광고를 꼭 받았으면 좋겠다고
50,"응원할 정도. 트레이 찐만두의 가격으로 인해 1,000원 =1SD( 산동) 이라는 단위도 생겼다."
51,"2020년 12월 20일, 사이버 펑크 2077을 플레이하던 중, 생방송 실시간으로 나래식품 관계 자로부터 메일을 알려 달라는 후원이 왔다."
52,메일이 안 오길래 혹시 또 시청자의 장난이었나
53,"싶었는데, 알고 보니 스팸 메일함에 있어서 답장이 늦어지는 해프닝이 있었다."
54,눈물이 대단히 많다.
55,"2019년 12월 25일, 소속되어 있는 MCN 회사인 샌 드박스 [37 ]에서 운영하는 트박스 채널에 ' 건들면 우는 수도꼭지 스트 리머' 로 처음 소개되었다."
56,"실제로 슬픈 영상이나 슬픈 장면을 맞이하면 빠르게 감정이 입해서 쉽게 울음을 터뜨리는데, 어디가 아프다거나 평소 슬플 일이 많아서 그런 것은 아니고 감수성이 풍부하고, 감정 공감능력이 뛰어나며, 감정 몰입을 잘 하는 것으로 보인다."
57,"사실 슬픈 영상이 아니더라도 뜬금없는 포인트에서 갑자기 눈물을 터뜨려 채팅 창에서 무수한 '? '를 수집하곤 하는데, 눈물이 나오는 건 단순히 그 때 상황 뿐만이 아닌 앞 상황이나 미래의 모습까지 상상하다가 나오는 것이라고 하였다."
58,"간혹 눈물 영상으로 유입된 시청자들 중에 이런 감정 몰입이 신기해서 눈물을 보려고 너무 노골적으로 슬픈 영상을 보내는 경우가 많아 지자, 자기는 스스로 감정이 움직일 때 울고 싶으니 너무 방송 분위기를 눈물을 유도하는 쪽으로 몰아가지 말아 달라며 자제를 부탁했다."
59,"몬스터헌 터 아이스 본의 발매를 앞두고 몬스터헌 터 월드를 플레이했는데, 가히 신기에 가까운 커 마실력으로 본인 얼굴과 완벽히 똑같은 캐릭터를 만들어 냈다."
60,표정을 비슷하게 짓자 얼굴 윤곽이 거의 완벽히 겹친다.
61,얼굴 자체가 CG로 자주 만들어 지는 이상적인 표준 미인상이라 가능한 듯. 레딧에도 수출되어 스레드 1위를 찍었다.
62,레 딧스 레드 링크 간혹 기계에게도 동정할 때가 있을 만큼 평소 자신을 ' 친 안 드로 이드 파 '라고 한다.
63,[38] 영화 WALL-E의 영향을 받은 것 같다고
64,말했다.도
65,라에 몽 성대 모사를 맛깔 나게 잘한다.
66,덤으로 키 노 피오 목소리도 잘 따라하게 되었다.
67,목을 갈아서 내는 성 대모 사라 목관리를 위해 자제하는 편이다.
68,트위치 스트 리머인 햇살 살과 함께 우 결 아닌 우 결이 성사(?) 되었다.
69,서로 방송 시간대가 겹치지 않기 때문에 영 상도네를 통해 점프 킹 플레이를 가지고 놀리다가 점차 친해 지게 되었다.
70,[39] 점프 킹 본 편을 클리어한 햇살 살에게 몰래 도네
71,했는데 자신의 도네를 읽어 주지 않아 연두부는 흑 화하고 말았다.
72,그 치만 서로 희생하며 미션 비를 챙겨주면서 본격적인 햇둡 코 인이 언급되기 시작되었다.
73,"2020년 10월 31일, 할로윈 데이 기념으로 공포게임 듀오 플레이 합방이 성사되었다."
74,"다 들 어색해서 말도 못 하는 거 아닐까 걱정하는 시선도 있었지만, 티 키 타 카를 잘 나누며 성공적인 합방을 이뤄 냈다."
75,구체적인 계획은 없지만 앞으로 또 같이 게임 할 의사가 충분한 것으로 보인다.
76,"최신 아이 돌 노래는 잘 몰라도 팝송, J-POP, 옛날 노래들, 심지어 부모님 세대의 노래까지 거의 주크박스급으로 알고 있다."
77,[40] 이로 인해 실제 나이는 더 많은 것이 아니냐
78,"는 의혹이 나오곤 하지만, 사실 부모님과 함께 노래방을 자주 가 던 덕에 옛날 노래를 굉장히 잘 안다고 했다."
79,"한 때 힙합에 빠졌었으나, 현재는 많이 듣지 않는 편이라 했다."
80,이름 때문에 같은 MCN 소속의 처자는 연두부와 같이 나오는 때 가뜩이나 고통 받는데 이름이 자주 틀려 진다.
81,현재 사용 중인 패드는 Xbox Wireless Controller – Dawn Shadow Special Edition[41] 이다.
82,풍선 아트( 요술 풍선 )를 배운 적이 있어서 방송에서도 간단한 몇 가지의 풍선을 만든 적이 있다.
83,한화 이글 스 팬이다. 원래 LG 트윈 스로 입문하였다가 부모님의 영향으로 바뀌었다고
84,한다.
85,현재는 그렇게 까지 과 몰입할 정도의 열성적인 관심을 가지고 있지 않다고
86,"하는데, 시청자들은 한화 열성 팬이라는 프레임을 씌워서 놀곤 한다."
87,네이버 웹 툰에 자신이 직접 연재한 만화가 등록되어 있다.
88,"지난 일기, 두부와 시청자들의 일상, 여니의 일상 d^.^b 초등학교 시절부터 웹툰을 매우 좋아해서 웬만한 명작들을 꿰고 있다."
89,방송에서도 자주 언급하다 보니 몇몇 웹 툰 작가들과 인 스타 맞팔을 하고 있는 분들도 있다.
90,"[42] 2020년 7월 1일, 방송 중 전날 꿈에서 가스 파드 작가님을 만났는데 비가 오길래 얼른 집으로 가라고 했다고"
91,언급했다.
92,그런데 놀랍게도 그 날 방종 후에 가스 파드 작가님으로부터 인스타 그램 팔로 우가 들어와 있었다.
93,[43 ]4kg를 넘는 우량아로 태어나 혹시 아이가 바뀐 거 아니냐
94,"는 이야기도 있었다지만, 돌사진에서 아버지 어렸을 때와 똑 닮아서 종식됐다고"
95,한다.
96,"원래 물을 거의 안 마시는 편이라고 언급했는데, 성장기에 이 때문에 키가 덜 자란 게 아니냐"
97,는 부모님의 주장도 있었다.
98,꿈을 거의 항상 꾸는 편이라고 한다.
99,꿈 이야기를 들어보면 꽤나 스펙타클하다.
100,꾸는 꿈에 따라서 그 날의 기분이 정해질 때가 많다고
101,했다.
102,특히 방송하는 꿈을 꾸면 많이 피곤 하다고 했다.2020
103,"년 3월 16일 ~ 26일, 목 건강과 구내염으로 인해 장기간 휴방을 가지게 되었다."
104,대신 트게 더 에서 지속 적인 근황을 알리며 방송 및 유 튜브 리 뉴 얼의 시간을 갖게 되었다.
105,"이 기간 동안 2020년 버킷 리스트였던 우쿨렐레 배우기를 떠올리며 악기를 구매했고, 연습했던 곡들을 복귀 방송에서 보여주었다."
106,"[44] 한 때 방송 시작과 마치기 전에 투표 프로그램을 이용하여 트수 들 출석을 하나하나 불러 주던 적이 있었으나, 장기간 휴 방 이후 중단되었다."
107,"평소 비염을 달고 사는데, 피곤할 때 혹은 새벽까지 방송을 할 때 콧물과 재채기를 동반하게 된다."
108,이를 모르는 시청자는 방금 울었는지 아님 감기 걸리셨는지 물어보는 경우가 많다.
109,숙녀 [45] 교차 편집이라는 팬 제작 영상으로 인해 많은 유입 시청자가 발생했다.
110,본인이 좋아하는 노래라서 여러 번 들어도 질려 하지 않는다.
111,영상에는 노래와 잘 어울려서 계속 보게 된다는 댓 글이 많다.
112,채팅으로 어 그로 끄는 것을 좋아하는 편이다.
113,"스타 크래프트 배틀 넷 채팅 방에서 ' 준위 드립 '이나 ' 한 달 연봉 3억 vs 무기 징역 3년' 드립으로 싸움을 끌어내기도 하고, 아프리카 방송을 보다가 아재 드립을 치고 강 퇴당한 적도 있다."
114,본인 말로는 플랫폼을 가리지 않고 인터넷 방송을 자주 본다고 한다.
115,남의 방송을 보면서 채팅으로 아재 개그 등 분위기가 싸해 지는 채팅을 친다는 썰 등을 풀어서 [46] 본인 방송 시청자들에게 악성 시청 자라며 놀림을 받았다.
116,요새는 휴 방( 월요 일 )마다 친한 스트 리머인 요 룰 레 히님 방송에서 현재 진행형으로 악질 채팅과 도배를 즐기고 있다.
117,"방송 초창기와 현재의 도드라지는 차이점은 목소리가 달라졌다는 것인데, 이는 당시 시청자들이 ' 목소리가 졸리다, 노 잼이다, 듣기 싫다' 는 등의 피드백으로 변화한 부분이다."
118,방송이 끝나면 따로 발성 연습이나 아나운서 발성법 서적을 보며 눈물의 연습 끝에 얻은 결과 라 할 수 있다.
119,더위를 정말 많이 탄다.
120,"더불어 빈혈과 저혈압 때문에 더운 날에 밖에서 길을 가 다가도 쉬면서 가야 할 정도인데, 다행히 점차 더위 타는 정도가 적어지는 느낌이라 했다."
121,2020년 최근에는 체질개선이 된 것인지 더위를 예전처럼 많이 타지 않는다고
122,했다.
123,제일 좋아하는 애 니는 ' 바람의 검 심' 이다.
124,"평소에도 애니, 웹툰을 자주 보는 편이다."
125,귀신의 존재를 믿지 않는다.
126,그렇다고
127,"남에게 강요할 생각은 없지만, 귀신이 물리적으로 사람에게 부정적인 영향을 끼친다는 건 말이 안 된다고 생각한다."
128,고양이는 외계 생명체가 보낸 로봇이 아닐까 의심하고 있다.
129,"아버지는 ' 불린 콩', 어머니는 ' 콩 물' 이라는 예명을 가지셨다."
130,"콩 물님은 사식 [47] 을 차려 주시면서 목소리를 자주 접할 수 있고, 아주 가끔 방송에 훈수 참여하는 순간도 발견할 수 있다."
131,빛 머 님의 음성도네 유 튜브에 ' 불린 콩' 님과 함께 플레이했던 게임 영상 [48] 도 찾아볼 수 있다.2020
132,"년 6월 26일, 휠라 와 콜라 보로 굿즈를 제작하기로 되었다고"
133,공지하게 된다.
134,"생방송 중 투표를 통해 후드 맨투맨, 슬리퍼, 에코 백으로 3개의 품목이 정해졌다."
135,"덕분에 화보 촬영도 하게 되었는데, 일정에 맞춰서 새로 염색한 헤어 컬러 [49] 와 촬영장 세트 메인 컬러가 잘 어울려 칭찬을 받았다고"
136,하였다.
137,"같은 기간에 콜라보를 진행한 꽈뚜룹이 촬영장에서 치사하게 인사도 안 하고 그냥 떠났다면서 방송에서 서 운 해했는데, 정작 본인은 매니저에 의해 끌려나가지는 분위기라"
138,촬영장에 머무를 수 없었다고
139,해명하였다.
140,"[50] 굿즈는 예약판매로 진행되었으며, 부산 신세계 센 텀 시티 몰에서 실물을 확인할 수는 있었지만 구매나 착용은 불가했다."
141,생일인 시청자가 나올 때마다 우쿨렐레를 곁들인 생일 축하 노래를 불러 준다.
142,"[51] 1 절은 한국어, 2 절은 영어, 3 절은 중국어 [52], 4 절은 일본어 [53 ]까지 준비되어 있다.20"
143,"년 동안 자신의 피부 타입을 ' 건 성 '으로 알고 있었는데, 2020년 7월 중순 휴 방 중 피부과를 가서 확인해 봤더니 ' 민 감형 복합성 '으로 판명 났다."
144,피부과에서 피부 스케일링 받고 있던 사람들을 마치 드로 거 같았다고
145,표현하였다.
146,"기억하고 있는 인생의 첫 기억은 어렸을 때 입이 매우 짧았던 연두부가 아버지에게 토스트 해 달라고 했는데, 한 입 먹고 안 먹었다는 것이다."
147,어렸을 때부터 TV를 잘 안 보다 보니 무한 도전도 무모한 도전 초반까지만 보고 그 이후는 전혀 모른다고 한다.
148,어렸을 때 예술의 전당에서 웅변대회를 나간 적이 있다고
149,했다.
150,생애 처음 사용했던
151,"핸드폰은 스카이 이자 르이고, 그 다음은 베가 아이언을 사용했다고"
152,한다.
153,갑작스런 트월 킹 [54] 을 시작으로 벨리 댄스까지 방송에서 시청자를 킹 받게 하기 위해 자주 선보이곤 한다.
154,"시청자들은 제발 그만 해 달라고 하는 편이지만, 트월킹하다가 콩 물님에게 맞는 썸 네 일로 만들어 진 유 튜브 영상이 다른 영상들에 비해 엄청난 조 회수를 기록하게 되고, 이에 대해 사실 다 들 트월킹을 좋아하는 거 아니냐고 말하였다."
155,"어느 순간, 트월킹을 가르치는 수준까지 도달하게 된다."
156,위로를 받고 싶을 때 보는 인생 영화는 혐오스런 마츠코의 일생 ( 嫌われ 松子の 一生 )라고 하였다.
157,"어렸을 때, 메이플스토리를 아버지와 함께 키우며 랭커까지 등 극하게 되는데, 그 때 사용하였던 닉네임이 ' 신궁여 L1' 였다고"
158,한다.
159,"요일이나 날짜에 대해서 이야기를 할 때, 12시를 기준으로 다음 날이라고 하지 않고 자고 일어난 기준을 다음 날이라고 한다.2020"
160,"년 10월 9일, 한글날을 맞이하여 KBS에서 제작한 우리말 공인 인증 고사에서 100점 만점 중 100점을 맞아 1 등급인 ' 우리말 공인 인증서' 의 칭호를 받게 되었다."
161,예전부터 팬 미팅을 하고 싶었으나 2020년은 하필 코로나 때문에 무기한 연기되었다.
162,렌즈는 오 렌즈 안 나 수이 로즈 베리 그레이를 사용하고 있다.2020
163,"년 10월 23일, 트윕에 연두부 TTS가 정식 출시되었다."
164,베타 때 일주일 정도 생방송에서 시범 운영을 했었는데 직접 녹음했던 음성보다 열받는 컨셉의 맛이 약하다는 평이 많았다.
165,추가 녹음과 수정작업으로 퀄리티가 개선될 수도 있긴 하지만 개발자 분들이 너무 고생을 많이 하실까 봐 지금과 같이 출시하기로 결정했다고
166,했다.
167,하지만 열받는 것과 다르게 목소리가 귀엽다는 평도 간혹 있다.
168,나무위 키를 자주 이용한다.
169,"게임 영어 제목을 알고 싶을 때면 언제나 나무 위 키를 이용한다고 밝혔으며, 자신이 거주하는 의정부의 유명인들 목록을 살펴보기도 했다."
170,"#2020 년 10월 30일, 삼성 갤 럭 시 S20 FE 5G 광고를 생방송에서 진행하였다."
171,"게임 테스트를 위해 ARK, 팩 맨, 배틀 그라운드 모바일, 마인 크래프트를 준비했는데, 놀랍게도 배틀 그라운드 모바일에서 4 킬 을 성사했다.2020"
172,"년 10월 31일, 햇둡 합방을 끝내고 나서 트위치 생방송 최초로 리그 오브 레전드를 플레이하였다."
173,방송에서 롤을 플레이하는 것은 3~4 년 만이라고 하였다.
174,시청자가 원할 때마다 로또 추천 번호를 불러 준다.
175,"3, 7, 11 은 매번 불러 줄 때마다 고정 숫자이다."
176,본인의 술 먹었을 때 나오는 주사는 계산하면서 집으로 가는 것과 테이블 닦기라고 하였다.
177,시청자 애칭을 무엇으로 정할까 하다가 편집 요정이 내준 통계 [55 ]에 의해 ' 땃 쥐' 로 정해졌다.
178,"편식을 하지 않는 편이지만 알 탕에 있는 알이나 천엽, 육회와 같은 건 좋아하지 않는다고"
179,하였다.
180,"면 종류를 굉장히 선호하고, 매운 건 잘 먹지만 신 음식을 잘 못 먹는다."
181,재채기 소리가 꽤 귀엽다.
182,엣 치 융~ 트박스에서 인정한 재채기를 부르는 주문 웃는 소리가 호탕하다.
183,강녕( 康寧) : 몸이 건강하고 마음이 편안하다.
184,라는 뜻. 실제로 우리 나라에서 옛날에 많이 쓰였던 단어다.
185,"방송이 시작할 때나 시청자에게 인사할 때, 혹은 방종할 때 건강 [56] 하라는 의미로 쓰인다."
186,"환 잉 : 구독 메세지가 오면 ' 환 잉 환 잉~' 이라고 말을 하는데, ' 환영하다' 라는 뜻이다."
187,"둡요 일 : 휴방하는 날. 보통 월요일이 정규 휴무일이지만, 가끔 일정에 따라 달라질 때도 있다.~"
188,"만원 : 도 네이션 가격을 말할 때 1,000원은 천만원, 10,000원은 1억이라고 만 배로 불려서 말해 준다."
189,"현실 도 네이션 만원 이상을 보내면 리액션으로 ' 충성 충성' 이라고 해 주는데, 경례 각도가 현역 군인 못 지 않게 날카롭다."
190,현실 도 네이션 5천원을 보내면 ' 크앙' [57] 을 해 준다.
191,"송 창식 - 고래 사냥 : 시청자가 노래 제목을 물어볼 때, 일부러 송 창식의 ' 고래 사냥' 이라면서 잘못된 정보를 알려줌으로써 약올리려는 것으로부터 시작되었다."
192,원곡 제목에 따라 약간 기출 변형이 되는 경우도 있다.
193,' ㄹ ㅇ ㄴㄴ' 혹은 ' ㄹ ㅇ 냐냐' : 쓰르 라미 울 적에를 플레이하면서 등장한 밈이다.
194,"보통 스토리게임 중 채팅 창에서 스포를 하고 싶으면 차라리 ' ㄹ ㅇ ㅋㅋ '를 치라는 경우가 있는데, 쓰르 라미 울 적 에에 서 등장하는 리 카가 "" 고양이는 그저 냐냐하고 있으면 돼요"
195,""" 라는 말을 꺼내"
196,그 이후로 ' ㄹ ㅇ 냐냐' 혹은 ' ㄹ ㅇ ㄴㄴ' 로 변화되었다.
197,중요한 장면이 나올 것만 같은 때에 악질 스포일러 채팅을 스트리머가 보지 못하도록 이러한 채팅으로 밀어내는 역할도 하고 있다.
198,승려 : ' 숙녀' 라는 단어를 변형 시켜 말할 때 쓰인다.
199,"땃 쥐 : 참신한 아재 개그를 좋아하는 편인데, 한 동안 땃 쥐( 코끼리 땃 쥐) 드립을 열심히 밀었었다."
200,이 개그에 빠진 시청자들 중 몇몇은 아직도 드립을 연구 중이다.
201,"땃 쥐를 계속 만지면 안 되는 이유는? 땃쥐가 ' 돈 땃 쥐 미~!!!' 라고 해서 엌그래도 계속 만지면? 땃쥐가 탈주해서 이 땃 쥐 됨 엌땃쥐가 좋아하는 노래는? 땃 쥐 마 바레~! 엌땃쥐가 화장하면? 볼 땃 쥐 엌랩하는 땃쥐는? 릴 땃 쥐 엌땃쥐가 좋아하는 햄버거는? 맘 스땃 쥐 엌땃쥐가 새 차를 뽑고 하는 말은? 나 면허증 땃 쥐 롱~ 엌땃쥐가 좋아하는 음식은? 피스 땃 쥐 오 엌땃쥐가 좋아하는 치즈는? 리코 땃 쥐 즈 엌 공부하는 땃쥐는? 하늘 천~ 땃 쥐~ 엌땃쥐가 춤을 추면? 둠 칫땃쥣~ 엌땃 쥐 친구들을 일본어로 말하면? 도모 땃 쥐 엌땃쥐가 화가 나면? 화 땃 쥐 엌가수로 데뷔 : 노래를 잘 하는 이유로 샌 드박스 네트워크에서 짬 타수 아, 릴 리 세은과 함께 커버 녹음을 하러 간 적이 있다."
202,"실제로 음반을 낸다거나 그런 실제 데뷔는 아니지만, 녹음실에서 녹음도 하고 뮤직비디오도 촬영했기 때문에 스스로를 가수라고 하면서 시청자들과 즐기고 있다."
203,지친 하루 대 박이 : 옆 건물 옥상에 사는 남의 집 강아지. 가끔 간식 던져 달라고 짖는 경우가 있다.
204,"폰~ : 폰은 정 드립을 참고. 편견 : 라오어 2를 플레이하면서 생겨난 밈으로, 라오어 2에 너무 많은 PC 요소가 들어가 있다면서 앞으론 닐 드럭만씨의 교훈에 따라 편견을 없애는 깨어 있는 사람이 되 자며 하는 말. 예를 들어서 "" 백인이 백인으로 밖에 자라날 수 없다는 것도 편견입니다."
205,""", "" 죽었으니 안 일어난다고 생각하는 것도 편견입니다."
206,"""처럼 아무데나 붙여서 사용한다."
207,편 묘 : 편견( 犬) 이라고만 하는 것도 일종의 편견이라고 해서 고양이인 편 묘( 猫) 가 탄생하였다.
208,"방탄 꼭지 : 어느 날 방종 송을 부르기 위해 유 튜브 영상을 틀었는데, 광고로 니플 밴드 ' 방탄 꼭지' CM 송 영상이 나왔고 충격적인 네이밍과 중독성에 모든 이들의 머리 속에 강력하게 각인되고 말았다."
209,니 얼굴 : 시청자가 못되게 굴 때 쓰는 나쁜 말 [58] ㅅ ㅅ : 구독 메세지에 6을 숫자나 영어만 썼을 때 읽어 주는 six 발음이 마치 그것과 비슷해서 시청자들 뇌리에 박혀 버렸고 six 발음이 들리면 채팅 창에 모두 ㅅ ㅅ라고 적게 되었다.
210,어느 순간부터 6개 월 구독이 아니더라도 억지로 six를 발음하게 하는 방법들이 등장하였다.
211,"[59] 단, 구독 메세지에 한글이 포함되면 한글 TTS로 읽어 주기 때문에 원하는 발음을 들을 수 없다."
212,"돌리랑 도트가 제일 좋아 : 트위치에 이 노래( 원본 영상) 가 퍼지면서 자연스럽게 접하게 되었고, 똥겜을 할 때 무한 반복으로 재생하거나 다른 스트 리머 [60] 방송에 가서 영상 후원을 할 정도로 빠지게 되었고, 결국 유 튜브 영상에 1시간 반복 영상까지 업 로드되고 만다."
213,빠라빠 뻬로뻬로 : 학교에서 배웠던 민요인데 아무도 모르는 걸 보아하니 교과 과정에는 없는 노래였던 것으로 추정된다.
214,"데 이즈 곤을 플레이하던 도중, 배웠던 기억은 있는데 멜로디가 떠오르지 않아서 답답해 하다가 다음 날 갑작스럽게 떠올리게 된다."
215,멜로디 예전에 불렀을 때는 시청자가 가사로 검색했을 때 '가 나 민요 '라고 말했다고
216,"했지만, 사실 정확히 어디 민요인지는 검색이 되질 않고 있다."
217,"아이~ X 팔, 처 신 잘 하라고, ㅈ 같은 콩비지 : 엉덩 국 작품을 패러디 해서 만들어 진 애기 공룡연둡으로부터 탄생. 바 선생 : 바퀴벌레 산타 : 트위치 구독권을 선물해 주는 시청자. 사식 : 부모님이 주시는 식사. 주로 게임을 하는 중에 오는데, 메뉴가 꽤 다양하다 사식 월드컵 편집 영상 사식 이상형 월드컵 수육 캠 : 스트리머의 얼굴을 화면에 가득 채우는 걸 보통 편육 같다고"
218,"하여 ' 편육 캠' 이라고 하는데, 시청자 드립에 의해 여기서는 수육 캠으로 불리곤 한다."
219,"트위치( 바로 가기 )에서 생방송을 진행하며, 방송은 평일 오후 7시 [10 ]에 방송을 시작하며 매주 월요 일은 휴 방이다."
220,"다만 스토리게임 중 플레이 타임이 애매하게 남았을 시 몰입을 이어 가기 위해서 정기휴방을 미루는 경우가 있으니, 일정은 피드를 확인하는 것이 제일 정확하다."
221,주말은 평일보다 빠르게 보통 5시에 방송을 해 왔으나 여러 변수로 늦어지는 경우가 많아서 현재는 6시로 정착하였다.
222,정확한 방송 일정 공지는 트게 더 에서 확인할 수 있다.
223,"평균 7~8 시간의 방송 분량을 유지 [11] 하지만, 엔딩이 눈 앞인 경우라"
224,거나 하루만에 끝날 게임 혹은 챕터가 나뉘어 진 게임을 진행할 시 방송이 좀 더 길어 지는 경우도 있다.
225,"[12] [13] 방송이 시작되면 보통 1시간 반 정도 이야기를 나누고, 나머지 시간 동안 게임을 한 뒤, 방종 전 짤막하게 이야기를 나눈 뒤 방종 송 [14] 을 한 곡씩 부른다."
226,정기 휴 방 전 방송 날에는 방 종 전에 옥상 달빛의 ' 수고 했어
227,오늘도 '를 부른다.
228,마지막 끝맺음 노래는 ' 키즈 팡팡 - 또 만 나요' 라는 곡이다.
229,"[15] 게임 볼륨이 작은 경우 1,2 교시를 나눠 게임을 하기도 한다."
230,보통 플레이 타임을 예상하고 게임을 선정해 오기 때문에 시간이 남는다고
231,방송 중 급작스럽게 게임을 선정하는 경우는 드물다.
232,"방송 시작 시에는 혹시나 늦게 와서 화제를 따라가지 못하는 시청자들을 방지하기 위해, 캠을 켜기 전에 가벼운 음악과 근황 등을 주제로 시작을 한다."
233,"예전에는 시청자들의 닉네임을 일일이 불러 주는 이른바 ' 출석시간' 이라는 타임이 존재했지만, 연두부의 목상태가 안 좋아지면서 사라지게 되었다."
234,시청자들은 아쉬워 하면서도 건강을 우선으로 챙기라며 응원하고 있다.
