,sentences
34,"먹이기도 했으며 김 뚜 띠, 코렛트와 함께 배틀 그라운드 스쿼드를 돌아서 총 6번의 치킨을 먹기도 했다."
35,"+ 참고 영상 19.08.21 - 오버 워치 스트 리머 내전 대비 밸런스 조정 ( 감 블러, 금사향, 김 뚜 띠, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.08 .31 - 오버 워치 스트 리머 내전 ( 감 블러, 금사향, 김 뚜 띠, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.12 .14 - 13일의 금요일 더 게임 ( 감 블러, 리 타, 이 춘 향, 조 디 악, 코시, 탬 탬버린 )19.12 .20 - 배틀 그라운드 ( 김 뚜 띠, 코 렛트 )19.12 .28 - 배틀 그라운드 ( 김 뚜 띠, 코 렛트) 금사향 짱 친이자 언니. 배틀 그라운드, 레인 보우 식스 합방을 하며 친분을 쌓았다."
36,"한 때는 서로 동갑 친구였지만 양아 지가 2019년 생일 방송에서 빠른 년생 임을 밝혔고, 그대로 동갑 언니가 되었다."
37,"+ 참고 영상 18.12.18 - 배틀 그라운드 ( 빅 헤드 )19.02 .05 - 배틀 그라운드 19.02.06 - 레인 보우 식스 시 즈 ( 빅 헤드, 스윗 블랙, 페뇨 )19.02 .14 - Astroneer19.02 .16 - 레인 보우 식스 시 즈 (랑 이씌, 빅 헤드, 유 키드 )19.02 .24 - 에이펙스 레 전드 ( 빅 헤드 )19.02 .28 - 카트 라이더 ( 빅 헤드, 주루 )19.04 .13 - 배틀 그라운드 ( 김 진우, 윤이 샘 )19.04 .17 - 비세라 클린업 디테일 ( 꽃 핀, 랑 이씌, 빅 헤드, 윤이 샘, 키 리 )19.04 .18 - 배틀 그라운드 ( 김규식, 산하 )19.04 .20 - Park Bound ( 윤이 샘 )19.04 .22 - 샌 드박스 에이펙스 레 전드 대회 ( 김규식 )19.04 .27 - Risk of Rain 2 ( 빅 헤드, 윤이 샘 )19.05 .01 - 마인 크래프트 공포 탈출 맵, 카트 라이더 ( 김규식, 애 덕 )19.05 .02 - Ultimat Chicken Horse ( 다 유, 애 덕 )19.05 .11 - 핸드 시뮬레이터 ( 김규식, 애 덕 )19.07 .18 - Don't starve together ( 양 노을 )19.08 .09 - The mean greens ( 양 노을, 김규식, 블 개, 애 덕, 윤이 샘, 뿡이 )19.08 .21 - 오버 워치 스트 리머 내전 대비 밸런스 조정 ( 감 블러, 강지, 김 뚜 띠, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.08 .31 - 오버 워치 스트 리머 내전 ( 강지, 감 블러, 김 뚜 띠, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤 )19.10 .11 - 마크 신들의 전쟁 ( 윤이 샘, 김규식, 블 개, 애 덕 )19.10 .19 - Half Dead 2 ( 빅 헤드, 조 디 악, 마 뫄 )19.10 .24 - 배틀 그라운드 치킨 켠 왕 ( 코 렛트, 마 뫄 )19.11 .17 - 겟엠프드 ( 빅 헤드, 조 디 악, 마 뫄, 삐 부, 막이 마기, 치킨 쿤 )19.12 .14 - 새벽 Raft ( 코 렛트) 19.12.19 - 새벽 Raft ( 코 렛트 )20.02 .20 - 갱 비 스트, 배틀 그라운드 ( 멋 사, 핑 맨) 김규식 양 아지가 샌 드박스 본사에 방문했을 때 가장 처음 만난 스트리머다. 유 튜브 [61] 이후로 김규식이 계속 우 결각을 잡으면서 엮이게 되었다."
38,"우 결 아닌 우 결이 끝난지 한참 지난 지금도 친하게 지내고 있지만, 그동안의 업보 때문에 가끔 씩 서로를 전 남친, 전 여 친 취급하고 있다."
39,"+ 참고 영상 19.04.05 - 카트 라이더 [62 ]19.04 .07 - 트리 키 타워 [63 ]19.04 .18 - 배틀 그라운드 ( 금사향, 산하 )19.04 .19 - 넷 마블 알까기, 휴먼 폴 플랫 [64 ]19.04 .22 - 샌 드박스 에이펙스 레 전드 대회 ( 금사향 )19.05 .01 - 마인 크래프트 공포 탈출 맵, 카트 라이더 ( 금사향, 애 덕 )19.05 .11 - 핸드 시뮬레이터 ( 금사향, 애 덕 )19.07 .09 - 카트 라이더 [65 ]19.08 .09 - The mean greens ( 양 노을, 금사향, 블 개, 애 덕, 윤이 샘, 뿡이 )19.09 .01 - 월드 오브 탱크 ( 빅 헤드 )19.09 .07 - 스타 듀 밸리 ( 악녀 )19.09 .26 - 노가리 19.10.11 - 마크 신들의 전쟁 ( 금사향, 윤이 샘, 블 개, 애 덕 )20.01 .22 - 리그 오브 레 전드 무작위 U.R .F, AI 모드 ( 트수 들) 김 뚜 띠 2019년 8월 배 그 듀오 합방 멤버. 첫 만남에 양 아지는 매우 떨려 했는데 다행히도 금방 말이 트였고, 나중에는 쌍으로 빻소"
40,리를 내면서 웃음을 선사했다.
41,이후 가끔 양 아지 방송에 놀러와 채팅으로 양 아지를 약올리면서 투닥거리기도 한다.
42,"[66] 종종 호스팅을 할 때마다 "" 아 빻음 님 호스팅 감사합니다!"
43,"""라고 리액션을 한다."
44,"+ 참고 영상 19.04.22 - 배틀 그라운드 ( 김 진우, 코 렛트 )19.08 .21 - 오버 워치 스트 리머 내전 대비 밸런스 조정 ( 감 블러, 강지, 금사향, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.08 .31 - 오버 워치 스트 리머 내전 ( 강지, 감 블러, 금사향, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린) 배 그 노가리 19.10.07 - 데드 바이 데이 라이트 ( 고 차비, 코 렛트 )19.12 .20 - 배틀 그라운드 ( 강지, 코 렛트 )19.12 .22 - 새벽 데드 바이 데이 라이트 ( 미 로씌, 코 렛트 )20.01 .01 - 새벽 데드 바이 데이 라이트 ( 코 렛트) 꽃핀 2019.04.17 이전에는 클립으로 많이 소통해 왔는데, 양 아지는 꽃 핀을 방송 이전부터 팬으로써 좋아해 왔고 꽃 핀은 아는 동생인 빅 헤드, 친동생 꽃송이 양 아지와 엮이기 전부터 트수들과 지인을 통해서 알고 있었다."
45,"또 한, 양 아지는 19년도 꽃 핀에게 실시간으로 생일 축하를 받기도 했고 꽃 핀이 양 아지가 무척 귀엽다며 칭찬을 많이 해서 꽃핀 주변인들의 여론도 좋았다."
46,2019 년 후반부부터 언니라고 부르라며 아끼고 있다.
47,"[67] + 참고 영상 19.04.17 - 비세라 클린업 디테일 ( 금사향, 랑 이씌, 빅 헤드, 윤이 샘, 키 리 )19.08 .21 - 오버 워치 스트 리머 내전 대비 밸런스 조정 ( 감 블러, 강지, 금사향, 김 뚜 띠, 김 뿡, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.08 .31 - 오버 워치 스트 리머 내전 ( 강지, 감 블러, 금사향, 김 뚜 띠, 김 뿡, 나나 양, 삐 부, 실 프, 치킨 쿤, 탬 탬버린 )19.10 .02 - Deceit, 오버 워치 ( 조 디 악, 마 뫄, 빅 헤드, 삐 부 )19.10 .12 - 프로젝트 윈 터 ( 김 뿡, 빅 헤드, 마 뫄, 삐 부, 조 디 악, 쫀 득), Left 4 Dead 2 (- 쫀 득, + 미 로씌 )19.11 .24 - Splatoon 2, 배틀 그라운드 ( 마 뫄, 코 렛트 )19.12 .07 - Tapletop Simulator ( 미 로씌, 삐 부, 이 춘 향 )19.12 .08 - Tabletop Simulator ( 마 뫄, 막이 마기, 빅 헤드, 삐 부, 이 춘 향, 조 디 악 )20.02 .01 - 다 크소"
48,"울 3 대결 ( 빅 헤드, 조 디 악 )20.03 .08 - 마인 크래프트 아바 타 친 해지 길 바래 ( 빅 헤드, 조 디 악) 남 봉 2020년 2월 급격하게 친해진 스트 리머이다."
49,첫 합 방에서부터 씹덕의 유대감으로 말도 안되는 케 미를 선보였다.
50,"그 뒤로 더욱 친해 졌는지 합방 빈도가 증가했으며, 방송 외적으로도 남 봉이 양 아지를 잘 챙겨 주고 있다."
51,"그러나 언젠가 부터 남 봉이 일방적으로 양 아지에게 대쉬하는 구도가 되었다(...). + 참고 영상 20.02.21 - 마인 크래프트 오락 관 20.02.21 - 캐치 마인드 20.03.17 - 콜 오브 듀티 : 워 존 20.04.02 - We Need to Go Deeper20.04 .02 - 배틀 그라운드 판타지 배틀 로얄 모드 20.04.07 - 마인 크래프트 뉴 띵 마을 러 끼 2019년 10월 17 일 배그 합방 이후 친해진 스트 리머. 양아 지의 오빠 양 노을 과의 우 결로 맺어진 인연이며, 러 끼가 장기 휴방에서 복귀한 이후로는 친자매 수준으로 스스럼없이 지내는 모습을 보이고 있다."
52,"+ 참고 영상 19.09.17 - 스트 리머 배그 내전 ( 양 노을, 푸린 )19.10 .17 - 배틀 그라운드 ( 양 노을) 19.10.23 - 마크 의상한 형제 ( 류 으 미, 투보, 악녀, 견 자희, 마 뫄, 룬 레이, 삐 부 )19.12 .18 - Leauge of Legends ( 간 애, 양 노을, 원정상 )19.12 .19 - 마크 엔 더 드래곤 켠 왕 ( 간 애, 양 노을, 원정상 )19.12 .26 - 마인 크래프트 스카이 블럭 대결 ( 간 애, 양 노을, 카라 멜, 투보), 배틀 그라운드 (- 카라 멜, 투보 )20.01 .02 - 마인 크래프트 롤링 페이퍼 합방 ( 간 애, 악녀, 투보) 류 으 미양 아지 방송 초창기에 처음으로 호스팅해 준 스트 리머. 상당히 매운 게 특징인데, 아주 가끔 양 아지 생방송 중 채팅 창에 나타나서 핫한 채팅을 도배하고 간다."
53,"이전에는 꾸준히 양 아지에게 호스팅하고 디 코로 연락도 주고 받았으며, 2019년 8월 쯤부터 다양한 콘텐츠로 자주 합방도 진행 했었다."
54,"+ 참고 영상 18.04.07 - 배틀 그라운드 ( 봄 여우, 여 링 )19.08 .11 - 마크 마피아 ( 탬 탬버린, 악녀, 투보, 룬 레이, 마 뫄, 카라 멜, 삐 부 )19.08 .24 - 마크 노 답 상사 ( 투보, 악녀, 탬 탬버린, 마 뫄, 김 진우, 고래 쉬, 헤 가 혜 )19.08 .27 - 가족 오락 관 ( 투보, 양 노을, 윤이 샘 남매 )19.09 .18 - 마크 Yes or No ( 투보, 실 프, 삐 부, 룬 레이, 마 뫄, 재 넌 )19.09 .28 - 데 바데 투보 재판 ( 투보, 룬 레이, 쫀 득 )19.10 .23 - 마크 의상한 형제 ( 투보, 악녀, 견 자희, 마 뫄, 룬 레이, 러 끼, 삐 부 )19.12 .18 - 새벽 Leauge of Legends ( 룬 레이, 양 노을, 투보 )19.12 .27 - 새벽 Leauge of Legends ( 간 애, 양 노을, 엔 마) 마 뫄 레 포 데 켠 왕 이후 합방을 많이 해서 친해진 스트 리머이다."
55,"2019.10.24 배 그 합 방 이후에는 마 뫄 가 양 아지에게 꼰대처럼 대하는 컨셉, 일명 꼰 뫄 컨셉으로 합방을 하고 있다."
56,"[68] + 참고 영상 19.08.11 - 마크 마피아 ( 탬 탬버린, 악녀, 투보, 룬 레이, 류 으 미, 카라 멜, 삐 부 )19.08 .23 - Curious Cases ( 코 렛트, 투보 )19.08 .24 - 마크 노 답 상사 ( 투보, 악녀, 탬 탬버린, 류 으 미, 김 진우, 고래 쉬, 헤 가 혜 )19.09 .18 - 마크 Yes or No ( 투보, 실 프, 삐 부, 룬 레이, 룬 레이, 재 넌 )19.10 .02 - Deceit, Overwatch ( 꽃 핀, 조 디 악, 빅 헤드, 삐 부 )19.10 .09 - Left 4 Dead 2 켠 왕 ( 조 디 악, 빅 헤드 )19.10 .12 - 프로젝트 윈 터 ( 김 뿡, 꽃 핀, 빅 헤드, 삐 부, 조 디 악, 쫀 득), Left 4 Dead 2 (- 쫀 득, + 미 로씌 )19.10 .23 - 마크 의상한 형제 ( 투보, 악녀, 견 자희, 류 으 미, 룬 레이, 러 끼, 삐 부 )19.10 .24 - 배틀 그라운드 ( 코 렛트, 금사향 )19.11 .07 - 슈퍼 마리오 메이커 2 ( 코 렛트, 삐 부 )19.11 .17 - 겟엠프드 ( 금사향, 조 디 악, 빅 헤드, 삐 부, 막이 마기, 치킨 쿤 )19.11 .24 - Splatoon 2, 배틀 그라운드 ( 꽃 핀, 코 렛트 )19.12 .08 - Tabletop Simulator ( 꽃 핀, 막이 마기, 빅 헤드, 삐 부, 이 춘 향, 조 디 악 )20.02 .05 - 마인 크래프트 집짓기, 블럭 숨바꼭질 ( 꽃 핀, 투보, 악어, 핑 맨, 멋 사, 리 타), 리그 오브 레 전드 내전 (- 멋 사, + 너 불, 만득, 수 닝 )20.02 .21 - 마인 크래프트, 캐치 마인드 ( 남 봉, 중력) 빅 헤드 양아 지가 대기업으로 성장하는 데 큰 도움을 준 인물 중 한 명. 서로 싸우거나 대립하는 경우가 많지만 사실상 말 빨로 나 게임 실력으로 나 양 아지가 맨날 당하기만 한다."
57,가끔 양 아지가 앞설 때도 있기는 한데 사실 빅 헤드 시점으로 보면 대놓고 봐주면서 가지고 놀고 있다.
58,예외적으로 뿌요뿌요 테트 리스 내기 때는 봐주면서 하던 빅 헤드를 상대로 퍼 클 빌드를 사용해 당황시키며 이후 다급 해진 빅 헤드의 연이은 실수로 딱 한 번 승리한 적이 있다.
59,"2018년 10월 11일 양 아지에게 첫 호스팅을 해 준 것을 계기로 여러 합 방을 진행했으며, 양아지도 방종을 할 때 호스팅을 빅 헤드에게 정말 많이 해 줬다."
60,"+ 참고 영상 18.11.01 - 배틀 그라운드 첫 합 방 18.11.06 - 배틀 그라운드 ( 오린 이, 홍 방장 )18.11 .08 - 카트 라이더 내기 18.11.15 - 포트 나이트 18.11.17 - 배틀 그라운드 ( 주루, 조 디 악 )18.11 .29 - 뿌요뿌요 테트 리스 내기 18.12.01 - 배틀 그라운드 ( 조 디 악, 키 리 )18.12 .05 - 포트 나이트 ( 김 박사, 눈맵 )18.12 .18 - 배틀 그라운드 ( 금사향 )18.12 .20 - 메탈 슬러그 3 내기, 배틀 그라운드 ( 연다, 키 리 )18.12 .27 - Atlas ( 키 리, 트수 들 )19.01 .09 - 바이오 하자드 619.01.09 ~10 - Resident Evil 619.01.21 - 오버 워치 듀오 19.01.24 - 링 오브 엘리 시 움 ( 미 로씌, 하만 )19.02 .06 - 레인 보우 식스 시 즈 ( 금사향, 스윗 블랙, 페뇨 )19.02 .16 - 레인 보우 식스 시 즈 ( 금사향, 랑 이씌, 유 키드 )19.02 .24 - 에이펙스 레 전드 ( 금사향 )19.02 .28 - 카트 라이더 ( 금사향, 주루 )19.03 .02 - Pogostuck19.03 .31 - Left 4 Dead 2 ( 금사향, 연다 )19.04 .06 - The Forest ( 조 디 악, 키 리 )19.04 .15 - A WAY OUT19.04 .17 - 비세라 클린업 디테일 ( 금사향, 꽃 핀, 랑 이씌, 윤이 샘, 키 리 )19.04 .24 - DayZ ( 키 리 )19.04 .27 - Risk of Rain 2 ( 금사향, 윤이 샘 )19.06 .29 - 월드 오브 탱크 19.08.17 - 배틀 그라운드 19.08.22 - 우 결 컨셉 데드 스페이스 3 켠 왕 19.09.01 - 월드 오브 탱크 ( 김규식 )19.09 .25 - 월드 오브 탱크 레이싱 모드 ( 김규식 )19.09 .14 ~15 - 보더 랜드 319.10.02 - Deceit, Overwatch ( 꽃 핀, 조 디 악, 마 뫄, 삐 부 )19.10 .09 - Left 4 Dead 2 켠 왕 ( 조 디 악, 마 뫄 )19.10 .12 - 프로젝트 윈 터 ( 김 뿡, 꽃 핀, 마 뫄, 삐 부, 조 디 악, 쫀 득), Left 4 Dead 2 (- 쫀 득, + 미 로씌 )19.10 .19 - Half Dead 2 ( 금사향, 조 디 악, 마 뫄 )19.11 .02 - GTFO ( 조 디 악, 페뇨 )19.11 .17 - 겟엠프드 ( 금사향, 조 디 악, 마 뫄, 삐 부, 막이 마기, 치킨 쿤 )19.12 .07 - Enter the Gungeon19.12 .08 - Tabletop Simulator ( 꽃 핀, 마 뫄, 막이 마기, 삐 부, 이 춘 향, 조 디 악 )20.01 .03 - Shadow Arena ( 유 키드 )20.01 .05 - 현실 합방 + 던 그리드 켠 왕 20.01.08 - 새벽 레 식 ( 수 이수이, 콩 비니, 키 리 )20.01 .14 - 몬 헌 아이스 본 20.01.17 - 몬 헌 아이스 본 스토리 켠 왕 20.01.31 - Farming simulator 19 ( 키 리, 트수 들 )20.02 .01 - 다 크소"
61,"울 3 대결 ( 꽃 핀, 조 디 악 )20.02 .19 - Escape From Tarkov ( 코 렛트) 애 덕 금사향 을 통해 알게 되었으며, 마인 크래프트, 카트 라이더 등의 합방으로 친해 지게 된 스트 리머이다."
62,"남자 양 아지 라는 호칭이 붙을 정도로 무려 양 아지보다 더 한 최 약체. + 참고 영상 19.05.01 - 마인 크래프트 공포 탈출 맵, 카트 라이어 ( 금사향, 김규식) 19.05.02 - Ultimate Chicken Horse ( 금사향, 다 유 )19.05 .11 - 핸드 시뮬레이터 ( 김규식, 금사향 )19.06 .28 - 프로젝트 윈 터 ( 빅 헤드, 김 블루, 김규식, 연다, 유 키드, 금사향 )19.08 .09 - The mean greens ( 김규식, 금사향, 블 개, 뿡이, 양 노을, 윤이 샘 )19.10 .11 - 마인 크래프트 신들의 전쟁 ( 금사향, 김규식, 블 개, 윤이 샘) 양 노을 양 아지의 친오빠로, 스트리머로 데뷔하기 전에도 양 아지의 방송에 종종 등장했었다."
63,"합방을 할 때마다 현실 남매의 케미를 보여주며, 합방을 하지 않을 때도 서로 현실 갱을 자주 오간다."
64,"트최탱인 양 아지가 대등하게 맞설 수 있는 몇 안되는 상대 중 한 명이지만 [69], 방송 외적으론 서로서로 챙겨 주는 훈훈한 모습을 보인다."
65,[70] 사실 대충 봐도 양 노을이 양 아지를 많이 아낀다는 걸 느낄 수 있다.
66,"+ 참고 영상 19.09.08 - Heave ho19.09 .17 - 배틀 그라운드 ( 러 끼, 푸린 )19.09 .29 - 마인 크래프트 스카이 블럭, 탈 출맵 19.10.17 - 배틀 그라운드 ( 러 끼 )19.10 .20 - We Were Here together19.12 .19 - 마인 크래프트 ( 간 애, 러 끼, 원정상 )19.11 .29 - 배틀 그라운드 19.12.26 - 마인 크래프트 스카이 블럭 ( 간 애, 러 끼, 카라 멜, 투보), 배틀 그라운드 ( 간 애, 러 끼 )19.12 .29 - Can't Drive This20.01 .24 - 전 굽기 대결 20.02.07 - Jelly Mario Bros., Who's Your Daddy20.03 .15 - 콜 오브 듀티: 워 존 20.03.24 - 모여 봐요"
67,동물의 숲 20.03.29 - 해 리포터 젤리 빈 룰렛 먹 방 20.04.08 - 뉴 띵 마을 20.04.11 - 뉴 띵 마을 20.04.16 - 배틀 그라운드 ( 시참 )20.04 .19 - 모여 봐요
68,"동물의 숲 20.04.07 - 마인 크래프트 장례식 합방 ( 간 애, 김규식, 단 즈, 류 으 미, 망 개, 투보 )20.05 .05 - 모여 봐요"
69,동물의 숲 20.06.04 - 카트 라이더 Drift 오린 이 배 틀 그라운드 사제관계. 트작교로 이어졌다.
70,합방 이후 유입이 많아 져 평균 시청자 수가 많이 오르게 되었으며 탱커 양 아지가 유일하게 딜을 넣었던 스트 리머이기도 하다.
71,"2019년 이후 호스팅 외에는 교류가 없는 상태. + 참고 영상 18.08.24 팔로 우 18.09.16 - 배틀 그라운드 18.11.06 - 배틀 그라운드 ( 빅 헤드, 홍 방장) 윤이 샘 양 아지, 금사향과 친해 지고 싶다는 발언을 계기로 2019.04.13 급 배그 합방이 진행되었으나 윤이 샘, 양 아지 둘 다 낯을 매우 가려서 쉽지 가 않았다."
72,또 한 이 날 갑작스런 윤이 샘과 금사향의 호스팅으로 시청자 2천명을 달성하였다.
73,"+ 참고 영상 19.04.13 - 배틀 그라운드 ( 금사향, 김 진우 )19.04 .17 - 비세라 클린업 디테일 ( 금사향, 꽃 핀, 랑 이씌, 빅 헤드, 키 리 )19.04 .20 - Park Bound ( 금사향 )19.04 .27 - Risk of Rain 2 ( 금사향, 빅 헤드 )19.08 .09 - The mean greens ( 양 노을, 김규식, 금사향, 블 개, 애 덕, 뿡이 )19.08 .27 - 가족 오락 관 ( 류 으 미, 양 노을, 투보, 윤일 샘 )19.10 .11 - 마크 신들의 전쟁 ( 김규식, 애 덕, 블 개, 금사향) 조 디 악 2019년 9월 쯤부터 양 노을과 술친구로 인연이 닿으면서 이후 여러 가지 게임을 같이 했는데, 츤 데 레 기질을 많이 보인다."
