,sentences
33,"전설 닦이 라 이엇 공동 설립자 브랜 든 백의 말에 따르면 좋지 않은 결과를 가져온 게임 원작 실사 영화들을 이미 너무 많이 보았고, 그렇게 되고 싶지는 않기 때문에 아직은 생각이 없다고 한다."
34,"영화화가 이루어져도 꽤 오랜 시간이 걸릴 듯 하다. 하지만 애니, 영화화와는 별개로 롤은 만화나 웹툰으로는 성공 할 가능성이 매우 큰 편인데, 실제로 네이버에서 롤의 세계관을 바탕으로 한 콜라보 레이션 웹 툰 인 얼어붙지 않는 심장이 연재되기도 하는 등 이미 만화나 웹툰으로는 그 가능성을 인정받은 사례가 있기 때문이다."
35,"[21] 국내에서 여호와의 증인 신도들은 이 게임을 플레이 하면 기본적으로 종교적 신앙 등에 따른 병역거부를 할 수 없고, 실제로 울산지방 검찰청에서 병역거부 자들의 게임이용 기록을 조회한 이력이 있다."
36,사실 여호와의 증인 신도들은 기본적으로 이런 류의 게임을 플레이하지 못하니(...). 그렇다고
37,남의 아이디를 빌려 게임을 하면 대리게임으로 게임산업진흥에 관한 법률 제 32 조를 위반한 셈이 된다.SBS
38,가 제 21대 국회의원 선거를 앞두고 비디오 머 그에 리그 오브 레전드를 패러디한 영상을 선 공개했다.
39,이름은 리그 오브 금 뺏지 ...이란에서는 접속이 제한돼 있다.2020
40,"년 11월 27일, 28일 양일간 세종문화회관 대극장에서 리그 오브 레 전드 라이브: 오케스트라 공연이 열린다."
41,kbs 교향악단이 연주한다고 한다.
42,세종문화회관에서 게임을 주제로 한 공연기획은 처음이라고. 아쉽게도 코로나 19가 재확산 조짐을 보이면서 사회적 거리두 기 2 단계 격상 및 서울특별시 전체 방역 강화 조치가 내려 짐으로 인해 공연은 취소됐다.
43,2020년 12월 18일 리그 오브 레전드를 소재로 한 MMORPG가 개발된다는 말이 있다.
44,보통 질 때는 사람을 진심으로 빡 치게 만드는 마성의 게임이다.
45,  자 세한 내용은 리그 오브 레 전드/ 시스템 문서를 의 번째 문단을의 부분을 참고하십시오.
46,"리그 오브 레 전드/ 룬 소환 사 주문 모드는 칼바람 나락, 우 르 프, 오디세이 모드, 돌격 넥서스!, 단일 챔피언, 등등이 있다."
47,리그 오브 레 전드 게임 모드 소환 사의 협곡 칼바람 나락 전략적 팀 전투 격전 기타 리그 오브 레 전드 챔피언 목록 챔피언 가나다 순 정렬   [   펼치기 · 접기  ]   가 렌 갈리오
48,갱 플 랭크 그 라가 스그 레 이브 즈 나르나 미 나서 스노 틸러 스녹 턴 누 누와 윌 럼 프 니 달리니 코 다리 우 스다 이 애나 드레 이븐 라 이즈 라 칸 람머스 럭스 럼 블레 넥 톤 레 오나 렉사이 렐렝 가루 시안 룰루 르블랑 리 신 리 븐 리 산 드라 릴 리 아 마스터 이마 오 카이 말 자하 말 파이트 모 데 카이저 모 르가 나 문도 박사 미스 포 츈 바 드바 루스 바이 베이가 베인 벨 코 즈 볼 리 베어 브라 움 브랜드 블라 디 미르 블 리 츠 크랭크 비에 고 빅토르 뽀삐 사 미라 사 이온 사 일러 스샤 코 세나 세라 핀 세주 아니 세트 소나 소라 카 쉔 쉬 바 나스 웨인스 카 너 시비르 신 짜 오신 드라 신지 드쓰레 쉬 아리아 무무 아우 렐 리 온 솔아이 번 아지 르아 칼리 아트 록스 아 펠리오 스알 리스타 애 니 애니 비아 애 쉬 야스오 에코 엘리스 오공 오른 오리 아 나올 라프 요네요 릭 우 디 르 우 르 곳 워윅 유미 이 렐 리아이 블 린 이즈 리얼 일라 오이 자 르 반 4 세자 야자이라 자크 잔 나 잭 스제 드제 라스 제이 스조 이직 스진 질 리 언 징크스 초가스 카르마 카 밀 카 사 딘 카서 스카시 오 페 아 카이사 카 직스 카타리나 칼리스타케 넨 케이 틀 린케 인 케일 코 그 모코 르 키 퀸 클 레드 키 아나 킨 드레드 타 릭 탈론 탈리야 탐 켄치트 런 들 트리스타나 트린 다 미어 트위스티드 페이트 트위치 티 모 파 이크 판테온 피 들 스틱 피 오라 피 즈 하이 머 딩 거 헤 카 림 리그 오브 레 전드/ 챔피언/ 관계리그 오브 레 전드/ 챔피언/ 출시 일리그 오브 레 전드/ 챔피언/ 능력치 리그 오브 레 전 드의 오랜 흥행의 첫 번째 이유이다.
49,리그 오브 레 전 드는 다른 MOBA 게임과는 비교를 불허하는 많은 숫자의 챔피언이 있어 유저가 다양한 경험을 할 수 있다.
50,하지만 밸런스가 엉망이라는 평가를 듣고 있다.
51,매 번 밸런스를 맞추기 위한다는 명목의 패치를 진행하지만 몇 년씩이나 상위권을 차지하는 챔피언이 있는 반면 몇 년 동안 하위권에 박혀 있는 챔피언이 있는 등 밸런스 자체에 대한 평가는 그리 좋지 못하다.
52,"그래도 2 주마다 패 치를 진행하고, 게임을 하다 보면 돌고 돌아 고인이 되었던 챔피언이 다시 상위권에 오르는 경우는 자주 있다."
53,밸런스 조정을 할 필요가 없는 황금 밸런스 게임은 아니지만 로테이션을 돌려 가며 메타가 변한다고 보면 된다.
54,"가격: () 각 맵에 존재하는 중립 몬스터 목록. 기모 찌야 메 때 패드 립 아이디가 GM 또는 Riot에 다가 챔피언 명을 붙이는데, 해당 챔피언의 특징을 흉내 내서 대답한다."
55,"가령, GM 타릭은 게이 같아 보이는 농담을 한다거나, GM 녹턴은 문제가 발견되면 피해 망상으로 바로 달려온다는 말을 하고 GM 티 모는 녹서스가 밴들 시티를 칠 것 같다는 컨셉의 문의를 보내오자 GM 일을 하고 있어 전쟁에 참가하지 못하니 직접 버섯을 깔아 달라는 식 .GM 케넨. 돌진 시 소리를 낸다.GM"
56,나 서 스. 유저를 위해 농사까지 포기하면서 미드로 간다.
57,운영자들 중 가장 센스 있는 답변으로 유명하다.GM
58,샤코. 맨 탈 갱 킹 그 외에도 재치 있는 답변으로 유명하다.
59,"수학 문제를 물어보니 그 문제를 직접 풀어 답해 줬으며, 챔피언을 그려 달라고 하니 직접 그려 줬다고"
60,한다.
61,심지어 누군가 결혼을 한다며 문의를 보내자 그 사람 홈페이지 방명록에 GM 들이 일일이 센스 있는 축하 글을 올려 주고 심지어 GM 들이 결혼 축하 메시지를 써넣은 친필 액자까지 받았다고
62,한다.
63,"그리고 테란 놈 들 때려잡는 법을 물어보는 문의에는 다른 게임인 스타 2 강좌를 해 주기도 ..GM 들의 센스 모음집 또한 유니 버스, 넥서스, 인터뷰 등으로 끊임없이 유저와 소통한다."
64,자신들의 모습을 다큐멘터리로 보여주기도 했다.
65,한국 문화재 홍보 사업도 하고 있다.2014
66,년 1월 7일 라 이엇 게임즈가 1730년대에 만들어 져 일제 강점기 때 외국으로 무단 반출된 조선시대 불화 문화재를 한국에 반환했다.
67,그 외에도 성균관 개선/ 측량 사업과 문화재 청 11억 원 기부 등의 일을 하고 있다고.
68,라 이엇 게임즈는 2014년 2월 20일부터 ‘ 티 모와 함께 하는 문화유산 정찰대’ 모임이란 걸 만들었다.
69,"# 롤 공식 홈페이지에서 정찰대로 지원할 수 있으며, 선발되면 티 모 피규어와 함께 주변의 문화유산을 찾아보고 사진을 촬영해 사람들이 볼 수 있게 올리는 임무를 수행한다."
70,"티 모 피 규 어, 티 모 모자, 바 론 쿠션 등으로 이뤄 진 ‘ 정찰대원 증표 세트’ 가 제공되며 디지털 카메라 등의 최고 정찰 대원 포상 등도 지급된다고 한다."
71,"아예 맘먹고 하려는 것인지 LoL이 서비스되는 모든 국가에서 동시에 시작되며, 타 국가나 지역 정찰대의 활동도 확인할 수 있도록 특별 웹 페이지도 따로 만들 예정이라고. 여러 나라에서 인기가 있는 편이지만, 국내에서는 특히 인기가 좋다."
72,  자 세한 내용은 리그 오브 레 전드/ 흥행 문서를 의 번째 문단을의 부분을 참고하십시오.
73,"북미, 서유럽, 북 동부 유럽, 한국, 중국, 대만, 필리핀, 베트남, 태국, 말레이시아& 싱 가 포 르, 러시아, 터키, 남미, 일본, 오세아니아 [20] 등 신규 서버를 런 칭할 때 해당 국가에 해당하는 스킨이나 챔피언, 소환 사 아이콘 등을 주기도 했다."
74,"리그 오브 레 전드/ 중국리그 오브 레 전드/ 일본 공식 사운드 클라우드: https: //soundcloud .com /leagueoflegends: 관련 음악, BGM을 다운 받을 수 있는 홈페이지 .League Of Music: https: //www .youtube .com /user /kavvsona: 대회나 행사 등에 사용된 BGM의 유 튜브 플레이 리스트. 네이버 포스트: https: //post .naver .com /my .nhn ?memberNo =21497442 공식 유 튜브: https: //www .youtube .com /user /RiotGamesInc 라 이엇 스토어: https: //www .leagueoflegends .co .kr/ ?m =riot-store: 라 이엇 공식 굿즈를 파는 홈페이지. 전적 QWER.GG 사이트 링크 OP.GG 사이트 링크 FOW.KR 사이트 링크 롤 미 사이트 링크 Lolgle.me 사이트 링크 YOUR.GG 사이트 링크 Blitz.gg 사이트 링크 유에 미 사이트 링크 기타리 퀴 피디아: 사이트 링크 e 스포츠 어 닝스 닷컴: 사이트 링크 프로그램 True LOL Show 롤러와 롤 바 타 은밀한 개인 교습 장인 어른 한판만한 판만 시즌 3 연 예인 입 롤대회 입 롤의 신 챔피언 집중 탐구 왕 좌 e 게임 랭크 감별 단 부 쉬토크 챔프 판다 공식 하위 게임 블 리 츠 크랭크 포로 구출 작전 창작물 나는 감독이다"
75,롤 게임 단의 감독이 여주인공인 작품이다.
76,"작 가도 롤을 한다고 했고, 롤 입문 소설이라고 해도 좋을 만큼 쏠쏠한 정보들을 내포하고 있다."
77,멀티의 신 모바일 동인 게임. [1] 북미 서버에서는 iBlitzcrank 스킨과 함께 오픈 베타 버전이 출시됐고 2017년 10월 25일 7.21 버전부터 국내 서버에서도 즐길 수 있게 되었다.
78,7.21 패치 전에는 북미 클라이언트를 수정하여 사용을 해야 했으며 게임 중에는 자음과 모음이 분리되어 출력되는 현상이 있었다.
79,"# [2] C++, C#, Java 등 여러 가지 개발 언어를 사용한 자체 개발 소프트웨어 [3] 북 동부 (EUNE), 서부 서버 (EUW) 모두 포함. [4] 북부, 남부 서버 모두 포함. [5] PC. 폭력성 포함. [6] 실제로는 터보 부스팅이 가능한 2GHz 미만의 듀얼 코어 CPU 로도 FPS 60 정도는 확보된다."
80,상당히 최적화가 잘된 것을 알 수 있다.
81,그래픽이 그다지 좋지 않은 초창기엔 좀 미묘했지만. [7] 8800GS ≒ 8600GT 급이면 원활하게 돌릴 수 있다.
82,"7만 원짜리 GT730(≒ 9800GTX) 만 달아도 중상 옵까 진 쌩쌩 하다. 심지어는 인텔 데스크톱 CPU나 모바일 CPU의 M 버전에 붙는 HD 4600으로도 돌아가며, 그보다 상위인 브로드 웰, 스카이 레이크 내장 그래픽 역시 안 돌아갈 리가 없다."
83,"결론은 HD 4600 급 내장 그래픽이면 무리 없이 돌릴 수 있고, 현재는 AMD 레 이븐 릿 지 2200G 내장 그래픽으로 FHD 풀 옵션까지 무난하게 돌아간다."
84,[8] 듀오로 제격인 바 텀 라인에서 언쟁이 많이 일어난다.
85,[9] 주로 정글이나 서폿이 마지막으로 남지만 판에 따라서 미 드나 탑이 마지막까지 남는 경우도 있다.
86,[10] 일반게임이기에 닷 지를 하기도 애매해서 곤란한 경우가 많다.
87,[11] 때문에 국내 서버에서도 챔피언 파편을 주는 미션 중 ‘ 교차선택’ 1회 플레이가 있었는데 어느새 다른 미션으로 교체됐다.
88,"[12] 랭크 게임에서는 모든 플레이어가 한 개씩의 챔피언을 금지하고, 상대 팀을 포함한 다른 플레이 어가 선택한 챔피언을 플레이 할 수 없으므로 최소 20개의 챔피언이 요구된다."
89,"[13] 오버 워치 같은 경우는 2 달마다 1 시즌, 거의 모든 게임들의 시즌 교체 주기가 2~3 달 주기이니.. [14] 솔 랭과 자유 랭 모두 10판이다."
90,[15] 하지만 참고로 실제 유저들이 아니고 컴퓨터끼리 싸우는 것 다. [16] 하지만 봇들이 정글 /에 픽 몬스터는 사냥하지 않으며 게임을 라인 전 위주로만 진행한다는 단점이 있다.
91,또 한 봇전을 플레이하는 유저들의 목적이 단순히 판수를 채우기 위해서 인 경우도 많으므로 제대로 연습이 되지 않기도 한다.
92,[17] 초보 유저들을 위한 오픈 채팅 방도 있으니 그곳에서 큐를 구하는 것 또한 도움이 된다.
93,[18] 현재 칼바람 나락으로 계승되어 공식 게임 모드가 되었다.
94,[19] 북미 서버는 Phreak & Kobe. [20] OPL 리그 해체와 동시에 시드니에 위치한 라 이엇 지사 또한 해체되었다.
95,[21] 라이 엇과 디즈니 정확하게 말하면 마블이 협상을 했는지 애 쉬의 단독 만화가 나왔다.
96,"인공 지능 대전은 입문과 초급, 중급으로 나누어 져 있으며, 초급은 단순한 이동과 스킬 사용이 전부인 반면 중급 AI는 적절한 이동과 적절한 스킬 사용을 한다."
97,소환 사 주문도 사용하니 초심자에게는 힘들 수도 있다.
98,입문은 사용자 설정이 아닌 인공 지능 대전에서만 플레이 가능하다.
99,[15] 롤을 처음 시작하는 유저들은 실제 유저들과 하기 전에 충분한 연습을 인공 지능 대전에서 하는 것을 추천한다.
100,[16] [17]   자 세한 내용은 리그 오브 레 전드/ 인공지능 대전 문서를 의 번째 문단을의 부분을 참고하십시오.
101,"특정 유저들 끼리만 모일 수 있고, 어떤 방식으로 픽 할지도 봇 등을 임의로 채워 넣을 수도 있으므로 색다른 룰이나 특정 챔피언/ 스킬을 연습/ 연구하는 데에도 사용된다."
102,"학생들의 경우엔 학급별 반 대항전, 5대 5 반 내전 등 다수의 친구들과 즐길 수도 있다."
103,서버 상태가 좋지 않으면 10명이 모여야만 게임을 할 수 있게 막아 두는 경우도 있다.
104,"해 당 모드에서 행해졌던 대표적인 커스텀 게임 모드로, 모두가 랜덤 캐릭터로 미드에 모여서 싸우는 아람 (ARAM, All Random All Mid) 이 있겠고 [18], 나이스게임 TV에서 선보였던 용을 가장 먼저 먹는 팀이 승리하는 용 챔스 등이 있겠다."
105,"플레이 조건은 레벨 9 이상. 모든 스킬 쿨 타임 초기화, 체력, 자원 초기화, 순간이동, 즉시 레벨 업, 즉시 10000 골드 획득, 여신의 눈물 풀 스택 충전 등 여러 편의 기능을 제공한다."
106,최대 1시간 동안 플레이할 수 있다.
107,연습 모드에서 사용할 수 있는 샌드백인 ' 연습 모드 봇 '에게 매우 버그가 많다.
108,"단일 공격( 스킬 포함) 데 미 지가 최대 900으로 고정되어 있다 던가, 타 수가 많은 스킬로 타격하면 데 미지 표기가 2 배가 되는 버그가 있다 던가, 일정 체력과 방어력을 넘기면 장로 브레스에 처형되는 등. 리그 오브 레 전드 커뮤니티 롤 갤 롤인 벤 루 리 웹 롤 게 펨 코 롤 게시판 PGR21 롤 캎 리그 오브 레 전드 한국 커뮤니티( 네이버 카페) 리그 오브 레 전드 인 벤 링크리그 오브 레 전드 갤러리 링크에 펨 코리아 LoL 갤러리 링크루 리 웹 리그 오브 레 전드 게시판 링크 OP.GG OP.GG Talk 링크 PGR21 LoL 카테고리 링크"
