,sentences
26,"제일 대사가 많은 쿠키는 예언자 맛 쿠키인데, 확실히 밝혀진 것만 해도 178개라고 한다."
27,"쿠키 런 몰에서는 인형이나 볼펜, 공책, 핸드폰 케이스 등의 다양한 캐릭터 상품이 제작되어 판매되고 있으며, 수익의 일부는 서울대학병원 어린이재단에 후원되고 있다."
28,그러나 쿠키 런 몰은 2016년 마지막 날까지만 운영되었다 쿠키 런 공식 홈페이지에서도 블랙 베리 맛 쿠키까지의 쿠키들을 전부 볼 수 있다.
29,"[9] 근데 무슨 이유에 선지 산타맛 쿠키와 의적맛 쿠키가 없다(...). 라인 판 쿠키 런과 QQ 판 쿠키 런 기준으로 정식 출시된 쿠키, 혹은 정식 출시 예정인 쿠키만 기재한 듯 하다. 이 당시 의적맛 쿠키는 라인 판에서 출시되지 않았으며, [10] 산 타 맛 쿠키는 QQ 판 쿠키 런에서 아직 출시가 되지 않았기 때문에 빠져 있는 것 같다.2014"
30,년 할로윈 이벤트 직후 몇몇 쿠키들의 스프 라이트가 주로 인체 비례 쪽으로 수정이 되었다.2016
31,"년 4월 1일 만우절 기념으로 쿠키들의 대사가 추가 되었는데, 개 드립의 향연이 펼쳐졌다..... 여기서도 할로윈 때와 마찬가지로 데 브의 미친 덕력을 볼 수 있다."
32,"각종 패러디와 언어 유희부터 시작해서, 심지어는 네 타성 대사들도 있다(...)! 여담이지만, 쿠키 런에 나온 쿠키들은 초기 땐 15개 밖엔 안됐지만, 신대륙 발견 기준으로 쿠키가 70개나 된다!"
33,"개략적으로 쿠키의 평가를 적어 놓았지만 각 쿠키의 능력 치가 밸런스 패 치를 할 때마다 바뀌는 경우가 많아 최고라고 적힌 조합이 한 순간에 잉여가 된다 든가, 또는 그 반대의 상황이 빈번하게 일어나니 열람 시 주의할 것. 모든 쿠키들을 합쳐 70개 .C 급 쿠키 : 이 등급의 쿠키들은 튜 토리 얼 캐릭터라고 할 수 있겠다."
34,"(2 개) 쿠키 런: 오븐 브레이크에 서는 뒤에 ‘ 군’ 과 ‘ 양’ 을 떼 버린 채 커 먼 등급으로 등장. 용감한 쿠키 군 명랑한 쿠키 양 B 급 쿠키 : 초반에 초보자들이 잠시 쓸 수 있을 정도로 나름 유용한 쿠키들이지만, S 급 쿠키를 사거나 유저가 어느 정도 레벨이 올라가면 버려 지는 비운의 쿠키들. 쿠키 앤 크림 쿠키가 그나마 쓸 만하고, 버터 크림 초코 쿠키는 후반까지 코인 노가다에 애용된다."
35,또 다른 특징이 있다면 이 등급의 쿠키들은 모두 얼굴의 일부분( 눈 또는 입) 을 가리고 있다는 점이다.
36,(4 개) 쿠키 런: 오븐 브레이크에서는 딸기맛 쿠키가 커 먼 등급으로 등장했다.
37,"딸기맛 쿠키 쿠키 앤 크림 쿠키 구름맛 쿠키 버터 크림 초코 쿠키 A 급 쿠키 : 말은 A 급이지만 실상은 B 급만도 못한 성능의 쿠키도 있으며, 스코어 링엔 S 급 쿠키들이 있기에 안타깝게도 거의 이용되지는 않는다."
38,"그래도 상황에 따라서 저마다 조금씩 쓸모가 있긴 하다. (7 개) 보더 맛 쿠키는 쿠키 런: 오븐 브레이크에서 커 먼(...) 등급이 되었고, 산타맛, 커피맛을 제외하면 모두 레어 등급이다."
39,"산타맛 쿠키 [11] 커피맛 쿠키 보더 맛 쿠키 공주 맛 쿠키 용사맛 쿠키 근육맛 쿠키 좀비맛 쿠키 [12 ]S 급 쿠키 : 스코어 링, 코인 노가다 양면에서 크나큰 활약을 하는 쿠키 런의 중심과도 같은 존재들이 자 파워 인플레의 주범들. 사실상 새로 업데이트 되는 쿠키들은 대부분이 S 급이기 때문에 수는 이미 다른 등급 쿠키 수를 한참 넘어섰다."
40,업데이트될 때마다 생기는 정신 나간 해금 조건은 쿠키의 가치와 비슷하다는 게 정설. 크고 아름다운 리스트 (52 개) 후속 작 쿠키 런: 오븐 브레이크에서는 일부 쿠키 는 레어 등급이 되었고 대부분은 에 픽 등급을 부여하게 되었다.
41,"천사맛 쿠키 해적맛 쿠키 닌 자 맛 쿠키 [13] 피겨 여왕맛 쿠키 히 어로 맛 쿠키치 어리 더 맛 쿠키 특전사맛 쿠키 의적맛 쿠키 악마맛 쿠키 구미호맛 쿠키 마법사맛 쿠키 요정맛 쿠키 락스타맛 쿠키 체리 맛 쿠키 음 유시인 맛 쿠키 눈 설탕맛 쿠키 핑크 초 코 쿠키 예언자 맛 쿠키 피스타치 오맛 쿠키연금 술사맛 쿠키 뱀파이어 맛 쿠키 풋사과 맛 쿠키 치즈 케이크맛 쿠키 소다 맛 쿠키 탐험가 맛 쿠키 블랙 베리 맛 쿠키 키위맛 쿠키 웨어 울 프 맛 쿠키 민트 초코 쿠키 코코아 맛 쿠키 홍 고추맛 쿠키 슈크림맛 쿠키 버블 껌맛 쿠키 벚꽃맛 쿠키 레몬맛 쿠키 오렌지 맛 쿠키 라 임맛 쿠키 박하사탕맛 쿠키 복숭아 맛 쿠키 대추맛 쿠키 양파맛 쿠키 시나몬맛 쿠키 마카롱맛 쿠키 단 팥맛 쿠키 화이트 초코 쿠키 허브맛 쿠키 다이 노사워 쿠키 솜사탕맛 쿠키 롤 케이크맛 쿠키 바나나 맛 쿠키 팬케이크맛 쿠키 달토끼맛 쿠키 L 급 쿠키 : 새로운 세계 업데이트로 추가된 등급의 쿠키들. ( 현재까지) 이름에 ' 맛' 이 들어가지 않고 그냥 띄어쓰기만 있는 것도 특징이며 펫도 존재하지 않는다... [14] 무지개 색 미스터리 박스에서 따뜻한 마음 100개를 모아야 하는 바다 요정 쿠키를 제외하면 에피소드 2~5 의 유물 특별 보상으로만 얻을 수 있기 때문에 얻기 위해서 엄청난 노가다와 운이 필요하며, 특성상 접근성이 매우 낮다."
42,"기껏 유물조각을 다 모았는데, 이게 아닌 다른 게 나와 버리면 아주 제대로 미쳐 버린다."
43,운이 나쁘면 다른 보상 다 받은 후에야 맨 마지막 인 13 번째에 겨우 나오는 경우도 있어서 이것 때문에 상당수의 유저들이 쿠키 런을 접는 참사도 발생하기도 했다.
44,"그나마 다행인 점은 유물 보상은 모든 보상을 받기 전엔 중복 지급 받지 않기 때문에, 열나게 노가다 하다 보면 점점 뜰 확률이 높아 진다는 것. [15] L의 의미는 Legend로 밝혀졌다."
45,[16] 여담으로 공들여 만든 L 급 쿠키인 만큼 다른 쿠키들과 는 달리 퀄리티가 높고 움직일 때 생기는 프레임도 조금 더 많다.
46,"그런 데 S 급과는 다른 등급으로 분류되어야 함에도 불구하고, 출시 순서대로 S 급 쿠키들 사이에 끼어 있는 모습을 하고 있다."
47,"[17] 그리고 정글 전사 쿠키와 불꽃 정 령 쿠키는 다른 쿠키들에 비해 키가 큰 편이었으나, 2014년 할로윈 이벤트가 끝난 뒤로는 다른 쿠키들과 똑같은 수준으로 작아졌다."
48,"(5 개) 정글 전사 쿠키 불꽃 정 령 쿠키 달빛 술사 쿠키 바다 요정 쿠키바람 궁수 쿠키 기본 쿠키: 총 1개 용 감한 쿠키 군 유물 보상: 총 4개 [18] 정글 전사 쿠키( 원시림) 불꽃 정 령 쿠키( 용의 협곡) 달빛 술사 쿠키( 마법사들의 도시) 바람 궁수 쿠키( 디저트 파라 다이스) 쿠키들의 따뜻한 마음 보유 총 1개 바다 요정 쿠키( 쿠키들의 따뜻한 마음 [19] 100개) 특정 레벨 달성: 총 11개 쿠키 앤 크림 쿠키( 레벨 8) 커피맛 쿠키( 레벨 15) 천사맛 쿠키( 레벨 30) 피겨 여왕맛 쿠키( 레벨 45) 악 마맛 쿠키( 레벨 50) 구미호맛 쿠키( 레벨 55) [20] 음 유시인 맛 쿠키( 레벨 57) 피스타치 오맛 쿠키( 레벨 60) 버블 껌맛 쿠키( 레벨 70) 박하사탕맛 쿠키( 레벨 74) 화이트 초코 쿠키( 레벨 76) 점수 달성: 총 5개 [21] 명랑한 쿠키 양 (30,000 점) 버터 크림 초코 쿠키 (180,000 점) 보더 맛 쿠키 (300,000 점) 근육맛 쿠키 (450,000 점) 닌 자 맛 쿠키 (600,000 점) 친구 수: 총 9개 [22] 딸기맛 쿠키( 친구 3명) 좀 비맛 쿠키( 친구 50명) [23] 해적맛 쿠키( 친구 100명) 의적맛 쿠키( 친구 120명) 산 타 맛 쿠키( 친구 125명) [24] 히어로 맛 쿠키( 친구 150명) 핑크 초코 쿠키( 친구 160명) 탐험가 맛 쿠키( 친구 200명) 다이 노사워 쿠키( 친구 333명) 보유 쿠키 수: 총 4개 [25] 민트 초코 쿠키( 쿠키 40개) [26] 복숭아 맛 쿠키( 쿠키 52개) 허브맛 쿠키( 쿠키 56개) 달토끼맛 쿠키( 쿠키 58개) 만렙인 쿠키 보유: 총 4개 특전사맛 쿠키( 만렙인 쿠키 10개) 예언자 맛 쿠키( 만렙인 쿠키 20개) 소다 맛 쿠키( 만렙인 쿠키 25개) 오렌지맛 쿠키( 만렙인 쿠키 42개) 보유 펫 수: 총 3개 구름맛 쿠키( 펫 5개) 치즈 케이크맛 쿠키( 펫 24개) 레몬맛 쿠키( 펫 50개) 만렙인 펫 보유: 총 3개 치어 리더 맛 쿠키( 만렙인 펫 12개) 마법사맛 쿠키( 만렙인 펫 16개) 웨어 울 프 맛 쿠키( 만렙인 펫 25개) 보유 보물 수: 총 1개 [27] 락스타맛 쿠키( 보물 20개 )S 급 보물 수: 총 6개 눈 설탕맛 쿠키 (S 급 보물 12개) 뱀파이어 맛 쿠키 (S 급 보물 17개) 키 위맛 쿠키 (S 급 보물 25개) 홍 고추맛 쿠키 (S 급 보물 30개) 라 임맛 쿠키 (S 급 보물 60개) 시나몬맛 쿠키 (S 급 보물 70개) +9 보물 수: 총 5개 요정맛 쿠키( +9 보물 5개) 체리 맛 쿠키( +9 보물 8개) 연금 술사맛 쿠키( +9 보물 11개) 블랙 베리 맛 쿠키( +9 보물 16개) 대추맛 쿠키( +9 보물 30개) 진화 보물 수: 총 1개 코코아 맛 쿠키( 진화 보물 5개 )S 급 진화 보물 수: 총 3개 슈크림맛 쿠키 (S 급 진화 보물 10개) 벚꽃맛 쿠키 (S 급 진화 보물 20개) 양파맛 쿠키 (S 급 진화 보물 25개) 체력 레벨: 총 2개 용사맛 쿠키( 체력 레벨 15) 풋사과 맛 쿠키( 체력 레벨 50) 젤리 레벨: 총 1개 공주 맛 쿠키( 젤리 레벨 15) 특정 펫 보유: 총 5개 [28] 마카롱맛 쿠키 ( 캐스터네츠 펫 보유) 단 팥맛 쿠키 ( 찹쌀 하프 물 범 펫 보유) 솜사탕맛 쿠키 ( 솜사탕 비둘기 펫 보유) 롤 케이크맛 쿠키 ( 라이트 형제 펫 보유) 바나나 맛 쿠키 ( 사바나나 사자 펫 보유) 특정 쿠키 보유: 총 1개 팬케이크맛 쿠키 ( 롤 케이크맛 쿠키 보유) 데이터로 게임에 남아 있거나 콘셉트 이 변경되어 출시된 쿠키들. 후속 작인 ' 쿠키 런: 오븐 브레이크 '에 새로 등장하는 쿠키들. 자세한 건 항목 참조. 쿠키 런/ 캐릭터 참조 C 급 쿠키 용감한 쿠키 군 명랑한 쿠키 양 구입 크리스탈 기본 쿠키 3개 코인 2,700 업그레이드 1→25007002 →37001,2003 →41,0001,7004 →51,3002,2005 →61,6002,7006 →71,9003,2007 →82,2003,700 업그레이드 합계 9,20015,400 총 합 산 9,20018,100B 급 쿠키 나머지 B 급 쿠키 쿠키 앤 크림 쿠키 구입 크리스탈 15개 코인 13,500 업그레이드 1→27,0002 →310,0003 →413,0004 →516,0005 →619,0006 →722,00027,0007 →825,00035,000 업그레이드 합계 112,000127,000 총 합 산 125,500140,500A 급 쿠키 A 급 쿠키 구입 크리스탈 50개 코인 45,000 업그레이드 1→217,0002 →319,0003 →421,0004 →523,0005 →625,0006 →729,0007 →835,000 업그레이드 합계 169,000 총 합 산 214,000S 급 쿠키 초기 S 급 쿠키 일반 S 급 쿠키 한정판 쿠키 보유효과 쿠키 구입 크리스탈 99개 119개 129개 149개 코인 89,000108,000127,000135,000 업그레이드 1→227,00032,00038,00041,0002 →329,00035,00042,00045,0003 →432,00038,00046,00049,0004 →534,00040,00049,00052,0005 →636,00043,00052,00055,0006 →745,00051,00062,00066,0007 →854,00059,00072,00076,000 업그레이드 합계 257,000298,000361,000384,000 총 합 산 346,000406,000488,000519,000L 급 쿠키 정글 전사 쿠키 불꽃 정 령 쿠키 달빛 술사 쿠키 바다 요정 쿠키바람 궁수 쿠키 구입 유물 보상 업그레이드 1→253,0002 →364,0003 →473,0004 →588,0005 →693,0006 →7100,6007 →8114,000 합 계 585,600년도 날짜 출시 쿠키 비고 2013년 4월 2일 모든 C~A 급 쿠키 [33] 천사맛 쿠키, 해적맛 쿠키, 닌 자 맛 쿠키 쿠키 런 출시 초기 쿠키들 5월 11일 피겨 여왕맛 쿠키, 히어로 맛 쿠키 첫 신규 출시 쿠키 6월 22일 특전사맛 쿠키 최초의 보유효과 쿠키 7월 12 일 치어 리더 맛 쿠키 두 번째 보유효과 쿠키 출시 순서는 특전사맛 쿠키보다 늦지만, 쿠키 선택 창에서는 특전사맛 쿠키보다 앞에 있다."
49,"/ 여기까지 첫 번째 쿠키 군단 8월 30일 악마맛 쿠키 출시 순서는 의적맛 쿠키보다 빠르지만, 쿠키 선택 창에서는 의적맛 쿠키보다 뒤에 있다."
50,"/ 여기까지 1차 할로윈 코스튬 적용 9월 14 일의적맛 쿠키, 구미호맛 쿠키 추석 한정 판매 [34 ]10 월 19 일 마법사맛 쿠키 11월 1 일요 정맛 쿠키 세 번째 보유효과 쿠키 11월 16 일락스타맛 쿠키 여기까지 두 번째 쿠키 군단 12월 20 일 산타맛 쿠키 크리스마스 이벤트 보상 [35] [36] 체리 맛 쿠키, 음 유시인 맛 쿠키 2014년 1월 1일 눈 설탕맛 쿠키 App Store는 1월 10일 출시 2월 13 일 핑크 초 코 쿠키 여기까지 세 번째 쿠키 군단 3월 1 일 예언자 맛 쿠키 3월 15 일 피스타치 오맛 쿠키 3월 29 일연금 술사맛 쿠키 4월 19일 뱀파이어 맛 쿠키 5월 1일 풋사과 맛 쿠키 5월 24일 치즈 케이크맛 쿠키 네 번째 보유효과 쿠키 7월 1일 소다 맛 쿠키 여기까지 네 번째 쿠키 군단 7월 31 일 탐험가 맛 쿠키 정글 전사 쿠키, 불꽃 정 령 쿠키 유물 특별 보상 실제로 이 쿠키들의 사용이 가능 해진 건 출시 며칠 뒤 .8 월 30일 블랙 베리 맛 쿠키 10월 1일 키 위맛 쿠키 App Store는 10월 20일 출시/ 여기까지 2차 할로윈 코스튬 적용 10월 31 일 웨어 울 프 맛 쿠키 11월 29일 민트 초코 쿠키, 코코아 맛 쿠키 12월 31일 홍 고추맛 쿠키 2015년이 되기 몇 십분 전 출시(...)/ 여기까지 다섯 번째 쿠키 군단 2015년 2월 1일 슈크림맛 쿠키 달빛 술사 쿠키 유물 특별 보상 2월 28일 버블 껌맛 쿠키 4월 1일 벚꽃맛 쿠키 밸런스 붕괴의 시작 4월 30 일 레몬맛 쿠키 6월 3 일 오렌지 맛 쿠키 이때부터 패키지로도 신규 쿠키 구매 가능 7월 2 일라 임맛 쿠키 여기까지 6 번째 쿠키 군단 8월 11일 박하사탕맛 쿠키 9월 26일 복숭아맛 쿠키, 대추맛 쿠키 46일 만에 새롭게 추가된 쿠키로 2015년 내에 최장 기간에 출시되었다."
51,/ 여기까지 3차 할로윈 코스튬 적용 10월 31일 양파맛 쿠키 11월 28일 시나몬맛 쿠키 12월 17일 마카롱맛 쿠키 20일 만에 새로 추가 되었다.12
52,"월 30 일단 팥맛 쿠키 13일 만에 추가된 쿠키로 전체 3위, 2015년 내에서는 최단 기간에 출시되었다.2016"
53,년 1월 29 일 화이트 초코 쿠키 2월 29일 허브맛 쿠키 여기까지 7 번째 쿠키 군단 4월 4일 다이 노사워 쿠키 바다 요정 쿠키 오랜만에 추가된 L 급 쿠키 .4 월 29 일 솜사탕맛 쿠키 5월 31일 롤 케이크맛 쿠키 7월 1 일 바나나 맛 쿠키 8월 17일 팬케이크맛 쿠키바람 궁수 쿠키 유물 보상 L 급 9월 13일 달토끼맛 쿠키 어느 유저의 문의 내용의 답변에 따르면 쿠키들은 딱히 정해진 성별은 없다고 한다.
54,"다만, 라인 판 쿠키 런에서는 He/She 로 확실히 구분 짓는 경우도 있었고, 눈 설탕맛 쿠키는 남자 [37] 라는 답변이 나오기도 했기에, 아무래도 제작진들 사이에서도 의견이 갈리는 모양이다."
55,새로운 시즌이 업데이트 될 때마다 첫 번째로 출시되는 일반 쿠키는 항상 해당 부제와 관련된 쿠키가 출시된다.
56,"예를 들어 겨울 이야기에서는 산타맛 쿠키, [38] 격변의 전조에서는 예언자 맛 쿠키가, 새로운 세계에서는 탐험가 맛 쿠키, 마법사들의 도시에서는 슈크림맛 쿠키, 얼음 파도의 탑에서는 박하사탕맛 쿠키, 그리고 올해 업데이트된 깨어난 용의 분노에서는 다이 노사워 쿠키가 출시되었다."
57,"신대륙 발견에서는 팬케이크맛 쿠키가 출시되었지만, 해당 에피소드하고는 연관성이 없다."
58,다만 팬케이크맛 쿠키가 새로운 쿠키 군단에 들어가지 않고 기존 깨어난 용의 분노의 쿠키 군단에 들어간 것을 보아 어느 정도 모순은 고쳐 진다.
59,쿠키들의 나이에 대해 확실하게 밝혀진 점은 없다.
60,"다만 성장이나 노화는 할 수도 있는 것으로 보이는데, 에피소드 2 원 시림 스테이지 2에서 공주 맛 쿠키, 정글 전사 쿠키로 추정되는 아기들의 사진이 나왔고, 치즈 케이크맛 쿠키의 설명에도 ' 어렸을 적부터 코 인이 부족한 적이 없었다는 '이란 설명이 있는 것으로 보아 성장이라는 개념은 존재하는 듯 하다. 쿠키 앤 크림 쿠키의 설명에는 세월이 흐를 수록 이라는 말이 언급되는 것으로 보아 노화도 하는 것으로 추측된다."
61,"일단 외견상 쿠키 앤 크림 쿠키, 버터 크림 초코 쿠키, 예언자 맛 쿠키, 대추맛 쿠키는 노인. 제작사에서 공식적으로 어린이라고 칭하며 이벤트를 시행한 쿠키는 딸기맛 쿠키, 천사맛 쿠키, 마법사맛 쿠키, 체리 맛 쿠키, 눈 설탕맛 쿠키, 풋사과 맛 쿠키, 소다 맛 쿠키, 슈크림맛 쿠키, 버블 껌맛 쿠키. [39] [40] 다만 2016년 어린이날 이벤트에서 버블 껌맛 쿠키가 포함되어 있지 않았고, 용감한 쿠키 군과 명량한 쿠키 양이 포함된 것을 보면 제작진 사이에서도 의견이 갈리는 듯 하다. 공주 맛 쿠키와 치즈 케이크맛 쿠키는 각각 2014년, 2015년에 성년이 되었다는 콘셉트으로 이벤트를 하였다."
62,"그렇지만 쿠키들 사이에선 몇 살부터 성인으로 치는지 밝혀지지 않았으므로 이 둘의 나이 역시 미지수. 구미호맛 쿠키와 키 위맛 쿠키는 만들어 진지 적어도 2~3 년은 묵었다(...). 구미호맛 쿠키는 변신을 하기 위해 999일을 버텼고, 키위맛 쿠키는 2012년에 운전 면허증을 땄다."
63,보통 운전면허는 연령제한이 있기 때문에 어느 정도 나이가 많다고
64,볼 수 있다.
65,달빛 술사 쿠키는 무려 쿠키 왕국의 건국 전부터 살아왔다는 설정 때문에 커뮤니티 내에서는 최연장자 쿠키라고 여겨 지고 있다.
66,"쿠키들의 나이가 오르는 속도, 평균 수명은 어느 정도 인지 불명. 자력 관련 쿠키들의 자력 크기는 천사맛 쿠키 > 레몬맛 쿠키 > 요정맛 쿠키 순이다."
67,카카오 쿠키 70명을 제외하고는 마녀가 유일하게 문서가 따로 있다.2016
68,년 6월 쿠키 런 인기투표가 시행되었다.
69,Top 10 순위는 아래 사진 참고. 근육맛 쿠키는 두 순위 표에 뒤에서 2위 먹었다며 신나고 있다(...) 심지어 뒤에서 2등을 2번... 전체 순위는 이곳에서 확인할 수 있다.
70,"비주얼 순위는 능력 순위는 능력 랭킹은 맨날 바뀐다 분명 배경은 구름이 있는 하늘일 텐데 왜 고래가 용감한 쿠키 군이 꼴찌 여야 정상 아닌가 [1] 초기에는 레벨 6이 만렙 이었으나, 보물 시스템의 도입과 함께 확장되었다."
71,"이 흔적으로 체험하기에서 사용되는 쿠키의 레벨은 6. [2] 단, 요정맛 쿠키, 의적맛 쿠키, L 급 쿠키는 제외. [3] 근데 이건 친구가 많아야 되는 거 아닌 가인 싸들만 얻을 수 있는 쿠키 [4] 쿠키를 가지고만 있으면 다른 쿠키로 플레이해도 일정 확률로 쿠키의 보유효과가 발동된다."
72,"[5] 용감한 쿠키 군에서 특전사맛 쿠키, 치어 리더 맛 쿠키까지. [6] A 급 쿠키를 B 급으로, S 급 쿠키 일부를 A 급으로 내리자는 의견이 있으나, 등급이 하향되는 쿠키는 업그레이드/ 구매비용도 적어지므로 기존 유저들의 반발을 살 수 있다."
73,[7] 후속 작 쿠키 런: 오븐 브레이크에서는 음식 재료로 등장한 쿠키들이 대거 출연했다.
74,[8] 마녀한테 다시 잡혀 들어온 거라면 말이 되긴 한다.
75,나 같으면 그냥 새로 구워 먹겠다 [9] 여기서 블랙 베리 맛 쿠키가 블랙 배리 맛 쿠키로 오 타 나 있다... [10] 시기는 불분명하지만 현재에는 출시되어 있다.
76,[11] 더 미 데이터 시절엔 B 급이었다.
77,[12] QQ 판 한정으로 S 급. [13] QQ 판 한정으로 A 급. [14] 단 바다 요정 쿠키는 업데이트로 인해 파도 방울과 조합 보너스가 생겼다.
78,[15] 모든 보상을 다 받은 다음 또 받으면 코 인만 나온다.
79,"[16] 쿠키 런: 오븐 브레이크에서는 Legendary라는 레 전 더리 등급으로 등장. 정글 전사 쿠키는 에픽으로 내리고, 다른 두 신규 쿠키가 등장했다."
80,[17] 허나 쿠키 런: 오븐 브레이크에서는 희귀도 순으로 정리 시 레 전 더 리 쿠키가 맨 위에 있는 것으로 등장. [18] 전부 L 급이다.
81,[19] 무지개 색 미스터리 박스를 열 시 일정 확률로 나온다.
82,"[20] 특정한 기간( 설 날, 추석 등 )에만 구매할 수 있다."
83,"[21] 점수 관련 도전과제의 경우, 출시되었던 쿠키가 모두 쿠키 런 초기 때의 조건을 그대로 유지하고 있어 상대적으로 난이도가 매우 낮다."
84,"과거에는 60 만점은 쉽다 고만은 할 수 없는 조건이었지만, 현재는 말 그대로 누구나 먹고 들어가는 수준으로 전락했고, 때문에 A 급 쿠키들보다 S 급인 닌 자 맛 쿠키가 오히려 먼저 해금되는 경우도 많은 편이다."
85,"[22] 친구 관련 도전과제의 경우, 친구를 등록했을 때 자신이 친구를 등록 하여 그 동안 누적된 친구 수를 뜻하며, 굳이 현재 등록된 친구 수를 의미하는 것이 아니다."
86,그러니까 예를 들어 현재 자신의 친구 수가 1명이더라도 이미 과거에 친구 200명 이상을 등록 하여 누적된 기록이 있다면 탐험가 맛 쿠키의 해금 조건이 풀려 코 인으로도 구매할 수 있게 된다.
87,카카오톡으로 친구를 많이 찾아내기만 한다면 이 역시 점수 관련 도전과제처럼 난이도가 낮은 편. 하지만 라인 판의 경우 거의 크리스탈로 구매해야 하는 극악(?) 의 도전과제다.
