,sentences
45,삐 부는 잘 까불고 쫀 득은 잘 까는 스타일이기 때문에 티격태격 해도 은근 티 키 타 카도 잘 맞고 둘 다 털털한 편이라 합방하면 편안한 케미가 만들어 지기 때문에 삐 부& 쫀 득의 케 미는 트위치 내 다 른 케 미들 못 지 않게 나름 많은 인기를 자랑하고 있다.
46,지 누를 거쳐서 친해진 사이 이지만 사실 알고 지낸 지는 오래된 사이로 쫀 득이 가 램 램 TV에 있던 시절부터 멤버로 만난 적이 있다.
47,"현재는 사적으로도 자주 만날 정도로 친한 사이이며, 특히 2019년부터 꽃 핀과 자주 만 나 놀면서 더 친해 졌다."
48,자주 합방하다 보니 시청자 및 주변 스트 리머들이 우 결 코 인으로 엮어 주려고 시도하고 있다.
49,그러던 중 쫀 득이 루밍쨩과 정식 우 결을 하게 되면서 자연스럽게 묻히는 줄 알았으나... 쫀 밍 우 결이 끝난 뒤 실제로 쫀삡 만우절 데이트 및 1일 우 결을 진행하게 되어서 쫀삡 코 인이 다시 떡 상하는 중. 그 후 합방도 자주 하면서 좋은 케 미를 보여주고 있다.
50,그의 50인 여인 중 독보적이다 김 뚜 띠: 램 램 TV에서도 합방을 한 적이 있지만 이후로 딱히 접점이 없다가 지 누 등과의 합방을 거쳐서 친해 지게 되었다.
51,오프라인에서 만나서 뚜 띠가 삐 부를 ' 수정 씨... '라고 부르는 바람에 한 때 ' 수정 씨' 가 밈이 된 적도 있다.
52,김 뿡: 친한 동생 포지션 스트리머로 삐 부를 누나라고 제대로 불러 주는 몇 안되는 동생이다.
53,"머 독: 예전부터 삐 부는 머 독 방 관 종이었으며, 시청자 참여 컨텐츠에 출연해 박제되기도 했다."
54,머 독의 고민 상담 영상 # #2 #3 솔빈: 친한 스트 리머 언니로 솔냐라고 부르고 있다.
55,2019년 6월 witch it 합방에서 처음 만난 후 자신을 귀여워하는 솔빈 덕분에 만난 지 5 분만에 말을 텄다.
56,이후 제부도 여행을 같이 가거나 핀냐와 같이 만나거나 하는 등 친한 언니 동생 사이가 되었다.
57,"실 프: 오빠 포지션 스트리머로 꾸준히 오빠라고 불러 주며 자주 같이 게임하는 사이. 지 누: 트위치 방송 초기부터 많은 도움을 받은 스트 리머. 2017년부터 지 누 방송을 시청하고 있었으며, 지 누가 공포게임 내기 7대 호구 게의 희생자로 삐 부를 목표로 삼아 같이 컨텐츠를 진행한 이후로 자주 교류하는 사이가 되었다."
58,"현실 만남, 잦은 배 틀 그라운드 등의 게임 합방으로 지 누의 시청자들에게 많은 인지도를 쌓았고 덕분에 많은 시청자도 얻었을 뿐만 아니라 지 누를 거쳐서 여러 스트 리머들을 많이 사귈 수 있었다."
59,삐 부의 본명을 까게 한 장본인이다.
60,코 렛트: 뱅 드림& 롤 친구. 삐 부 채팅 창에 틈 만나면 등장해서 어 그로를 끌거나 아무 예고 없이 같이 게임 하자며 납치하는 친한 스트 리머. 탬 탬버린과 비슷한 식으로 왜구루 냥 한마디로 코렛트를 빡 치게 하는 등 코렛트를 빡 치게 하는데 일가견이 있다.
61,삐 부를 뱅 드림으로 끌어들였던 인물 1호이기도 하다.
62,탬 탬버린: 여러 합 방에서 만 나 친해진 친구. 현실에서 만 나 어울리며 더 친해 졌다.
63,2018 트위치 파티 때 탬 탬버린과 함께 다녔고 샌 박 2 차 파티를 포함하여 4 차 뒷 풀이까지 같이 다니면서 놀았다고
64,한다.
65,처음 만났는데도 한 달 내내 만난 듯한 친밀함을 느껴서 좋았다고.
66,2019년 8월 25일 로 복& 윾 짱 결혼식 때도 둘이 서 함께 돌아다녔다고
67,한다.
68,코렛트와 마찬가지로 삐 부를 뱅 드림으로 끌어들였던 인물 2호이다.
69,"두 사람 키가 비슷해 만날 때마다 서로 키를 비교해 보는데, 매번 결과가 달라진다고 한다."
70,나나 양: 만남은 이전부터 이어져 왔었지만 만날 때마다 초면인 것처럼 늘 어색 해했다.
71,배 그 대회에서 같은 조를 하기도 했지만 계속 어색한 사이로만 남았다.
72,한 번 말을 놓기로 했었으나 다음에 만났을 때는 다시 존댓말로 회귀한 역사가 있다.
73,20.11.12 나나 양의 우리 건축했어
74,요에 초대되어 친해 지는 시간을 갖고 정말로 말 놓기로 합의를 봤다.
75,"그 외에 강지, 고차 비, 김 똘 복, 너 불, 램 램, 빅 헤드, 악녀, 오 킹, 우 왁굳, 유엘 섬, 조 디 악, 카라 멜, 코시와도 친분이 있다."
76,  자 세한 내용은 삐 부/ 리 믹스 문서를 의 번째 문단을의 부분을 참고하십시오.
77,삐 부라는 닉네임의 유래는 바보라는 이름을 쓰려 다가 중복으로 겹치게 되자 변형을 거치다가 현재의 삐 부가 되었다고
78,한다.
79,[14] 방송을 하면서 카페 아르바이트를 겸업했으나 그만두고 전업 스트리머로 방송에 집중하고 있다.
80,"이후로도 가끔 카페에 일이 생기면 알바 대타로 나가는 모양. [15] 본명인 유 수정은 본인의 방송도 아닌 2017년 11월 27일, 지 누의 방송에서 공식적으로 공개당했다."
81,본인은 공식 키로 나 158이라고 !!라고 주장하고 있다.
82,8월 16일 당시 키가 156으로 작아졌다고
83,한다.
84,웃을 때 하하 핳 히↑( 들숨) 하고 웃거나 말끝에 음음이라고 하는 등의 말버릇이 있다.
85,"종종 '~ 어 '를 '~ 오' 로, '~ 여 '를 '~ 요' 로 발음한다."
86,요크셔 테리어를 기르고 있으며 나이는 12살이라고 한다.
87,"[16]# 1000원 후원 시 나오는 그림과 고급 구독에 제공되는 요크셔 테리어 이모 티 콘 또한 본인이 기르는 강아지, "" 기도 ""를 본딴 것이라고. 원래 이름은 기도 이지만 삐 부 본인의 발음으로 인해 디도라고 들려서 인지 시청자들에 겐 디도 쓰라고 불린다."
88,"교회 모임에서 웃는 모습이 손 예진을, 타 칭 배 다해를 닮았다는 말을 들은 적이 있었고, 2018년 1월 28일 지 누의 방음 부스에서 최초로 캠 방을 했을 때 당시 시청자들은 트와이스의 사 나를 닮았다며 ' 트사 나 '라고 불러댔다."
89,당시에는 얼굴과 목소리가 전혀 매치가 안 된다는 반응이 많았다.2018
90,"년 2월 1일 방송에서 MBTI 검사를 했으며 나온 유형은 ISFJ. [17] 자신의 생일이 2월 22일인 것 때문인지 방송에서 2와 관련된 일이 굉장히 많아 2의 요정, 콩 주 마마 등으로 불리기도 한다.2018"
91,년 5월 5일 이벤트로 시청자 50명을 추첨해 비커 넥트 팔찌를 선물했다.
92,"추첨 결과 50명의 당첨자 중 구독자가 2명밖에 포함되지 않은 대 참사가 발생, 역대 급 구독 얍 얍 사태가 일어날 뻔했다."
93,트위치 프로그램의 오류 아닌 오류였다고.
94,해 당 팔찌의 판매 수익금 중 일부는 국내 결식 아동들에게 후원된다고 한다.
95,"방송에서 타 마마, 하스 스톤, 디 바 캐릭터 등의 성대 모사를 한 적이 있다."
96,사소한 이유로 시청자들에 의해 신격화될 때가 있다.
97,속칭 삐 --- 멘. 팬 카페가 있다.
98,"이름은 왜구루 냥 본점. 카페 주소를 치고 들어가면 주소가 bbibubabo0222, 즉 삐 부 바보이다."
99,2019년 새해 목표를 구독자 20만명 달성하기로 정했다.
100,허구한 날 오버워치를 해서 인지 블라자드에서 레고로 된 D.Va 와 라인 하르트를 선물로 보내주었다.
101,# [B] 오버 워치 영웅들 중에서도 메 르시를 상당히 좋아하며 블라자드에서 보내준 D.Va 와 라인 하르트 레 고를 조립하기 위해서 반 캠 방송을 했을 때도 키보드 패드가 메 르시였다.
102,# [B] 눈썹이 옅은 편이다.
103,눈썹이 모나리자 라 과거 눈썹 문신을 한 적도 있다고
104,한다.2018
105,년 1월 31일 방송에서 자신의 문서를 보았다.2018
106,년 2월 2일 방송에서 자신의 나무 위 키 문서를 보며 나무 위 키의 신뢰도에 대한 인식이 수시로 변화했다.2019
107,년 3월 29일 본인의 나무 위 키 문서를 읽었다.
108,2019년 11월 9일 오래 간만에 본인의 나무 위 키 문서를 읽었다.2020
109,년 1월 2일 작년과 마찬가지로 새해를 맞이하여 신년 목표를 세웠다.
110,[2020 년 신년목표 ]2020 년 3월에 모여 봐요
111,동물의 숲이 발매되면서 나삐 부됐다 리 믹스가 인기를 끌었다.
112,머 독의 열혈 시청자이며 과거 어 그로를 끌다
113,밴을 당한 이력이 여러 번 있는 ' 머 독 공인 어 그로꾼' 이다.
114,아프리카 TV에서 방송하던 시절부터 들어와 항상 딴소리를 하며 관심을 끌었다고.
115,"주력으로 하는 컨텐츠는 아니지만 간간이 하는 컨텐츠로 흔히 말하는 음치, 박치의 모습을 보여주기도 하지만 음색은 괜찮은 편이다."
116,최근엔 본인도 이러한 사실을 알기 때문에 열심히 부르려는 모습을 보여주고 있다.
117,  자 세한 내용은 삐 부/ 플레이한 게임 문서를 의 번째 문단을의 부분을 참고하십시오.
118,발발 야야 삐 부 삐 부입니다
119,개자식들 아 우니 예 왜구루 냥 아진 짜 맞을래
120,그래 시러 냠냠 뿌엥 구와 악 안 냥 뭐 어 어쩌라 구시 룬 뎅 삐 꺼 비 뿌에 엥 이모 티 콘 목록 참조 .2020 년 7월에 4개의 이모 티 콘이 추가 되었다.2020
121,"년 11월 13일 기준, 총 28개 (1 티어 26개, 2 티어 +1 개, 3 티어 +1 개) 로 구성되어 있다."
