,sentences
10,교정 2017년 3월부터 부정 교합을 이유로 치아 교정을 시작하여 약 2년 간의 교정 모드에 돌입했다.
11,다행히 방송에서 그다지 티가 나지 않는 편. 가끔 치킨이나 갈비 등 손으로 잡고 뜯어먹어야 제 맛인 음식들을 먹을 때 깨작깨작 먹는 모습이 다소 아쉬운 부분. 교정기 사이에 음식물이 끼는 것을 굉장히 부담스러워 하는데 그 와중에 교정기 사이에 낀 김치들 마저 예쁘다는 미친 인간들이 몇 있다.
12,"27세 정도까지 교정기를 착용해야 하는 상황이라 본인은 27세까지 는 연애활동을 할 수 없다고 주장하고 있으나 시청자들 대부분은 굳이 교정기가 아니더라도 연애가 힘들어 보인다는 반응. 쿠팡쿠팡을 한마디로 요약하자면 김 레인의 ' 의, 식, 주' 이다."
13,"집안 살림살이나 옷, 음식 등을 모두 쿠팡에서 해결한다."
14,이정도 가 되면 쿠팡에서 광고 스폰서를 해야 하지 않을까
15,싶을 정도이다.
16,방송 특성상 여러 벌의 옷을 가지고 있다.
17,그 때마다 시청자들은 어디서 샀냐고 물어보는데 대답은 한번도 빗나간 적 없이 ' 쿠팡' 이였다.
18,건강건강이 별로 좋지 못하다.
19,방송 때문에 불규칙한 생활 패턴이 지속되다 보니 제 기능을 하는 부위가 거의 없다.
20,공포 무서운 것을 지독히도 못 본다.
21,그 좋아하는 공유가 나오는 부 산행을 보면서 눈을 가리고 거의 소리만 듣다시피 했다.
22,프레디에서의 5일 밤이라는 게임을 한 적이 있는데 그냥 1초마다 눈을 감고 비명을 지르는 수준이다.
23,그냥 아무것도 없는 인트로에 엘리베이터를 탄 것만으로도 매우 놀라 자빠지는 모습들 만 보여줬다.
24,관련 유 튜브 영상. 피씨 팩토리 2017년 현재 유일하게 달고 있는 광고 스폰서이다.
25,피 씨 팩토리의 사장은 스폰 초기에는 방송에 자주 찾아와 미션이나 별 풍선을 주는 등 굉장한 관심을 보였으나 슬슬 발걸음이 뜸해 지고 있다.
26,판매량이 저조한 탓인지 워낙 많은 업무에 치여서 그런지 알 수는 없지만 시청자들 대부분은 판매량이 저조해서 일 것이라고 김 레인을 극 딜 한 다. 그도 그럴 것이 덜렁 배 너만 달아 놓고 평소엔 별다른 홍보도 하지 않다가 갑자기 컴퓨터가 다운되거나 리그 오브 레 전드 클라이언트가 맛이 가면 그제서야 홍보를 한다.
27,""" 피씨 팩토리 좋아요"
28,"ㅡㅡ 라이 엇이 잘 못 만든 거 임!"" 하면서 "" 절대로 피씨는 문제가 아니다."
29,소프트웨어 문제다.
30,"""라고 하지만 시청자들은 "" 느그 팩"" 을 외치며 불신을 표출한다."
31,심지어 아프리카 BJ에 스폰을 주는 다른 피씨업체들의 이름을 들먹이며 김 레인을 당황하게 한다.
32,"동갑내기 여자 연예인방송에서 나이 얘기만 나오면 항상 빠지지 않고 나오는 "" 덕배 아이 유랑 동갑임 ㅋㅋ ""에서 시작된 궁금증. 과연 덕 배와 동갑인 연예인은 누가 있을까."
33,"아이 유, 에이 핑크 정은지, 시스타 다솜, 아리아나 그란 데, 걸 스데"
34,"이 민아, 티 아라 지연, 에이 핑크 윤보 미, AOA 혜 정, AOA 민아, 주니 엘, 백아 연, fx 루나, 전설의 오리. 대학고 2 때부터 재대로 공부를 하기 시작했고 대학을 가려고 했으나 일을 시작하고 일이 더 재밌어서 일을 했다고"
35,한다 김 레인의 기존 시청자들은 다시 한번 영상들을 되새김 할 수 있고 새로이 유입된 시청자들은 김 레인에 대해 좀 더 알아 갈 수 있어 기존 시청자와 유입 시청자의 갭을 줄일 수 있는 영상들 목록이다.
36,영상은 오래된 업 로드 순서대로 나열했다.
37,"실력은 피지 컬, 판단, 멘 탈 등 모든 것을 고려 했을 때 6 년째 자리 잡고 있는 티어인 실버가 적당하다."
38,"본인은 플레를 목표로 잡고 있지만 시청자들은 택도 없는 소 리라며 코웃음을 치기 일쑤. 방송을 의식해서 인지, 티어에 대한 열등감에서 나오는 자존심 때문인지 모르겠지만 방송을 떠나서도 정작 본인은 지금 현재 티어는 자기가 있을 곳이 아니라며 응당 올라갔어"
39,"야 할 티 어가 왜 안 오르는지 도저히 모르겠다는 마인드. 피지 컬, 판단, 멘 탈의 밸런스를 보면 멘 탈과 피지 컬 이 매우 떨어지는 판단력을 붙잡고 있는 상태이다."
40,"시즌 6에만 랭에서 123개의 챔피언을 사용하는 등 챔피언 폭은 넓으나, 딱히 주력이라고 부를 만한 픽은 베인 외에 없으며 그나마 그 베인 을 잡아도 라인 전에서 주로 지고 들어가는 경우가 많다."
41,캐릭터에 대한 이해도가 높은 것도 아닌데 랭에서 마구잡이로 돌리니 시청자로 하여금 암 걸리게 하는 장면을 자주 연출한다.
42,게임 밸런스에 큰 영향을 미치는 패치 노트를 일절 읽지 않거나 탑 나서 스를 선 픽 하는 등 게임에 대한 이해 나 라인 전에 대한 인식 또한 약한 편. 피지 컬 의외로 피지 컬 은 나쁘지 않은 편. 다만 시야가 매우 좁다.
43,숱한 챌린저를 포함한 고 랭 커들 과의 1대 1에서 어느 정도 비등한 경기를 펼친 것으로 보아 피지 컬 은 상당한 편. 상대해 본 사람이나 시청자들의 의견을 종합해 보면 대략 골드 상위 티 어나 플 레 하위권 정도의 피지 컬 을 가지고 있다고
44,평가한다.
45,하지만 본인은 플레티넘은 커녕 다이아 중위권 정도가 된다고 주장한다.
46,제대로 된 서포터를 갖추고 자신이 원 딜을 하면 골드 정도는 매우 우습다고
47,생각한다.
48,"주 챔프들은 본인의 성향도 그렇고 장점을 잘 살릴 수 있는 베인, 이즈 리얼, 카 밀, 신 드라, 오리 아나 등 피지 컬에 따라 차이가 심한 속칭 ' 손 타는 챔프 '를 주로 하는 편이다."
49,실제로 의외의 피지 컬 로 명장면을 연출하기도 하여 시청자들 로 하여금 감탄사를 내뱉게끔 한다.
50,"판단 게임 운영, 한 타, 추 노 등 어떠한 판단을 내릴 때 뇌를 쓰지 않는 듯한 판단이 대부분이다."
51,그래서 뇌사 상태에서 판단을 한다고 들 말한다.
52,이 뇌사 판단으로 인해 더 높게 올라갈 티어를 못 올리고 있다.
53,게임 운영 같은 경우는 비교적 양호한 편이다.
54,다년간의 리그 오브 레 전드 경험으로 꾸역 꾸역 쌓인 잡지 식들을 동원해 어느 정도 게임 운영에는 준수한 판단을 할 때가 많지만 간혹 가다 어처구니 없는 바론 판단을 내리는 경우가 있다.
55,이를 ' 기 바 오( 기적의 바론 오더)' 라고 칭하며 유독 바론에 관한 판단에만 약한 모습을 보인다.
56,"한 타의 경우는 암살자 챔프, 이동기가 있는 챔프를 잡고 라인 전에서 킬 을 어느 정도 주워 먹었다고"
57,생각하면 무조건 적으로 먼저 파고들고 본다.
58,보통의 탱커가 할 역할을 본인이 하고 장렬 히 산화한다. 이를 덕 시브 [3] 라고 칭한다.
59,본인은 매 드무 비각이 보인다며 이게 다 방송 때문이라지만 방송을 끄고 랭크게임을 돌릴 때도 방송과 전혀 다르지 않은 모습을 보여준다.
60,이 덕 시브 때문에 라인 전에서 매우 흥한 게임은 대부분 지고 라인 전에서 패배 하였다면 대부분 사렸다가 후반을 도모하여 이기는 경우가 많다.
61,멘 탈 애매한 멘 탈을 가지고 있다.
62,모든 팀원의 시비에 반응하고 쉽게 욕설을 내뱉지만 게임 포기는 잘 하지 않는다.
63,[4] 서렌을 치는 모습을 거의 본적이 없다.
64,넥서스의 체력이 1 퍼센트가 남기 전까진 절대 서렌에 동의하지 않는다.
65,가끔 팀 운이 정말 극악이 여서 멘 탈이 붕괴되면 서 렌을 치고 그 게임을 마지막으로 방송을 종료하는 모습을 보인다.
66,특히나 상대팀보다는 자신의 팀의 실력과 행동에 따라 욕설을 많이 하는 편인데. 그 모습이 마치 모짜르트가 피아노를 치는 것 처럼 화려 하다고 하여 덕 짜 르 트라고 명명하고 실제로 게임 중에 욕설 필터링을 피하기 위한 엔 터와 욕설의 향연을 본 시청자들은 ' 덕 짜 르 트다!
67,' 라면서 매우 좋아한다.
68,시청자가 방송에서 아는 척만 해도 저격이라며 욕을 날리는 극 악의 멘 탈의 소유자다.
69,이제는 롤과 더불어 김 레인의 주력 게임이 되어 버린 배 틀 그라운드. 아 직도 롤을 즐기는 유저가 많고 학생 시청자가 많은 탓 인지 롤을 진행할 때보다 시청자 수가 다소 떨어지긴 한다.
70,사실 핑계고 6년 간 매 시즌 천판 이상의 게임을 소화하면서 겨우 골드를 달 정도의 게임 센스면 이제 막 시작한 배 틀 그라운드를 어떻게 플레이 할지는 안 봐도 뻔하다.
71,일단 배 틀 그라운드를 시작하면 모든 소통은 차단된다.
72,시청자들의 채팅은 절대로 볼 여유도 없을 뿐더러 읽을 의지조차 없다.
73,"심지어 귀에다 때려 박아 주는 전자 계집으로 이것저것 알려주면 "" 오 키 알았어"
74,""" 라며 대답은 건성으로 하긴 하는데 알려주는 대로 플레이하는 경우는 단 한 차례도 없었다."
75,이럴 때마다 시청자들은 김 레인의 신체에 어떻게 든 해를 가하고 싶어 하지만 그럴 수 없는 시청자들은 그저 욕설과 답답함을 채팅을 통해 드러내기밖에 할 수가 없다.
76,그래서 배 틀 그라운드를 진행할 때는 전자 계집의 단가를 10개에서 3개로 낮추긴 하지만 안 듣는 건 똑같다.100
77,"판 이상 배 틀 그라운드를 진행했지만 아직도 AR, SR, SMG를 구분도 할 줄 모르며 어떤 파츠를 어디다"
78,껴야 하는지도 모르는 다. 리그 오브 레 전 드의 룬이나 특성을 그냥 읽지도 않고 플레이하는 것과 매우 유사하다.
79,처음 배 틀 그라운드를 시작할 때 배틀 그라운드 상위권 BJ 인 하얀 눈길에게 지도를 받을 때 하얀 눈길이 SR 총기에 즐겨 쓰던
80,"8 배율 스코프를 보면 주워 달라고 한 적이 있는데 이때 또 무슨 똥고집 회로가 발동했는지 ""8 배율 스코프 = 개꿀 템"" 이라는 인식이 또 그놈의 뇌에 박혀 버렸다."
81,본인이 어떤 총을 잘 쓰느냐
82,는 중요 하지 않다.
83,그냥 이것저것 다 주워 담을 수 있는 3 레벨 가방과 8 배율 스코프를 보면 환장한다.
84,그렇게 얻은 3 레벨 가방에 담는 건 본인이 소유한 총기와 전혀 상관없는 파츠들을 모아 모아 3 레벨 가방을 꽉 채운다.
85,"시청자들이 도대체 그런 템을 왜 줍냐고 물어보면 "" 그래도 나 죽인 애가 먹을 건 많아야지"
86,""" 라고 하며 본인은 그냥 컨셉인듯이 말하지만 그 가방에서 누가 집어 갈 아이템은 단 한 개도 없어 보인다."
87,샷 발은 어느 정도 받쳐 주는 것 같다.
88,단 상대가 10 미터 안에 있어야 한다.
89,초근 접전은 꽤 준수한 실력을 보여주지만 조금이라도 상대가 멀리 있으면 여지없이 죽어 버린다.
90,일단 상대를 찾지를 못한다.
91,"보통 이어폰을 쓰면 앞, 뒤는 그렇다 쳐도 좌, 우는 구분할 줄 알아야 하는데 그냥 "" 으 디야! 으디야!"" 하다가 죽어 버리기 일쑤다."
92,또 한 상대를 찾는다 해도 본인의 몸을 은폐나 엄폐시킬 의지는 전혀 없이 그냥 넓게 펼쳐져 있는 평야 한복판에서 상대를 찾는다.
93,그러는 사이 상대는 손쉽게 김 레인을 죽여 버린다.
94,롤이나 배 그나 본인 캐릭터가 죽는 건 1도 신경 쓰지 않고 상대만 죽이려 든다.
95,레이팅은 1000 초반대로써 상위 99.27 퍼센트를 찍어 그랜드 브론즈라는 불명예를 당했다.
96,하지만 본인은 어찌 됐건 그랜드가 붙으면 좋은 거 아니냐며 매우 신나 했고 본인은 굉장히 잘한다는 생각을 버리질 않는다.
97,듀오를 진행했던 열혈 팬이나 친형 영준 이의 오더를 듣고 적이 어딨는 지를 가르쳐 주면 그나마 높은 등수를 기록했지만 그게 아니라면 평균 등수 60등을 맴돈다.
98,방송의 분위기는 대체로 시끌벅적 한 편. 500명이 볼 때나 3천명이 볼 때나 채팅 속도의 차이가 크지 않다.
99,"일부 채팅에 많이 참여하는 시청자들이 분위기를 이끌어 가고 대다수에 해당하는 시청자는 외모 칭찬, 외모 비하, 실력 비하의 채팅을 친다."
100,외모가 예쁜 편이라 얼빠들이 상당히 많다.
101,"그럼에도 방송의 분위기를 표현하는 단어들은 대체로 상 남자, 형, 걸걸, 인성, 욕설과 같은 남성미 넘치는 단어들 뿐이다."
102,"본인 자체도 오빠들과 어린 시절을 보냈고 "" 형이라고 해봐 형! 형이라고 하면 이거 줄게"" 와 같이 남성성을 강요 당하는 어린 시절을 보냈기 때문에 여성으로써의 칭찬을 매우 부끄러워 하고 오글거려 한다."
103,심지어는 그냥 여성스러운 옷과 여성스러운 헤어스타일을 했다고
104,' 여 장' 이라는 소리까지 들었다.
105,김 레인의 방송에는 두 가지 세력이 존재한다.
106,간신 그리고 충신. 김 레인의 외모를 칭찬하고 힘든 상황일 때 격려를 해 주는 멘트를 날리는 시청자는 간신으로 분류한다.
107,충신은 그 반대로 김 레인의 외모를 칭찬하는 간신에 굉장한 불쾌감을 드러내고 강 퇴를 부추긴다.
108,또 한 김 레인이 힘들거나 멘 탈이 약해 지면 매우 신나하고 즐거워한다.
109,방송은 대체로 먹 방 - 게임 - 토크 순으로 이어지는데 먹 방과 토크에는 소수의 시청자만이 존재한다.
110,그들을 진성 덕 빡이라 칭하며 대부분 방송 시작부터 끝까지 함께 한다.
111,그리고 덕 배도 시청자도 가장 행복해 하는 시간이 먹 방과 토크 시간이다.
112,악성 시청자들이 없는 순수한 덕빡이들만의 시간이기 때문에 매우 평화롭다.
113,하지만 게임을 시작하게 되면 아프리카에 상주하는 하이에나들이 몰려든다.
114,그들은 욕설은 기본적으로 탑재하고 성 드립과 패 드립까지 시전하는 악성 시청자들도 있다.
115,보통 게임을 할 때 김 레인은 그들과 자주 충돌한다.
116,"템 트리, 스킬 트리 등 자신의 요구대로 타지 않으면 바로 욕설을 시전한다."
117,"이쪽 편을 들면 저쪽에서 욕, 저쪽 편을 들면 이쪽에서 욕을 하기 때문에 어느 장단에 맞춰야 할지 몰라 멘 탈이 많이 무너지곤 한다."
118,머리가 상당히 멍청하고 매우 고집이 세서 시청자와의 충돌이 굉장히 잦다.
119,답 정 너 기질이 굉장히 심한데 어떤 질문을 시청자들에게 하면 시청자들은 대부분 의견이 일치해서 이런 저런 조언을 해 주는데 싹 다 무시하고 그냥 자기 생각대로 한다.
120,"그럴 때면 시청자들은 "" 도대체 왜 물어 봄?"", "" 답 정해 놓고 물어보지 마"" 와 같은 말을 하며 분노를 표출하곤 한다."
121,"그래서 요즘에 어떤 질문을 하면 시청자들은 "" 어차피 니 맘대로 할거잖아."" 라며 아예 대답조차 하지 않는다."
122,여자 비제 이의 방송답지 않게 팬들 모두가 비제이의 연애를 원한다.
123,"집에만 박혀 있는 집 순 이에 연락하는 것도 싫어하고, 새로운 만남을 두려워하는 등 연애에서 불필요한 조건들을 모두 갖추고 있으면서 남자를 매우 갈구하기 때문에 시청자들 대부분이 제발 연애 좀 하라는 분위기. 본인도 감정이 메말라 가는 것을 깨닫고 소개팅 방송도 출연하고 잘생긴 ' 타' BJ에게 집적거려도 보고 있다."
124,하지만 성과는 좋지 않다.
125,"별 풍선 리액션은 대체로 약하다는 평. 방송 초에는 어떠한 별 풍선을 받아도 엄지만 내밀며 "" 최고에요~!"" 라는 리액션이 다였지만 그래도 요즘엔 별 풍선의 갯수에 따라 다양한 리액션을 보유하고 있다."
126,본인도 어떤 새로운 리액션을 할 지 어느 정도 생각하는 모양. 최근 열혈 팬의 회장이 천개를 쏘며 이런 리액션 저런 리액션을 요구 하는 통에 기하급수적으로 늘고 있다.
127,"심지어는 앞 구르기, 뒤 구르기, 옆 구르기 까지 선보였으며 가 렌 춤, 볼 베 춤, 응가 춤, 짜라 빠빠( 춤) 등 온갖 해괴 망측한 춤은 모두 소화 해냈다."
128,"그 중에서도 혜자로 인정받는 몇 리액션이 있는데 99개, 50개, 109개의 리액션이다."
129,99는 비둘기가 우는 소리를 나타낸 숫자인데 99 별 풍선이 터지면 손으로 부리모양을 하고 구구거리다가 파닥거리며 구구 구구 구 구구 구를 반복한다.
130,"50개 리액션은 "" 아이고 XXX 님 너에게로 50! 감사합니다!"
131,""" 하며 하트를 마구 난 사한다."
132,"사실 500개, 1000개, 3000개가 터져도 99개와 50을 못 따라간다는 의견이 다수다."
133,추가 33 또는 333개를 받으면 3이 가리키는 입술에서 따와 뽀뽀 개로 일컫으며 캠 화면 가까이 입술을 들 이대 시청자들에게 상당한 불쾌감을 선사한다 방송 상에서 시청한 지 얼마 되지 않은 시청자들이 많이 궁금해 하는 질문들을 서술한다.
134,장비 키보드는 광고 후원 사인 피 씨 팩토리의 사장이 방송에 찾아와 미션을 걸어 주고 성공할 시에 기계식 키보드를 선물 한다고 했는데 엄청난 혜 자 미션으로 인해 손쉽게 승리를 쟁취하고 얻어낸 키보드이다.
135,모델은 제닉스 사의 스톰체이서. 마우스는 현재 단종된 모델인 로지텍 사의 G1 모델을 사용 중이다.
136,"담배 안 피 움 술 못 마심 연애 금 똥 왁왁 과 우 결 컨텐츠에서 극악인 모습을 보여주다가 상 남자답게 3만명+@ 시청자 앞에서 고백 ㅇ ㄱㄴ ㄲ얘 어디 감? 똥 싸러 감"" 저 그냥 지금이라도 멸망 전 빠져야 될 것 같아요..."
137,"""2015 년 멸망 전 시즌 2 로이 조 팀의 서포터로 참가하였다."
138,평소 서포터를 잘 하지 않음에도 불구하고 꼬꼬 갓과 호흡이 좋았다는 평들이 많았고 높은 티어들 과의 경기에서 잘 버텼다.
139,시야 석을 거의 써 본적이 없는 김 레인은 멸망 전에서도 시야 확보가 약하다는 평가가 주를 이루었다.
140,그냥 물 흐르듯 끝났으면 좋았을 멸망 전에서 제대로 멸망하게 된 사건이 발생한다.
141,바야흐로 2015년 B 조 1 경기 2 세트에서 김 레인이 속한 로이 조의 팀에서 정글로 어떤 픽 을 할지 갑론을박이 펼쳐지고 있었다.
142,그대로 시간을 허비하고 몇 초 남지 않은 상황에서 김 레인에게 앨리스 픽 을 주문 했으나 너무 시간이 촉박해 랜덤 픽이 되었는데 질 리 언이 골라 져 버리고 만다.
143,"그 당시 탑 라이너였던 린브는 "" 제가 탑 질 리 언 하죠"
144,"뭐"" 라고 대인 배 다운 모습을 보여 어느 정도 안심이 되는 듯 했으나 "" 한 번도 안 해보긴 했는데 몇 번 봤어요"
145,""" 라며 멸망을 암시하였다."
146,결과는 트할의 다리 우스에게 신명 나게 찢어 발겨 지고 최 약체로 평가 받던 홀 스팀이 우승 후보인 로이 조 팀을 꺾으며 당시 모든 비난의 화살은 김 레인에게 돌아가게 되었다.
147,홀 스팀은 승리의 기쁨으로 치킨 기프티콘을 쏘며 자축을 하고 있던 반면 김 레인의 방송에는 4천명 보고 있던 방송에 1만명이 찾아오는 기염을 토해 냈다.
148,"엄청난 욕설로 인해 김 레인은 즉시 채팅 창을 얼렸고 "" 채팅 창 못 녹이겠다."
149,욕을 하러 온 15000명을 감당할 수 없을 것 같다.
150,""" 라며 두려움에 떨었다."
151,"하지만 그 와중에 어떠한 충신 시청자는 "" 이럴 때 불타는 텐 미 닛 (10 분 동안 추천을 하지 않아도 시청자 수 만큼 자동으로 추천이 올라가는 아이템) ㄱ ㄱ ㄱ"" 라는 의견을 내고 그 험악한 분위기 속에 진짜로 불타는 텐미닛을 사용해 버렸다."
152,그로 인해 추천도 땡기고 욕도 땡기는 1 타 쌍 피를 시전하였다.
153,그렇게 계속 되는 욕설과 ' 질레인' 등 의 도배로 인해 김 레인은 멘 탈이 터져 나가고 있었다.
154,그 때 원 딜 이였던 꼬꼬 갓이 직접 질 리 언을 플레이한 린브와 함께 김 레인에게 스카이프를 걸어 멘 탈을 치유 해 주려고 하였다.
155,"스카이 프 연결 후 김 레인은 ""15000 명에게 공격당하고 있어요."
156,15000명이 욕을 하러 왔어요
157,""" 라며 두려움에 떨고 있었고 꼬꼬 갓은 또 나름 케어 해 준답시고 "" 야 사실 미드 탓이지!"
158,""" 라며 농담조로 얘기했으나 당시 미 드는 로이 조였고 로빡이들이 대거 몰려와 더욱더 열 찬 욕설의 향연이 펼쳐지게 되었다."
159,"이후 김 레인은 멘 탈이 무너져 "" 저 그냥 지금이라도 멸망 전 빠져야 될 거 같아요"
160,""" 라고 말했다."
161,"당시 팀장이였던 로이 조는 솔 랭을 돌리며 김 레인을 케어해 주라는 시청자들의 요구에 "" 내가 왜 다른 BJ 까지 챙겨야 되냐"
162,"알아서 하는 거지"" 라며 나 몰라 라 했고 결국 김 레 인의 멘 탈 케어는 꼬꼬 갓과 린브가 해 주었으며 당시 팀 분위기는 꼬꼬 갓이 끌어 올려 좋은 결과를 낳았다."
163,현재 김 레인은 지금도 그 인연으로 꼬꼬 갓과 가깝게 지내고 있다.
164,악몽 같은 질 리 언 픽 이후 경기에서 김 레인은 장난으로 질 리 언을 픽에 올려놓으며 모든 팀원을 불안하게 만들었다.
165,여담으로 당시 멸망 전에는 우연찮게도 3 빨간 체크 남방이 등장하였다.
166,사진 : 2019년 멸망 전 시즌 1에서 소나 시대 6기 원 딜 로 참가. 스크림 하던 와중에 미드로 포 변하여 스크림에서 좋은 모습을 보여줬다.
167,특히 갈리오
168,( 덕 리 오) 는 마 챌 카드와도 밀리지 않는 모습을 보여줘서 상대팀으로는 강력한 밴카드로 급부상했다.
169,이 후 예선에서 좋은 모습을 보여주다 본선 밴 픽 에서 좁은 챔프 폭이 문제가 되어 조금 아쉬운 플레이로 2승 5패 7위로 마무리했다.
170,그래도 무려 4년 여 만에 나올 수 있었던 계기는 유 소나와 멸망 전 참가하기 위해 서였고 덕분에 동경하던 해물 파전과 함께 팀이 되어 좋았다고
171,한다.
172,차후에 있을 멸망 전도 긍정적으로 생각해 보겠다고
173,했다.
174,""" 암인 마 드림!!!! 빼액!!!!!!!!!!!!"" 열혈 팬과 별 풍선 미션을 자주하는 시청자의 제안으로 시작된 미션. 미션내용은 실버 4 티어에서 실버 2 티어까지 7일 만에 승급하기. 성공 시 별 풍선 만개( 현금 약 백만원 가량), 실패 시 버스 킹. 일주일의 시간이 주어졌으나 조카 돌잔치에 소요한 시간을 제외 하면 약 6일 12시간 정도 된다."
175,시작은 실버 4 티어 30 포인트. 1 티어 70 포인트 올리는 게 뭐가 어렵다고
176,일주일이나 주나 싶지만 미션 시작 당시 mmr이 브론즈 2 티어 적정 수준인 900대의 mmr을 자랑하였기 때문에 이겨도 큰 포인트를 획득하지 못하였다.
177,"게다가 김 레인 본인의 특성 상 한 챔프를 여러 번 하는 것은 매우 따분한 일이였고 당시 모스 트였던 렝 가, 베인 만 해도 모자랄 판에 평 캔도 안하는 반쪽 짜 리 리 븐 이나 뒤를 볼 줄 모르는 전진 야스오 등을 하며 스스로 미션을 힘들게 만들었다."
178,이 미션 때 달성한 점수는 실버 4 티어 32점. 일주일을 방종도 안하며 개고 생해서 얻은 포인트가 고작 2 포인트. 심지어 실버 5로 강등까지 했다가 다시 올라오기를 반복했다.
179,약 백만원에 해당하는 별 풍선도 못 받고 버스 킹을 하게 된 김 레인은 이미 체념했던 것인지 아니면 일주일 동안 받은 별 풍선이 많아서 인지 그다지 대수롭게 생각하지 않는 듯한 표정과 말투였다.
180,이렇게 미션 실패로 시작된 버스 킹은 10월 3일 개천절 한남 대교 남단 다리 밑에서 3시에 시작했다.
181,시간을 갑자기 당겨서 미션을 건 당사자는 버스 킹에 참석도 못했다.
182,그 날 버스 킹을 보러 온 시청자들은 대략 30명 가량 되어 보였다.
183,버스 킹 전 날 부를 노래를 이 곡 저곡 열심히 준비해 갔지만 장비상 문제로 몇 개 부르지도 못하고 흐지부지 끝나
184,버렸다.
185,"부른 노래는 아이 유의 금요일에 만 나요, 아웃사이더의 외톨이, 정은 지의 하늘 바라기 등 이 있다. 이 날 김 레인의 지옥과도 같은 귀 갱이 끝난 뒤에 버스 킹 직관을 온 시청들의 장기 자랑이 시작되었다."
