,sentences
47,예를 들어 스킬이 빗나갔을 때나 스킬을 적중시키지 못했을 때에 철권 유저들이 자주 쓰는 ' 헛쳤다' 같은 단어를 사용한다.
48,마찬가지로 오른 장인으로 [29] 유 명한 유 튜 버인 개리 형과 듀오를 하기도 했다.
49,우연찮게 탑에서 상대로 만난 적도 있었다.
50,오른 을 복날 개 패듯 패고 도발로 오른 동상을 부수며 나름 선전했지만 팀 차이로 아쉽게 패배. 그리고 몇 달 뒤 리 벤지 매치가 성사됐지만 또다시 팀 차이로 패배하고 말았다.
51,"그리고 나 무정령 오른 이 출시되자 개리 형은 "" 이게 스킨이다, 동생 아"" 라며 나무 정 령 오른 스킨을 보냈다."
52,"합성물 유 튜버 Wall Su를 비롯한 합성물과, 쁘르로세를 비롯한 각종 채널을 즐겨 본다."
53,[30] 본인이 유 튜브 망령이라 온갖 채널을 즐겨 본다고. 트위치 생 방 당시에 자신이 즐겨 보는 순 당무에게 호스팅을 하기도 하고 반대로 상대방 생 방에 출몰해서 거액의 미션을 걸기도 한다.
54,영상에 주로 사용되는 BGM은 냥 코 대전쟁 곡으로 실제로 본인이 즐겨 한다고 밝히기도 하였다.
55,"#, ## 그래서 냥 코에 대해서도 공략 영상을 요청한 만당들이 많았으나 볼 리 베어 영상 올리기도 벅차서 그럴 일은 힘들어 보일 듯. 군대를 곧 간다고 한다."
56,"[31] 동방에서 최 애 캐는 지금까지 10 년째 레이 무라고. 볼 리 베어를 시작하게 된 계기가 굉장히 특이한 데, 평소 즐겨 보던 쁘르로세의 영상에서 포식자 AP 볼 베를 보고 따라하다 가능성을 느끼고 독자적으로 연구하기 시작해 장인이 되었다고"
57,한다.
58,[32] 그 전에는 나서 스나 우 디 르를 즐겨 했다고
59,한다.
60,실버 버튼을 깠다 이야
61,진 격의 거인을 즐겨 보는 듯 하다. [33] 영상 대부분에 편집이 들어간다.
62,심지어는 풀 영상 마저도 자막을 넣으며 일부 불필요한 장면은 배 속하거나 잘라 버리는 등 풀 영상임에도 편집에 힘을 쓰는 모습을 보인다.
63,국내의 유명 요 시미 츠 유저 중 한 명이다.
64,"친구와 자주 갔던 근처 오락실에서 철권 태그 토너먼트 2로 처음 철권을 접해 태그 2는 쌍 곰, 7은 기가스나 폴 피닉스를 다루다 요시미츠를 시작했다고"
65,한다.
66,"[4] 아빠 킹의 야식 크래 쉬 등지에서 얼굴을 비치며 유명세를 타 현재는 요 시미 츠 유저를 뜻하는 ""만 당"" 하면 가장 먼저 떠오르는 유저 중 하나가 되었고, 다른 요 시미 츠 장인 프로 게이 머인 아이 뮤지션과도 카카오톡으로 철권 얘기를 주고받고 서로 사제관계라고 할 정도로 막역한 사이라고 한다."
67,"직접 붙어 본 아빠 킹은 ㅇ y ㅇ의 요시미츠를 저세상 요시미츠라고 부르며, 저렇게 검색하면 대부분 ㅇ y ㅇ의 영상이다."
68,심지어 아빠 킹에게 요시미츠에 대해 강의까지 직접 자세하게 해 주었다.
69,"요 시미 츠 마이너 갤러리의 초기 매니저였으며, 요 시미 츠 관련 팁을 하루에 한 번 씩 꾸준히 올렸는데 이게 그냥 글로만 쓰는 단순한 팁이 아니고 움 짤 이 반드시 동반될 정도로 고 퀄이다."
70,내용은 짧긴 하지만. 심지어 본인 피 셜 수능 날에도 이거 올리고 수능 치러 갔다고
71,한다.
72,"유 튜브 구독자가 늘어나자 매니저를 다른 유저에게 맡겼다가, 2020년 12월 19일 해당 유저 와의 요마 갤 주 딱 폭탄 돌리기 10 선에서 패배, 다시 매니저를 넘겨받았다."
73,요 시미 츠 특성상 운용 난이도가 높고 특유의 특이한 자세 및 기술 덕분에 소수의 유저들 만이 사용하는 캐릭터 이지만 ㅇ y ㅇ는 이 요 시미 츠 플레이 스타일을 대전 영상과 함께 상황에 맞는 콤보와 운영 법들을 잘 해설해 준다.
74,"자주 올라오는 컨텐츠로는 자신의 플레이 해석, 요 시미 츠 유저 피드백, 요 시미 츠 강좌나 패치 내역 등이 있다."
75,"그만큼 요시미츠에 대한 의지가 강하며, 다른 유명 유저 못지않은 요시 사랑을 보여준다."
76,"본격적으로 롤 유튜버의 길을 걷기 시작한 2019년부터 업 로드 빈도 수가 많이 줄었으며, 볼 리 베어 리메이크가 있었던"
77,2020년에는 사실상 롤 컨텐츠만 지속적으로 업 로드 되었다.
78,"본인이 밝힌 바에 의하면 아주 가끔 요시미츠를 하려고 키긴 키지만 [5], 곧 새로 추가될 시즌 4는 물론이고 더 이상 철권이라는 게임에 관심이 없으며, 볼 리 베어 컨텐츠도 못 올리고 있는 상황에 철권 영상을 만들 시간은 없다고 말했다."
79,# 하지만 2021년 프리 시즌에서는 볼 리 베어로 만들 수 있는 컨텐츠에 한계가 왔다고
80,언급하면서 철권을 다시 업 로드하기 시작했다.
81,자! 만 바! 프로필만 봐도 알 수 있듯 볼 리 베어를 주로 사용한다.
82,"실력은 마스터까지 갈 정도로 상당한 편. 요시미츠와 마찬가지로 리메이크 전 볼 리 베어 역시 주류 챔피언이라고 보기는 어려운데, 자신이 직접 연구한 콤보나 템 트리, 룬, 운영과 같은 플레이 노하우를 자세히 설명하며 볼 리 베어 와 만날 일이 많은 각 챔피언들의 상대 법 영상들 또한 차례차례 업 로드하고 있다."
83,"비주류 챔피언인 볼 리 베 어에 대한 리메이크를 라 이엇 게임즈에서도 직접 예고한 상태였지만, 이에 아하 ㅇ y ㅇ가 볼 리 베어 집 공 거 드라 빌드를 유행시키고 얼마 지나지 않아 OP.GG에서 볼 베 통계가 순간이동을 채용하는 여진 태 불망 빌드에서 점화를 채용하는 집 공 거 드라 빌 드로 바뀌었다."
84,최근 바 미의 불씨 및 관련 상위 템 상향으로 착취 태 불망 볼 리 베어를 연구하고 영상으로 만들어 올리자 집 공 거 드라 빌드 다음으로 착취 태 불망 빌 드가 통계에 잡히기 시작했다.
85,게다가 리메이크 이후에는 얼건 블 클 마 최 볼 베를 연구하고 영상을 올렸더니 선 총검 볼 베 [6 ]를 이기고 픽률이 상승했다!
86,"챔피언 상대 법의 경우 1:1 모의 라인 전부터 실제 랭겜에 이르기까지 영상을 통해 다양한 상황을 하나하나 짚어 주는 것이 큰 장점이지만, 애초에 볼 리 베어 유저가 많지 않고 아이템이나 룬 등에 따라 생기는 변수를 영상으로 대부분 숙지하게 되어 정작 볼 리 베어 유저들보다는 상대 챔피언 유저들이 상대 법을 배워가는 경우도 종종 발생한다."
87,어찌 됐건 직접 템 트리를 연구하고 콤보를 작성한 만큼 어쩌면 거의 접은 것이나 마찬가지 라 던 요 시미 츠 이상으로 열심히 하는 캐릭터이다.
88,볼 리 베어 영상만 주 구장 창 올리는 만큼 볼 리 베어 원 챔 장인으로서의 숙련도와 챔프 이해도가 어마어마하다.
89,"모든 탑 챔프 상대별 콤 보, 룬, 템 트리는 기본이고 그 단순한 챔피언이었던 볼 리 베 어에 대한 TMI를 100가지 이상 말할 수 있을 정도다."
90,"심지어 리 워크 되기 전에 공개된 프리뷰 영상만 보고도 모든 스킬의 상세 특징을 전부 예측했는데, 일부 자잘한 사항을 제외한 예측이 전부 적중하면서 한마디로 곰 그 자체의 인물이 되었다."
91,"해 설 영상의 독특한 특징으로는 볼 리 베어라는 챔피언 자체가 상대를 잡을 때에도 어느 정도 피해를 가해 놓고 그 다음에, 두 번에 걸쳐 잡아야 하고 반대로 볼 리 베어 역시 체력 재생으로 어느 정도의 피해는 상쇄하는 편이다 보니 "" 유의미한 피해"" 를 주고 받는 것에 대한 표현을 굉장히 많이 사용한다."
92,이미 팬들 사이에서는 어느 정도 밈으로 자리잡아 리메이크 후 체력 재생과 큰 연관성이 없어 져 영상에서 자주 등장하지 않게 되어도 팬들은 지속적으로 사용하는 중이다.
93,리메이크 직전까지 볼 리 베어를 플레이 함과 동시에 트레일러를 분석하여 계수나 성능 등 어떻게 될 것인지를 거의 완벽하게 예측하여 진짜 볼 베 유저의 저력을 보여주었다!
94,리메이크 이후 채널 아트도 전반적으로 수정하고 룬이나 템 트리를 연구하는 등 여러 가지에 몰두해 있지만 문제는 리메이크 볼 리 베어의 성능이 그닥이라는 것. 그나마 들려오는 핫 픽 스 소
95,식에 기뻐하기도 했다.
96,이후 라이 엇의 볼 리 베어 패치 노트에 본인이 자주 쓰는 말투인 ' 유의미한' 과 ' 만 바!' 가 사용되면서 라이 엇이 인정한 볼 리 베어 유저가 되었다.
97,""" 곰 산당"" 이라는 클럽을 운영하고 있다."
98,가입 조건은 볼 리 베어로 일정 판수를 채워야 해 꽤 빡빡한 편. 현재는 받고 있지 않다.
99,"""만 당"" 이라는 클럽도 운영하고 있으나 이 쪽은 가입 조건이 요시미 츠 유저 여야 해서 어떻게 보면 더욱 까다롭다."
100,리메이크 이후 여러 번의 너 프로 5 티어에 처박혀 있던
101,볼 베를 룬/ 템 트리 연구만으로 2 티어까지 끌어올렸다.
102,다만 본인은 리메이크 전 볼 리 베어를 더 좋아한다고 한다.
103,지금 볼 베는 옛날 볼 베 만큼의 매력을 느낄 수는 없다고.
104,[7] 그런데 그런 거 치고 매우 영상의 퀄리티가 높다.
105,"[8] 볼 리 베어 추천 템 트리를 자주 올리는데, 본인이 직접 랭크 게임에서 여러 번 사용해 보고 상대에 따라 연구하며 완성 해낸 템 트리이다."
106,"보통 수십 판의 랭크 게임을 통해 직접 연구하고 업 로드하기 때문에 활용도가 높은 편이며, 그가 템 트리를 올릴 때마다 커뮤니티의 볼 리 베어 추천 템 트리 순위가 뒤집히는 등 ㅇ y ㅇ가 제시하는 템 트리는 영향력이 큰 편이다."
107,대체로 안정적이고 약한 구 반이 덜한 템 트리를 개발한다.
108,"[9] 얼건 블 클 마 최 템 트리: 얼어붙은 건 틀 릿, 칠흑의 양날 도끼, 마법사의 최후 순서대로 올리는 템 트리."
109,"[10] 장점은 쿨 감도 40% 나 얻을 수 있으며 체력, 방어력, 마법 저항력을 모두 골고루 챙길 수 있고 슬로우+ 이속 증가로 추격에도 크게 도움을 주는 이론 상 만능이라는 것. 그러나 볼 베에게 중요한 쿨 감을 점화 석+ 광휘의 검+ 빙하의 장막을 올리면 30% 나 얻을 수 있지만 40%까지 가려면 얼 건과 블 클 의 완성, 즉 2950원이나 모아야 하기 때문에 이 시간 동안 성장이 멈춰 버리고, 3 코어 까지는 마법 저항력도 얻기 힘들기 때문에, 새로운 템 트리를 제시했다."
110,"얼건 비사지(+ 스테 락) 템 트리: 얼어붙은 건 틀 릿, 정령의 형상을 올리는 템 트리 [11]. 우선 이 두 개의 템만으로는 쿨 감을 30%밖에 얻지 못하기 때문에 쿨 타임 감소 능력치 파편과 영감의 우주적 통찰력 [12] 룬을 채용해 준다."
111,장점은 룬으로 인해 쿨 감 40%를 아주 이른 타이밍에 달성할 수 있고 얼 건과 비사 지의 탱킹력으로 한 타에서도 적을 끈질기게 물고 늘어질 수 있는 데 다가 딜 링 능력도 이전 템 트리와 크게 차이가 안 나고 힘을 쓰기 편해 졌다는 것. 실제로 이 템 트리가 제시되자 op.gg 기준 볼 리 베어의 아이템 트리 절반이 얼건 비사지로 도배되고 탑 볼 리 베어의 티 어가 4 티어- >2 티 어로 급상승하는 성과를 이뤘다.
112,10.22 패치 기준 1 티어다.
113,"프리 시즌 초기의 템 트리: 여전히 서리 불꽃 건 틀 릿, 비사지를 올리지만 [13] 예전과 달리 AP 위주의 템 트리이다."
114,"3 코어 이후로는 존 야, 우주의 추진력, 스테 락, 화학공학 부패기, [14] 밴 시 등을 올리며 죽 무나 가고 일 등도 상황에 따라 고려 해볼 만하다."
115,"초반 쿨 감에 치중되어 쿨 감을 다 모은 후로 부터는 서서히 힘이 빠지는 이전과 달리 프리 시즌에는 빠른 쿨 감 수급보다 1, 2 코 어로 탱킹력을 챙기고 [15] 주문력+ 쿨 감이 달린 템으로 E의 보호막을 강화해 [16] 게임이 후반까지 가더라도 계속해서 성장할 수 있게 되는 것이 장점. 그러나 이 영상이 올라온 지 하루만에 볼 E의 주문력에 비례한 쿨 감이 사라져 쓸 수 없게 되었다."
116,한정판 템 트리
117,11 시즌 초기 템 트리: 스킬 가속이 상향 받은 발걸음 분쇄기를 적극적으로 1 코어로 기용하고 있다.
118,이후에는 칠흑의 양날 도끼와 우주의 추진력같이 스킬 가속 하위 템이 많은 스킬 가속 전설 템 위주로 올리면서 정체 없이 지속적인 성장력을 보여주는 것이 골자. 대신 물렁살의 단점이 크게 부각되기 때문에 스테락을 2~3 코어 내에 반드시 섞어야 한 타 단계에서 활약이 가능하다.
