,sentences
38,그리고 바운스 볼 말고 마인 크래프트 맵도 제작했다.
39,"Run And Run[60], 케이크 부수기 프로젝트 1, 대신 전의 비밀, 하늘 섬의 비밀 등이 있다."
40,자 세한 맵 관련 정보는 아래 맵 정보 문단 참고. 당시 케이크 부수기 프로젝트 시즌 1이라는 고 퀄리티 회로 탈출 맵을 제작한 적이 있다.
41,그 맵의 후속 작 시즌 2를 제작하고 있다고만 해 놓고 맵을 내놓지 않아서 팬들이 물어본 결과 시즌 2는 제작 중 맵 파일이 실종되었다고
42,한다.
43,그래도 예고편은 아직 존재한다.
44,참고로 이 당시에도 유 튜브에 올린 동영상들이 있는데 그때의 유 튜브는 그냥 동영상 보기 편하게 올리는 정도였고 블 로그 활동을 중심으로 하였던 시기이다.
45,바운스 볼 공략도 올렸었는데 쓸데없이 조 회수만 차지한다며 비공개 처리했다.
46,현재는 유 튜브의 영상을 그대로 옮겨 올리거나 잡담만 하는 용도로 사용된다.2019
47,년 6월 15일부터 트위치 방송을 시작하였다.
48,트위치 편집 본들은 마플의 잡다한 채널에 올린다.
49,영상 편집들은 모두 마플의 친형인 유 승이 편집한다.
50,편집할 때 영상 내에 작은 글씨로 ' 유 승 만세 '를 적어 놓을 때도 가끔 씩 있다.
51,"[117] 규칙게임 흐름에 관계없는 채팅 금지 지속적인 요청, 요구, 질문 금지방송과 관계없는 채팅, 이모 티 콘 금지 과한 주접 금지 [118] 유 튜브에 뭐 올라오나요 금지 채팅 좀 봐주세요"
52,"금지 게임 중 뭐 해 주세요 금지 시청자 수 언급 금지 채팅 창 중계금지( 예: ~~ 하지 말아 주세요, 채팅 규칙 복사 붙여 넣기 등등) 이 모 티 콘 연속사용 금지 타 스트 리머( 유 튜버) 언급은 최대한 자제해 주세요 욕설, 좀 그런 드립, 도배, 비방, 싸움, 저격, 친목 금지 - 싸우면 누가 잘했건 잘못했건 전부 강 퇴 훈수 이 빠득빠득 금지 스포 강 퇴 카운터: 마인 애플, 꾸몽과 함께 팀 샐러드의 멤버로, 블 로그 시절 바운스 볼 공략을 계기로 팬이 돼서 현재 같이 방송을 하고 있다."
53,샐러드에서 상추에 해당된다.
54,"꾸몽: 마인 애플, 카운터와 함께 팀 샐러드 멤버로, 7년 이상 알고 지낸 사이 [122] [123 ]라고 한다."
55,샐러드에서 브로콜리 역할을 한다.
56,그러나 생각보다 많은 시청자들이 불우렁쉥이 역할인 줄 안다.
57,"그 이유는 꾸몽을 상징하는 것이 불우렁쉥이이기 때문. 팀 샐 이 결성되기 전부터 꾸몽을 상징하는 아이템이였는데, 불우렁쉥이는 샐러드에 안 들어가므로 그나마 꾸몽과 비슷한 브로콜리를 넣은 듯하다."
58,물론 불우렁쉥이라
59,불리기 이전에도 브로콜리라
60,불린 적이 있긴 하다. 파크 모: 마플과 17년 지기 절 친이다.
61,운 터가 마플의 영상에 등장하기 전에 출연하던 고정 멤버였다.
62,파크 모가 없었다면 본인 유 튜브는 없었다고
63,할 정도. 한 때 군대와 유학 등의 사정으로 다른 멤버에 비해 자주 나오지는 못했으나 현재는 모두 끝난 상태라
64,마인 애플 및 다른 멤버의 방송에도 자주 나온다.
65,현재 트위치와 유 튜브를 운영 중이다.
66,각별: 각 별 본인이 먼저 연락해서 지금 까지도 친하게 지낸다.
67,"어떻게 보면 서로 교류하면서 서로의 채널을 지금의 각별, 마플로 만들었다고"
68,"할 수 있는데, 각별은 기존 앵무새들과 찍던 어린이용 영상에서 팀 샐러드와 영상을 찍으면서 연령층을 올려서 원하는 영상을 찍고, 마플은 인지도가 별로 없고 영상의 질도 약한 평범한 유 튜 버였는데 각별과 같이 활동하다 보니 영상의 질이 점점 높아 져서 [124] 구독자 수가 오르는데 도움을 꽤 받았다."
69,팬들 사이에선 개발자 조로 엮인다.
70,[125] 그런 능력을 살려 상술한 각 카시 전자 같은 컨텐츠를 하거나 마플을 역관광시키는 모습을 자주 보여주는 편. 공룡: 동갑내기 친구지만 친한 걸 넘어서 항상 서로를 못 물어뜯어서 안달 나는 모습을 보여준다.
71,"각별의 영향으로 친해진 것으로 보이며, 초반에는 마플의 채널에 나올 때 보통 각별과 함께 나왔으나 최근에는 각별보다 출연 빈도가 늘었다."
72,잠 뜰: 마플의 20만 구독자 기념 일해 라 마플에서 처음으로 등장하였다.
73,"[126] 놀이 터 서버에 잠 뜰 왔다 감, 괴도 잠 뜰 같은 건축물이 보이는 것으로 보아 놀이터 서버에 놀러오기도 하는 것 같다."
74,그러다 크리퍼 찾기 3에서 정식으로 출연하였다.
75,잠 뜰 본인이 원해서 끼워 준 것이라고 했다.
76,실제로 만나기도 하는 등 녹화를 하지 않을 때도 이야기를 주고 받는 듯.# 유성: 꾸몽의 남자친구이기 때문에 [127] 전역한 후 꾸몽 영상에 출연하며 자연스럽게 마플의 영상에도 출연하게 되었다.
77,이 아래 부터는 거의 출연하지 않는 게스트다.
78,수 현: 게스트로 몇 번 나왔다.
79,공갈: 마플이 공갈 채널에 게스트로 한 번 나온 적이 있다.
80,또 한 공갈에게 구독자 30만 축하 맵을 만들어 준적도 있다.
81,김 짱 돌: 마플이 김 짱 돌에게는 구독자 기념 축하맵도 두 번이나 만들어 주었다.
82,카운터 채널에도 나왔다.
83,또 한 김 짱 돌 채널에도 운 터와 마플이 나온 적이 있다.
84,소피: 4 인 건축 영상에서 마 플 채널에 게스트로 한 번 나온 적이 있다.
85,카운터 채널에서도 게스트로 나왔다.
86,소피의 입대 공지 영상에 잘 다녀 오라고 댓 글을 달 기도 하였다.
87,최케 빈: 최케 빈 채널에 게스트로 나온 적이 있다.
88,자신이 이름 불러 줬다고
89,좋아하는 보라색 분은 덤도 티: 옛 사장님 함께 하늘 섬의 비밀 합방을 진행했다.
90,이제는 유튜버로서의 삶을 살기 위해 스토리가 있는 탈출 맵은 만들 일이 없을 것이라고 말했다.
91,[128] 그나마 스토리가 없어서 맵 제작 과정을 녹화해서 영상으로 올릴 수 있는 맵 [129] 들은 만들 의향이 있다고.
92,대신 전의 비밀 영상 1~5 6~10 11~15 16~20 다운 하늘 섬의 비밀 영상 다운 하늘 섬의 비밀이 책으로 나왔으며 설명 마지막에 마인 애플님에게 허락을 받았다고
93,나온 걸 보아 저작권은 총괄을 한 마인 애플에게 있다.https
94,: //m .search .naver .com /search .naver ?where =m _book &sm =mtb _jum &query= %ED %95 %98 %EB %8A %98 %EC %84 %AC %EC %9D %98 + %EB %B9 %84 %EB %B0 %80SPEEEEEEED!!!! 영상( 노 말) 영상( 하드) 다운 똥 겜 메이커 [130] 이하는 문서가 없는 마인 애플의 자작 맵들. 여기에서 확인할 수 있다.
95,* 표시는 공개( 배포) 되지 않은 맵이다. 완성된 맵 A-M *Run and Run 예고편 영상마플이 언젠가는 배포할 예정이라 한다.
96,그렇게 묻혀 졌다 케이크 부수 기가 만들어 지기도 전에 마플이 만든 맵이라고 한다.
97,김 짱 돌님 구독자 1만명 기념 축 하맵 * 케이크 부수기 시즌 1 탈출 맵은 마플의 블 로그가 아닌 우리들의 마인 크래프트 공간 카페에 먼저 배포했었다.
98,"영상, 다운 마인 크래프트로 언더 테일! 샌 즈 전 영상, 다운 김 짱 돌님 구독자 10만명 기념 축 하맵 * 공갈님 구독자 30만명 기념 축 하맵 *Select Map Tester 블 로그 시절 마플이 탈출 맵을 플레이할 때 오류가 있거나 대충 성의 없게 만들어 진 맵이 많았다."
99,그래서 맵 테스터라는 사람들을 모집해 먼저 플레이한 후 이상이 없으면 마플과 맴 버들이 플레이했다.
100,그러나 어떤 맵 테스터 분이 사정이 생겨 활동을 할 수 없게 됨으로써 마플은 새 맵 테스터 분을 뽑아야 했다.
101,그래서 그 분을 뽑기 위해 시청자들에게 단편 퍼즐 탈출 맵을 하나 배포 후 클리어한 사진과 공략을 마플에게 메일로 보내면 그 분을 뽑기로 했다.
102,그렇게 이 맵이 만들어 지게 되었고 현재는 맵을 배포하고 있진 않지만 공략은 남겨 뒀다.
103,공략은 여기서 확인 해볼 수 있다.
104,카운터님 구독자 5천명 기념 축 하맵( 운 터 운 터 탈 출맵)( 삭제됨) 마 플 블 로그에는 기록되어 있지 않다.
105,한 시청자가 질문 카테고리가 활성화되어 있었을 적에 마플에게 문의했는데 컨텐츠용 맵으로 분류했다고
106,한다.
107,tnt 터뜨리기 다운로드( 우리들의 마인 크래프트 공간) 제작 중인 맵멜 리 공포· 퍼즐 탈출맵이다. 사실 이 맵은 하늘 섬의 비밀이 제작되고 있을 때부터 제작하기 시작했다.
108,하지만 버전이 바뀌면서 여러 명령어 오류가 생기고 맵 절반이 날라가 버려 마플의 멘 탈이 터졌다고
109,한다.
110,언젠가 다시 정신 차리고 만들 거라고 한다.
111,하지만 생방송 때 앞으로 탈 출맵 제작을 못하겠다고
112,언급하자 많은 시청자들은 멜 리도 제작을 중단한 것 아니냐고 추측한다.WWWWWBBBBB
113,퍼즐 탈출맵이다. 줄여서 WB라고 부른다.
114,마플의 블 로그에서 예고편을 볼 수 있다.
115,참고로 멜 리와 마찬가지로 2020년 기준 6년 전부터 만들고 있던 맵이다. 하늘 섬의 비밀이 배포된 이후 얼마 지나지 않아 제작 소식이 들려왔지만 그 이후로는 이야기가 없다.
116,멜 리와 마찬가지로 마플이 탈 출멥 제작을 못한다고 언급하자 WWWWWBBBBB도 제작이 아예 중단된 것 아니냐
117,는 추측이 있다.
118,제작이 중단된 맵마
119,인 비트 일종의 리듬 게 입 맵. 음악에 따라 나오는 블록들을 피하면서 오래 살아 남을 수록 점수가 오르는 게임이다.
120,"사용된 음악으로는 TheFatRat의 Time Lapse(1 단계, 난이도 8) 와 RetroVision의 Puzzle(2 단계, 난이도 5) 이 있다."
121,영상 제목으로 보아 총 7개의 음악을 사용해 맵을 만들 예정인 것 같다.
122,현재까지 는 7 개중 2개만 제작된 상황. 얼마 전 생 방에서 한 시청자가 ' 마인 비트는 쓰레기통으로 간 건 가요 '라고 물어보자 자신이 감당하기 엔 힘든 맵이라며 그렇다고
123,대답했다.
124,"[131] 컨텐츠 월드 눈치보며 야생하기에서 끝이 났고, 개인 컨텐츠로 사용될 것이라고 한다."
125,케이크 부수기 2 맵 파일이 실종되었다고
126,한다.
127,미정 케이크 부수기 RemakeStrong Monster 예고편 [132] 과거에는 팀 샐러드의 다른 크루 원들이 성장할 수 있도록 챙기는데 집중했기 때문인지 컨텐츠의 패턴이 몇 년 동안 반복된다는 문제점이 있었으나 현재는 멤버들이 각자 스스로 영상을 업 로드 관리할 수 있게 되어 마플이 자신의 유 튜브에 다시 집중을 할 수 있게 되면서 비판점이 완전히 희석된 상태이다.
128,[133] 하늘 섬의 비밀 스토리 북이 존재한다.
129,마지막에 마인 애플님에게 허락을 받았다고
130,나온 걸 보아 저작권은 마인 애플에게 있는 것 같다.
131,[147] 스파게티+ 콜라조합을 굉장히 좋아한다고 한다.
132,금발이 취향이라고 한다.
133,그래서 사람 건축을 할 일이 있으면 머리 색은 항상 금색으로 한다.
134,또 하늘 섬의 비밀 등장인물 중 하나 인 루 나도 금발이다.
135,[148] 착한 채팅을 안 좋아한다.
136,트위치 방송 규칙에 적혀 있다.
137,쉬엄쉬엄 하세요
138,"ㅠㅠ, 쉬세요"
139,"ㅠㅠ 같은 채팅보다 ㄲ ㅂ, ㄴ ㅈ이나 ㅋㅋㅋㅋㅋㅋ 를 좋아한다고 한다."
140,진짜로 변태 여서 가 아니고(...) 방송의 재미가 감소하기 때문이라고 한다.
141,사생활 공개에 대해 민감하며 굉장히 싫어한다.
142,"실명, 얼굴, 지역 등... 얼굴 공개를 하지 않는 이유도 그것과 관련이 있다."
143,"[149] 이 영상에서 운 터가 언급하길, 자신의 집과 3 시간 떨어진 거리에 있다고"
144,한다.
145,팀 샐러드와 주변인 중에서 유일하게 채널 이름과 닉네임이 다르다.
146,"[150] 파크 모가 극 초창기에는 후드 티를 입은 크리퍼 스킨이었다면, 마플은 뭔 가 비정상적인 스티브였다."
147,여기에서 확인 가능하다.
148,그 주인에 그 스킨 멘 탈이 굉장히 강하다고
149,한다.
150,[151] 실제로 아무리 화 나도 욕을 사용하지 않는 걸 보면 대단한 멘 탈을 지니고 있단 것을 알 수 있다.
151,"꾸몽과 케 미가 좋은 걸 넘어서 서로 물어뜯는 사이인데도 사투리로 귀엽다는 소리를 들었다 [152] 컨셉이 사과 꼭 다리가 시청자이고, 사과 잎사귀가 모 모, 밑에 사과가 자신이라고 한다."
152,꾸몽의 영상에서 언급되었다.
153,미 뇽이라는 유튜버와 친구 사이다.
154,해 당 영상 파쿠 르할 때 안경이 없으면 힘들다고
155,한 점을 보아 시력이 나쁜 걸 알 수 있다.
156,하지만 그 때 당시가 2018년이었으므로 현재는 더 나빠졌을 가능성도 있다.
157,"해 당 영상 [153] 컨셉이 청사과 외에도 황금 사과, 독 사과 버전도 있다."
158,"황금 사과 컨셉은 꾸몽 영상의 스웩 모드를 보고 탄생했을 가능성이 높고, 독 사과는 해당 영상에서 탄생했다."
159,블 로그에 질문 카테고리가 있었을 시절 한 시청자가 군대에 가냐고 물어보자 군대에 가지 않는다고
160,답했다.
161,심장병을 보유하고 있기 때문이라고 한다.
162,그래서 1년에 한번 서울로 진단을 받으러 간다고 한다.
163,[154] [155] 그 이후 나무위 키에 군대에 가지 않는다는 내용과 ' 체력이나 건강이 안 좋은 듯 하다.' 라는 내용을 붙여서 작성하면서 나무 위 키를 본 팬들이 오해를 한 것이다.
164,"진짜 몸이 안 좋은 것인지는 알 수 없지만, 장은 안 좋다고"
165,한다.
166,매운 걸 좋아하는 이유도 장이 안 좋아서 그렇다고...
167,(?) 마른 체형에 외모는 평범하게 생겼으나 얼굴과 목소리가 잘 매치가 되지 않고 [156] 굉장히 어려 보인다고 한다.
168,추가로 별다른 말은 없었지만 마플의 손 사진을 보면 피부가 하얗다는 말도 나오고 있다.
169,유성의 말로는 순수하게 생겼다고
170,한다.
171,마 플이 본인 입으로 몸이 약하다고
172,했으며 장이 굉장히 안 좋다고
173,한다.
174,운 터 말에 따르면 체력이 말이 안될 정도로 약하다고
175,한다.
176,[157] 그 체력과는 다르게 텐션이 굉장히 높다.
177,[158] 텐션을 유지하면서 10시간 넘게 방송을 하기도 한다.
178,텐션을 한번에 쓴다는 말을 보아 텐션을 원기 옥처럼 모으다가 녹화나 생방송 때 한 번에 터뜨리는 듯 하다. [159] 놀러 다닐 때 굳이 가지고 다니지 않아도 되는 것까지 가지고 다녀서 가방이 무겁다고
179,한다.
180,쓸데 없는 준비성 팀 샐러드 중 유일하게 네이버 메일 앞부분의 정체가 알려 지지 않았다.
181,[160] 예전에 (2014 년 쯤) 마플은 썸 네 일이 작업하기 귀찮아서 미리 보기 썸 네 일을 아예 제작 안했고 영상만 올렸다.
182,"[162] 그러더니 어느 날 마플은 "" 아.. 이 대론 안 되겠다.. 썸 네 일 제작할까?"
183,""" 라는 생각에 미리 보기 썸 네 일을 그때부터 제작하기 시작했다."
184,썸 네 일 제작 프로그램은 어도비 포토샵 정기 유료 프로그램을 쓰고 있다고
185,한다.
186,마 플이 2012년 우리들의 마인 크래프트 공간 카페에서 만화 크리퍼의 수난( 카페 가입 필요) 을 연재를 했었다.
187,그림판에서 마우스로 그린 듯 하지만 은근 잘 그렸다.
188,만화의 내용은 스티브가 크리퍼를 괴롭히는 내용이다.
189,15편까지 연재 하다 16편부터 잊혀 진 듯하다.
190,그리고 원래 크리퍼의 수난 중 한 편에 직접 그린 듯한 크리퍼 의인화가 올라와 있었는데 어느 순간 사라졌다.RPG
191,쯔꾸 르 게임을 제작한 적이 있다.
192,게임 이름은 ' 그 세계' 라는 RPG로 여기에서 1 번째 영상에 확인 가능하다.
193,하지만 게임은 아직 미완성이며 제작 소식도 없는 것 봐서는 지금은 제작을 중단한 상태인 듯. 마 플은 자신의 유행어를 다른 방식으로 응용해서도 쓴다.
194,특히 운 트롤을 자주 애용한다.
195,"TNT 대포가 UNT-roll 이라든가,"
196,"기관총 이름이 Man-2000(12000 원) 이라든가,"
197,"명령 블록으로 운 터를 만들 때 3명을 만들었는데 그 3명의 이름이 U, N-t(r), oll 이라든가,"
198,정해진 브금만 영상에서 밑에 불쌍한 운 터를 도와주세요
199,위에 전화번호가 Unt-ert-roll 이라든가.
200,"채널 이름을 "" 마 플 마인 크래프트 채널"" 로 바꾸면서 이전의 다른 게임 영상들을 삭제 (or 비공개) 했는데 이 영상들은 블 로그에서 확인 가능하다."
201,어째서 인지는 모르겠지만 마인 크래프트 내의 NPC 마을을 터트리는 취미가 있다.
202,보인다 하면 바로 터트려 버린다.
203,[163] [164] 이제는 아예 배경 취급한 다이 영상에서 아이큐가 140이라고 언급되었다.
204,더위를 잘 안 타고 추위를 잘 탄다고 하는데 땀이 잘 안 나며 다른 사람보다 체온이 높다고
205,한다.
206,본인 말로는 몸에 열이 많아서 더위를 잘 안 탄다고 한다.
207,[165] 다한증이 있다.
208,[166] 장 갑을 낄 때가 있으며 [167] 다한증을 좋게 생각하지는 않지만 본인이 아무렇지 않게 언급하는 걸 보면 그다지 신경 쓰지는 않는 듯. 또 다한 증이 있으면 수족 냉증이 생기는 경우가 많은데 몸에 열이 많아서 그러지는 않는다고
209,한다.
210,위에서 서술했듯이 몸에 열이 많은데 땀이 잘 나지 않는 특이한 체질이다.
211,원래 땀이 나지 않으면 위험한 데 열이 많은 상태로 땀이 나지 않는 게 더 위험하다.
212,어쩌면 다한 증이 있는 게 다행이라고 생각할 수 있다.
213,"[168] 파크 모와는 초등학교 1 학년 때 만 나, 2021년 기준으로 17년 지기 친구이다."
214,술과 카페인을 먹지 못한다.
215,술을 먹으면 죽는다고???
216,"[169] 하며 카페인을 먹으면 컨디션이 굉장히 안 좋아지고, 배가 아프다고"
217,한다.
218,[170] 짠 걸 많이 먹어도 이런 증상이 나타난다고 한다.
219,증상이 심하지는 않다고
220,하는데 그 이유가 길에서 쓰러지지는 않아서(... )라고 한다.
221,길 가다가 잠깐씩 멈추는 정도라고. [171] 비 염 때문에 고통 받은 적이 있다고
222,한다.
223,방에 젖은 수건을 갖다놓으니까 나았다고.
224,자기 관리를 잘 한다고 한다.
225,[172] 예방 주사를 맞으면 주사를 맞은 병에 걸려서 맞지 못한다고 한다.
226,[173] [174] 원래 꿈은 게임 개발자였다고
227,한다.
228,C 언어 책을 사서 읽거나 중학교 때 프로그래밍 동아리를 만들었다고
229,한다.
230,[175] 그러나 정작 프로그래밍을 정말 못한다고... 마인 크래프트에서는 잘한다.
231,청강문화산업 대학교 프로그래밍과에 가려고 했지만 떨어졌다고
232,한다.
233,수학 좋아하냐
234,는 질문에 안 좋아한다고 대답했다고
235,학 창 시절 자기가 하고 싶은 일인 방송을 하려고 새벽까지 영상을 찍어서 [176] 수업시간에 자는 바람에 [177] 수업은 잘 듣지 않았고 공부도 8~9 등급이 나올 정도로 못했다고
236,한다.
237,하지만 학교 생활에는 충실해서 선생님들의 신뢰도가 엄청 높았다고.
238,파크 모의 말에 따르면 문과라고 한다.
239,하지만 자신은 이과라고 한다 여기는 이과 저기는 문과 어느 장단에 맞춰야 되지 마크의 NPC 마을을 보고 1초 만에 드는 생각이 ' 습? 어? 저거 어떻게 터뜨리지? '라고(...) [178]# 운 터가 말하길 삭 군과 닮았다고
240,한다.
241,마 플이 꾸몽을 소개하는 첫 영상이 있다.
242,"2020년 기준으로 약 5년 전에 올라온 영상으로, 꾸몽을 여 BJ 꾸몽님이라고 칭했다."
243,목소리가 귀엽다 고도 했다 블 로그에 끝말 잇기 항목이 있는데 이 글이 아직도 이어져 지금은 댓 글이 약 8000개이다.
244,과거 영상을 보면 배틀 필드를 하는 모습을 볼 수 있었다.
245,( 구) 마인 애플의 게임 채널에 올라와 있던 유일한 영상도 배틀 필드였다.
246,지금은 하지 않는다.
247,현재 기준 1년 넘게 스킨을 바꾸지 않았다.
248,"그래서 운 터의 컨텐츠 때 벌칙으로 스킨을 바꾸는 걸 골라 뽑혔는데, 알 렉스( 기본 스킨) 로 바꿨다(...). 스킨이 맘에 들었다고"
249,한다.
250,모 모라는 포 메라니 안 강아지를 기르고 있다.
251,노래 부르는 걸 별로 안 좋아한다고 한다.
252,"기억력이 매우 좋은 듯 하다. 자신의 영상에서 여태까지 자신이 숨긴 크리퍼를 정확히 말하는 모습을 보였으며, 평소에도 놀이터의 건축물의 위치를 잘 안다."
253,하지만 운 터 피 셜 길치라고 한다.
254,그래도 이 분보단 아니겠지
255,그래서 운 터와 꾸몽이 영상을 녹화할 때 ( 건축물을 찾아 주는) 마플이 없으면 안 된다고 한다.
256,세 보이는 이미지와는 달리 겁이 많은 듯 하다. 벌레나 롤러 코스터 같은 것을 무서워한다고 하였지만 운 터는 마플이 뭘 무서워하지 않게 생겼다 했다.
257,"현재 도티 TV, 녹두로 월드를 구독 중이다."
258,(1 분 33초부터#) 쌍 자음을 말할 때 쌍을 붙여서 말하지 않고 쌍비읍을 삐 읍이라고 말하는 식으로 앞 글자를 쌍 자음으로 말한다.
259,어릴 때부터 그렇게 말했다고
260,한다.
261,끼 역 씨 옷 띠 귿 찌 읒 삐 읍 ㆅ 이 없어 진 게 다행이다 유성의 말로는 어떤 장비가 고장 날지 몰라 모든 장비를 하나씩 더 준비한다고 한다.
262,트위치 생방송에서 말하길 마인 크래프트 채널 영상 중 일부( 인 성맵 8 비하인드 스토리 등) 는 상황을 재현한 것이라고 한다.
263,[179] 다른 멤버들에 비해서 시청자와의 소통이 적다.
264,유 튜브나 팬 카페에서도 댓 글이나 하트가 매우 드물다.
265,댓 글에서 마플님이 이 댓 글을 볼 가능성은 낮다는 얘기가 나올 정도다.
266,소통을 하지 않는 거지 댓 글이 몇 천 개가 달려도 다 본다고 한다.
267,유 튜브에 선 소통을 할 이유가 없기 때문이라고 한다.
268,그럴 바엔 트위치로 오라고 언급. 최근에 방음 부스를 설치했다.
269,"그 전에 이 영상이 처음으로 방음 부스 안에서 녹화한 영상이며, 목소리 변화에 대한 댓 글을 기대했으나 아무도 그런 댓 글을 달아 주지 않았다고..."
270,생방송에서 자신이 딱 복( 딱딱한 복숭아) 을 물 복( 물렁물렁 한 복숭아) 보다 더 좋아한다고 밝혔다.
271,공룡이 마플을 다이 아몬드 같다고
272,한 적이 있다.
