,sentences
25,"특히나 더 킹 오브 파이터 즈 시리즈를 비롯한 고전 격투 게임에서 초 딩 식 입 털 기와 역관광 컨셉을 메인 컨텐츠로 삼은 이후로 상당한 인기를 얻고 있는데, 이런 캐릭터를 가진 케인의 접수 능력과 준비해 오는 리액션이 워낙 자연스럽고 출중하기 때문이다."
26,"처음에는 오만 방자한 모습을 보이다 다양한 고수들에게 두들겨 터져 가면서 이런 저런 핑계를 대다가, 그런 핑계가 먹히지 않을 정도로 무참하게 패배해 가자, 패배 세러 모니라고 도 할 법한 분노 폭발 리액션, 신음 리액션, 저주 리액션 등등을 하며 재밌게 망가지는데, 그런 리액션이 대전의 진행의 흐름과 잘 어우러지기 때문에 보는 맛이 좋다."
27,"그런 케 인을 보기 위해 유명한 격겜러들이나 다른 스트 리머들도 종종 구경하러 몰려오곤 하며 컨텐츠와 적절한 편집이 어우러져서 구독자 수가 3, 4 배 되는 스트 리머, 유튜버들과 비슷한 유 튜브 조회 수가 나올 정도로 컬트적인 인기를 가지고 있다."
28,"케트키라는 별명답게 이런 모습들이 자주 다른 스트리머들에게도 클립으로 퍼지거나 유행어가 되어 웃음을 주지만, 케인 본인은 워낙 낯을 가리는 내향적인 성격이라 스트리머나 오프라인 사람들에 겐 겸손한 모습. 과거를 반성 삼아 가늘고 길게 가는 것을 목표로 하기 때문에 논란이 될 만한 주제나 요소들은 철저히 차단하려는 모습을 보인다."
29,"흔히 소통과 공감과 밈을 잘 활용해야 하는 개인 인터넷 방송들 특성상 스트 리머들은 거의 필수적으로 구어체와 유행하는 표현, 그리고 알아듣기 쉬운 단어 사용을 선호할 수밖에 없다."
30,"그러나 그런 대세 속에서 케 인이 구사하는 언어, 어휘는 다소 이질적인 경우가 많다."
31,케인( 인터넷 방송인)/ 밈에 서 후술된 내용들을 가만히 보면 어중간한 문어체와 어중간한 만연체가 구사되는 경우가 많음을 알 수 있다.
32,"다른 개인 인터넷 방송인에서 "" 야시로 가 나오면 ( 상황이) 달라져 ""라고 할 법한 상황에서 "" 나의 야시로를 알까?"
33,"""라고 말하는 케인, 다른 개인 인터넷 방송인이라면 "" 아냐,"
34,진짜로 장풍 날렸다고!
35,"""라고 말할 법한 상황에서 "" 나는, 나는, 장풍을 했다!! ""라고 말하는 케인을 보고 그 어색함에 오히려 사람들은 재미를 찾는다."
36,"이런 일상에서 자주 사용되는 편이라고 볼 수 없는 표현들은 보통 말하는 사람이 미리 준비해 둔 글을 읽거나 암기하거나 머리 속에서 기획하는 과정을 거쳐, 듣는 사람들이 예상할 수 있는 상황에서 나 들을 수 있는 표현들이다."
37,"그런 데 케 인의 경우에는 이런 표현들이 무의식적이거나 급박하고 드라마틱한 상황에서 튀어나오는 것이 대부분이기 때문에, 시청자들은 그 어색한 언어 사용 패턴이 가공된 것이 아닌 진심 임을 바로 눈치챌 수 있다."
38,"그래서 시청자들은 이 방송인의 캐릭터가 참 유니 크한 캐릭터라는 것을 실감하며, 점점 케 인 특유의 언어 사용 방식을 재밌어 하고, 밈 화 하고, 각종 2차 창작으로 만들어서 공유하고 퍼뜨리게 되는 과정을 밟곤 한다."
39,그래서 이런 독특한 그의 언어 사용 방식 역시 그의 커리어에 일조하고 있다.
40,또 한 어떤 컨텐츠 방송이 던 마 찬가 지지만 특히 킹 오 파 컨텐츠의 경우 그렇게 얻어터지고 농락당하는 컨텐츠를 진행하면서도 짜증은 내지만 눈 썰 찌푸려 지는 높은 욕설 사용이 전혀 없다.
41,케인이 가장 아끼는 동생 중 한 명이자 케 인과 비슷한 컨셉으로 방송을 하며 유명 해졌다가 한순간에 몰락한 렐라와 비교할 때 가장 크게 대조되는 부분. 김 희철이 유희 낙 락에 적극적으로 출연하게 해 준 이유 중 하나가 바로 욕설을 사용하지 않아 서였다.
42,"[37]. 2020년 2월 진행했던 점프 킹 방송 한정으로 욕설을 많이 사용하였으나, 게임 특성상 욕이 나오지 않는 게 이상한 게임이었고, 케인 역시 욕을 하지 않고서는 버틸 수 없는 게임이었다고"
43,게임이 끝난 후 썰을 풀었다.
44,"일반적으로 스트 리머들은 의욕적으로 자신의 시청자와 구독자 수를 최대한 늘려서 경쟁력을 키우기 위해 애쓰는 편인데, 케인은 노골적으로 이쪽에 관심을 두지 않는 독특한 특징을 볼 수 있다."
45,"케트키라는 별명답게 중간 중간 준비해 둔 컨텐츠가 대박을 치거나 유행어가 만들어 져 우 상향을 그리다가도 늘어진 방송 텐션, 랜덤한 방송 시간과 긴 휴식 시간으로 인해 평소의 시청자 수 (700 ~1000 명) 로 돌아온다."
46,"그러다가 컨텐츠가 시작되면 2 배, 특히 KOF만 틀면 평소의 4, 5 배까지 늘어나는 마법을 볼 수 있다."
47,이는 상술했듯이 케인이 이 바닥에서 가늘고 길게 가는 것을 원하며 본인이 컨트롤 가능한 중소규모의 방송을 추구하기 때문이다.
48,"그렇기에 본인의 2차 창작물을 만드는 시청자들을 통해 [38] 외연을 확장하고 유 튜브를 통해 연령 대가 높은 큰손들이 꾸준히 유입되는 중규모의 방송임에도 본인은 친목질, 고인물 방지를 위해 시청자를 특정하지 않고 격하시키는 모습을 보여준다."
49,그리고 이런 알짜 배기 시청자들이 고정층이기 때문에 시청자가 몇 배나 많은 방송들보다도 후원의 금액이 높고 수가 많다.
50,[39] 이런 방송 전략은 KOF만 끝나면 도네
51,쏠 300명 빼고 전부 나가라 고 외치는 본인의 유행어나 토크에서 언급되는 걸 봐도 케 인 본인이 주도한다는 걸 알 수 있으며 유동 시청자들도 인지를 하고 있는 편.   자 세한 내용은 케 인( 인터넷 방송인)/ 컨텐츠 문서를 의 번째 문단을의 부분을 참고하십시오.
52,  자 세한 내용은 케 인( 인터넷 방송인)/ 방송 역사 문서를 의 번째 문단을의 부분을 참고하십시오.
53,케인 TV 유 튜브의 역사   자 세한 내용은 케 인( 인터넷 방송인)/ 밈 문서를 의 번째 문단을의 부분을 참고하십시오.
54,"김 나성, 공 혁 준, 침착 맨, 김도 모 모 88, 마젠타, 봉 순도 티, 김 희철스 트리 머로서 이래저래 유명세를 타고 있어서 그런지 여러 인터넷 방송인들과 친분이 있다."
55,"케인과 주로 친분이 있는 사람으로 언급되는 사람은 짬 타수 아, 김 나성, 김도, 침착 맨, 렐 라, 도티, 희철, 모 모 88, 마젠타_, 정질, 정인 신선 등이 언급된다."
56,"다만 합방은 대부분 친분이 있는 이들 과도 1~2 번 정도 진행할 정도로 적은데, 현재까지 가장 합방을 많이 한 사람은 7 번 합방을 진행한 짬 타수 아. 실제로 누를 끼칠 수 있다는 이유로 본인방송에서 타 인터넷 방송인을 언급하는 걸 최대한 삼가하고 있으며, 합방도 몇 달에 한 번 하는 수준으로 많은 건 아니다."
57,참고로 자신을 소재로 한 내수용 영상을 트수들이 타 방송인들의 방송에 찾아가 무분별하게 도네
58,"하는 걸 매우 싫어하며, 가끔 씩 자제해 달라고 공지를 올린다."
59,케인은 스트리머나 오프라인 사람들 대부분에게 허울 없는 모습보다 겸손하거나 조용한 모습을 보이는 경우가 많으며 오히려 혼자 있을 때 텐션이 올라가는 경우가 많다.
60,"내성적인 성격도 있고, 본인 자체가 남들에게 폐를 끼치는 것을 싫어하는 성격인 것도 한 몫 한 듯. 샌 드박스 CCO 인 도티는 본인이 케인의 팬이라 같이 합방을 하기도 했고 심지어는 케인이 콜 랩 소속임에도 불구하고 샌 드박스 파티에도 참여했다는 등 적잖은 존재 감을 과시했었다."
61,"슈퍼 주니어 의 희철 과도 친분이 있는데, 노인과의 KOF 대전을보고 케 인에 대해 관심을 가졌다고"
62,한다.
63,그로 인해 유희 낙 락 에 나와 줄 수 있냐
64,"는 제안을 받았고, 그 이후로 자주 연락도 하고 심지어 개인 적인 초대를 받고 여행까지 함께 다녀올 정도로 친분이 있는 사이지만 연예인 친구의 유 튜브를 보면서 집을 부러워하고, 국제적인 인기에 감탄하는 소시민 스러 운 모습은 여전하다."
65,과거에는 렐라랑 많은 교류가 있었으나 근래 렐라가 공부 한다고 잠수 탄 탓에 요새는 그냥 연락만 하고 지내는 사이라고 했다.
66,"FOX TV 인물들 과도 마찬가지로 현재는 딱히 교류가 없는 모양. 현재 그나마 교류가 있는 방송인은 같은 소속 사인 김 나성, 그 김 나성을 통한 지인인 김도. 격투게임 동지인 짬 타수 아, 합방으로 손녀 녀라고 불리는 모 모 88이나 마젠타 등이 있다."
67,"침착 맨, 공 혁 준, 서긔는 먹어는 드립 니 다를 통해 친해진 케이스로 방송 중에 언급이 되거나 언급을 하기도 하지만 잦은 편은 아니다."
68,"승 우 아빠, 똘똘똘이 등도 케 인을 알고 있고 케 인도 이들을 알고는 있으나 해당 두 명과는 팬 층이 겹친다거나 교류가 잦은 것은 아니다.2019"
69,년 만 나보 쇼 공개 팬 미팅케 인의 팬 층은 팬네임이 딱히 정해져 있지 않다.
70,"다만, 시청자들이 자진해서 돈 통, 먼 지탱이 등으로 불리고 있다."
71,케인도 돈 통 혹은 먼 지탱 이로 부르긴 하는 편. 유희 낙 락에서는 아예 자막으로 먼 지탱이( 케인의 팬 애칭) 이라고 적기도 했다.
72,"팬 층의 특징은 연령 대가 타 방송인들보다 다소 높고, 케인을 놀리는 것을 좋아하면서도 충성 도가 높다는 점이다."
73,"어 딜 가나 팬 층의 돌발 행동이나 과도한 충성 문제는 터지지만 케인 본인이 친목질, 완장질 혹은 과한 충성 등을 쳐내기 때문에 현재까지 는 이러한 일이 일어난 적은 없다."
74,다만 내수용 도네를 타 방송인에게 보내거나 일면식 없는 스트리머의 영상에 변화구를 넣어 케 인에게 보내는 등의 행동으로 케인의 화를 부른 적은 있다.
75,트게 더는 대부분 방송을 언제 하냐
76,"는 글(...) 과 케 인 굿 즈 인증, 케인을 놀리는 글들, 영 상도네 등이 주로 올라온다."
77,여 타 팬들이 여성 팬을 O 순 이에서 부르는 것에서 기원해 여성 팬들은 케 순이 또는 케숙이( 케인의 여 장 캐릭터 케숙이에서 기원 )라고 불린다.
78,남성 팬 층을 칭하는 용어는 딱히 정해지지 않았다.
79,근래에는 여성 팬층이 늘어났지만 초기에는 대다수의 팬 층이 남성 팬이었기 때문에 그러한 듯.   자 세한 내용은 케 인( 인터넷 방송인)/ 비판 및 사건 사고 문서를 의 번째 문단을의 부분을 참고하십시오.
80,"방송 초창기인 2008년, BJ 유신을 욕했다가 모욕죄로 고소당한 적이 있다."
81,이때 같이 고소를 당한 사람이 바로 렐 라였고 여차 저 차 안면을 트면서 친해 지게 된다.
82,참고로 유신 관련 이야기를 채팅 창에 올리면 밴을 당할 수 있으니 유의해야 한다.
83,게임에서 본인이 갔던 길을 잘 기억하지 못한다.
84,발암 요소 중 하나. 게으르다.
85,그냥 게으른 것도 아니고 트위치에서 최고 봉으로 게으르다.
86,"보통 트수들을 지적하는 스트리머는 그만큼 성실함과 부지런함이 동반되는 편인데, 케인은 트수들에게 생활에 관한 대부분을 조언 받을 정도로 무언가를 배우거나 능동적으로 행동하는 것을 귀찮아 한다."
87,자기 관리가 안되기 때문에 잠 시간과 방송 스케쥴이 들쑥날쑥 하며 어렵지 않은 계획의 상당수는 뒤로 미뤄 지고 잊혀 진다.
88,"아 싸 기질이 매우 강한 타입. 평상시 가장 많이 나오는 말버릇도 귀찮아 와 힘들어 다. 그리고 아프다는 이유로 제목을 XX 부상, XXX 아픔 등으로 붙여 놓고 다 죽어 가는 텐션으로 건성 건성 방송을 진행하는 날이 대부분이다."
89,다른 스트 리머라면 이런 모습이 시청자들의 복장을 뒤집어 놓겠지만 시청자들은 이런 쇠약한 할 아방 탱 이의 모습을 자연스러운 것으로 여긴다.
90,"본인이 게으르다는 것을 알고 있으며, 이때 문에 평범하게 회사 다니는 사람들을 존경한다고 방송에서 자주 언급한다."
91,매일 아침 일찍 일어나서 정해진 시간에 출근하는 규칙적인 생활을 하는 것에 대한 일종의 존경심이다.
92,본인은 절대 하지 못할 것이라고 한다.
93,큰 코가 특징이라 시청자들의 놀림거리가 되곤 한다.
94,"[78] 심심하면 도 네이션으로 ' 케인 코', ' 케인 왕 코주부' 같은 의미 없는 코멘트가 들어오고, 이를 케인이 발끈하며 욕하는 패턴이 기본으로 자리잡고 있다."
95,"김국 진이나 밀하우스, 미어캣을 닮았다는 말도 종종 나오는 편. "" 너의 이름은."" 으로 유명한 신 카이 마코토와도 상당히 모습이 비슷하다."
96,인천 토 박이지만 한화 이 글스 팬이다.
97,본인 말로는 이젠 야구를 접었다고
98,"관심 없다고는 하지만, 그래도 시청자가 한화 이글스에 관련된 소식을 알려주면 체크는 하는 편이며 야구 시즌에 들어서면 집구석에서 한화를 응원하는 모습을 종종 볼 수 있다."
99,그러나 유 튜브용 촬영 중일 때에는 야구 관련 언급이나 도 네이션을 하는 것을 상당히 질색하는 편이다.
100,"그래서 시청자들은 김성근, 전근 표, 신경 현, 차일 목 등의 응원가를 영상 도 네이션으로 틀면서 어 그로를 끌곤 한다."
101,흔한 한화 팬의 반응 베니 마루의 뇌 광권이나 이 오리의 설풍 등 예외도 있으나 대부분 기술의 정식 명을 잘 모른다.
102,그래서 이 기술을 쓰라는 시청자의 훈수에 그게 뭐냐고 반문하기도 한다.
103,옛 시절 문방구 앞 아이들처럼 캐릭터들 대 사의 몬 데 그린으로 칭하는 경우가 많다.
104,"신 데 구 다 사이( 암 흑 대사치), 소 레( 달을 떼어 내는 화염), 호 노( 태양을 쏘는 화염) 같이 원래 발음 비슷하게 칭하는 것도 있지만 낑기마"
105,"시( 체인 슬라이드 터치), 크리스마스( 영 기의 주춧돌) 같이 도저히 원래 발음을 유추하기 힘들게 칭하는 경우도 있다."
106,[79] [80] 또한 스트레이트( 선 봉 올 킬 )를 스트라이크로 잘못 말하기도 한다.
107,"이런 걸 보면 일본어 실력이 형편없어 보이지만, 고등학교 시절엔 의외로 중간고사 일본어가 100점일 정도로 성적이 좋았다."
108,그나마 최근에는 주캐인 각 클 의 사지를 무는 화염을 제대로 말하는 등 공부를 한 모습을 보였다.
109,"예전에는 케인이 좋아하는 태조 왕건 드라마의 견훤의 명대사인 "" 또 졌어!"
110,""" 가 기부금 유 튜브 영상으로 자주 등장했다."
111,"궁예의 "" 누가 기침소리를 내 었는가?"
112,""" 도 등장했다."
113,"이 밖에도 케 인을 당황스럽게 하는 기부금 멘트로 흑역사인 장난전화 시절에 사용한 "" 네이버에 케인 TV 검색해 주세요, 케인 TV."" 가 나오기도 한다."
114,"역시 반응은 "" 조용히 해!"" 분위기 좋을 땐 그냥 농담 정도로 받아 넘겨주지만 심하면 이 도네 멘트를 안 좋은 타이밍에 썼다가는 법회를 열어서 밴을 먹이기도 하니 조심하자. 특히 영상이나 음성 도네로 그 멘트를 쳤다가는 매우 높은 확률로 밴을 먹을 수도 있다."
115,어렸을 때 레슬링을 자주 봤던
116,터라 레슬링에도 관심이 많아 [81] 마 무리 방송에서 가끔 시청자들과 레슬링 영상을 보며 이야기 했었던 것이 발전하여 시청자들이 중독성이 있는 타이탄 트론 영상을 자주 찾아 올리는 것이 케 인방송의 밈으로 정착했다.
117,초기에는 발 비너스 타이 탄 트론 영상이 주로 등장했으며. 커트 앵글의 Yousuck 영상도 자주 나온다.
118,그 뒤엔 타 지리 로 옮겨가더니 최근엔 허리케인이 주로 등장한다.
119,아쉽게도 최근엔 관련 영상이나 노래의 저작권을 가지고 있는 WWE 측에서 엄하게 관리하는 터라
120,유 튜브 방송용 영상엔 안 들어가도록 커트하는 중. 유 튜브의 경우 ' 선발 대' 라는 유저들이 영상을 정 주행 후 ' 꿀 잼입니다
121,"안 심하고 보세요', ' 노 잼입니다"
122,보지 마세요' 등 댓 글로 평가를 해 놓는 경우를 자주 볼 수 있다.
123,"주로 킹 오 파 영상에서 볼 수 있는 현상인데, 유 튜브 업 로드가 잦아지고 케 인의 실력이 늘다 보니 케 인이 이기는 ' 노 잼 영상 '에 대해 대체로 평가가 좋지 못하기 때문이다."
124,케인 본인도 이를 의식하고 있는지 썰 방에서 언급한 적이 있다.
125,가끔 집 청소 방송도 하는데 이 때 상당히 귀찮아 하는 모습을 보여준다.
126,혼자 사는 집 임에도 불구하고 설거지 하는 데만 한 시간씩이나 걸리기도 한다.
127,본인이 언급하길 청소하면 아주 깔끔하게 하는 성격이라 시간을 많이 들인다고. 한번은 같은 트위치의 여 캠 스트 리머 모 모 88이 사회복지사 컨텐츠 [82] 로 메이드 복장을 하고 케인 집에 찾아가 합방을 하였는데 오자마자 청소기 쥐어 주고 집부터 청소시키는 모습을 보였다.
128,역시 케트키라며 시청자들에게 웃음을 준 것은 덤. 흡연자로 방송에서 담배를 피우는 모습이 굉장히 자주 보여주는 골초다.
129,물론 흡연 장면을 그대로 송출하면 제재를 받기에 입부분을 그림으로 가리거나 잠깐 캠 밖으로 얼굴을 빼는 방식으로 피운다.
130,"이사하기 전엔 일반 담배를 피웠지만, 이사 뒤엔 방음 부스에 담배 냄새가 스며들기 때문에 전자 담배를 애용하고 있다."
131,"격투 게임만 하면 허구한 날 얻어터지는 본인의 팔자 때문인지 흡연 타임( 일명 릴 한 잔, 아이 코스 한잔, 구름 한잔) 을 가지는 빈도가 매우 높고, 청소를 꾸준하게 하지 않는 덕분에 보이지 않는 캠 아래에는 대충 버려 진 담배 꽁초들이 수북하다."
132,언급하기로는 아직 밖에서는 아직 일반 담배( 연초 )를 피운다고 한다.
133,"주변 스트리머나 지인들의 말로 인하면 흡연 매너를 지키기 위해 완전 구석에 가서 조용히 피고 온다고. 나무위 키에 본인 문서가 있다는 사실을 알고 있는데, 가끔 씩 눈 팅을 하는 것 같지만 직접적으로 건드리지는 건 최대한 피하고 있다."
134,"기술된 내용 중 70% 가 진실이고 30% 는 각종 뇌피셜에서 비롯된 루머 이지만, 딱히 본인에게 불리한 내용이 써 있는 건 아니라 일부러 방치한다고. 그래서 인지 인터넷 방송인들이 한 번 씩은 한다는 본인 문서 정독을 안하고 있으며, 시청자들에게 요구가 지속적으로 들어오고는 있지만 철저히 무시한다."
135,"단, 시청자들의 제보를 통해 악의 적인 내용이 작성된 것을 확인하면 수정을 요청하는 정도만 관여하는 중. 이후 방송에서 꺼 무위 키라는 단어를 쓰는 걸 보면 본인 문서 존재를 꽤나 싫어하는 마음인 듯. 2020년 6월 18 일자 방송에서는 문서를 완전 다 폭파시키에는 아깝고, 몇 개만 없애거나 수정하고 싶다고"
136,했다.
137,"과거에 플레이했던 바이오 쇼크 인피 니트와 마피아 3의 1 화 영상 바이오 쇼크 인피 니트 1 화, 마피아 3 1 화 영상으로 만든 밈 ' 마 피아 쇼크 인피 니트' 로 케 인을 놀리는 게 흥한 적이 있다."
138,본가가 인천에 있고 현재 부모님이 거기 사신다고 한다.
139,"이외의 가족관계는 불명이지만, 위로 형이 1명 있다는 사실은 공개했다."
140,자가용도 가지고 있다.
141,첫차는 기아 쏘울 09년 식으로 본래 형이 타 던 차를 2012년도 즈음에 돈 주고 양도 받았다.
142,이걸 운전해서 어디 가는 모습을 스트리밍 하기도 하는 편. 빕스 [83] 주차 장 아저씨가 본인을 우습게 아는 거 같아서 벤츠 같은 외제 차로 바꾸겠다고
143,열심히 저축했지만 유지 비용 문제 등을 이유로 금방 포기했다.
144,2019년 9월 중순에 새 차 [84 ]를 사기로 결정하면서 쏘울은 자신의 트위치 방송 경매를 통해 시세보다 싼 가격에 판매했다.
145,[85] [86] 태그 호 이어 하나를 싸게 사서 애지중지 하고 있다.
146,집구석에서 나갈 때면 꼭 차고 나갈 정도. 서브 컬 쳐 쪽의 지식이 폭넓지는 않지만 한국에서 정식수입된 고전 일본 애니메이션이나 2000년대부터 지금까지 꾸준히 인기가 있는 몇몇 소년 만화에 관한 언급을 곧잘 해 준다.
147,"특히 자신의 학창시절인 90년대에 관련된 일본 문화에 대한 추억 회상을 좋아하기 때문에 그 당시 나온 레이 어스, 그 남자 그 여자의 사정, 천사 소녀 네 티, 고전 J-POP 등을 비슷한 연령 대의 오타쿠 큰손들이 도네를 해 주면 꽤나 반가워 한다."
148,"다만, 취향에 안 맞음/ 자신이 모르는 고전 애니/ 네 다씹으로 통용되는 요즘 일본 애니메이션에는 영 반응이 좋지 않은 편이니 주의할 것. [87] 케인 본인 피셜로 인간의 필수 시청 3대 애니메이션으로 첫 번째 에 반게 리 온, 두 번째 카레 카 노 ( 그 남자, 그 여자의 사정), 세 번째로 헌 터 X 헌 터를 꼽았으며, 옵션으로는 남성의 경우에 파이터 바 키, 여성의 경우엔 오란 고교 사교클럽을 꼽았다.. 3대 애 니는 3대 필수 영양소처럼 필 수라 강조함으로 본인의 취향을 드러냈다."
149,정말 아무래도 좋은 이야기 지만 얼굴이 상당히 작고 비율이 좋은 편이라고 한다.
150,"실제로 본 다른 스트 리머들( 연두, 김도 등 )이나 유희 낙 락 출연 당시 김 희철이 언급했을 정도. 케인 관련 영상이나 유 튜브 댓 글에 하 더 놈이란 말이 자주 나오는데, 케인 TV의 유 튜브 담당 편집자를 가리키는 말이다."
151,본명은 아니고 위의 노인 과의 킹 오브 95 대결에서 나온 명대사에서 유래한 게 일종의 닉네임처럼 정착된 케이스. 케인이 유 튜브 업 로드 영상에 관한 모든 권한을 하 더 놈에게 일임한 상태라
152,[88] 현재 케 인 유 튜브가 대박으로 흥하게 된 1등 공신으로 꼽히며 제목 뽑는 센스와 썸 네 일 때문에 시청자들 사이에서도 인기가 많다.
153,참고로 케인이 하 더 놈과 동업하게 된 계기도 상당히 재미있는데 썰 방에서 이 부분에 대한 이야기를 한 적이 있으니 관심 있다면 참고 하자. [89] 유 튜브 구독자가 1만도 안 되고 조회 수도 수백회에 불과했던 유 튜브 채널을 지금의 모습으로 발전시킨 인물이기 때문에 케 인도 동종업계 최고 수준으로 대우한다고 여러 번 밝힌 적이 있다.
154,[90] 이에 하 더 놈은 본인이 하는 일에 비해 많이 받는 거 같다며 오히려 월급을 줄여 달라고 요청할 정도 이다.
155,[91] 참고로 하 더 놈은 유 튜브 편집자뿐만 아니라 케 인의 오프라인 행사 때 매니저 역할도 종종 한다.
156,현재 거주 중인 곳은 서울특별시 은평구다.
157,그래서 방송 중 은평구 드립을 치는 시청자들이 정말 많다.
