,sentences
21,"댓 글, 구독 알림입니다."
22,"포 텐 있는 컨텐츠를 다뤘지만 터질 듯 안 터질 듯 속만 터지던 김 성회 개발자가 드디어 개인 방송인으로서, 유튜버로서 포 텐 을 터트렸다."
23,처음엔 'G 식 백과' 로 시작했다가 어느 시점부터 ' 김성 회의 G 식 백과' 로 이름을 바꿨다.
24,구독자에 대한 애칭은 G 식구다.
25,"주로 게임계의 뉴스 [8], 게임의 소개 [9], 게임의 역사, 게임 개발자 이야기 등 게임에 관련된 전반적인 걸 대부분 다루며 여기에 더해 인터뷰 등의 형식을 통해 게임 스트리머나 프로 게이 머 이야기를 하거나, 게임 유행어, 줄임말이나 밈 등 2차 문화에 대해서도 다룰 때가 있으며, 본인의 게임 인생의 절반 가까이를 꼬라 박은 블 리 자 드의 경우 지대한 관심을 보이며 따로 영상을 제작하는 훌륭한 겜덕의 모습을 보이기도 한다."
26,가뭄에 콩 나듯이 후일담이나 근황 등을 전하는 유 튜브 스트리밍을 진행할 때도 있는데 영상으로 안 남길 때도 있으니 웬만하면 생방송을 챙겨 보는 게 낫다.
27,"일반적인 게임 소식 유튜버와 달리 정치와 매우 밀접하게 관련된 게임 질병화, 셧다 운제, 중국 게임계, 게임 사행성 문제, 문체부와 국회 문체 위의 인사 등등의 문제를 과감하게 지적하면서 게이 머들의 속을 시원하게 긁어 주며 ' 게임 유저 계의 잔 다르크' 란 찬사를 받기도 한다."
28,"속사포 해설 때문에 빨리 지나가곤 하지만, 은근 욕설도 있는 편. 하지만 적절한 삐처리와 순화된 자막 [10] 그 외에 게임은 문화다,"
29,"인 디 게임 부흥, 정치계에 게이 머 인식 제고 등 긍정적인 캠페인도 온/ 오프라인을 막론하고 꾸준히 진행한다."
30,"대신 한 주제로 게임 여러 개를 묶어서 다루는 컨텐츠 [11] 나 게이 밍 기어, 비디오 게임 콘 솔 등 하드웨어 부분은 거의 안 다룬다."
31,"업계 경력과 정보를 바탕으로 일반인의 시점에서도 알기 쉽게 적절하게 드립을 섞어 가며 [12] 빠르게 내용을 전개하는 게 일품. 정말 업계 인이 아니라면 알 수 없는 정보도 많지만, 어느 정도 추측이 섞여 있어 맹신은 금물이다."
32,허나 업계 정보는 해당 업계에서 종사한다고 해서 모두 알 수 있는 것도 아니고 해당 회사 안에 있다고
33,"해서 정확히 알 수 있는 것도 아닌 데다,"
34,사건이나 정보의 당사자라
35,해도 회사 계약 사항 중의 하나 인 비밀유지 서약이나 사실적 시에 의한 명예훼손 기타 등 알기 어려운 복잡한 속사정이 매우 많기에 이는 어른의 사정으로 이해하는 게 좋다.
36,대신 업계 관계자들을 직접 취재하며 자문을 구하고 팩트 체크를 하는 등 근거에 대한 신뢰성을 높이기 위한 많은 노력을 보인다.
37,"# 초창기엔 평범한 방송 편집을 했지만 [13], 갈수록 템포가 빠른 음악과 대본을 빠르게 쏟아 내며 마치 정치인 연설하듯 높은 톤으로 영상을 만든다."
38,"초기 영상과, 아래 빚 투 영상에서 목소리를 비교해 보면 차이가 확연하다."
39,특히 방송이나 드라마 패러디 영상을 많이 활용한다.
40,게임 커뮤니티에서 사용한 패러디도 많이 쓰기에 인터넷 문화에 익숙한 사람이라면 익숙한 장면이 많이 보인다.
41,스스로도 밈 욕심이 많은 모양인지 축 약어를 많이 사용하는 편. 나중엔 아예 게임 축 약어를 가지고 영상 한 편을 따로 만들기도 했다.
42,#G 식 백과 제작과정과 사과의 말씀 처음엔 구독자 5만 명 감사 영상으로 제작했다가 소통 영상으로 제작한 동영상으로 해당 영상이 제작되는 과정에 대해 언급한다.
43,"초기엔 회 Tube, 겜 정 TV 같은 이름을 생각했는데 포기했다."
44,나무위 키 못 지 않게 병신 TV란 밈이 만들어 질 정도로 이미지가 나쁜 닉네임들이라 거른 듯하다.
45,"이후 게잡지식, 게 무위 키 [14] 로 생각을 전개 했다가 Gspot[15], G 식 백과까지 와서 그나마 G 식 백과가 가장 나아서 그렇게 지었다고."
46,유튜버로 활동하면서 겪은 일과 경험에 대해 정리했다.2020
47,"년 들어 게임 쪽 관련 이슈가 정치에 민감하게 반응하여 관련 영상 댓 글이나 채팅 창에서 각종 분쟁으로 개판이 나는 경우가 많은데, 김성 회 본인은 자신은 어느 편도 들지 않겠다며 게임의 인식 향상에 필요 하다면 양쪽 다 공격하고 지지한다고 하면서 중립을 표방한다."
48,"지난 게임 썰 만 봐도 알 수 있 듯이 원래 지지하는 정당은 따로 있었지만, 데 스윙이 쳐들어 왔을 때는 호드와 얼라도 연합을 했다."
49,는 이야기를 하면서 게이 머를 지지하는 정당을 지지하겠노라고 노선을 선회하고 구독자들도 본인의 생각에 동참해 주길 적극적으로 어필한다.
50,이는 정치 성향 가릴 것 없이 게임과 관련된 정계 인사들을 만나서 행동하는 행보를 보면 알 수 있다.
51,"실제로 김성 회는 조 승래 의원, 김 세연 의원, 이 동섭 의원을 직접 만났다."
52,다만 김성 회의 대외활동을 가장 적극적으로 지원한 의원은 이 동섭 의원인 것으로 보인다.
53,"또 한 그래프의 XYZ 축에 비유해 친 게임, 반게임 성향은 보수와 진보를 안 가린다고 덧붙였다."
54,"그럼에도 불구하고 정치 병자들의 공격을 수도 없이 받으며, 김성 회 본인도 이로 인해 부담감을 많이 느낀다고 한다."
55,나무위 키에서도 익명의 사용자에 의해 그를 어느 한쪽 성향으로 몰아가려는 시도가 있었다.
56,"# 숙제 방송의 경우 숙제 방송 임을 확실히 밝히며( 영상 제목에 광고라고 써 넣는다.),"
57,본인의 게임 전문가적 입장을 팔면서 까지 하진 않겠다고
58,했으며 1 달에 1번 꼴로 올라온다.
59,이미 이전부터 숙제 방송에 대해 굉장히 조심스럽게 접근하고 갯수도 조절하고 광고 임을 확실히 밝히는 데다
60,"광고 수익의 일부를 기부하거나 구독자에게 추첨을 통해 선물도 하면서 민심을 확실히 챙겼기에, 중대형 유튜버임에도 뒷광고 논란이 없다.2020"
61,년 9월 6일에 구독자 50만 명을 달성했다.2020
62,년 11월 25일에 구독자 55만 명을 달성했다.
63,"인터넷 방송인으로 활동하면서 유명세를 얻자 그의 개발 실력에 대해 "" 엄청난 능력을 지닌 개발자인데 시대를 잘못 타고 나서 저 평가 받았대!"
64,""" 란 식의 오해가 퍼지기도 했다."
65,"이와 관련하여 김성 회 본인이 받은 팬 메일 중 자신을 존 카 맥에 비유하는 내용의 메일을 받은 적이 있는데, 김성 회 본인도 "" 이건 너무 갔다 ""며 난색을 표했다."
66,그러나 그의 게임 개발 능력에 대한 평가는 그의 인터넷 방송인으로서의 인지도와 별개로 보다 객관적으로 평가될 필요가 있다.
67,"객관적으로 볼 때 그가 만든 게임 중 큰 성공을 거둔 게임은 없고, 그나마 호응을 얻었던"
68,아 스트로 레인저도 ' 엄청난 발상의 전환을 이룩한 신 박한 리듬 액션 게임' 은 아니다.
69,"한국에서 잘 쓰이지 않았던 카툰 렌더링 방식을 사용한 게 그럭저럭 독특한 시도로 주목을 받았을 뿐, 게임 자체는 흔한 노트 타격 형 리듬 액션 게임이다."
70,"오히려 부족한 컨텐츠와 저질 음 원 등 온라인 리듬게임이 지녀야 할 핵심적인 컨텐츠가 부족하고, 그래픽의 컨셉 등 크롬 요소에만 과도하게 집중하여 실패한 게임 중 하나일 뿐이다."
71,"특히 음 원 쪽은 저작료 때문인지, 회사 인원들에게 노래를 시킨 걸 그대로 게임에서 사용했다."
72,김성 회 본인이 부른 Tell Me는 그야말로 압권이다.KON
73,"역시 전형적인 for 카카오류 액션 게임이며, 그가 인터넷 방송을 통해 신랄하게 비판하던 기존의 한국 모바일 게임과 차이점은 없다."
74,"차별화된 시스템이라 광고하는 더블 액션이란 것 역시 단순히 주인공이 2명인 것에 불과 하며, 굳이 이러한 별도의 시스템 이름을 쓰는 건 전형적인 광고용 워드 플레이에 불과 하다. 본인은 이런 전형적인 트렌 디 게임 프로젝트에 참여한 것이 그다지 재미 없는 기억이라고 말한 바 있지만, 개발에 참여한 건 사실이다."
75,그러나 그를 두고 실력 없는 개발자라고 평가하기도 어렵다.
76,한국에선 개발자 중 한 사람이 게임 전체의 기조를 바꾸지는 못한다.
77,"게다가 KON의 경우 김 성회 개발자가 합류한 지 고작 3개월 정도 만에 발매됐는데, 김 성회 개발자가 넷 마블에 입사한 것이 2015년 11월 초~ 중순이며, KON의 출시는 2016년 3월 30일이다."
78,따라서 김 성회 개발자는 단순히 중간에 추가 투입된 인력에 불과 하다. 그리고 중간 투입인력한 사람이 게임에 미칠 수 있는 영향력은 미미하다.
79,"정리하자면 게임 기획자 출신인 만큼 기획자부문으로 개발 능력을 평해야 하는데, 이 게임 기획자의 실력을 평가 하기엔 정보가 부족하고 국내 기준이 너무나도 애매하다."
80,"더 나 아가 김성 회 본인도 매우 뛰어난 역량을 지닌 명 개발자는 결코 아니고, 그런 식의 찬사나 띄워 주기 또한 본인이 싫어하고 부담스러워 한다."
81,한두 명의 스타 개발자가 게임의 모든 것을 좌지우지하는 시대는 지났다.
82,리 즈 시절 빌 로 퍼 급의 뛰어난 개발자라
83,해도 현대 게임산업에서 혼자서 게임에 미칠 수 있는 영향력엔 한계가 있다.
84,"게다가 한국의 게임산업 구조는 게임 개발자 연대의 조사결과 개발자 1/3 이상이 임금 체불을 겪을 정도로 안정성이 떨어지기에, 국산 게임에 대해 비판적인 사람이라도 돈 주는 사람이 만들라고"
85,하면 어쩔 수 없이 만들어야 하는 신세인 것이다.
86,"반대로 만약 김 성회 개발자가 말만 번지르르 하고 실제 실력은 별로라고 해도, 한국 게임산업 구조 하에 선 게임을 망친 이유가 김 성회 개발자나 다른 개발자들의 부족한 실력 탓인지, 아니면 경영진이나 상사 등 책임자의 판단이 문제였는 지에 대해서도 정확히 알 수 없다는 뜻이다."
87,하지만 스스로도 실력이 뛰어난 개발자라고 생각해 본 적이 없다는 발언을 종종 했다는 점은 판단에 영향을 미칠 수 있다.
88,"가장 중요한 건 김 성회 기획자의 방송 진행 능력과 언변으로 프로젝트의 얼굴 마담이 될 수는 있어도, 그간 그가 진행한 부분에 있어서 서브 리더 위치인 팀장 급이라면 몰라도 프로젝트 매니저나 프로젝트 디렉팅을 한 부분은 없다."
89,또 한 프로그래밍이나 아트적인 부분이 아닌 유 튜브에도 본인이 기획 자라고 말한 만큼 메인 리더 급이 되지 않는 이상 게임에 원하는 방향성이나 비전을 제시하는 개발자의 포지션이라고 보기 어려워 개발 능력을 가늠하기에 애매하다.
90,김성 회 본인 역시 자신의 유 튜브에서 개발 자로 서의 자신의 역량에 대해 확실히 선을 그었고 혹시나 방송만 보고 개발자로 서의 롤모델 같은 생각은 품지 말아 달라고 부탁하기도 했다.
91,"모두 김성 회 본인이 자초한 논란이 아닌, 외부 요인에 의해 김성 회가 피해를 본 사건이다."
92,국회의원 손혜원의 보좌관이었던 김 성회와 동명 이인인 데다
93,생김새도 비슷하다.
94,"심지어 본 관도 같은 안동 김씨. 보좌관 김성 회가 21대 총선에 열린 민주당 비례대표 출마를 선언하자, 이를 G 식 백과 김성 회로 오해한 네티즌들에게 "" 정치하지 않는다는 약속을 저버린 거냐"
95,"""며 억울하게 욕을 먹었다."
96,"거기에 미래 통합당 소속 정치인 중에 동명 이인이 1명 더 있어 각각 왼쪽 김성 회( 좌 성회), 오른쪽 김성 회( 우성 회 )라고 부른다."
97,"결국, 김성 회 (G 식 백과) 가 이에 대해 해명 영상을 업 로드했다."
98,"영상에서도 볼 수 있듯이 왼쪽 김성 회, 오른쪽 김성 회, 그리고 게임 쪽 김성 회 3명 모두 외모가 흡사 하다. 도플갱어가 아니라 도 플라이 너였다 라는 여담으로, 이 해명 영상에 왼쪽 김성 회가 게임 쪽 김성 회의 팬이란 댓 글을 달아 잠시 최상 단에 고정되기도 했다."
99,[20] 또한 이 해명 영상은 유 튜브 실시간 인기 영상 순위권에 올랐다.2003
100,년 MBC GAME 버추 어 파이터 4 한일 국가 대항전의 해설을 맡았다.
101,정작 본인은 최악의 흑역사로 취급했고 당시의 모든 영상을 잊혀 질 권리를 주장해 전부 삭제하게 했다.2016
102,"년 7월 게임 썰 시즌 4의 한 에피소드에서, 게 구리 핵 의혹 논란에 대해 게임 개발자의 관점으로 의견을 밝혔다."
103,모바일 게임인 삼국지 K의 모델로 나온 적이 있다.
104,G 식 백과 연예인 게임광고 편에서 가장 안 유명한 모델로 소개했다.
105,이 영상을 보면 2018년 말 즈음에 IZ*ONE에 입 덕한 듯.# 손 혜 원 의원의 뒤를 이어 더불어 민주당의 문체 위 간사가 될 의원으로 김 병 욱 의원을 예측하는 동영상을 올렸다.
106,상당히 설득력 있는 근거를 제시해 시청자들을 감탄하게 했지만 결국 신동 근 의원이 문체 위로 배정 받으면서 그의 예측이 보기좋게 틀려 소소한 웃음을 선사했다.
107,스스로 ' 오락실 키드' 라 부를 정도로 유년 시절엔 오락실에 자주 갔었다.
108,대전 격투게임을 가장 많이 즐겼다고
109,하며 특히 버추 어 파이터는 팀 배틀 활동도 많이 했다고
110,한다.
111,"디아블로 이모 탈 논란과 히 오스 리그 폐지, 그리고 깐 프 사건이 있기 이전에 25년 차 골수 블빠이기도 했다."
112,98년 스타 크래프트가 출시한 직후에 PC 방을 자주 갔었고 워크 래프트 시리즈도 많이 했었다고
113,한다.
114,하스 스톤과 히 오 스는 아예 주력 방송 컨텐츠로 삼았을 정도로 깊이 즐겼다.
115,그리고 깊이 빠졌던 [21] WOW가 자신의 진로를 게임 개발자로 굳히게 되는데 영향이 컸다고
116,한다.2019
117,"년 8월 25일 게임 중독 법에 관한 유 튜브 생방송으로 8월 20일 오후에 국회 도서관 소 회의실에서 진행된 ' 게임 질병 코드 분류, 사회적 합의 방안은?' 이란 주제의 정책 토론회 # 참가 후기를 방송했다."
118,그리고 나무 위 키에 걸린 자신의 프로필 사진을 보고 고쳐 달라고 했다.
119,이유는 안 티 게임세력 측에서 볼 경우 비웃음과 안 좋은 이미지로 왜곡할 가능성이 있어서 바꿔 달라고 요청한 것. 토론회 중 상대측에서 김성 회의 발언 시간에 반대 측 몇 명이서 순차적으로 끼어들어 항의를 하는 등 사회자도 정리를 못하는 혼란한 상황 [22] 때문에 김성 회 자신도 평정 심을 잃고 흥분한 상황이 있었다.
120,"이때 발언이 끝나면 바로 박수로 지지해 준 어떤 마른 체형의 방청객이 토론회가 끝나고 나서 사진 촬영을 요청했으나, 지금 바빠서 죄송하다는 대답만을 하고 난 다음 까맣게 잊어버려서 미안 하다고 밝혔다."
121,그리고 다시 만나면 사진촬영을 3번 해 드리겠다고
122,약속했다.
123,"또 한 자신이 토론회 중에서 "" 무조건 자식만 볼모로 내세우면 되는 겁니까"
124,""" 란 요지로 주장한 부분은 한국 사회에서 잘못된 교육열의 탓도 있을 것이라고 하면서 그 부분은 그 자리에 있던 학부모님을 포함한 전국의 학 부모님들께 죄송하다고"
125,했다.
126,다만 자신들의 이권을 위해 아이들을 갖다 붙여 그것이 정의 인 양 포장해서 이용하는 점에 대해 선 동의할 수 없다고 했다.
127,같은 방송에서 대한민국 게임계에 대해서 비판도 했다.
128,게임계의 문제는 여러 영상에서 다뤘음을 강조하면서 인간 심리의 약한 부분인 사행성에 치중된 현재 한국 게임계의 상황 때문에 반대자들 로부터 게임이 도박 중독자를 만들어 낸다는 공격을 당하기 쉬워 진다고 했다.
129,넓은 의미로 보게 되면 도박도 게임의 범주에 속하기에 안 티 게임세력은 이를 토대로 자신들의 막장논리를 펼친다.
130,"특히, 현재 체질개선을 못하고 시간이 흐르면 한국에서 제대로 된 게임을 개발할 수 있는 인력 자체가 줄어들거나 사라질 수도 있다고"
131,주장했다.
132,이러한 상황에서 게임계에 돈을 더 받아내는 것은 과거 기독교가 면죄부를 파는 행동과 비슷하다고
133,주장했다.
134,그러면서 게임계의 사행성 자체를 개선해야지
135,그걸 내버려두고 돈을 더 받아내는 건 제대로 된 해결책이 아니라고 주장했다.
136,토론회에 난입했던
137,안 티- 게임 성향의 기독교 계열 집단과의 싸움을 언급하던 중 자신이 어려서 기독교 신자였음을 밝혔다.
138,어릴 때는 교회를 학교 가듯 하는 독실한 신자였다고
139,한다.
140,실제로 집안이 개신교 집안이다.
141,자신의 친할아버지인 김 용묵 님은 교회 장로 이자 크리스찬이었고 친할머니 역시 교회 권사였다고
142,한다.
143,김성 회는 그의 직계 후손이라 모태신앙이다.
144,성경 암송 대회에서 상도 받았다고
145,한다.
146,"그러던 와중에 외가 쪽에 있는 지역 모 교회에 가게 됐는데, 그 곳에서 헌금 액수 순으로 순위를 매기고 많이 헌금한 사람들을 발표하는 등 봉헌금으로 신앙심을 시험하는 것을 보고 이상함을 느꼈다고"
147,한다.
148,그 이후 일부 기독교인들의 안 좋은 면이 계속 보이면서 교회 다니는 걸 그만뒀다고
149,한다.
150,2019년 09월 14일 방송에서 현재 무종교 임을 밝혔다.
151,친할아버지 셨던 김용 묵님께서 독립운동가 장준하와 유년 시절부터 절 친 사이였음을 언급했다.
152,[23] 다만 본인은 대학생이 될 때까지 장준하가 누구인지도 몰랐다고
153,한다.
154,"후에 장준하를 주역으로 한 뮤지컬을 관람했는데, 이때 할아버지가 뮤지컬의 등장인물로 등장했고, 생전에 자주 하셨던 아재 개그를 배우가 극 중에서 그대로 연기하자 그것을 보고 펑펑 울었다고"
155,한다.
156,"게임을 거의 금지 하다 시 피했던 엄격했던 아버지와 달리, 할아버지는 자신이 하는 게임에 대해 엄하게 생각하지 않고 긍정적으로 봐 주셨다고"
157,한다.
158,"할아버지는 내성적인 손자가 게임을 할 때 즐거워하며, 연구하고, 연습장에 게임 내용을 정리하며 일본어로 된 게임을 하기 위해 국민학생이 일어 사전을 찾아가면서 공부하는 등의 모습을 긍정적으로 봤다."
159,김성 회 본인은 이런 배경 때문에 게임에 관심을 가지게 됐다고
160,했다.
161,"또 한 아버지의 반대에도 불구하고 할아버지는 손자의 생일 때마다 늘 게임 카트리지를 사 오셨고, 그 덕에 게임을 재밌게 즐겼다고"
162,한다.
163,"이때 할아버지께서 사 오셨던 게임 중 일부가 꿈 대륙 어드벤처, 고양이 당인 전 테얀데에, 젤 다의 전설 신들의 트라이 포스라고 한다."
164,학생이 던 2000년 당시 EZ2DJ에 대한 감상을 말한 영상이 발굴됐다.
165,# 후반부는 EZ2DJ 2nd 개발자 인터뷰 내용이다.에
166,픽 세 븐 치 트오
167,매 틱 대란과 블 리 자드 홍 콩 등의 화제적인 사건을 다루는 사건들에서 영상제작 시 상당히 압박을 받아 왔었다고
168,라이브 방송으로 썰을 풀었었다.
169,"생방송 영상 링크 [24] 제작기간도 오래 걸리고 좀 더 객관적인 정보들을 수집하고 사실관계들을 확인하다 보니 늦어지는데, 이 때문에 난동을 부리는 광적인 선동과 정치 질의 여론도 있어서 겁이 났다고"
170,한다.
171,문제는 영상을 올리고 나서도 악 플 들 때문에 유튜버에 대한 현 탐이 크게 왔다고
172,한다.
173,"게이 머들 입장에서, 게임을 유해한 것으로만 바라보는 사회의 편견에 맞서는 활동을 자주 하다 보니 마치 정의의 투사나 독립운동가 같은 이미지가 만들어 진 것에 대해 ' 화 형 당한 잔 다르크' 가 떠오른다며 심각한 부담감을 느낀다고 한다."
174,고결한 이미지일수록 사소한 실수 한 번만으로도 ' 위 선자' 딱지가 붙여져 나락으로 떨어지는 공포감을 크게 느낀다고 한다.
175,때문에 자신은 실수도 많고 그다지 훌륭하거나 착한 사람이 아님을 계속 강조하며 그저 ' 겜 돌이 동네 바보 형' 정도로만 대해 달라고 강조한다.
176,스스로를 농담 사아 G 렉 카라고 부른다.
177,물론 자극적 떡밥 던져서 조 회수 빨아 놓고 뒷정리는 나 몰라 라 하는 진짜 렉 카들과 달리 'G 렉 카는 A/S 도 해 준다' 라며 후속 소식들을 전하기도 한다.
178,온 게임 넷의 게임 평가 프로그램 G-Tester에 출연했다.
179,게임 개발 자라 유저가 모르는 개발자들의 노고 혹은 문제 등을 잘 안다.
180,따라서 비판은 하되 개발자들의 입장을 옹호해 주는 편이다.
181,전문가 영역에서 현 남 일 기자가 전반적인 플레이 적인 면에서 게임 평가를 말한다면 김 성회 개발자는 개발의 프로세스라든지 여러 가지 시스템적인 면에서 접근하는 경우가 많다.
182,"스스로 거침 없이 망가지는 모습 또한 일품. 스태프 롤 때 전 출연진이 뭔 가 주제를 잡고 기괴한(?) 행동을 한 적이 있는데 이때 가장 적극적이었으며, 복장도 마법 전대 마지 레인저의 마지 레드처럼 기괴한 복장을 입었다."
183,그렇다 보니 자주 보여주는 게임 개발자 특유의 지적인 모습과 망가지는 모습이 절묘한 대조를 이루어 독특한 매력을 발산했다.
184,"굉장한 한국어 애호가로, 테스터들의 말은 물론이고 게임 중에 나온 대사 속에서도 문법적으로 틀린 부분이 있으면 하나하나 다 짚으면서 올바르게 수정한다."
185,보고 있으면 정말 감탄이 나올 정도의 대단한 집착을 보여준다.
186,레 나가 평하길 한글 덕 후란 걸 봐선 사석에서도 한국어에 대한 집착이 굉장한 것 같다.
187,실제로 그의 유 튜브 방송을 보면 어휘력이 풍부함을 느낄 수 있다.
188,한국어뿐만 아니라 영어 이니셜 풀이에도 집착을 보인다.
189,옆에서 누가 이니셜로 된 용어를 말하면 꼭 끼어들어서 무엇의 이니셜인지 풀네임을 이야기 해 준다.
190,"FQA, GFX, VFX, FPS, SFX, PvP, PvE, SMAA, FXAA 등 사례가 많다."
191,"이 때문에 이 현수 PM으로부터 인간 툴 팁 김성 회란 별명을 얻기도. 더 테스터의 모태가 되는 게임정보 상황실 GP의 게임 리뷰 코너와 더 테스터 1 화부터 계속 함께 해 오던 원년 멤 버지만, 2012년 12월 4일 카 발 온라인 2 평가 2편을 끝으로 스마일 게이트로 이직한 후 더 테스터에서 하차했다."
192,"그 후, G 테스터 하스 스톤 편에서 복귀했다.2013"
193,"년, 나는 캐리다에 출연했다."
194,#2014 년 8월 14일 채 정원의 알 긋냐
195,6 화에 서 레 나와 함께 게스트로 출연했다.
196,"5년 간 다녔던 회사가 월급과 퇴직금을 합쳐 2천만 원 넘는 돈을 떼어먹어서 법정까지 가 승소했지만, 악 덕업주의 배째라 신공으로 인해 결국 못 받았다고"
197,했다.
198,여기서 2천만 원 ÷ 5년 해 가지고 연봉이 400만 원이냐
199,는 드립이 나왔다.
200,실제론 퇴사하기 전 마지막 몇 달 간 월급을 못 받은 것이다.
201,만약 정말 연봉이 400만 원이라면 그건 김 성회 개발자 본인이 언급했듯이 현역 군인들보다 조금 나은 수준이다.
202,또한 함께 출연했던 이 현수 PM과는 20년 지기 후배이며 평상시엔 편하게 ' 현수 형' 이라 칭하는 것으로 보인다.
203,알 긋냐
204,"김성 회 하이라이트 영상 2015년, 최 정문과 함께 2 인 체제로 G-Tester를 진행했다.2018"
205,년 4월 11일부터 허 준 과 함께 트러블 메이커를 진행했다.
206,9월 7일에 시즌 1이 종영됐다.2018
207,년 10월 18일 켠 김에 왕까지 293회에 출연했다.
208,"허 조설과 괜찮은 캐미를 보여줬고, 295회 방송 하이라이트가 공개된 것으로 보아 고정 출연자가 된 듯하다."
209,하지만 스노우 브라더스편과 록 맨 11편 총 2회 분에만 출연했다.
210,"스노우 브로스에 선 오락실 키드 출신답게 꽤 좋은 플레이를 보여줬지만 막판 보스에서 멘 탈이 무너지며 리 타이어 했고 성회야! 정신 차려!, 록 맨 11에 선 초반에 삽질을 반복하고 멤버들에게 갈굼을 당하다가 마지막에 기사 회생하여 멋지게 대미를 장식했다."
211,김성 회! 영어 자랑하지 말 랬지 !2014 년 7월 아프리카 TV BJ로 데뷔해 3개월 만에 베스트 BJ에 입성했다.
212,"방송국 주소, 유 튜브 주소 2019년엔 아프리카 방송 당시 영상은 비공개로 전환되고, 채널 명도 G 식 백과로 변경됐다."
213,이후 G 식 백과 영상들을 업 로드한다.
214,초창기 북미 알파 테스트 때부터 히어 로즈 오브 더 스톰을 플레이 하면서 유일한 히 어 로즈 전문 BJ로서 베스트 BJ를 달았으나 점차 비중은 줄어들었다.
215,본인 게임 스타일이나 성격 면에서 AOS 게임이 잘 맞지 않는 듯. 주로 플레이하는 포지션도 전문가 영웅이 대부분이고 나이도 나이인 만큼 빠른 컨트롤과 상황판단을 요하는 게임의 텐션을 유지하기 어려워한다.
216,"초창기엔 히오스가 LOL에 비해 재미있는 점들을 열심히 홍보했으나, 의외로 몇 달 안 가 히오스에 싫증을 내고 방송에서 자주 플레이하지 않게 됐다."
217,"이렇게 빨리 질린 게임은 오랜만이라며, 블 리 자드 게임이란 게 믿겨 지지 않는다는 식으로 발언했다."
218,"철 구, PD 대정령, 커 맨 더지 코, 효 근, 불양 등과 함께 모바일 게임 다 크어 벤 저 2의 CF 모델로 출연하기도 했다."
219,"# 원 더 5 마스터 즈 CF에 권 이슬, 오성 균과 함께 출연한 적이 있고, 모바일 게임 GHOST의 인터넷 프로 모션 CF에도 출연했다.2015"
220,년 11월 6일 방송을 마지막으로 재취업 조건에 따라 개인방송은 중단했다.
221,"OGN 방송이나, 게임 썰 방송은 계속 할 예정. 하스 스톤 1 시즌 때 전설을 찍었다며 방송 초기 때부터 돌 부심이 가득 했었다."
