,sentences
90,"또 한 기숙사, 백의 탑이 싫은 사람은 따로 집을 만들어 살기도 한다."
91,"그리고 좌표 1500 이상으로 나가는 걸 금지하는데, 서버의 과부하를 막기 위함이니 서버를 터트리지 않으려 면 모든 상황에도 좌표 1500 이상은 나가지 않는 게 좋다."
92,또 한 사 움 크래프트가 분명 어려운 모드 임에도 전문 가가 서버에 몇 명 있어 4 일차만에 엔 더 드래곤을 때려잡는 진풍경을 보여 주기도 하였다.20
93,명이 동시에 탈출 맵을 하면? 자신이 만든 탈출맵에 20 명이 플레이하는 시청자 참여 방송이다.
94,또 한 광석을 점수로 매겨서 가장 많은 점수를 얻은 사람이 이긴다.
95,그래서 사람들은 점수를 얻기 위해 서로 밀치고 밀치면서 먼저 얻으러 가려는 상황이 나오기도 했으며 ( 탈출 맵을 플레이한 적이 있으면 점수가 어디 있는지 알 수 있다.)
96,자신의 탈출맵들은 1 인용이다 보니 잘못하다가 모든 플레이어들이 한 꺼 번 죽기도 하고 간혹 한 꺼 번 티피되기도 한다.
97,문제를 풀려고 하는데. 다른 사람이 멋대로 해서 쉬운 문제도 제대로 못 풀기도 하였다.
98,( 골 렘 님이 힌트를 주기도 하는데. 간혹 주지 않기도 하다) 또한 시청자들이 블럭을 부수는 것을 막기 위해 어드벤처 모드로 진행했는데. 어드벤처 모드에서는 블럭을 설치할 수 없어 열쇠 등을 골 렘 님에게 줘서 대신 설치해 줘야 한다.
99,현재는 3편까지 있으며 1편에서 먼저 숲 속의 골 렘 맵을 진행했는데. 우선 연습 전으로 가고 그 다음은 본전으로 가는 식이다.
100,"숲 속의 골 렘 다음으로 속삭임의 마을을 진행하러 고 했는데. 맵 파일을 바꿨음에도 웬 서버가 이상 해졌는지 맵이 아까 진행한 숲 속의 골 렘 맵으로 나왔고, 해결하러 고 뻘 짓을 했지만 증상은 그대로 라서 실패. 결국 숲 속의 골 렘만 하는 것으로 끝났다."
101,비트윈 랜드 에서 살아 남기 비트윈 랜드 라는 늪지대 모드를 중심으로 여러 가지 부가 모드를 함께 사용하는 컨텐츠 이전과 같이 화이트 리스트 제도로 운영된다.
102,전과 다르게 화이트 리스트가 처음에는 25명이었지만 최종적으로 30명으로 진행하게 되었다.
103,"2월 11일까지 잠시 서버 테스트를 진행하였으며, 2월 12일에 오픈하였고, 2월 17일엔 월드에딧이 도입되었다."
104,"그리고 건축 팀, 모험 팀, 자원 팀이 나눠 져 있어 자원 고갈등의 일은 일어나기 힘들어 졌으며, 건축 팀이 따로 생겨 남에 따 라 고 퀄리티의 건물을 볼 수 있게 되었다."
105,"비트윈 랜드 지역으로 입장하면 오버 월드의 도구는 다이아 도끼가 나무 도끼 수준으로 쓰레기가 되며, 음식들은 썩기 때문에, 오버 월드의 자원들은 설치가 불가능하다."
106,"단, 오버 월드 도구나 음식은 반입 가능하다."
107,"마인 크래프트 최신 내 더 업데이트 ( 스냅숏) 마인 크래프트 최신 스냅숏에 네 더 업데이트가 포함되어 있는데, 비위 트윈 랜드 에서 살아남기 에서 사용한 화이트 리스트 제도가 아닌 방송에 주소가 적힌 공개 서버로 진행되었다."
108,"서버 인원은 50명으로 진행하였으며, 대략 6 일간 진행되었다."
109,공개 서버로 진행되다 보니 몇몇 태러 범들이 서버에 난입한 거 같으나 크게 이상은 없었다.
110,깜작 시참으로 당일 날에 디스코드와 공식 카페를 통해 알려 졌다.
111,"( 이하 추가 요망) 마인 크래프트 "" 황혼의 숲"" 시청자 참여 2020-4-17 바위 골 렘 공식 디스코드와 팬 카페에, 황혼의 숲 시참이 있을 예정이며, 화이트 리스트 제도로 진행 한다고 공식적으로 밝혔다."
112,4월 17일부터 화이트 리스트 모집을 시작했다.
113,4월 25일 8시부터 시작했으며 하루 2 시간씩 운영할 거라
114,"밝혔다 마인 크래프트 시청자 참여 PVP 화이트 리스트로 시청자들을 모집해 PVP를 하며, 3개의 컨텐츠를 진행해, 상위권에 진출한 사람만 10 인 도시 능력자에도 참가할 수 있는 기회를 얻게 된다."
115,"사람은 많고 관리자는 3명밖에 없어서, 3개의 컨텐츠 중, 걷날 개 공중전에선 한 판 한 판 할 때마다 시간이 오래 걸릴 때가 많았다."
116,마인 크래프트 카트 라이더 시청자 참여 화이트 리스트로 시청자들을 모 집해 모드를 깔고 진행한다.
117,"바위 골 렘 탈출맵의 맵 4개와 도시 맵 1개로, 총 5개의 코스를 만들고 진행했다."
118,마인 크래프트 시청자 참여 골 렘 범죄 시티 화이트 리스트로 시청자들을 모집해 참여한다.
119,"마피아와 시민으로 나누어 져 있으며, 각각의 직업이 있어 마피아가 모두 죽으면 시민 승리, 시민이 모두 죽으면 마피아가 승리한다."
120,참고로 투표로 결정이 아닌 한 사람을 지목해 1대 1로 싸워서 이겨야 탈락된다.
121,"마인 크래프트 산업 모드 시청자 참여 이 시참은 화이트 리스트 제도를 빼고 모두 참여 가능하도록 서버를 열어 뒀지만, 모드를 깔아야 들어 가진다."
122,"여러 산업적인 것 들이 추가되어, 마지막엔 건축 콘테스트를 진행했다."
123,어 몽 어스 요즘 유행하는 어몽어스를 시청자 참여로 진행했다.
124,술래잡기 룰이나 반전 룰로 신박한 컨텐츠를 이용해 진행하였다.
125,하지만 어 몽 어스 핵으로 참여를 방해하는 사람들 때문에 시참 마지막화엔 디 코에 코드를 입력해 들어오게 했다.
126,마인 크래프트 저니 인 투 더 라이트 모드 생존 기 화이트 리스트로 시청자들을 모집해 참여한다.
127,여러 세계를 탐험하여 보스를 잡는 모드다.
128,얼굴이 보이는 캠 방 같은 것을 할 때는 주로 산타 클로스 수염을 붙이고 나온다.
129,예전 아프리카 방송에서 시청자들이 이유를 묻자 하관이 콤플렉스 라 수염을 붙인다고... 현재는 잃어버려서 그냥 방송한다.
130,게임 다크 소 울을 즐겨 하는 듯하다.
131,아프리카 TV에서 자주 게임 플레이를 했었다.2015
132,년 3월 15일 대배 틀에 도전자로 출연했다.
133,그리고 6월 2일 순위권에 올라 왕중왕 전에 출연했으며 9일 결승전까지 올라왔다.
134,결승전에선 자신의 맵 중 하나 인 ' 속삭임의 마을' 을 플레이했으며 도우미로 YT Apple이 출연했다.2015
135,"년 11월 7일 바위 골 렘, YT Apple, 희바, 김 왼팔이 함께 하는 팬 미팅을 열었다."
136,이 때 최근에 제작한 탈출 맵인 거상의 그림자의 컨셉 아트 겸 지도가 그려진 다이어리를 나눠 주었다.도
137,티의 컨텐츠인 몬 왕 결정전 5 주차에 해설위원으로 나와 도티와의 콜라보 레이션을 선보였다.
138,"[15] 탈출 맵에 자주 나오는 요소들 로는 모래 시계, 톱니 바퀴, 골 렘 같은 기계적이고 연성적인 사물이 있는데, 이것들을 좋아하는 듯하다."
139,참고로 가장 좋아하는 디지몬은 톱니 몬이라고. 가장 좋아하는 포켓 몬은 역시 톱니 형태인 기기 기어 르인가 싶었지만 실제로 좋아하는 포켓 몬은 솔 록과 루나 톤이라고 한다.
140,킬 가르도 계열도 좋아한다고 한다.
141,좋아하는 색은 연두색이다.
142,연두색을 좋아해서 자신의 마인 크래프트 스킨의 넥타이 색을 연두색으로 설정했다고
143,밝힌 적이 있다.
144,탈출 맵은 언 젠 간 다시 만들어 본다고 하지만 언제 만들어 질 진 불명. 바위 골 렘: 주인공이다.
145,오어 스폰 모드에 나오는 로봇을 보고 다크 스톤 골 렘이라 한다 [7] [8] 바위 골 렘 박사: 바위 골 렘의 박사 버전이다.
146,여러 발명품들을 만들며 대부분이 실패하는 게 특징이다(...) 바위 골 렘에게 필요한 발명품을 준다.
147,소 씨: 마인 크래프트 소이다.
148,박사와 비슷한 목소리로 말하며 모드에 실험 대상이 되거나 등등 여러 모로 억울한 주역이다.
149,원시인 친구: 바위 골 렘의 원시인 버전이다.
150,말을 못하며 일반 원시인보다 똑똑한 것 같다.
151,할아버지: 스티브 노인 버전. 거대한 검으로 몹질라처럼 쎈 몬스터를 처리하는 강력한 힘을 보여준다.
152,광부 스티브: 광부 모자를 쓴 스티브. 경찰관 스티브: 스티브 경찰 버전. 말버릇은 ' 저항하지 마세요.
153,' 누구라도 연금술 사가 될 수 있다.
154,thaumcraft 3 모드 마인 크래프트 황혼의 숲 모드 플래시 게임 갓 오브 곡괭이 마인 크래프트 디지몬 모드 마인 크래프트 Witches and More 모드 마인 크래프트 사막 여행 모드 마인 크래프트 마인지 카 모드 마인 크래프트 ore spawn 모드 마인 크래프트 빌 드배 틀 마인 크래프트 영혼의 숲 모드 마인 크래프트 반지의 제왕 모드 마인 크래프트 호화스런 광부 모드 마인 크래프트 라이 카니 티 모드 마인 크래프트 로그 라이크 모드 마인 크래프트 연금 술사 thaumcraft 4 모드 마인 크래프트 유리 다리 공성전 [9] 마인 크래프트 모드 팩 매직 팜 2 메이 플 스토리 프 렌즈 스토리 마인 크래프트 톨 킨 크래프트 2 모드 팩 [10] 마인 크래프트 럭키 배틀 마인 크래프트 랜덤 던 전 배 틀 마인 크래프트 랜덤 연금술 배틀 마인 크래프트 아스매 지카 2 마법 왕국 마인 크래프트 혹한의 추위 Eternal Frost Mod[11] 마인 크래프트 랜덤 포켓 몬 배틀 마인 크래프트 다이버 시티 아크 서 바이 벌 에버 레이션 아크 서 바이 벌 익스팅션 세 키로 마인 크래프트 던 전스 스타 듀 밸리 오리와 도깨비 불 킹 덤 컴 딜 리 버런스 렘 넌트: 프롬 디 애 쉬 즈 심 즈 4 애완동물 추가 모드 DogCatPlus Mod 스마트 폰 모드 FlappyBird Mod 크리 피 파스타 모드 CreepyPasta Mod 블럭 골 렘 모드 Block Monsters Mod 흰 개미 점렴 모드 Ore spawn Mod 랜덤 던 전 모드 Ore spawn Mod 롤러 코스터 모드 Roller Coaster Mod 크라 켄 모드 Ore spawn ModRC 비행기 모드 The RC Mod 강력한 무기 모드 Ore spawn ModTV 모드 MrCrayfish's Furniture Mod 홀로 그램 모드 OpenBlocks Mod 간편한 집 모드 Ore spawn Mod 후크 살인마 모드 MeatHooks Mod 비버 모드 Ore spawn Mod 오타쿠 모드 Otaku craft Mod 매지 컬 초콜릿 모드 Magical Chocolate Mod 비밀의 방 모드 Secret rooms mod 로봇 침공 모드 Ore spawn Mod 스폰지 밥 모드 SpongeBob Mod 톨 킨 크래프트 2 모드 팩 TolkienCraftII Mod 렐름으로의 초대 Minecraft Realms[12] 베인 글로리 모드 Vainglory Mod 포켓 몬스터 모드 Pixelmon Mod 테일 즈 런 너 모드 [13] [14] 차 모드 Ainz's pack Mod
