,sentences
29,참고로 해당 댓 글은 그가 6년 전에 남긴 댓 글이며 답 글에는 어린 시절 그를 시청해 온 팬들의 답 글이 남겨 져 있다.2021
30,"년 1월 5일에 2020년 6월에 떠난 4시의 마지막 영상에 들어와 너무 늦게 왔다면서 죄송스러운 말과 이전에 4 시랑 아이스 버킷 챌린지와 컨텐츠를 같이 했고 지병 있는 건 알았지만, 갑작스러운 이상황에 마음이 안 좋고 그곳에서는 행복하길 빈다는 댓 글을 달았다 유 튜브 주소 [7] 하늘 색의 수달 스킨을 낀 멤버이며 스킨은 보 노보 노랑 많이 닯 았다."
31,과거 시참에서 랑께가 멜 리를 맘에 들어 하여 멤버가 됐으며 자신보다 4살 많은 랑께에게 반말을 하며 가끔 자신이 불리할 땐 랑께에게 형님이라고 부르며 존댓말을 한다.
32,참고로 PVP 실력과 운은 랑께보다 좋은 것 같다.
33,[8] 모드 스토리 리뷰에서는 랑께보다 엄청 부자인 목수로 나오며 랑께를 부려 먹기도 하고 거지라며 놀리기도 한다.
34,그래서 많이 악플이 달렸다.
35,"하지만 랑께보다 인기가 좋은 듯 하다 .16 만 구독자 기념으로 369 랑께가 QnA 특집을 했는데, 그의 언급에 따르면 서로의 오해 때문에 싸웠다고"
36,한다.
37,그 후로 랑께는 아크 서 바이 벌만 하고 멜 리와는 가끔 연락하는 사이라고 한다.
38,최근에 다시 연락이 닿아서 다시금 서로 친분을 쌓고 영상작업을 같이 한 거 같다 스킨은 여성이며 스티치 옷을 입고 있고 턱 쪽에 얼굴이 또 있다.
39,멜 리보다 더 많이 웃으며 현재는 너무 힘들다고
40,하여 쉬고 있다.
41,언제 복귀할지는 불분명하다.
42,모드 스토리 리뷰에서는 대도시의 대저택에서 살다 멜 리와 랑께가 사는 시골로 내려왔다.
43,"랑께와 교회 오빠, 동생 사이다."
44,유 튜브 주소고등학교 때부터 랑께와 실제 친구이며 [9] 배 틀 그라운드를 좋아한다.369
45,랑께의 트위치 생방송에서 자주 만날 수 있다.
46,게이 킹 섹시 킹이라는 칭호를 가지고 있는 무서운 것에 더해 변태적인 사람이다.
47,이제는 2020년 1월 8 일부로 국방의 의무를 마쳤다.
48,국방의 의무를 다 하느라 방송에 참여하지 못했던 때엔 1대 1 침대전쟁 불 방망이로 방송에 도움을 주었다.
49,랑께의 하나밖에 없는 친구. 불쌍한 아싸랑께 ㅠㅠ 랑께의 유 튜브 영상에 댓 글을 자주 다는 편이고 개인적으로 유 튜브 채널도 운영하고 있다.
50,랑께가 진짜로 노예처럼 부려먹는 불쌍한 친구들이다.
51,"수달, 히 빈, 히 디, 세주, 피 연, 샤이, 당근, 클 로 티 젠 등이 있다."
