,sentences
45,"# 해당 글로 추정되는 글 아 카 이브 12월 22 일 커뮤니티를 통해 ' 회사에 코로나 바 이러스 -19 확 진자가 1명 발생하여 직원 전원이 검사를 받았고, 다행히 모두 음성 판정을 받았으나 방역지침에 따라 자가 격리에 들어감으로써 이번 주 예정된 스트리밍을 취소하게 되었다' 는 소식을 알렸다."
46,""" 사람이 게임의 어느 부분에 재미를 느끼느냐?"
47,""" 에서 저 같은 경우는 레벨 업을 열심히 해서 아이템을 먹고 이런 부분의 재미보다는 이 개발 사의 의도, "" 이 사람은 이걸 왜 만들었을까?"
48,""" 그런 것 들을 알아내고 가설을 세워 보고 나름 그것들이 논리적으로 설명이 됐을 때 재미를 느껴요."
49,- Q&A에서 20년이 넘는 게임 경력을 가졌으며 지금도 게임 관련 매체에 재직 중인 본 채널의 중심 인물. 채널 명대로 가정도 있고 자식까지 있는 중년의 게이 머이다.
50,"먼 옛날, 바람의 나라부터 본격적인 게이 머의 길로 들어섰으며, 2002년 바람의 나라 가이드북을 [10] 집 필해 출판할 정도로 게임 내공과 필력을 가진 온라인 게임 전문가로 활동하였으며 이후에는 플레이포럼, [11] 인 벤( 인 벤 창립 멤버 중 1명), 디스 이즈게임에 걸쳐 게임 웹 진에서 쭉 활동했고, 특히 유저들이 모이는 커뮤니티 설계와 운영이 주 업무였다고"
51,스스로 말했다.
52,게임을 분석하는 걸 좋아하는 만큼 남한테 게임에 대한 걸 설명해 주는 것도 좋아한다고 한다.
53,"이 때문에 회사에 젊은 신입 기자, 기획자들이 올 때마다 서비스 중인 온라인 게임에 대해 운영의 이해를 돕기 위해 설명을 하면서 기록으로 남겼는데, 그의 강의를 들은 후배 기자, 기획자들에게 "" 유 튜브에 올리면 반응 좋을 것 같은데요?"
54,""" 같은 이야기를 듣다가 유 튜브를 시작하게 되었다고"
55,한다.
56,실제로 생각보다 좋은 반응에 스스로도 놀랐다고
57,말했다.
58,"게임을 볼 때는 "" 그 게임에서 배울 게 있는가?"
59,"""를 중점적으로 본다고 한다."
60,좋은 시도 든 나쁜 시도 든 그 게임에 호기심이 생기는 지가 중요한 것 같다고.
61,직업이 게임을 설명하는 형태의 직업이다 보니 단순히 게임에 대한 정의를 내리기보다는 게임을 개발 사가 낸 퀴즈로 바라보고 그 퀴즈를 푸는 걸 즐긴다고 한다.20
62,"년 차 게이 머인 만큼 업 로드된 영상들에서 게임에 대한 넓은 식견을 엿볼 수 있으며, 게임 웹 진에서 쭉 일해 왔기 때문에 당연히 즐기는 게임의 스펙트럼도 상당히 넓고 [12] 일반적인 게임 팬들은 접하기 힘든 게임 업계 관계자와의 교류도 잦았을 것으로 추측된다."
63,이런 특성들 덕분에 어떤 게임의 기획 의도를 추측하거나 게임 시스템의 구조를 파악하여 설명 해 주는 게 상당히 논리적이며 이해하기 어렵지도 않다.
64,"리 니지 2M 영상 이상으로 조회 수가 높은 기적의 검 분석 영상에서 이런 실력이 특히 잘 드러나는데, 흔한 양산 형 게임으로 보이는 기적의 검이 어떻게 높은 순위를 유지하는지 명쾌하게 설명 해낸다."
65,리 니지 2M 유저이다.
66,본인이 밝히기로는 리니 지에 써야 할 만큼은 쓴다는 걸 보면 가볍게 즐기는 수준도 아닌 것으로 보인다.
67,"[13] "" 게임에 대한 걸 이렇게 잘 알면서도 왜 리 니지를 계속하느냐?"
68,""" 라는 채널의 영상을 시청하는 사람이라면 당연히 가질 만한 의문에 대해서는, 지속적으로 업 로드된 리니 지에 대한 각종 분석 영상들을 통해 간접적으로 대답해 주는 걸로 대신하였다."
69,"전직 와우 저 [14] 이고, 현직 린저씨이며 각종 유 명 콘솔이나 스팀 패키지 게임, 스마트 폰 게임, PC 온라인 게임도 하는 하드 코어 게이 머이다."
70,"김실장의 추천게임[ 추천게임] 장르 목록 기본 [16] 배틀 그라운드, 리그 오브 레 전드 MORPG 몬스터헌 터, 마비 노기 영웅전, C9 테마 파크형 MMORPG 월드 오브 워크 래프트 [17], 파이 널 판타지 14, 리 니지[ 주의] 유니 크한 스타일의 RPG 대항해시대 온라인 소 울류다"
71,크소
72,"울 3수 집형 RPG 몬스터 스트라이크 [19] 디펜스 류 수집 형 RPG 명일 방주 [20] 로그 라이크 던 그리드 [21] 오픈 월드 젤 다의 전설 브레스 오브 더 와일드, 엘 더 스크롤 5: 스카이 림 [22] 카드 배 틀 (TCG) 하스 스톤 [23] 별 다른 수식어 없이 개뿔 PD라고만 불리는 인물. 입사 10년 차 직원이며, 목소리가 신세 경과 비슷해서 시청자들 사이에서는 신세경이라고 불리기도 한다."
73,"김실장과는 달리 목소리만 나오고 화면에 모습이 나오지 않으므로 [24] 엄밀히 말하면 ' 출연' 진이라고 할 수 없지만, 본 채널은 기본적으로 김실장과 PD가 대화를 주고받는 형식으로 진행되기 때문에 진행에 매우 중요한 인물이며 따라서 사실상 출연진이라 볼 수 있다."
74,"주로 김실장의 강의를 듣는 입장으로 방송에 참여하며, 설명 중간 중간 유저의 심정을 대변하는 듯한 적절한 리액션과 추임새로 방송이 매끄럽게 진행되도록 유도하는 한편, 때로는 웃음이 나는 유머 포인트를 만들어 주기도 한다."
75,구독자 n 만명 돌파 기념 방송에서는 시청자들의 질문을 대독해 주는 역할을 하기도 한다.
76,김실장과는 오랜 기간 선/ 후임으로 지내 왔다고
77,하며 방송에서 대화하는 것만 봐도 꽤 스스럼 없는 사이인 것으로 보인다.
78,구독자 10만명 기념 영상에서 다른 직원이 김실장과 PD가 싸울 때 곤란 하다는 말을 하는 걸로 봤을 때 직장 내에서 관계도 상당히 수평적인 것으로 추측된다.
79,"선호하는 게임은 온라인 게임이며, 특히 와우에 애정이 남다른 것으로 보인다."
80,패키지 게임의 경우는 혼자 하는 것이 외롭고 공허해서 별로 좋아하지 않는 모양. 패키지 게임 중에서는 그나마 온라인 게임과 유사한 파티 플레이가 가능한 몬스터 헌 터 월드를 플레이했다고
81,"하며, 김실장의 권유로 다 크소"
82,울 3를 플레이했을 때는 상당히 버벅이는 모습을 보여주며 빅 웃음을 선사했다.
83,한국야구 시리즈를 챙겨 본다.
84,리 니지를 하는 이유 그들이 그렇게 욕을 먹으면서도 리 니지를 하는 이유정신 나간 과 금 유도? 리 니지 컬렉션 시스템은 왜 나왔을까
85,세계 최초 소득 비례 형 과 금 모델? 리 니지 아인 하사 드의 악랄함 엔 씨가 작업장을 육성한다고? MMORPG에서 작업장이 사라지지 않는 이유 심하다 말로만 들었지?
86,"이게 바로 엔 씨 급 과 금 유도 클 라쓰 ( 리 니지 2M 숙련도 part.1) 욕도 먹어 본 놈이 잘 먹는다, 엔씨의 과 금 유도 리스크 관리 노하우 ( 리 니지 2M 숙련도 part.2) 그냥 돈으로 밀면 끝 아닌가요?"
87,"리 니지 전투에 빠지게 되는 이유 스킬 하나에 1,800만 원? 그래도 뽑게 만드는 리니 지의 설계엔 씨가 돈을 덜 버는 업데이트를 할 때는 그럴 만한 이유가 있다 ( 리 니지 2M 연금술) 리니 지식 과 금 모델이 가진 치명적 한계는? 리니 지에서 성 먹으면 진짜 떼돈 버나요?"
88,"핵과 금 러 총집합하는 공성전을 간접 체험해 보자 오만의 탑? 과 금의 탑? 리 니지 2M 의 아주 특별한 던 전에 대해 영상 목록만 봐도 왜 이 항목이 PC 게임이나 모바일 게임 항목 아래로 내려가지 않았는지 알 수 있다"" 리 니지 그거 왜 함?"" 은 과거부터 게임 커뮤니티들 사이에서는 자주 오가 던 흔히 볼 수 있는 이야기였는데, 그 이유를 이만큼 일반 게이 머들도 알기 쉽게 설명해 주는 영상은 막상 찾기 힘들었다."
89,"사실 리 니지를 하지 않는 게이 머들 사이에서는 저런 게임을 왜 거액을 쏟아부으면서 하는지 이유를 알 수가 없고, 리 니지를 하는 유저들은 설명할 창구도, 수단도 없었기 때문에 상호 간은 단절되어 있었다."
90,"리니 지의 게임성이나 과 금 유도를 욕하는 컨텐츠는 많지만, 도대체 왜 그런 게임이 매출 1위를 놓치지 않을 정도로 거액을 벌어들이는지, 왜 거기에 그렇게 열광하는 사람들이 있는 지에 대해서는 잘 모르니 넘어가거나 그냥 개돼지, 혹은 린 저씨이기 때문이다 등등의 멸칭을 섞은 피상적인 설명만이 가득 했다."
91,김실장이 서로 다른 유저끼리 이해할 수 있도록 다리를 연결한 최초의 사람이라고 해도 과언이 아니다.
92,"[26] 한 가지 재미있는 점은 유저들 사이에서 리니 지의 인식이 ' 그거 왜 함?' 뿐이였는데 ' 구경하는 게임, BM 구경하는 게임(...), 썰은 재밌는 게임' 정도의 인식도 생겼다는 점. 이 시리즈 덕분에 각종 게임 커뮤니티에서 김실장 채널의 이름을 조금씩 알릴 수 있었다."
93,"영상들에서 김실장은 게임이 가지고 있는 사악함과 유저들의 분노를 십분 이해하면서도, 자신들의 게임이 가진 강점을 제대로 이해하고 활용하는 엔씨 소프트의 실력을 인정하는 모습도 보인다."
94,"과 금 유도는 업계 탑이라고 인정하다 보니 "" 엔씨의 앞잡이 아니냐?"
95,""" 라는 의견도 일부 있지만, 직접 영상을 보면 알겠지만 말 그대로 "" 혀를 내두르는"" 표현에 가깝다."
96,"말도 안되는 가격에 미쳤다며 직접적으로 비판하기도 했고, "" 이런 과 금이 정당하다고"
97,생각하지는 않는다.
98,""" 는 부연을 자주 한다."
99,"심지어 "" 엔씨 소프트는 날 싫어할 걸요?"
100,"""라고 말하기도 했는데, 그 이유는 리니 지의 악랄한 과 금 구조를 적나라하게 까발리기 때문이다."
101,"그러나 이런 동영상들을 보고 호기심에 깔아 보는 유저들이 생기는 악영향(?) 도 없진 않았고, 이에 대해 김실장은 "" 신규 유저는 절대로 진입할 꿈도 꾸지 말고, 혹시 라도 진입하고 싶다면 이미 육성이 일정 수준 이상 진행된 계정을 사는 것 이외에는 다른 방법이 없다."
102,""" 고 깔끔하게 정리했다."
103,그런 데 라이브 영상을 보면 꾸준히 피해자가 발생한다.
104,주로 술 먹고 리니 지에 XX 질렀다
105,식의 피해자가 많이 발생하는 것 같다.???
106,: 술 먹은 날은 리 니지 하는 거 아니에요.
107,그날은 자동 사냥만 하는 거에요 .MMORPG 의 쇠락과 정액제의 몰락은 예정된 것이었다?
108,편집 본 풀 버전 모바일 게임 뽑기 시스템 잡는다고
109,과 금 유도 덜 하게 될까?
110,편집 본 풀 버전게임에서 모험을 느껴 본 게 언제인가?
111,"쉬워 진 게임에서 사라진 것에 대해 편집 본 김실장은 리 니지 2 베타 시절 다크 엘프 대표 격으로 인간 측과 인터뷰를 했는데, 해당 인터뷰가 유실되었다고"
112,생각했지만 실제로 남아 있었다.
113,인터뷰 아 카 이브 나의 성향과 맞는 게임을 찾아야 과 금을 덜할 수 있다 편집 본 게임 사는 왜 아무리 욕을 먹어도 운 빨 노가다를 없애지 않을까?
114,편집 본 풀 버전 라스트 오브 어스 2 유저들의 분노와 매체의 극찬 # 김실장과 인 디게임하면서 편안하게 이야기하는 방송 # 소개된 게임 모바일 인 디 게임 Last Arrows 스팀 PC 인 디 게임 ReRoad 스팀 PC 인 디 게임 DOOR:InnerChild 간간히 스쳐 지나가는 이야깃거리를 모아 여러분들과 나눠 보려고 새 코너 ' 김실장의 짧은 생각' 을 만들어 보았습니다.
115,"비정기 콘텐츠고, 빠르게 편집해 짧은 길이로 나갈 예정입니다."
116,- 컨텐츠 소개글 김실장의 생각이 짧다는 것이 아니다.
117,컨텐츠의 이름이 그런 것이다.
118,나는 과연 이 게임의 고객인 걸 까? 써 놓은 것은 광고라고 썼지만 광고 라 기보다는 리뷰나 컨설팅에 가깝다.
119,특히 에 픽 세 븐 의 경우에 픽 세 븐 은 어떤 게임이고 무엇이 바뀌었나?
120,( 김실장 앞 광고 도전) 편집 본 풀 버전 김실장은 능지 게임을 잘할 수 있을까?
121,명일 방주로 테스트 해 보자 편집 본 풀 버전 김실장과 의자 조립 함께 해요
122,vlog ( 시크 릿 랩 의자 협찬 받음) 풀 버전 테라 엔드리스 워 RPG + SLG라는 데 한 번 해봅시다
123,풀 버전 놀랍게도 앞 광고를 하던 중 서버가 다운되어 광고가 중단되는 일이 벌어졌다.
124,현재 모종의 이유로 영상이 비공개 처리되었다.
125,김실장 당신 정체가 뭔 가요?( 구독자 2500 돌파 기념 QnA) 김실장 한 달 과 금 얼마? 엔씨 주식은 샀나?
126,어둠 땅 하고픈데 와이프 설득 어떻게? (5 만 구독자 기념 QnA)PD에게 전공 필수 과목 다 크소
127,울 3를 혹독하게 수련시키는 김실장 김실장 채널은 누가 만들고 있나?
128,10만 돌파 기념 팀원들이 말하는 김실장(+ 사장) 구독자 + 개발자들이 직접 추천한 인 디게임 살펴보기 (50 만원 도네
129,주셨어요!)
130,일본 소 울 워 커 유저가 김실장에게 보낸 여덟 장의 손 편지 ( 헌 드레드 소 울 방송 + 페 그 오 영상 예고)( 근황 토크) 2021년 김실장 채널은 어떻게 바뀔까?
131,위 영상에서 2021 년 컨텐츠로 메이플스토리를 알아볼까 라는 언급이 나왔다.
132,"개발 사는 알고 있다, 당신이 온라인 게임을 쉽게 접지 못하는 이유 ( 매몰비용 part 1) 편집 본 풀 버전 유저들이 과 금 유도가 심한 온라인 게임을 끊지 못하는 이유를 매몰비용으로 설명했다."
133,"크게 시간, 돈, 관계로 3개의 유형으로 나누었다."
134,"워낙 임팩트가 커서 그런지, 구독자 애칭을 매몰 단으로 칭하게 되었다."
135,왜 유독 리 니지만 이런 미친 과 금 유도가 가능한 걸까?
136,( 매몰비용 part 2) 편집 본 풀 버전 리 니지 관련 영상처럼 보이지만 매몰비용과 관련된 설명이다.
137,하지만 주로 나오는 예시는 리 니지 이다.
138,"던 파+ 바람 연 사태에 대한 김실장 생각, 앞으로 준비 중인 콘텐츠는? 풀 버전 위 영상에서 이슈의 경우에는 눈에 보이는 것 외에 다른 방면에서 바라 볼 필요가 있거나, 알려 지지 않은 사실이 있을 때 등과 같이 분석이 필요한 경우에만 다루려 한다고 이 영상에서 밝혔다."
139,가령 던 전 앤 파이터 직원 권한 남용 논란 사건과 같이 구독자 몰이에 좋은 대형 이슈라
140,"할 지라도, 인과 관계가 너무 명확하여 할 수 있는 게 타임라인 정리밖에 없는 경우에는 굳이 다루지 않으려 한다고 했기에 이슈 항목에 추가된 영상은 이 영상이 전부일 것이였다.가"
141,"디 언 테일 즈, 도대체 무슨 일이 벌어진 건가요?"
142,( 전 모름) 풀 버전 가 디언테일즈에서 이슈가 생겨 생방송을 진행하였다.
143,불타오르는 유저들의 반응을 채팅 창에서 볼 수 있다.
144,그리고 어떤 리 니지 2M 을 시작했다는 사람 덕분에 가 테가 선녀로 재조명되었다.
145,대토론회 망겜이란 어떤 게임일까 풀 버전 엘리 온 라이브 당시 채팅 창에 망 무 새들이 많이 보여 망겜이란 무엇 인가에 대한 토론을 진행하겠다고
146,"밝혔었고, 해당 영상에서 매몰 단과 김실장의 생각을 볼 수 있었다."
147,또 한 이 영상에서 김실장의 추천게임[ 추천게임] 목록이 등장했다.
148,게임 때문에 맨날 싸우는 사람들을 위한 20년 차 린 저씨이자 유부남 게이 머의 꿀 팁 # 유부 남 게이 머의 인생 팁에 관한 영상이다.
149,김실장: 같이 하는 경우도 있어 .PD: 아내가 전설 스킬 가지고 싶다고
150,하면 어떡해요?
151,김실장: 먼저 먹게 해 주거나... 우리가 사랑했던 와우에 대하여 ( 와우는 왜 변했을까
152,part.1) 와우는 지금 진퇴양난의 상황에 놓여 있다 ( 와우는 왜 변했을까
153,part.2) 현재 와우가 가진 문제점과 한계점을 분석한 시리즈이다.
154,"여느 와우 저들과 마찬가지로 불타는 성전과 리치 왕의 분노를 최고의 추억으로 꼽으며 현재 와우가 처한 상황에 대해 안타까워하기도 하고, 블 리 자 드가 어떻게 현재 상태를 극복하려는 시도를 할지 궁금해하기도 하였다."
155,후에 월드 오브 워크 래프트: 어둠 땅이 출시하면 플레이 해볼 생각이라고 하니 후일 추가 적인 리뷰가 더 있을 것으로 예상된다.
156,"김실장은 과거 와우 플레이포럼을 운영하였으며, 널리 사용되었던 레 이드 프레임 기획에도 참여했다고"
157,한다.
158,"여담으로 댓 글에서 밝힌 바에 따르면, 김실장은 블 러드 엘프가 나오기 전까지 퀘스트 공략 작성을 위해 얼 라이 언스, 호드 모두 플레이했다고"
159,한다.
160,이후 블 러드 엘프가 나온 뒤에는 격전의 아 제로 스까지 호 드로 플레이했다고.
161,로스트 아크 시즌 2 도 전기 1편 - 신규/ 복귀 유저를 원하는 개발 사가 알아야 할 것 김실장의 로스트 아크 시즌 2 도 전 결과는? 그리고 로 아에 대한 생각들 (2 편) 김실장이 로스트 아크 시즌 2를 플레이 해보고 느낀 점을 설명해 주는 영상이다.
162,김실장은 로스트 아크의 클로즈 베타를 체험해 보고 본인과는 맞지 않는 게임이라고 생각해서 제대로 플레이하지 않았다고
163,"하는데, 유 튜브 채널 시작 이래 구독자들의 요청이 많았던 게임이라 이번 시즌 2에 맞춰 로스트 아크를 "" 도전"" 해 봤다고"
164,한다.
165,"도전이라는 말에 감이 잡히겠지만, 처음 각 잡고 해보는 게임이기 때문에 이전 영상들처럼 자세한 분석보다는 체험 기에 가깝다고"
166,서두에 밝혔다.
167,"오래된 MMORPG에 대한 신규 유저의 진입 장벽에서 기존 유저 와의 스펙 격차 뿐 아니라 정보 격차도 상당히 큰 역할을 하기 때문에 이 점에 대한 여러 가지 케어 방법에 대해 간단히 이야기도 하였으며, 로스트 아크가 이에 대해 어떻게 대처했고 어느 점이 부족했는지 직접 체험했다."
168,"원신, 고정관념을 벗어나면 미 호 요의 노림수가 보인다 # 게임성에 대해서 좋게 평가 하면서도, 미 호 요의 뻔뻔함과 진짜 노림수가 뭔 지에 대한 설명이 주를 이뤘다."
169,"겉보기에는 착한 과 금 같지만, 젤 다의 전설 브레스 오브 더 와일드를 해 봤다면 알 수 있는 핵심 스킬들을 가챠로 만들어 어느 순간 돈을 퍼붓게 만드는, 이면에 숨은 과 금 유도 시스템을 설명했다."
170,특히 여러 게임 리뷰 유튜버들이 초반 표절과 보안 이슈에만 집중하고 진짜 게임성이나 BM에 대해서는 잘 다루지 않았다는 점에서 김실장의 리뷰가 진짜라는 평가가 다수 존재한다.
171,"오랜만에 PC MMORPG 엘리 온 오픈, 어떤 게임인지 살펴봅시다"
172,풀 버전 무려 여섯 시간 동안 진행된 엘리 온 플레이 영상이였다.
173,채팅 창에 망 무 새가 보여 채팅 창 제재를 곧 시작하겠다는 언급이 나왔다.
174,""" 게임이 망 겜이네"
175,이런 소리를 쉽게 하시면 안돼요.
176,"게임은 기본적으로 취향이다 라는 부분을 인정하시는 분들 위주로 채팅 방이 운영되기를 바라구요,"
177,"그냥 그게 싫어서, ' 나는 이 게임이 싫어. 나한테 재미 없어.' 하면 그냥 그 걸로 됐잖아요."
178,그냥 자기가 안하면 되잖아요.
179,"""( 영상 3:04 :07) 김실장 인생 최고의 MMORPG가 9개월 만에 서비스 종료한 게임이라고? (1 편) 그 어떤 갓게임이라도 망하려고 기를 쓰면 도리가 없다 ( 김실장 인생게임 DDO 2편) 리 니지 2 클로즈 베타에 이어서 모험을 느껴 본적이 언제인가?"
180,"를 설명하는 또 다른 게임 이자 김실장의 인생게임 중 하나. 그리고 그런 완성도 높은 게임이 왜 한국 서버에서는 9개월 만에 망했는 지에 대한 영상 .1 편과 2편 중반 까지는 DDO는 여타 다른 게임과 어떻게 다른 게임성을 가지고 있는지 설명하면서 어떤 게임보다도 가장 모험을 한다는 느낌을 주는 게임 이라고 호평하였지만, 2편 중반 이후는 대다수의 한국 게이 머 취향과 맞지 않았던 모습과 [27], 운 영진 측에서 MMORPG를 운영할 때 해선 안될 반면 교사로서 모든 모습을 완벽하게 보여 줌 [28] 을 이야기 하며 처음부터 서비스가 상당기간 진행된 상태였던 북미 판을 그대로 수입해서 이전 컨텐츠를 다 버리는 컨텐츠로 만들지 않고, 차근차근 진행단계를 밟아 나갈 수 있도록 시간차를 두고 서비스 하는 등의 정상적인 운영이 되었으면 WoW처럼 좀더 오랜 운영이 되지 않았을까"
181,하며 회고했다.
182,바람의 나라: 연은 왜 무과 금 유저들이 쉴드를 쳐줄까?
183,"바람의 나라: 연이 롱런하기 위해 해결해야 할 문제 바람의 나라: 연의 진짜 문제는 버그, 밸런스 따위가 아니다."
184,"김실장은 바람의 나라에서 ""가 뫼"" 라는 아이디를 사용했고, "" 라스트 검 심"" 이라는 아이디로 가이드북도 낸 당시 나름 [29] 유명했던 구 바람 플레이어였다고"
185,한다.
186,[30] 이 사실이 밝혀지자 유 튜브 채널에는 당시 김실장을 기억해 내고 반가워하는 사람들도 많았다.
