,sentences
16,"스트리머와 시청자 간의 소통도 잘 돼서 거의 모든 게 자유로운 방송이지만 시청자와 방송인 간의 친밀도가 굉장히 높은 편이고, 그녀의 방송을 보면 서로 농담이나 장난 식 말싸움을 보는 것도 또 하나의 재미를 일으킨다."
17,또 한 털털한 모습을 보여주지만 시청자 간의 분쟁이 있을 경우 본인이 나서 서 말리는 등 시청자들을 배려하는 모습도 많이 눈에 띈다.
18,욕을 정말 잘한다.
19,그렇다고
20,누군가를 향해 콕 집어 욕하는 것은 아니고 그냥 추임새처럼 쓰는 모습이 대부분이다.
21,"털털한 성격이 성격인지라 얼굴, 목소리만 보고 트위치로 넘어온 청자들에게 충격과 공포를 선사한다."
22,정확하게 말하면 유 튜브만 본 사람들의 인상은 노래 잘하고 목소리도 좋은데 성격마저 싹싹한 완벽한 미인이지만 트위치 생방송에서의 이미지를 보면 뭔 가 다르다는 모양. 좋게 말하면 유쾌하고 나쁘게 말하면 또라이로 앞서 말한 대로 청자와 친밀도가 굉장히 높으며 웬만한 농담과 어 그로 [8] 정말 잘 받아 준다.
23,다만 정도가 심하면 당연히 매니 저가 밴하며 매니저가 없어도 더덕들과 더 레 본인이 직접 그만 하라는 압박을 가해 채팅 창은 더러운 것도 아니고 클린한 것도 아닌 묘한 상태가 유지된다.
24,"채팅과 도네로 청자들의 딜, 힐을 보는 것이 방송의 재미다."
25,매니저들 중에서 1명을 제외하고 아프리카 시절부터 더 레방송의 매니저였고 소위 말하면 열혈 팬이었던 시청자들이다.
26,본 관리자 이외에 더 레와 친분이 있는 놀러온 타스 트리 머는 대부분 형식적으로 매니저를 준다.
27,"본인의 언급에 의하면 아프리카 당시는 채팅이 어 그로, 욕으로 신경 쓸 게 많아 매니저를 두었지만 트위치에서는 훨씬 깔끔해 많은 매니저는 필요가 없다고 한다."
28,더빙 레이디를 일반적인 스트리머에서 일약 스타로 만들며 구독자 수를 폭발하게 만든 영상. 페이스 북 등에서 굉장히 화제가 되며 더빙 레이디의 이름을 알리게 되었다.2017
29,"년 더빙 레이디 방송 중, 조 회수 100만을 돌파하며 그야말로 레전드를 찍은 영상 [12] 과거 성우 지망생이었던 그녀가 성우의 꿈을 접은 이유는 당시 전화상담 사로 근무하던 직업 특성상 퇴근하고 나면 목이 너무 아프기도 했고 연습할 시간도 없어서 라고. 실제로 KBS 성우 극회, 대원방송 성우 극회 에서 공채에 도전했으나 1차도 붙지 못하고 떨어졌다고"
30,한다.
31,알고 지내는 유명인들이 꽤 있다.
32,"헤 릴 린 [18], 유 준호, BaD-Mouth, 선비, 이녕, 해 르시, 유머 저장소 등의 의외 인맥이 있는 편. 공개된 얼굴을 보면 미인이다."
33,그러나 워낙 털털하다 보니 시청자들한테 농담삼아 남자 취급을 받고 있다.
34,"주로 거론되는 닮은 꼴 연예인으로는 정은지, 아이 유가 있다."
35,본인은 하체 비만이고 어깨는 평범하다고 주장한다.
36,더 레의 전 직업과 현 직업 특성상 많이 움직이지 않아서 충분히 가능성 있는 말이지만 시청자가 보기에는 다리는 오히려 얇고 어깨가 넓어 보이는 전형적인 역삼각 형태의 몸 같다.
37,그래서 더 레를 놀리는 밈 중 어깨에 관련된 드립이 많다.
38,심지어 싹뚝이라는 매크로봇의 명령어를 치면 자학 드립을 칠 정도. [19] 롯데 리아를 싫어하고 맥도날드를 좋아한다.
39,8.18일 방송에서 집에서 그나마 가까운 롯데 리아와 맥도날드가 엄청나게 가까운데 다른 구역을 담당하고 있다 보니 롯데리 아는 배달 되고 맥도날드는 배달 안되는 것이 참으로 안타깝다고
40,말했다.
41,시청자들한테 살이 쪘다는 말을 듣고 발끈하는 등 몸무게에 민감한 모습을 보였지만 요즘은 그냥 무시하는 모습을 볼 수 있다.
42,한 때 유 튜브에서 만큼은 얼굴 공개를 꺼렸었다.
43,유 튜브의 경우 시청자들의 연령이 낮아 채팅을 제재하기 힘들고 그로 인해 상처받고 싶지 않다고.
44,또 한 유 튜브 방송을 키더라도 연령층을 고려해 유 튜브 채팅은 꺼 두겠다고
45,방송에서 밝혔다.
46,그러나 이 영상에서 공식적으로 얼굴을 공개한 후 지금은 유 튜브에서도 얼굴 공개를 하고 있다.
47,"본인의 상징 색은 분홍색이지만 실제로는 파란색, 초록색, 하얀색을 좋아한다."
48,상징 색을 분홍색으로 고른 것은 레이디라는 어감에 어울리는 색이어서 고른 것이라고 한다.
49,집에서 고양이 하나를 키우고 있다.
50,이름은 겐지로 브리 티 쉬 숏 헤어 종이며 2018년 기준 2살이며 수컷이라고 한다.
51,겐지를 방에 잘 데리고 오지 않는 이유는 전에 이불에 소변을 많이 보았기 때문이라고 한다.
52,그리고 할머니께서 방에서 주무시면 자기도 데리고 자 달라며 문 앞에서 야옹거리며 운다고. 잠도 문 앞에서 자다 문이 열리면 총 총총 들어가지만 손가락을 깨물기 때문에 들이지 않는다고
53,한다.2017
54,"년 3월에 노란색으로 탈색을 하였으나 영 좋지 않은 결과가 나오자 그냥 두었는데, 다시 머리를 만질 고민을 하고 있다고"
55,한다.
56,"2017년, 8월 후반에 검은 머리로 염색하였다."
57,"머리는 건성이어서 머리 결이 염색& 탈색으로 좀 훼손됐을 뿐, 기름기가 없어서 몇 일 안 감아도 하루 안 감은 것 같이 보인다고 한다."
58,자신의 어린 시절에는 본인의 말로는 동심이 없이 자랐다고
59,한다.
60,산타 등 유년 시절에 품어 볼만한 동심도 일제히 품지 않았다고
61,한다.
62,"학창시절 학교는 여중, 여고 나왔다고 밝혔으며 화장품은 만 원이 넘지 않는 것을 쓴다고 하였다."
63,"시청자 중 한 명이 ' 여 중, 여고에서 생활하니 이성의 눈치를 볼 필요가 없어서 편하지 않느냐?"
64,"' 라는 질문에 본인은 "" 인간이 추악 해질 수 있는 것을 감상할 수 있는 공간"" 이라고 답했다."
65,이 외에도 약의 쓴 맛을 극도로 싫어하기 때문에 물과 먹을 수가 없다고 한다.
66,그래서 보통 바나나 우유나 콜라와 함께 복용한다고 한다.
67,"[20] 이 외에도 회사 생활, 단체 생활이 본인과는 안 맞는다고"
68,한다.
69,증언에 의하면 주사가 참 더럽다고
70,한다.
71,그 후 남의 주차장에 토하고 그 자리에 휴대폰을 놓고 가서 난리가 났다고
72,한다.
73,다른 날 방송에서 밝혀진 주사는 소화전을 끌어안고 술 안 취했다고
74,고래고래 소리 질렀다고
75,한다.
76,"방송 중에 겨드랑이 드립을 채팅으로 치면 90% 정도 무시를 당하며, 스트 리머 입장에서는 기분이 나빠지는 드립일 수 있으니 자제하도록 하자 .2018 년 11월 지스타 행사에 잠깐 들렀다 갔는데, 팬들이 쉽게 알아보도록 배려한 보라색 롱 패딩을 입고 돌아다녔다."
77,여자 스트 리머 마이너 갤러리가 현재 트위치 클럽 박스 마이너 갤러리로 피 난간 상황인데 스갤 악플러들을 고소하려 다가 우연찮게 트박스 마 갤 에 들렀고 인증 글을 남기자마자 갤 주로 등극했다.
78,엿 붕 이들이 악질닉이라 채팅을 못 치고 시청자 수만 엄청 늘리자 악질닉이여도 괜찮으니 마음껏 채팅 치라고 하며 갤 주 자리를 굳건히 지키고 있다.
79,하지만 다이아 소속 반 오십 하꼬 더 레 라는 악질닉에는 27이라며 분노를 표출했다 민트 초코를 좋아한다.
80,오죽하면 방송 중에 민트 초코 기프티콘이 나와서 싫어하는 현실친구를 고통을 받게 해 주고 싶다고..
81,"반면 레인 보우 샤베트 같은 걸 싫어한다고 한다.. 시청자들의 다른 취향은 존중하지만 레인 보우 샤베트만 존중 못한다 카더라.. 유 튜브 시청자들의 대부분은 18~29 세 사이의 남성이라고 하며 [9], 유 튜브 스트리밍은 어린 연령이 많고 댓 글이 폭주하기 때문에 하지 않는 편이다."
82,애초에 트위치 파트너 스트 리머 라 동시 송출을 할 수 없어 아예 불가능하다.
83,트위치 TV 역시 연령층은 주로 10대 후반 ~20 대 초반이 대부분이다.
84,그렇지만 체감상 초등학생~ 중학생 시청자들도 드물지 않고 오히려 흔한 수준이다.
85,자신의 나이를 공개한 가장 나이가 많은 시청자는 30대 중반. 스트 리머인 더빙 레이디가 방송인의 마음가짐으로서 절대 팬을 많이 차별하지 않는다.
86,"다만 아무리 오래 봤던 팬이라도 매너가 좋은 사람에게는 좋은 말을 많이 해 주고 과도한 어 그로, 훈수 등은 얄 짤 없이 주의를 준다."
87,이는 매니저도 예외는 아니라 실제 열혈 팬이었던 매니저가 과도한 어 그로로 밴당한 적이 있었다.
88,[10] 채팅 창에서 어 그로를 끄는 시청자가 많은 편이다.
89,그러나 제재가 느슨한 편이라 경고만 주고 끝나는 경우가 많아서 오래된 팬들이 제재의 강화를 요구하는 모습도 보인다.
90,최근에는 사라지지 않는 어 그로에 스트레스를 받는지 그녀가 직접 밴하는 등 제재를 하고 있다.
91,최근 유 튜브 등지에서 상당히 인지도가 오른 탓인지 어린 시청자들의 유입이 늘어났고 오 랬 동안 방송을 보아 온 시청자나 스트리머에게는 씨알도 안 먹히는 어 그로 나 선을 넘는 발언 등으로 스트레스를 받는다고
92,하였다.
93,"[11] 또한 본인 방송인 아닌 다른 스트리머와 합방 중 차마 입에 담을 수 없는 성희롱을 서슴치 않고 범하는 일이 많은데, 당하는 입장에서는 큰 상처일 뿐만 아니라 명백한 범죄이므로 자제가 아니라 아예 해서는 안 된다."
94,오버 워치 실력은 특징 문단에 언급하였듯이 본인도 게임 실력이 좋지 않다고
95,"밝혔으며 티어는 딱 중하정도 인 골드. 딱 한번 5 시즌 당시 실버로 떨어진 적 있으나 결국 회복한 후, 최근까지 쭉 골드이다."
96,좋은 점수를 보고 싶어 하는 시청자들은 듀오를 권해 플래티넘까지 올리라고 권하는 편이 많지만 듀오를 선호하지 않아 주로 혼자서 게임을 플레이한다.
97,"픽 을 보고 영웅을 맞추기보다는 자신이 하는 영웅만 주로 하며 주로 하는 영웅은 D.Va, 메 르시, 파라다."
98,자신이 하는 파라나 메 르시는 확실히 가능성이 있는 모습을 많이 보여주지만 디 바나 그 외 영웅은 미숙한 모습을 보여준다.
99,주로 실력이 미숙한 플레이어들이 많이 하는 실수 중 하나 인 킬 로그를 확인하는 습관이 부족한 모습을 보이고 있으나 멘 탈도 괜찮고 태도도 적극적이 여서 게임을 하는 자세는 굉장히 좋은 평가를 받고 있다.
100,"이런 태도에 걸맞게 오버워치에서 그녀가 강조하는 것도 바로 클린 오버워치로, 패작이나 트롤 등은 적극적으로 신고하는 모습을 보이고 있다."
101,티어에는 골드 이상에는 욕심이 그리 많지 않은 듯 하다. 위에서 언급되었듯이 시청자들이 골드 이상도 도전해 보라고 해도 본인은 골드 이상은 바라지 않는다고
102,언급하였다.2018.5.21
103,일자로 플래티넘에 대한 의지를 표하였으나 대부 분의 더덕들은 무시하였다.
104,"그러나 2018년 8월 8일, 오버 워치 플레이 556 시간만에 플래 티 넘 승급에 성공하였다."
105,하지만 현재는 다시 내려온 모양. 그래도 성공은 했다.
106,희한하게도 2 킬 만 하면 죽는 징크스가 있어서 '2 킬 레이디 '라고 불리고 있다.
107,플레이 스타일이 공격적으로 남을 공격해 남의 아이템을 강탈하는 속칭 여포 메타가 아닌 일단 파밍을 최대한 한 뒤 타 플레이어가 보이면 공격하는 수비적 운영을 선호한다.
108,"다만 매번 2 킬 을 하고 나면 대기를 하고 있던 타 플레이어에게 죽어서 자신이 파 밍한 아이템을 남에게 배달한다고 하여, 쿠팡 레이디 & 배달 레이디라는 별명이 붙었다."
109,"특이하게도 4에 대한 징크스를 가지고 있는데 4 배율 ACOG 스코프, M416 ( 통칭 M4) 중 하나를 줍거나 M4 풀 파츠를 맞추면 그걸 제대로 쓰지도 못하고 허망하게 살해당해 적한테 갖다 바치는 경우가 허다하다.2017"
110,"년 10월, 공격적으로 운영하는 여포 메타를 연습 중이나 실상은 대부분 1 킬, 잘하면 2 킬 을 하면 죽어서 여포 플레이어한테 죽었다고"
111,해서 동 탁 메타라고 놀림을 받고 있다.
112,팀 전도 그리 다르진 않는 데 의문사& 기습을 당해 죽으면 사실 일부러 해설을 하기 위해서 누구보다 빠르게 죽은 것이라고 하면서 해 설가라는 새로운 별명이 붙었다.9
113,"월 18일 오전 1시 45분, 첫 승리를 거머쥐었으며 1등 횟수는 3번. 목소리가 매력적이라고 평가 받는 만큼 노래와 더빙 영상도 자주 올린다."
114,"다만 닉네임은 더빙 레이디인데 더빙 영상보다는 성대 모사, 노래 영상이 압도적으로 많은 것이 아이러니. 레 전드 영상 급은 아니 여도 노래나 성대 모사 영상이 커뮤니티를 타고 많이 알려 져 조 회수가 상당히 잘 나오는 편이고 업 로드한 지 30분밖에 되지 않았는데도 조회 수가 만 단위, 댓 글이 백 단위로 달리는 경우가 많다."
115,더 놀라운 것은 이 많은 댓 글을 읽어 보고 읽었으면 댓 글 까지는 아니지만 하트를 꼬박꼬박 줘서 소통을 하고자 하는 스트리머의 자세가 보인다.Mr.
116,President! 나 I am Bread 등 병맛게임도 두루 해보았으며 게임이 안 풀리는 경우 특유의 걸걸한 욕설을 주로 들을 수 있는 시간이다.
117,물론 이런 특유의 걸걸한 욕설을 즐기는 시청자도 많다.
118,"2017년 7월, 앙 빅을 하다가 암이 걸리는 사태가 발생했었다."
119,이에 굴하지 않던
120,더 레는 앙 빅을 꺼 달라는 요청이 담긴 약 18000여개의 별 풍선을 받자마자 앙빅을 버리는 모습을 보여줬다.2017
121,년 10월에는 다크 소 울 3를 시작했으나 시작부터 호크 우드에게 싸움을 걸어 제사장 안으로 접근도 못하는 안 습함을 보여주었다.
122,처음부터 다시 하기 싫다고
123,계속 도전해서 버텨 보았지만 결국 포기하고 군다부터 다시 깨야 했다.
124,"[13] 2017년 10월 6일, 해 르시의 컵 헤드 클리어 방송을 보다가 매니저한테 cuphead를 선물 받아서 하게 되었다."
125,"자신은 해 르시보다 훨씬 잘하게 될 것이라는 호언 장담과 달리, 해 르시보다 살짝 나은 실력이었으며 중간에는 자기가 설정한 키를 잊어버리는 역시나 처 참한 게임 실력을 보여줬다."
126,"[14] 결국 다 클리어하지 못하고 Beppi The Clown에서 죽은 후 화장실 갔다온 후 종료 .2018 년 1월, 페이트 그랜드 오더 한국판으로 잭 더 리퍼를 단차에 뽑았다."
127,"동영상 8월 18일, 목에 무리가 와서 시청자 간의 소통방송을 하였는데, 목이 갈라진 상황에서 노래를 불러 시청자들에게 귀 갱을 선사하였다."
128,"주로 시청자의 질문을 받아 주면서 자신과 관련된 개인적 정보 공개, 방송을 진행하면서 캠 없는 햄버거 먹 방을 진행하였다."
129,방송에서 귀뚜라미 우는 소리와 발톱 뜯는 소리도 들렸다.8
130,"월 20일, 먹 방을 35분 정도 진행하고 4시간 가량 배틀 그라운드 방송을 하였다."
131,그리고 방송 종료하나 싶었으나 몇 시간 뒤 다시 방송을 하였고 먹 방과 소통 & 그림방송을 진행하였다.
132,"8월 21일, 오버 워치 방송을 하였다."
133,시작부터 패와 승이 반복되고 대리 유저를 만나면서 심상치 않았다.
134,결국 3시간 동안 승패 승패 승패의 연속이였으며 점수는 2010점대로 원상 복귀되었다.
135,새벽 3시 쯤 방송을 종료하였다.
136,메 르시 1번 / D.Va 3번 / 나머지 파라 플레이로 파라의 비중이 많은 날이었다.
137,마이크가 소리도 그리 크지 않아 간만에 조용한 방송이 기도 하였다.
138,"한 판은 더빙 레이디의 목소리와 비슷한 목소리를 가진 메 르시 유저가 참여했는데, 더빙 레이디는 당시 배가 고파서 말이 그리 없었는데 메 르시 유저 목소리는 브리핑을 하느라 방송을 탔고, 많은 시청자들이 더빙 레이디로 착각하기도 하였다."
139,"이후 저녁 ~ 22일 새벽, 보이는 라디오 방송을 진행했다."
140,간만에 유 튜브에 채팅을 키는 바람에 유 튜브의 댓 글 수에 밀려 트위치 시청자의 채팅이 빠르게 지나가는 사태가 일어났다.
141,더빙 레이디도 이에 부담감을 느껴 다시 유 튜브 채팅을 비활성화시켰다.
142,그 후 시청자 후원에 곁들인 음악을 들으며 담소를 나누었고 도중에 흥이 올랐는지 라 봄의 겨울 동화를 들으며 자신의 캠을 가리고 춤을 추고 시치미를 떼서 시청자들의 웃음을 유발했다.
143,"보이는 라디오를 4시간 동안 한 뒤 밤 12시에 계란 찜을 친구 집에서 해먹으려 했으나 친구에게 거절 당한 후 계란찜을 사 먹으러 방종을 하려 했으나 어떤 시청자가 20만 원을 기부, 계획에 없었던"
144,족발 먹 방을 진행하였고 약을 먹은 후 방송을 종료하였다.
145,여담으로 족발을 기다리는 중 시청자의 하 시 모토 칸나 닮았다는 의견에 더빙 레이디가 흔하지 않게 당황한 모습을 보였고 상의가 노란색 줄무늬인 탓에 키 자루 드립이 흥했다.
146,족발을 먹기 전 더워서 옷을 갈아입었는데 노란색 상의는 침대 한복판에 내팽개치고 족발 먹 방을 진행하였다.
147,먹 방 후 잠깐 동안 겐지를 팔에 안고 방송을 진행했는데 겐지가 더 레의 팔을 물어서 더 레 팔에 상처가 났다.8
148,"월 26일, 1등 못 해본 찐 따 더 레라는 방 제목으로 배틀 그라운드, 오버 워치 아침 방송을 진행하였다."
149,그 날 밤 롤 방송을 진행하였으나 게임이 잘 안 풀려서 삼각 김밥과 복숭아 음료를 먹으며 소통방송을 진행하였다.9
150,"월 1일, 오버 워치 경쟁 전 새로운 시즌을 맞이하여 경쟁 전을 돌렸으나 순조롭지 못했다."
151,5 판이 될 때까지 1 판 이겼고 6 판째에는 무려 초등학생 5 인 큐가 잡혀서 초반에는 파라로 캐리를 하였는데 초등학생 5 인 큐의 과도한 소음 유발 및 경솔한 언행으로 인해 결국 팀보를 끄는 사상 초유의 사태가 일어났다.
152,"결국 6 번째 판도 패배, 7~8 째 판은 순조롭게 이겼으나 9 번째 판에서 원 탱 4 딜 인 상황에서 메 르시로 고군 분투 했으나 패배하였다."
153,마침내 10 번째 판에서 승리를 하여 배치고사 결과 4승 6패로 1928점 실버에 안착하였다.
154,그리고 골드를 갈 생각으로 한판을 더 돌렸으나 패배하여 1904점으로 오버 워치 방송을 마무리 지었다.
155,이 후 방종을 하려 했으나 시청자의 기부에 딸린 영상에서 고독한 미식가와 고든 램 지의 요리 영상이 나와 결국 캠 없는 먹 방 소통방송을 열었다.
156,"메뉴는 김, 계란 프라이, 김치찌개였고 먹 방을 진행하였다."
157,먹 방 후 노래를 들으며 시청자와 담소를 나누다가 나중엔 채팅이 로만 소통하고 아이 돌을 감상하는 방송을 하였다.
158,"그렇길 3 시간 뒤, 갑자기 배고 파진 더 레는 타 먹 방 크리에 이 터 영상을 30분 동안 감상한 후 방송 종료하였다."
159,"여담으로 이 날, 더 레는 엄청난 후원을 받았는데 무려 240만원 가량의 후원을 받아 시청자는 물론 더 레까지 당황하여 이례적으로 환불을 해 주겠다고"
160,제의하였다.
161,또 한 방송시간이 10 시간을 넘긴 날이기도 한다.
162,"9월 3일, 새벽 1시 어제의 10 시간 방송의 영향으로 게임방송 대신 소통방송을 진행하게 되었다."
163,구독 영상에 나오는 자신의 캐릭터를 그렸는데 다 하나같이 정상이 아니다.
164,"총 5개의 그림을 그렸는데 하나는 겐지의 얼굴 일부분, 하나는 더 레의 의자, 나머지는 더 레의 자캐인데 원본이 된 사진들이 다 패러디인지라 자캐를 못 생기게 그렸다."
165,"그림 방송 후 한 시청자가 그려낸 더 레 팬 아트를 주제로 시청자 소통방송을 진행하는 중, 검은 머리 외국인, 일명 짭가비가 채팅 창에 나타나서 짭가비와 만담을 주고받으면서 시청자들의 구경거리를 만들었다."
166,"처음에는 서로의 외적 특징에 대해 농담을 주고 받았으나, 나중엔 서로의 흑역사를 폭로, 짭가비는 더 레의 밝혀지지 않은 술버릇을 폭로하고, 더 레가 짭가비가 흑역사라"
167,생각하는 짭가비와 더 레가 작업한 웹 툰 더빙 영상을 틀었다.
168,"[15] [16]. 짭가비가 간 후 계속 방송을 진행하지만 이 날 트위치가 매니저 임명이 계속 풀리고 렉이 걸렸으며, 급기야 시청자의 모바일 트위치 계정이 갑자기 로그 아웃 당하는 사태가 벌어졌다."
169,"결국 방송 5 시간 만인 6시에 방송 종료. 9월 4일, 다시 1등을 도전하기 위해 배 그를 켰으나 흥미가 떨어져서 방송 1 시간 뒤에 결국 오버워치로 바꿨다."
170,"오버 워치 배치를 1900점을 받아 골드로 올리기 위해 노력을 했으나 패배의 지옥이 펼쳐졌다!! 이날 3 판 ~4 판 이외의 판을 빼고 다 졌는데, 결국 처음 점수에 비해 무려 200점 가량 떨어졌다."
171,이 날 방송분위기는 그리 좋지 않았는데 더 레의 발언에 의하면 방송 중에 가장 많이 욕을 한 날이고 시청자들도 더 레를 이례적으로 걱정하였다.
172,결국 오버 워치 점수를 200점 떨어뜨리고 맨 탈이 붕괴되었다.
173,소통 방송을 30분 가량 한 후 방송을 종료하였다.
174,여담으로 이날 처음 구독 버튼이 생긴 날이었다.
175,"9월 9일, 배 그 방송을 진행하였다."
176,"늘 그래 왔듯이 매번 1 킬, 2 킬 만 하고 죽었으나 감을 잡았는지 초반 주먹싸움 같은 부분에서 킬 을 하거나 잘 숨어 다녀서 등수를 28위까지 올렸다."
177,도중에 팔목이 아파 시청자의 신청곡을 들으며 라디오방송을 진행 후 다시 배그 방송을 진행하였는데 한번은 우연히 5 킬 을 연속으로 하고 자기장을 피해 달리기만 죽어라
178,했는데 두 번째 3등을 하여 시청자의 놀라움을 샀다.
179,그 판 이후 탄력을 받아 다시 1등에 도전하였으나 실패하였다.
180,여담으로 이날 시청자들의 후원을 이용한 드립이 돋보였는데 영상 후원뿐 아니라 음성 후원을 이용해 더 레를 따라하거나 말장난을 하는 등 음성 후원을 활용한 드립으로 시청자들에게 웃음을 주었다.
181,"10월 9일, 전전날에 이빨에 보 정기를 낀 상태에서 소통방송을 진행했다."
182,게임 방송은 안했는데 더 레의 컴퓨터 상태가 이상했기 때문이다.
183,방송 중에 짭가비가 방문을 하였는데 이 때의 대화 주제가 처음에는 쇼핑몰에서 산 물건에 대해서 이야기했으나 나중엔 유흥업소와 관련된 이야기가 나와 수위가 엄청 높아 졌다.
184,[ 사정 설명] 홍 개도 방문을 하였는데 시청자 중 한명이 더 레한테 더 레와 홍 개의 관계는 어떻냐고 질문을 하였다.
185,더 레는 홍 개와 친하다고 호언 장담을 했으나 그걸 본 홍 개가 안 친하다고 하여서 더 레가 삐쳤었다.
186,이에 홍 개는 전화로 더 레랑 은 친하지만 인간 김태희랑은 안 친하다고
187,하여 시청자들이 폭소를 하였다.
188,그 후 시청자 중 한 명이 해군으로 군대를 간다고 하자 해군 행진곡을 틀면서 시청자를 배웅하였다.
189,시청자 중 중학생이 몇 년 후 자신의 차례라고 하자 더 레는 자신의 중학생과 고등학생 때 유행했던 노래& 뮤 비를 보여주면서 중학생& 고등학생시절을 회상했다.
190,여담으로 예전부터 더 레가 어깨와 관련된 아이디는 짓지 말라고
191,했는데 한 시청자가 더 레님이 두박 근이라고 아이디를 지어서 나타나자 모든 시청자가 폭소를 하였다.
192,이 날 더 레는 트위터 계정을 새로 만들었는데 시청자들의 마오쩌둥의 제사해 운동에 빗댄 저 새는 해로운 새 다 드립이 흥했다.10
193,"월 13일, 옵치방송을 켰는데 점수가 브론즈 가기 직전인 상황이었다."
194,점수 무려 1540~1600 대 사이었으며 이날 브론즈에 갈 위기에 처했으나 브론즈는 가지 않았고 패 승을 반복하다가 1600점 대에서 마무리를 하였다.
195,"옵치를 3시간 동안 플레이 한 후 배 그를 진행하였는데 전날 배 그를 2 번째 1 등한 것 답지 않은 실력으로 계속 여포 메타를 빙자한 배달을 시전, 시청자들에게 놀림을 받았다."
196,이날 더 레가 방송 도중에 급한 약속이 잡히는 바람에 배그는 그리 많이는 못했는데 이대로 방종 하기는 아쉬워서 1시간 정도 배 그를 한 후 소통방송을 진행하기로 하였다.
197,소통방송에서 시청자들이 떠나기 전에 리액션 하나만 해 달라고 해서 응해 줬는데 이 때 리액션이 트로피 카나를 따라 추는 거였다.
198,근데 그 춤들이 참 괴악하다.
199,"함께 보자 #1, 트로피 카나 망고, 오렌지, 청포도, 포도, 복숭아 이 모습을 본 시청자들은 폭소를 하였고 몇몇 시청자들은 클립을 따기 바빴다."
200,"춤을 춘 뒤 자신의 춤을 시청자가 딴 클립으로 보고 나서 창피 해졌는지, 다른 방송에 가서 영 상도네로 쓰지만 말아 달라고 부탁을 하였고 몇 분 후 방송을 종료하였다."
201,"10월 14일, 캠 방은 안하고 목소리로 소통방송을 하였다."
202,주말에 방송이 없다고 공지했는데 이유는 일본 여행을 가기 때문이라고. 목소리가 평소보다 좋지 않았고 본인은 캐릭터의 이미지 때문에 담배에 관한 언급은 불편 해하는 느낌이다.
203,( 다만 드립이 나와서 저런 반응을 보인 거지 더 레가 담배를 피는 것은 아니다.)
204,오늘은 게임 안하냐
205,"는 시청자들과 일본 여행 간다는 말에 5 만원씩 후원한 청자들, 그리고 백미는 한 청자가 패러디 영상 2개를 올렸으며 평소와 달리 인터넷 후원이라 자신의 본명이 들켜 갈 때까지 도네"
206,할 때마다 더 레한테 본명을 언급당하는 굴욕을 겪었다.
207,아직도 교정 중이라 고생하는 것 같다.
208,이날 2시간 정도 방송을 진행하고 방송을 종료하였다 ..10 월 16일 대리 상자 깡을 진행하였으나 한 시청자의 대리 깡은 쌍금이 3번이나 쏟아질 정도로 금 손을 자랑했으나 앞서 진행한 다른 한 시청자의 상자 깡은 흰흰파흰으로 점철되어 차별적인 금 손이라는 명칭을 얻었다.
209,그때의 충격으로 아직도 상자 깡을 요청하면 방종을 인질(?) 로 시청자를 협박하곤 한다.11
210,월 말 방송에서 자신의 오너캐를 가지고 19 금 짤을 신청한 사람과 그려 준 사람 때문에 생일날이 제삿상이 되었다고
211,올라 왔다.
