,sentences
19,": //m .youtube .com /watch ?v =t7lBJz1 _xzk 게임 저장소는 결국 사건 발단 7개월 후에 커뮤니티에 사과 글을 개시했지만, 현재까지 도 군고구마 팬들은 게임 저장소를 혐오하는 태세다."
20,현재는 군고구마가 사과를 받아 주었고 친하게 지낸다고 한다.2019
21,년 10월 15일 인 벤 에 ' 유 튜브 구독자 만명 페이드의 게임 영상 씹일 베 충 박제' 라는 글이 올라왔다.
22,글의 내용은 Fade( 게임 저장소의 예전 유 튜브 이름) 의 일 베 저장소의 노무현 전 대통령을 비하하는 용어들을 사용하는 사진이 올라왔다.
23,이에 대해 Fade는 인 벤 에 일베용어 사용 해명 글을 게시했다.
24,해명 글을 보면 알겠지만 해명이 해명이 아니며.. 오히려 이 해명 글로 인해 여론이 더 악화되었다.
25,게임 저장소가 올린 유 튜브 커뮤니티 글에 따르면 인 벤 에 글을 쓴 사람은 자신이 아닌 사칭이라고 한다.2020
26,"년 2월 24일에 게임 저장소는 ' 자신의 유 튜브 커뮤니티에 최근 나의 영상을 따라하는 사람들이 많아 졌다, 컨텐츠는 나의 것이 아니라 뭐라"
27,하지 못하지만 제목만은 따라하지 말아 달라' 라는 글이 올라왔다.
28,"하지만 이러한 제목은 이전부터 있었기에 내로 남 불이 되어 버리는 웃지 못할 상황이 펼쳐졌다 ...https: //youtu .be /XIkCWevS11U ?t =485 영상에 나오는 "" 몬스터의 머리를 쓰면 몬스터들의 플레이어들의 감지를 줄여 준다는 루머가 있다."
29,""" 라는 부분 이후 착한 아이들은 믿지 말자 라는 발언을 하였다."
30,하지만 블루 위 키의 채널에 감지 범위에 관한 영상이 올라오며 게임 저장소의 영상 댓 글에 왜 확인도 제대로 안해보고 영상을 만드냐고 물어보는 여론이 형성되고 허위사실을 유포한다는 논란이 있다.2020
31,년 2월 26일 유 튜브를 접는다는 글을 커뮤니티 게시 글에 올렸는데 내용 자체가 너무 빈약하고 구독자들을 기만한다는 여론이 팽배하다.
32,물론 그의 주력 컨텐츠인 TMI란 것 자체가 그 게임에 파고들지 않는 이상 알아내기 힘들고 그것으로 영상을 많이 만들기도 쉽지 않은 것도 사실이다.
33,그러나 이러한 문제들을 구독자들과 공유하지 않고 새로운 해결 방안을 찾으려 들지도 않으며 자신이 이전에 해 온 행위들 로 현재 논란이 생기자 피하려 하는 것 같은 모습 때문에 구독자들은 실망한 상태다.
34,더구나 멤버쉽에 가입한 구독자들에게 해 준다는 조치가 멤버쉽 전용 영상 몇 개 올려놓고 사실상 방치해 놓는 것이라 더더욱 여론이 심각한 상태. 더 자세히 말하자면 영상을 올려놓고 접는다는 건 자신은 활동이 없어도 여전히 채널에 있는 영상의 조회 수로 돈을 번다는 것 이다.
35,그리고 멤버쉽 혜택을 잘 알아야 한다.
36,"기억상 높은 멤버쉽은 "" 실시간에서 욕을 해도 되거나 마인 크래프트 시참에 참여 가능, 그 외 많은 혜택"" 이 존재했었으나 이 유튜버는 실시간 방송을 한 걸 본 적이 없다."
37,또 한번도 서버를 열어 시참을 하는 모습도 본적 없는데 갑자기 접는다고
38,하니 그냥 가다가 하수구에 몇 만원 빠뜨린 셈. 거기 다가 위에 보면 각 멤버마다 영상이 올라갈 것. 이라고 하지만 그 영상들도 얼마 못 가 동이 날 것이다.
39,게다가 멤버쉽에 가입했음에도 가입 혜택을 받지 못했다는 구독자도 나온 상황이다.
40,[2] 몇 시간 뒤 해당 글도 삭제되고 새로운 해명 글이 올라왔다.
41,"내용에 따르면 본인은 아직 학생이라 학업에 신경 쓰다 보면 유 튜브 활동이 힘들어 지고, 커뮤니티 글과 이메일로 욕설이 날아와 스트레스를 받았기 때문이 기도 하다고 했다."
42,앞으로는 가끔가다 영상을 올릴 것이며 멤버쉽 회원은 이메일로 인증을 하면 환불을 해 주겠다고
43,공지했다.
44,"채널 좀비 왕에서 제작 중인 게임 ""PLUTONIUM"" 의 사운드 트랙에 포함된 ""circus!"" 나 ""nucleus"" 를 영상에 무단 사용했다는 의혹이 제기되었다."
45,"또 한, 이뿐만 아니라 다른 저작권이 있는 노래들도 출처만 남기고 무단사용하는 등 여러 저작권 침해 의혹들이 제기되고 있다."
