,sentences
31,"나이는 2019년 기준 20세 [8] [9] 로 추정되며, 만약 2월 15일 이전에 태어났다면 호랑이 띠다."
32,실험실에 자주 있으며 가끔 그의 실험실을 불살라 버리는 모습도 가끔 씩 나온다.
33,마인 크래프트에 싫증이 났는지 다 때려치우고 오버 워 치를 플레이하는 경우가 종종 있다.
34,"작중 행적 올림픽 관련 주제로 영상을 만들었을 때는 감독인 노 치의 스카웃으로 펜싱 국가 대표로 나갔으며 만성적인 단점인 체력 열세 [10] 와 첫 출전에도 불구 [11], 의외의 실력으로 동점 및 접전 끝에 역전승을 성공시켜 3위를 했으며 [12] [13] 겸사 겸사 국 대와 다른 팀이 붙는 양궁도 보았다."
35,"크리스마스 편에는 그래도 산타를 도와주는 착한 일을 했는데, 그 대가로 선물을 요구하자 산타가 그동안 김 호랭이 한 악행들을 늘어놓으니 선물 요구를 철회한다."
36,"그리고 산타는 진짜로 선물을 안 주고 가는 줄 알았지만...[ 스포일러] "" 만약 y63 밑의 블럭들이 전부 사라진다면?"" 편에서 왠 시끄러운 소리에 불만을 표기한다."
37,그 후 이 소리의 근원지인 팬티 맨 일행이 김 호 랭 연구소 밑에서 관심 받을려고 테러를 준비하자 y63 밑으로 싹 없애고 밑으로 직접 내려가 팬티맨 일행을 떨군다.
38,그 후 막판에 노치한테 죽는다.
39,""" 만약 배 드락 이 모래로 바뀐다면?"" 편에서 잘 자고 있다가 테러범한테 테러를 당하자 이를 확인해 테러범한테 칼을 빼들었지만 테러범은 딴 서버로 튀었고 이에 연구소를 배 드락으로 바꿨지만 노치로 인해 모래로 바뀌자 사망한다."
40,그 후 이 사단을 낸 노치와 테러범한테 모래를 떨군다.
41,""" 만약 마크에 법원이 있다면?"" 편에서 김 호 랭 연구소를 아무도 테러 못하게 하게 tnt 타이어 스킨으로 만들면서 등장. [15] 그러나 그 후 판사가 된 노치가 유저들에게 불안감을 주고 서버에 큰 문제를 준다는 이유로 낙 사형을 선고 받고 죽는다."
42,"만약 골 렘이 빨라 진다면? 에선 골 램을 실험하려 다가 주민 스킨의 두 유 저가 난입해 뚝배기가 깨지고 그 후 도망치려 던 두 유저를 리스 폰해서 피 흘린 채로 그 앞에 나타났고 그 후 뒷감당에 대해서 묻자 "" 그러니까 너가 친구가 없지."" 란 말에 뚝배기를 깬다."
43,그 후 붕대를 감으며 등장하고 아무 상태가 없( 어 보이) 는 골 렘을 확인하곤 유리를 부순 골 렘에 어리둥절하곤 그 후 골 렘에게 살해된다.
44,그 후 북극 여우와 함 깨 다시 나와서 곡괭이로 깨서 해부 쇼를 하려 하지만 결국 또 죽고 만다.
45,만약 모든 것이 모루로 바뀐다면? 에선 팬티 맨이 모루로 노치를 죽이자 분노한 노치는 모든 것을 모루로 바꿔 버린다.
46,팬티 맨과 김 호랭이 연구소에 들어올 때쯤 모든 것이 모루로 바뀌어 서버가 터져 버린다.
47,만약 돌이 용암으로 바뀐다면? 모처럼 김 호 랭 연구소를 꾸미고 있다가 한 유 저가 연구소를 부수고 있으니 커맨드 블록을 꺼 내들어 3 초안에 어 디론 가 튀게 하곤 돌을 용암으로 바꿔 버린다.
48,그 후 노치한테 끌려와 모래밭에서 레버를 찾으면 탈출할 수 있고 못 찾으면 용암에 타 죽게 끔 함으로서 형을 받는다.
49,그 후 노치한테 너도 돌머리인데 넌 왜 안 바뀌는 건지 딴지 [16 ]를 걸자 돌머리라
50,해서 그 돌이 용암으로 바뀌겠냐며 하지만 노치의 머리가 용암으로 바뀌어서 죽게 되자 그 후 탈출하려 하지만 천장에서 용암이 떨어져서.... 만약 잔디 블럭이 마그마 블럭으로 바뀐다면? 날씨가 매우 추워서 김호랭은 잔디 블럭을 마그마 블럭으로 바꾸는 만행을 저질렀다.
51,"자신은 "" 차가운 걸음"" 이라는 마법이 부여된 다이 아몬드 부츠를 신었기에 살 수 있었지만 대부분의 유저들은 차가운 걸음이 없어 고통을 받게 된다."
52,결국 노치에게 적발되지만 온천을 만들어 정상 참작을 받아낸다.
53,민 약 엑스칼리버가 마크에 추가된다면? 에서는 파괴된 연구소를 재건하기 위해 엑스 칼 리버 [17] 의 도전자를 찾으며 돈을 모으고 있었다.
54,그러나 턱쟁이가 엑스칼리버를 뽑은 후 죽고 이후 미등장. 만약 TNT를 던질 수 있다면? 에서는 팬티 맨과 어 노미 머스 가면을 쓴 그 테러범이 찾아오니 칼과 물 양동이로 응수하려 하지만 노 치가 TNT 투척 기능을 시험할 때 테스트 서버를 분리를 하지 않은 탓에 그 기능이 고스란히 일반 서버에도 추가 되고 얄 짤 없이 그 기능에 당하고 만다.
55,그 후 막판에 한 큰 배에서 등장하며 날씨를 즐기고는 배에 있는 노치와 젭이 있는 처형장으로 가고 TNT를 던지는 방식의 바이 킹 식 처형을 내린다.
56,참고로 노치와 잽이 리스 폰할 때까지 대기 타고 있다가 잡아왔다고
57,한다.
58,만약 동물들의 피가 3 배로 늘어난다면? 에서는 가축 장사를 하다가 매출이 적어 소들을 죽여 고기를 얻었다.
59,"이를 잔인 하다고 여긴 팬티 맨은 동물들의 피를 3 배로 늘려 [18] 김호랭을 죽이고, 더 이상 동물들을 죽이지 못하게 한다."
60,"이를 모른 김호랭은 소를 죽이려 하나, 7 시간이 지 나도 소들이 죽지 않자 사망하였다."
61,후에 팬티 맨에게 밀을 던져 동물들이 팬티 맨을 죽이도록 한다.
62,그런데 이 영상에서는 ' 왜 김호랭은 피가 3 배가 되지 않았느냐
63,' 는 논란이 제기되기도 하였다.
64,만약 겉 날개가 공짜라면? 편에서 며칠 간 유 투브 영상 업 로드를 하지 않은 것에 사과를 하고 시 실은 겉 날개 콘텐츠를 위한 거란 소리를 하지만 이게 광고였단 노 치의 사실에 이제 막 왔는데 갑자기 자기 몰래 뭘 준비한 것인지 무슨 소리인지 항의하고 노치가 겉 날개를 뿌릴 양식으로 삼으려 했는데란 말을 하고 선택이 아깝다고
65,"말하지만 이미 "" 다 돌렸다"" 고 하자 결국 사망한다."
66,"참고로, 사건을 워낙 많이 저지른 탓에 김호랭은 아무 잘못이 없는데도 김 호랭이 누명을 쓰는 경우도 있다."
67,' 만약 다이 아의 내구도가 1이라면?' 이 대표적인 케이스. 허나 이런 의심이 빠르게 끝나는 경우도 있었는데 대표적으로 앤 더 드래곤이 엔 더 월드에서 지상으로 스폰되는 위치가 바뀌는 회에서는 한 유저가 그를 의심하나 바로 옆의 유저가 뉴스에서 가장 먼저 그가 죽었다고
68,보도한 걸 봤다며 그 유저의 의심을 끝낸다.
69,참고로 모태 솔로이며 이거와 관련해서 팬티 맨 등 여러 유저들이 놀려 댄다.
70,물론 이런 경우 팬티 맨을 포함해서 놀린 유저들 거의 대부분이 인챈트를 건 칼 빵 or 인 챈 트를 건 화살 빵으로 사망한다.
71,그러나 평소에서 이거 아니어도 어 그로 끌거나 모욕할 때도 혹은 누구 죽일 때 인 챈트 템으로 사망한다.
72,그리고 다이어트를 하고 있다는 언급이 나오나 매번 실패한다.
73,"참고로 실제가 아닌 마크 내에서의 몸무게는 115kg. [19] 이 시리즈의 피해자 중 1명. 김 호랭이 실험, 물질 바꾸기, 새로운 도구 탄생을 할 때 쓰는 인공지능 말하는 연구소. 대부분 에피소드를 소개하는 말, 또는 공지사항을 에피소드 첫 부분에서 맨 먼저 말하며 그 다음에 김 호랭이 연구소 안에서 말하는 방식이다."
74,한마디로 인트로 담당.
75,"몸의 구조는 매 편 같지만, 매 화마다 새로운 컨셉의 디자인으로 바뀐다."
76,[20] 그러나 불행하게도 TNT 등으로 인해 테러 당해서 박살나고 사람들에게 무시 받고 김호랭에게도 별로 대접 받지 못한다.
77,"[21] [22] 인해 그리고 사고발생 시 대부분 먼저 당한다... 안 습 하지만, 연구소도 맨날 당해서 열받았는지 만약 나무와 물이 바뀐다면 ?에서 복수 겸 장난으로 나무와 물을 바꿔서 아 포 칼 립스를 일으킨다."
78,뼈 갑옷 편 부터는 전편인 택배 편에서의 디자인 변경 걍 키만 컸다 으로 인해 키가 커진 채 나온다.
79,여담으로 양 옆의 호랑이 귀를 빼면 두더지를 닮았다.
80,본인 영상에서 그렇게 말했을 정도. 특히 뼈 갑옷 편부턴 더욱 더 두드러진다.
81,프로토 타입 에피소드( 파일럿) 에서는 디자인이 지금의 연구소와는 매우 달랐다고
82,한다.
83,"만약 석탄과 다이아가 바뀐다면? 에피소드에 나오는데, 지금과는 달리, 금 블럭으로 이루어진 직육면체 건물에 석탄 블록으로 그려진 얼굴이 전면 벽 표면에 있었다."
84,"하지만 많은 비중을 차지하지 않으며, 이때도 악역인 그린치에게 조종당하여 석탄과 다이 아몬드를 바꾸게 된다... 그리고 어떨 때는 연구소 본인이 김호랭의 실험 재료가 되기도 하는데 ""' 만약에 다이 아몬드 블럭 도구가 추가된다면? ""' 에피소드에서 자신이 다이 아몬드 블럭 으로 되어 있을 때 김 호랭이 레버를 내리자 연구소가 날아 가버렸다.... 제작자이며 오 피지만 호구로 사는 동네북 캐릭터. 의외로 ExplodingTNT 의 히로 빈 과 설정이 비슷하다."
85,"그 동생에 그 형 김호랭을 무척 싫어하며, 항상 사건이 발생할 때마다 김호랭을 찾아가서 다른 사람이 김호랭을 죽이고 한 일이 여도 패거나 같이 맞는다."
86,(...) [23] 다만 자기가 직접 사건을 주도하는 경우가 있고 그때마다 그 결과도 동기도 좋지 않은 경우가 많기 때문에 마냥 안 습 캐만은 아니다.
87,프리즘 미디어에도 등장하지만 김호랭에서 만큼의 큰 비중을 차지하지는 않는다.
88,' 왜 히로 빈 이 생겨났을까
89,'에서는 마지막 순서였던 김 호랭이 말하기 전에 깜짝 등장하였고 이후 자기가 김 호 랭 대신 말한다.
90,이때 자기가 의도치 않게 히로 빈 을 만들었다고 고백하는 것 같았으나... 사실 다 뻥이고 헛소문이라며 진지했던 분위기를 깨자 김호랭과 그 곳에 있던 유저들에게 두들겨 맞는다.
91,"' 만약 마크에 돈이 추가된다면?' 편에서는 유저들이 자본주의 때문에 고통 받자, 게임은 모두 공평하게 즐겨야 한다네,"
92,"게임마저 자본주의 사상으로 가득 하다면, 그 건 더 이상 게임이 아닌 현실이지."
93,라는 명대사를 남긴다.
94,그리고 월드를 폭파시켜 버린다(...). 왜 스켈레톤은 활을 들고 다닐까?에서는
95,"스켈레톤들이 왜 자신들이 활을 들고 있는 지에 대해서 이야기하는데 나타나서, 스켈레톤이 활을 든 이유를 알려 주는데, 그 이유는 검을 들면 밸런스가 붕괴돼서 라고 한다."
96,그래서 위더 스켈레톤이 검으로 때릴 때 디 버프 효과 주어지는 거였냐?
97,"그 이야기를 듣고 스켈레톤들이 일제히 검을 들어 노치를 죽이고 세계 최강이 된다고 선언한다(...). 최근에는 세상을 9 칸 혹은 1 칸으로 줄여 버리거나 모든 블럭을 용암으로 바꿔 버리거나 TNT가 야생에서 생성되게 하는 등 김 호 랭 못 지 않은 사건 사고를 많이 저지르며, 최신 에피소드들은 아예 대부분이 노치가 만 악의 근원 그 자체이다."
98,주로 김 호 랭 연구소에 찾아가서 이상한 제안을 해 김 호 랭한테 죽고 사건 사고를 일으키는 게 특징. 또 한 ' 만약 베드 락이 모래로 바뀐다면? '에서부터 젭을 놀리거나 하는 일이 많아 졌다.
99,여담으로 ' 왜 노 치는 스폰지를 만들었을까?
100,"'에서 히로 빈 의 말에 따르면, 어릴 때 오줌 싸 개였다고"
101,한다(...). 게다가 요새 그 병이 또 도졌다고.
102,"스펀지를 만든 것도 바로 그 이유라고. 평범한 유저인데, 다른 유저들에게 왕따이고 [24] [25] [26] 마인 크래프트를 잘 못해서 김호랭에게 작에서 일어나는 여러 사건들을 의뢰해 많은 사건들은 얘 때문에 일어난다."
103,다만 뼈 갑옷 에피소드 이후 부터는 이런 못하는 유저 기믹은 그의 마크 실력이 좋아지고 점차 다른 조연들 및 엑스트라들의 비중이 늘어난 데다
104,김 호 랭 본인이 주도해서 사건이 시작되는 경우가 많아 졌기 때문에 거의 사라지고 그저 일반 조연들과 별 차이 없는 행보를 보여준다.
105,"더욱이 뼈 갑옷 에피소드 이후에는 비중이 상당히 많이 줄어든 건 덤. 하지만 일단 금 수저이며 [27] 여러 보정을 받아 다른 유저 때문에 이득을 본다 든지, 강화된 사기 도 구들로 신세계의 신이 되기도 하고, 천국에 가기도 하는 등, 불쌍한 캐릭터는 아니다."
106,[ 스포일러 2] 여러모로 신기한 캐릭터이다.
107,팬티만 입는 이유는 스킨이 아 기라서 라고 한다.
108,"[29] 그리고 마크하다 화나면 예전에는 화내고 비명 지르고, fuuu 라고 소리질렀지만, 요즘은 "" 이런 쓰레기들 아아! 쓰레기 들아!"" 하면서 용암이나 불에 들어가서 자살한다."
109,"이건 팬티 맨을 비롯한 뉴 비들, 그 외의 조연들도 화나면 이런다."
110,[30] 팬티 맨은 놀라면 눈이 커진다.
111,배달시스템이 추가된다면 에서 밝혀진 바로는 학교에 다니는데 학교 이름이 호구 와트 마법학교.... [31] 본인 말로는 남들은 다 용 타고 다니고 자기만 빗자루 타고 다닌다고 한다...' 만약 마크에 원이 생긴다면?' 편에서는 밥 아저씨 스킨을 한 유저가 그린 원모양 [32] 의 태양을 보고도 아무렇지도 않았다.
112,( 참고로 그 그림을 본 등장인물들은 전부 쇼크 사했다(...).) 심지어 집 앞에 전시해 놓고는 보는 사람마다 죽어서 귀중품들을 손에 넣기까지 했었다.
113,하지만 히로 빈 이 나타나는 바람에 심장마비로 사망(...). 요즘은 만약의 근원이 되어 버린 노치하곤 달리 점차 안 습 캐릭터로도 자주 나오고 있다.
114,"특히 만약 마크에 폭설이 내린다 면에서 부터는 아예 안 습 캐릭터로 고정이 되었다, 여담으로 김 호 랭 캐릭터 중 김호랭을 제외하고 인기가 많은 편이다."
115,"생방송에선 채팅 창에 팬티 맨 어딨어요???? ,"
116,팬티 맨 님 언제나 와요 등등의 팬티 맨을 찾는 댓 글이 도배 수준으로 달린다.
117,또 한 출연 빈도가 북극 여우를 훨씬 능가하고 개 왕보다 높으며 심지어 인기가 많았던 좀비 물에서도 나왔다.
118,[33] [34] 또한 김 호랭이 유 튜브에서 마크 미니게임 모드 생방송을 했을 때 실존하는 인물 임과 그의 본명이 밝혀졌으며 이름은 현 빈 이다.
119,성씨는 불명. 팬티 맨 특유의 모습과는 달리 목소리가 매우 걸걸한 편이라 놀란 시청자들도 있는 모양이다.
120,얘도 팬티 맨처럼 김호랭에게 많은 사건을 의뢰한다.
121,거북이 스킨이며 고개를 들면 또 얼굴이 나타난다!
122,김 호랭이 얘한테 자주 낚인다.
123,""" 요 ""라고 할할 때는 ""( ~yo )라고 한다."
124,[35] 최근 비중이 조금씩 줄어들고 있다.
125,내려 yo 최근에는 노치나 김호랭처럼 사고 치는 일이 없다.
126,팬티 맨의 아버지로 엄청난 돈을 가진 사업가다.
127,"첫 등장은 "" 만약 부자가 마인 크래프트를 한다면?"" 에서의 만 악의 근원으로 팬티 맨이 마인 크래프트를 재미있게 하는 것을 본 뒤, 돈 없는 그지 김호랭과 노치를 집사로 고용하여 마인 크래프트를 배운다."
128,[36] [37] 이때 뇌물까지 주면서 자신이 불만족스런 점은 없애달라고 하고 그럼 돈 없는 노치와 호랭이 해 준다.
129,허나 이 패치가 다른 유저들에게는 민폐였기 때문에 [38] 결국 수많은 마크 유저들의 협박을 받아 접기로 결정하며 떠날 때 자기 아들에게 김호랭과 노 치가 아들의 집사가 된다는 집사 계약서를 주고 떠났으나... 그건 계약서가 아니라 자기 신용 카드 내역 서였고 결국 팬티 맨은 분노한 두 명에게 얻어맞았다.
130,이후 종종 팬티 맨과 나오기도 하는데 첫 등장과는 달리 완벽하게 마크에 적응한 모습을 보여준다.
131,수박 블럭과 다이아가 바뀐다면 편에선 팬티 맨이 수박을 먹다 다이아로 바뀌자 바로 수박 농장에 전화를 걸 기도 하였으며 아오
132,내 이빨! 아빠 우리 사기 당했어!
133,삼가 이빨의 명복을 빕니다
134,핵폭탄 도구 편에선 개 왕과 거래를 하려다
135,실 수로 [39] 터 트려 서버를 폭파시키기도 하였으며 돈이 생긴다면 편에서는 팬티 맨이 세뱃돈 얻으려 건성으로 절하자 팬티 맨을 돈 있는 동굴에 버리고 쓸 만큼 캐라 한다... [40] 이 시리즈의 피해자 3. 김 호랭이 이사한 곳 주변에 있는 마을의 왕이다.
136,김 호랭이 만든 도구에 의해 자신의 마을이 통째로 불타거나 자신의 성이 엔 더 월드로 옮겨 지는 등 김 호랭이 만든 도구 때문에 자주 피해를 본다.
137,"이 때문인지 김호랭을 별로 좋게 보지는 않는 듯 하다. [41] 가끔 이기주의적이고 무능력한 모습을 보이지만, 그에 비해서 너무 많이 피해를 본다."
138,그래도 마을 사람들이 다칠 때 누가 감히 우리 마을 주민들 건드리냐며 분노하는 걸 보며 나름 마을과 주민들을 위해 헌신하는 면도 있다.
139,참고로 개. 사. 모 도 있다.
140,[42] [43] 그리고 ' 만약 마크에 돈이 추가된다면?' 에피소드에서는 유저들이 돈이 없고 재료 구하기도 어려워지는 바람에 건축을 못한다고 개 왕에게 가서 설움을 토로하며 해결을 요청하자 개 왕도 자기도 어쩌지 못한다고 말하며 오히려 개 왕 역시 돈이라는 것이 없어 자기 성에서 쫓겨날 판이라고 말하며 유저들의 심정에 공감한다.
141,개 왕이 자기 성에 세 들어 살 가능성은 없으니 아마 마크에 돈이 추가된 이후 마을 유저 중 누군가 이 패치를 이용하여 강제로 라도 성을 샀을 가능성이 높다.
142,"만약 tnt와 베드 락이 바뀐다면? 편에서는 경찰 인척하는 늅 닭 테러리스트가 자신이 외출했을 떄 몰래 들어와서 tnt를 잔뜩 설치하고 성을 폭파시키려고 할 때, tnt가 베드 락으로 모두 바 뀌였 고 닭이 만든 폭탄더미가 자신을 성벽같이 둘러 싸서 같인 다. 곧 votre toast 음악이 나오더니 닭은 당황하고 땅을 파 본다, 왜냐하면 자신이 지하에도 폭탄을 심지 않았다고"
143,생각했기에... 그러나 자신이 멍청하게 지하에도 tnt를 매립하여 결국 열받아 자살한다.
144,"이 떄 닭이 가져온 레버 1개가 멍청 하다며 놀린다... 하지만, 바닥은 나무였기에 바닥을 캐서 그 걸로 탑을 싸아서 탈출이 가능하였다... 그리고 개 왕은 베드 락 때문에 놀라 서 죽었을 것 같다... 청소하기가 매우 어려워서... 이 시리즈의 피해자 4. 분홍색 꽃을 달고 있는 북극 여우 스킨을 하고 있으며 처음 입는 옷은 기모노 의상이었으나 나중에는 한복이나 평범한 평상복으로 바뀌는 등 입은 옷이 바뀌는 빈도가 높다."
145,김 호 랭에게 자주 재료를 조달해 주고 나서 죽거나 김 호랭이 만든 도구를 사용하다가 죽거나 김 호랭이나 팬티 맨이 시스템을 조정하는 바람에 죽는 등 매우 취급이 좋지 가 않다.
146,"물론 항상 피해만 입는 건 아닌데, ' 만약 마그마 블럭 도구가 추가된다면?' 편에서는 1.10 버전에서 마그마 블럭을 가져와서 팔고 [44] 그것으로 김 호랭이 도구를 만들자 그 도구를 팔아서 사람들이 피해를 보게 만들었다."
147,"게다가 노치가 1.10 버전에 출입금지를 시키자, 마그마 블럭 갑옷을 입고 온 세상을 용암 바다로 만들어 버리는 역대 급 깽판을 벌였었다."
148,"게다가 ' 만약 돈이 추가된다면?' 편에서는 먹튀까지 시전하기도... 여담으로, 어이없는 상황이 발생하면 팬티 맨처럼 눈이 커진다."
149,그리고 수 개월 동안 안 나왔다가 다시 나왔는데 이유는 불명. 참고로 소개팅을 한 적이 있다.
150,"평소에는 물건을 팔거나 빌려 주는 상점을 차려 운영하는 듯 하다. 이 일은 때와 장소, 그리고 수단과 방법을 가리지 않고 하는데 나름 평판이 좋은 건지, 아니면 본인 욕심이 많은 건지는 몰라도 엔 더 월드에서 엔 더 맨 대상으로도 상점 일을 하는 모습이 나왔다."
151,거기서도 평판이 좋은 건지는 몰라도 앤 더 맨이나 앤 더 드래곤이 평소와는 달리 이 유저를 죽이지 않았다.
152,운 빨 지리 것 소 하긴 앤 더 드래곤이 그때는 디제 잉 한다고 정신이 없었지 이 유저의 여성스러운 스킨 때문에 여자인 줄 알았으나 김 호랭이 마크 미니 보드 생방송을 할 때 현실에서 실존하는 남자 마크 유저라는 게 밝혀졌다.
153,참고로 김호랭과 동갑이다.
154,[45] [46] 김 호 랭 말로는 여성스러운 행동을 많이 한다고 한다.
155,본인은 부정했지만. 만약 엔 더 드래곤의 알이 부화한다면? 이라는 에피소드에서는 엔 더 드래곤의 알을 수백개 씩이나 팔고 있었다.
156,이때 김 호랭이 그에게서 하나 사간 걸로 추정되며 김 호랭이 드래곤 알을 부화시키면 작은 새끼 엔 더 드래곤이 있겠다라고 생각해서 커 맨더 불록으로 인공 부화를 시키는 도중에 노치가 당장 관두라면서 마크에는 작은 새끼 엔 더 드래곤이라는 몹 자체가 없다고 말한다.
157,즉 저 알이 부화되면 바로 우리가 아는 크기의 엔 더 드래곤이 나온다는 것이다.
158,물론 그 직후 엔 더 드래곤이 나와 김호랭과 노치가 죽고 연구실 일부가 파괴되었다.
159,그렇게 그 에피소드가 시작되었고 김호랭처럼 멋모르고 알을 산 유저들 역시 피해를 보았다.
160,그리고 노치가 말리면서 하는 말 중에 마크에는 특정 모드가 아닌 이상 평범한 서 바이 벌 모드의 서버에서는 아무리 많아도 2개 뿐이라 한다.
161,아마 그가 핵을 썼을 가능성이 높다.
162,김 호 랭과 같이 게임을 하는 영상이 올라오면서 실존인물 임이 확인됐다.
163,이름답게 캐릭터뿐만 아니라 실제 하이 픽 셀 스카이 워즈 마스터 랭크까지 갔던 인물로 실제 PVP 고수 유저라고 할 수 있다.
164,하늘색 마스크를 끼고 있다.
165,PVP 실력이 뛰어나며 주로 PVP 경기장에 있다.
166,"다이아 갑옷, 철 갑옷으로 김 호랭이 만든 갑옷 빨 믿는 유저들을 박살내거나 김 호랭이 만든 갑옷을 테스트하고 죽는 역할을 하고 있다."
167,자주 등장하면서 김 호 랭과의 접점이 거의 없는 캐릭터이다.
168,그리고 요즘 등장을 안하고 있다.
169,마크 닉넴은 enalala 이다.
170,유 튜브도 운영하는데 이름은 enalala 유 튜브 그러나 수능 준비로 2018년 8월 26일 마지막 영상으로 활동 중단을 하였다.
171,"현재 간간히 영상을 올리는 듯. 초보 유저, 즉 뉴 비이다."
172,스티브의 스킨을 적절히 변형한 스킨을 쓰고 있다.
173,[47] 아이템을 현질해서 얻거나 금 갑옷에 인챈트를 하는 등 전형적인 왕 초보의 모습을 하고 있다.
174,물론 그럴 때마다 고수 유저에게 털리는 전개가 일반적이다.
175,다른 캐릭터들처럼 김 호랭이 만든 도구를 시험하다가 죽기도 한다.
176,"하지만, ' 만약 마크에 철이 3개밖에 없다면?' 편에서는 철을 든 최후의 3 인 중 한명으로 등장해 김호랭과 초록 모자를 죽이고 철 3개를 몽땅 차지한다."
177,그러나 철 가지고 괭이랑 삽을 만든다.
178,"만약 진짜 철이 3개만 남으면 철 곡괭이를 만들고 돌 곡으로 다이아를 찾으면서 다이 아가 보이면 다이 아만 철 곡괭이로 캐도록 하자. [48] 철 곡괭이는 내구도 251, 다이아는 1592우리가 아는 그 히로 빈 이다."
179,' 만약 히로 빈 이 추가된다면?' 과 할로윈 편에서 첫 등장하였다.
180,"첫 등장 했을 땐 강제로 OP[49 ]를 받아서 생체실험을 하려고 했으나, 김호랭과 노 치가 히로 빈 의 OP를 지워서 결국 다 굴 맞는다... 이후에 OP를 다시 받으려고 한다거나 노치한테 감금당한 뒤 탈옥할려고 시도하려는 시도를 하나, 항상 노치한테 걸려서 죽는다."
181,"다른 2차 창작에 서 히로 빈 이 노치와 맞먹는 먼 치킨으로 나오지만, 여기서는 그냥 왕따 겸 동네북 정도의 취급이다."
