,sentences
35,그동안 방송을 하지 못했던 이유를 복귀방송에서 밝힌다고 하지만 반응은 싸늘한 편이다.9
36,월 9일 복귀방송에 따르면 아들인 루 한이가 아파서 쉬었다고
37,한다.
38,그리고 4개월 동안 공지를 안 쓴 건 다른 이유가 없는 모양이다.
39,아무리 아들의 몸이 안 좋았다지만 피 파 18 홍보 영상 여러 개 찍을 시간에 기다리고 있는 팬들 위하여 공지 하나 쓰지 못한 건 쉴드 칠 여지가 없는 부분. 이후 2018년 6월 초에 갑자기 안 좋은 일이 터졌다는 공지를 남긴 뒤 방송을 중단했다.
40,"2차 복귀 전에도 굴러가던 유 튜브까지 중단될 정도로 상당히 심각한 개인사가 터진 것으로 추측되었으며, 12월까지 공지를 통해 방송을 하고 싶지만 기다려 달라는 말만 반복했다."
41,"이후 2019년 2월 신애의 개인방송을 통해 효 근과 이혼소송 중이라는 소식이 전해 졌으며, 여성 롤 BJ 와 바람이 났다는 사실도 알려 졌다."
42,"前 피 파 대통령 효 근, 4개월 잠적 지적하는 시청자 차단하다."
43,위의 링크에서 효 근이 한 이용자의 쓴 소리에 그 이용자를 차단했다는 논란이 일어났다.
44,밑은 그 이용자의 입장 전문이다.
45,효 근님 정말 이러지는 맙시다...
46,저도 한때는 효 근님 방송을 잘 즐겨 봤습니다.
47,그러나 갑자기 잠수를 타셨죠.
48,하지만 저도 곧 방송하시겠지 생각했는데... 효 근님이 정말 하시면 안될 일을 하셨습니다...
49,왜 공지 글 혹은 공지 영상 올리시면 될 것을 왜 피 파 18 홍보 영상 올리셨나요???
50,"효 근님이 4개월 동안 잠수 타시면서 방금 유 튜브 보고 오니 피 파 18 홍보 영상이 4개나 되던데요. 그 와중에 공지 영상, 공지 글 하나 올리실 시간 없었다는 거 정말 말이 됩니까??"
51,이거는 명백히 효 근님 시청자 분들을 조롱한 것입니다.
52,정말로 진심으로 시청자들에게 죄송 하면은 더욱더 열심히 하십시오.
53,"다시는 효 근님 영상 안보겠다 뭐 이런 뜻이 아니라, 그냥 이렇게 굴지는 마시라고요."
54,시청자에게 쓴 소리 들었다고
55,차단을 하시 다뇨. 여 튼 9월 9일 방송을 본다 해도 효 근님이 시청자의 쓴 소리를 무시하는 듯 시청자를 차단했다는 것은 여전합니다.
56,그러니까 제발 제가 납득하실 만한 이유라도 대주십시오.
57,제가 정말 효 근님이 힘드셔서 그러셨구나
58,이런 생각이라도 들도록 제대로 설명해 주십시오.
59,ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡㅡ ㅡ 그리고 여러분들 이런 긴 글 읽어 주셔서 감사하구요.
60,욕해도 됩니다.
61,그런데 이것만은 알아주세요.
62,세상에 누구 한명한테 쓴 소리 들었다고
63,그 사람을 차단한다거나 하는 행동은 일단 중대한 이유 아니라면 납득되기 어려운 잘못이라는 것을 말이죠.
64,"위 글에서 보듯, 효 근은 자신에게 쓴 소리를 한 이용자를 차단하였고, 그 동시에 이미지에 큰 타격을 입게 될 것으로 보인다.2017"
65,"년 아프리카 TV 복귀 이후 몇 개월 간은 꾸준히 방송을 해 나갔으나 2017년 5월 12일 이후 유 튜브의 자신 채널에 영상을 올리지 않고, 방송을 지속하지 않으며, 그 대신 피 파 17 홍보 영상을 올리는 등 시청자들과 팬들을 실망시키는 행보를 보여주었다."
66,비록 자신의 말 못할 사정이 있더라도 유 튜브나 아프리카 TV 방송국에 공지 글 혹은 영상을 올려서 ' 여러 분. 제가 현재 말 못할 사정으로 인해 방송활동을 잠시 중단해야 할 듯 합니다.
67,정말 죄송합니다.
68,' 같은 내용만 보여주었다면 시청자들 역시 그냥 ' 그렇구나
69,' 하고 넘어갔을 수 있다.
70,"그러나 그는 그런 행동조차 보이지 않아서 비판을 받게 되고, 결국 복귀방송을 다시 해명 방송으로 대체해야 했다."
71,"위에서 서술했다시피, 효 근은 KOO TV 문제로 아프리카 TV에서 영구정지라는 대우를 당했고 그로 인해 여러 플랫폼을 옮겨다니며 방송을 했다."
72,"그렇다면 효 근은 더욱더 열심히 방송활동을 하여 다시 예전의 자리로 돌아가기 위해 노력을 해야 했음에도 ' 그는 소 잃고 외양간 고친다' 라는 말처럼 노력을 하지 않았고, 결국 현재 예전의 영광을 모두 다른 방송인들에게 내주며 현재는 ' 과연 이 BJ가 예전에 대상을 탔던"
73,"BJ 일까' 라는 의문이 생길 정도로 몰락했으며, 더이상 피 파 대통령이라는 별명이 붙는 것 또한 의문이 들 정도의 인물이 되고 말았다."
74,그와 비슷한 처지였지만 [6] 성공적으로 재기한 러너와 대비되는 모습. [7 ]2018 년 6월 1일 이후 2020-12-14 현재까지 도 방송을 켜지 않고 있다.
75,잠적 이유는 확실하게 밝혀지지 않았으나 7월 26일 남긴 공지를 보면 심각한 개인적인 사정이 있는 것으로 보인다.
76,"효 근의 前 아내 이 신애가 2019년 1월 24일 방송을 시작했는데, 효 근 얘기가 나오자 "" 그 분은 이제 상관없는 사람이다."
77,""" 라고 못을 박고 타 비언급을 자제해 달라 하였다."
78,그리고 며칠 후 이 신애의 방송을 통해 밝혀진 바에 의하면 효 근과 이 신애는 현재 이혼소송 진행 중이라고 했다.2020
79,년 12월 현재 안동에서 카페를 운영 중이다.1.
80,한 이용자가 효 근의 페이스 북에 쓴 소리를 하는 듯한 밑의 글( 댓 글) 을 효 근의 복귀 소식에 남김. 이거 좀 뻔뻔하신 거 아닌가
81,ㅋㅋㅋ 지난번 복귀 때도 열심히 하신다 해 놓고 4개월 잠수 타고 이제 돌아왔잖아요.
82,게다가 유튭에 피 파 17? 홍보는 2개나 올리더니 공지하나 쓰실 시간 없으셨나요???2.
83,효 근이 이 이용자를 차단 .3. 이 이용자가 효 근의 방송국 시청자 게시판에 글을 게시. 일단 대부분의 사람들이 이 형 어쩌다 이렇게 됐냐
84,"등의 반응을 보이고 있으나 극소수의 몇몇 사람들은 듣는 사람 입장도 좀 생각해 라., 니가 X 같으니까 차단했겠지."
85,등의 반응을 보이는 등 아직 까지는 팬이 남아 있는 듯 하다.
