,sentences
51,"[ 펼치기 · 접기 ] 버츄 얼 유 튜버/ 목록/ 한국 문서의 r58 판, 2.4번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 채널의 현재 프로필 사진은 구독자 20만을 돌파 후 올라온 영상을 기점으로 바뀌었다."
52,이전과 마찬가지로 닉네임 직거래 살인마의 그림. 아바 타는 픽 시브에서 제작한 3D 아바 타 만들기 툴인 VRoid로 제작되어 Vroid 프로젝트( 사 )에서 만들어 무료 배포( 상업적 사용가능) 한 아바 타이다.
53,또 한 VRM 아바 타를 비트 세이버와 MixedReality 시킬 수 있는 프로그램인 VirtualMotionCapture를 사용 중인 것으로 보인다.
54,[14] 다리까지 움직이는 것을 보아 HTC VIVE 트래커를 사용하고 있는 듯 하다. [15] 춤이 굉장히 격렬하지만 모델링이 발작할 때 아니면 강철 치마인 것도 특징. 생 방 시간만 되면 시청자들이 아저씨 치맛 속 한 번 보겠다고
55,난리가 난다.
56,"영상 설명이나 커뮤니티 글의 끝마다 ""( 항상) 태 보하세요"
57,""" [16] 라는 말을 붙인다는 특징이 있다."
58,"커뮤니티 탭 생성 기념으로 올린 첫 글에서 처음 이 말을 사용하였고, 이후 테트 리스 트랩 리 믹스 플레이 영상부터 고정 멘트로 굳어졌다."
59,한국인 기준 첫 페이지에 들어갈 만큼 랭킹이 높지만 사실 랭킹 포인트 관리에는 별로 연연하지 않는다고
60,영상 설명에서 밝힌 바 있다.
61,개인적으로 랭커맵 플레이를 별로 좋아하지 않는다고
62,하였으며 실제로 랭크 포인트와 관련된 플레이 기록은 상대적으로 적은 편에 속하는 상위권 플레이어이다.
63,한 때는 한국인 10 위권으로 올라간 적도 있었다고.
64,현재는 어째서 인지 한국 랭킹에서는 확인할 수 없고 일본 랭킹에 속해 있다.
65,맥 큐뭅의 존재는 여러모로 한국 버츄 얼 유튜버판에 큰 임팩트를 던져 주었다.
66,"세아 스토리나 초이와 같은 기업이 작정하고 기획해서 전문 모델링, 일 러스트 레이터, 성우를 기용하고, 다방면적으로 콘텐츠를 제작해도 단기간에 엄청난 수준의 구독자 수는 얻지 못했는데 맥큐뭅은 개인이 기존 샘플 아바 타로 특별히 말하는 대사 없이 그저 비트 세이버 게임 플레이 영상만 있을 뿐인데도 불구하고 어마어마한 인기를 끌었다."
67,[17] 이런 영향 때문인지 다른 버츄 얼 유튜버도 비트 세이버 플레이 영상을 올린 바 있다.
68,맥 큐뭅이 이러한 인기를 끌 수 있었던 원인은 여러 가지가 있다.
69,"먼저 한국에서 유행한 태 보해, 영미권에서 유행한 Caramelldansen 등 인터넷 밈을 적극적으로 활용한 곡을 선정했으며, 영상으로 보면 멀미가 심하게 나는 VR 게임의 1 인칭 시점을 구석으로 내몰고 [18] 고정된 카메라를 주 시야로 잡아 멀미 없이 편안하게 볼 수 있게 했으며 플레이 시에도 몸동작으로 보여주는 다양한 센스를 발휘했다."
70,예를 들어 태보 영상에서는 노트가 없는 부분에서는 팔을 빙글빙글 돌려 태 보하는 동작을 하고 Caramelldansen 영상에서는 구간 구간 우마 우마 댄스 자세로 플레이하는 등 비록 말은 하지 않지만 자세만으로 다양한 센스를 보여준다.
71,"덕분에 맥큐뭅의 채널은 게임 실력만을 컨텐츠로 삼는 타 비트 세이버 채널에 비해, 실력뿐만 아니라 춤이라는 개성적인 강점이 하나 더 있는 셈이다."
72,"실제로 맥 큐뭅 채널의 방문자들은 풀 콤보를 달성하는 영상보다는, 그만이 낼 수 있는 기발한 춤사위를 보고 싶어서 온다고 보는 게 맞다."
73,[19] 여기에 한국 한정으로는 여고생 아바 타의 모습과는 전혀 어울리지 않는 쩍 벌 다리 자세가 오히려 갭 모에를 일으켜 ' 군 필 여고생 아저씨' 라는 컨셉의 웃음 포인트도 만든다.
74,이 자세와 춤사위를 ' 봉산 칼춤' 이라고 부르는 댓 글도 있을 정도. 본래는 우왁굳의 채널에서 혐 팬치로 활약하는 팬치 [20] 였다.
75,현재도 우왁굳의 과거 영상들에서 맥큐뭅이 남긴 혐 팬치 댓 글들을 발견할 수 있다.
76,"같은 팬치 출신 유 튜 버인 사나 고와 달리 본래 우 왁굳 방송에서 유명했던 네 임드 팬치는 아니지만, 본인의 채널이 유명 해지고 우왁굳도 2019년부터 VR 게임을 시작하게 되면서 뒤늦게 팬 치였던 사실이 알려 진 케이스이다."
77,지금도 가끔 우 왁굳 라이브 방송에 시청자로 들어오는 모습을 볼 수 있으며 우왁굳의 VR 기기 구입 초창기 방송에서 왁두 아바 타를 세팅할 때 1:1 채팅으로 도와준 적이 있다.
78,"예전 맥 큐뭅 영상의 시작과 종료 전 우측 하단 1 인칭 화면을 보고 있으면 본래는 BEAT SABER 라고 표시되어야 할 게임 타이틀 화면이 한번씩 알자 르 타 카르 센, 제니 훈, 우왁굳이 과거에 사용하던 아이디나 이름으로 바뀌는 등 팬치 만이 알 수 있는 암구호나 다름없는 이스터에 그 메시지를 자신의 영상에 숨겨 두는 경우가 있었다."
79,"심지어는 스팀 프로필에 가입되어 있는 그룹이 단 한 개인데 그 이름이 "" 우 왁굳과 함께 라면""(... )2019 년 5월 25일 본인의 유 튜브 커뮤니티 기능을 통해 실버 버튼 수령과 디스 코드 채널을 오픈했다고"
80,밝혔고 2019년 9월에는 디스코 드의 공식 파트너가 되었다.2019
81,년 6월 24일부터 맥큐뭅의 플레이 데모 동영상을 비트 세이버 아케이드 기기에서도 볼 수 있게 되었다.
82,플레이를 한 노래에서 가 수나 작곡가가 댓 글을 남기는 경우가 종종 있다.
83,"캬라멜 단 센: 원곡의 스웨덴 가수 그룹 Caramella Girls의 댓 글 빠빠빠: 그룹 크레용 팝의 멤버 웨이의 댓 글 DIE IN A FIRE[21], 무시 무시한 해골들: 작곡가 The Living Tombstone의 댓 글 마블 머신: 스웨덴의 마블 머신 제작자 Wintergatan의 댓 글 PING: 작곡가 Exyl의 댓 글 Dance Till You're Dead: Monstercat 레이블 작곡가 Protostar의 댓 글 The Only Thing They Fear is You: 둠 시리즈 OST 작곡가 믹 고든 의 댓 글 2020년 4월 18일에는 관 짝 춤을 추었다."
84,"올라 온 영상은 원래 업 로드하려 했던 것이 아니라 연습 삼아 한 것이었는데, 하필 연습 끝나자마자 VR 컨트롤러가 진짜 고장났다 관 짝 가버리고 말았다."
85,"안 그래도 컨트롤러가 품절된 지라 새로 살 수도 없고, 어쩔 수 없이 관 짝 넣고 춤 춰서 배송 보내야 하는데, 시국이 시국인지라 한동안 업 로드는 어려울 것이라고 밝혔다."
86,"이후 컨트롤러 교환이 끝나서 5월 2일에 정상적으로 올라오긴 했지만, 이번엔 이전 영상이 저작권 문제 때문에 잠시 관 짝 갔다가 돌아오는 해프닝이 일어나기도 했다."
87,이래저래 춤이 씨가 되어 버린 격. 그리고 한 달 후 이 영상은 1000만 조 회수를 돌파하여 채널에서 가장 많은 조 회수를 기록한 인기 동영상이 되었다.
88,이후에는 발로 관 짝 춤 채보를 추는 모습을 보여주기도 했다.
89,"[22] 업 로드 3개월 후 관 짝 춤 영상은 2000만 조 회수를 넘어섰고 관 짝과 샌 즈, 관 짝과 샌즈와 죠죠의 기묘한 혼 종 등의 관 짝 춤 리 믹스 시리즈가 업 로드 되었다."
90,여러 유튜버와 친분이 있는 듯 보인다.
91,"김 용녀, 쁘 르로 세, RYU Russell 러셀 등 한국인 유튜버는 물론, Artemisblue, Tempex, Bandoot, ejiejidayo, omotea 등 전 세계 비트 세이버 유튜버들이 디스 코드 채널에 참여해 있음을 볼 때 발이 매우 넓음을 알 수 있다."
