,sentences
18,년 1월 24일 트위치에서 밝힌 바. 건강 상의 문제로 공익 처리가 되었으나 공익 자리가 나지 않은 채로 국방부의 호출 없이 대기 하다 장기 대기자 면제 처리 되었다.
19,얼굴이 꽤나 잘생겼다.
20,강 승윤을 닮았다는 말도 있다.
21,손 사이즈가 상당히 크다.
22,키보드 기준 F1 ~F10 까지 이다.
23,발 사이즈는 265이며 270 까지도 신는다.
24,스트 리머 유튜버크리에이터같은 유 튜 버인 잉여 맨의 마인 크래프트 멤버로 활동했던 과거가 있다.
25,당시 방송 진행력은 뛰어났으나 잦은 수위를 넘은 행동으로 인해 운영자에게 요주의 대상이 되어 조금만 거슬리는 짓을 해도 가차 없는 방송 정지 처분을 당했었다.
26,도를 넘는 성 드립과 욕설을 구사하는 경우가 많았다.
27,[3] 본인 언급에 따르면 잉여 맨 탈퇴 이후로는 잉여 맨 방송과는 엮일 일이 없다고 자신의 방송국에서 언급하였다.
28,"그러나 2016년 4월 24일, 홍 개는 잉여 맨 방송을 나간지 어언 3년 만에 다시 복귀하였고. 그해 10월 11일까지 잉여 맨의 고정 멤버로써 활동하다 결국 탈퇴하였다."
29,"예전 멤버와의 케 미를 기대하고 들어왔던 방송이지만 예전 멤버들이 다 탈퇴하고 새로운 멤버 밖에 없어서 적응이 힘들었고, 집안 사정 등 외적인 이유들이 겹쳐서 잉여 맨의 고정 멤버로는 남기 힘들다는 결론이 나왔다."
30,"멤버 3 명의 탈퇴가 결정되고 2 명의 잔류 멤버가 남았을 때, 홍 개는 자신의 심경을 고백하며 방송 참여가 힘들다는 것을 밝혔다.2016"
31,년 12월 9일에 올라온 동영상. 현재는 삭제되었다.
32,내용은 Paladins 와 오버워치를 비교하여 표절 시비를 가리는 방식으로 구성되어 있다.
33,"문제는 'Paladins에 대해 제대로 조사는커녕 플레이 조차도 해보지 않고' 동 영상을 제작하여 오류 투성이라는 것. 군중 제어 효과가 있지도 않은 페르 난 도의 돌진 기술을 "" 돌진을 통해 상대를 무력화시킬 수 있는 점"" 이라고 말하고, 키네 사에게 "" 맹독 지뢰를 사용하는 여성 저격수 ""라고 말하는 등 쉽게 얻을 수 있는 정보를 틀리고 있다."
34,다음은 2017년 2월 25일 홍 개가 자신의 페이스 북에 게재한 글 중 일부이다.
35,열여덟 살에 방송을 처음 시작했을 당시의 전 욕설과 성 드립 등등 수 위 높은 방송을 진행했었고 여러분들이 생각하는 이미지와는 정반대인 사람이었지만 저는 단 한 번도 과거를 숨기거나 세탁한 적 없습니다.
36,오히려 시간이 지난 후 철없던 과거에 대해 반성했고 어리고 미숙했던 스스로의 모습들을 갈고닦았기에 지금 여러분들이 아는 제가 있게 된 것이라 생각해요.
37,사람들이 허황된 이미지를 가지게 될까 봐 두려웠고 본의 아니게 실망을 드리게 될까 봐 두려웠습니다.
38,다만 지금의 전 어렸던 과거에 대해 반성하는 법을 배웠으며 솔직한 모습만을 보여드리고 있다고
39,약속할 수 있습니다.
40,오버 워치 오버 워치/ 표절 논란 시계 충 PaladinsPaladins/ 표절 논란 The Game Theorists - 해당 유 튜브 채널에서도 특정 게임에 대해 제대로 조사하지도 않고 동영상을 제작하여 논란이 되었다.
41,"네이버 블 로그 "" 팔라 딘스 오버 워치 표절에 관한 쓰레기 같은 리 뷰를 보고 쓴 분석"""
