,sentences
99,[ 펼치기 · 접기 ] 이 문제는 단순히 아론 페이지의 잘못 문제만으로 끝날 이슈가 아니다.
100,"아론 페이지가 무고한 사람을 박해한 것과는 별개로, 에디슨의 비밀 부계가 실제 영구 정지를 당했다는 것 또한 문제다."
101,"위하나 나 반스쿼드의 경우 수많은 시간을 대중들에게 노출하며 핵이 아니면 불가능한 플레이가 발견되었음에도, 특히 위하나는 해명할 기회를 수차례나 줬는데도 스스로 걷어 차 사실상 핵이란 걸 간접적으로 인정했음에도 그들의 계정은 정지되지 않은 반면, 에디슨의 비밀 부 계정은 여러 번의 신고 누적으로 영구 정지가 되었다."
102,"이는 우선 블 리 자 드의 고급 핵 감별 시스템이 없다는 것에 대해 재차 확인시켜 주는 것이며, 동시에 무고 밴이 발생한다는 증거이기도 하다."
103,에디슨은 프로이기 때문에 핵일 확률은 0% 에 수렴한다.
104,또한 똑같이 유명인들과 대중들에 의해 지탄을 받았음에도 반스쿼드나 위하나는 정지를 당하지 않은 반면 무명의 어느 부 계정은 바로 정지를 당한 점에서 반스쿼드나 위하나는 이슈가 너무 크기에 블 리 자드 자체적인 증거 없이 정지시켰을 경우 혹시나의 후폭풍을 두려워한 반면 무명이었던 에디슨의 비밀 부계는 그런 부담이 없으니 마음대로 정지를 시킨 게 아니냐
105,는 점이다.
106,"실제로 이번 사건이 프로 인 에디슨의 비밀 부 계정이었기 때문에 이렇게 까지 논란이 된 거지, 만일 단순히 잘하는 이름 없는 일반인이 이런 일을 겪었을 경우 아무리 항변해 봐야 자신이 핵이 아니라는 걸 증명할 수 없었을 것이며, 만일 최상위 티 어의 본계가 따로 있다고"
107,밝히더라도 그 본 계마저 핵을 쓴 거 아니냐
108,는 의혹을 받았을 것이다.
109,또 한 이번 사건으로 인해 핵 쟁이 들 에게 변명거리를 마련해 주었다는 점도 문제이다.
110,핵을 사용한 유저가 신고를 당해도 무고 밴이라고 변명하면 핵이라는 걸 증명 해낼 방법이 없다는 것이다.
111,[16]
