,sentences
27,그게 내 전부였어それもたった 今　 失くしたんだ 그것도 지금 막 잃어 버렸지
28,形だって　 時が 経って 変わりゆくものとおもい 知って 형태도 시간이 지나면 변해 간다는 걸 절감하고 僕はずっと 搔きむしって　 塞がれた 今日を 恨んだ 나는 늘 머리를 쥐어뜯으며 막혀 버린 오늘을 원망했어
29,"そしてどうかなくさないでよって 그리고 제발 잊지 말아 줘 라며 高架下、 過ぎる 日々を 고가 다리 아래, 흘러가는 나날들을 後悔してんだよって　そう 言い 逃したあの 日 후회하고 있다고"
30,그렇게 전하지 못했던
31,그날 君を 待った 널 기다렸어
32,僕は 待った 난 기다렸어
33,途切れない 明日も 過ぎて 行って 시간도 끊임없이 흘러가고 僕は 今日も 搔きむしって 나는 오늘도 머리를 쥐어뜯으며 忘れない 傷をつけているんだよ 잊을 수 없는 상처를 내고 있어- 君じゃないとさ 네 가 없으면 말이야 아시안 쿵푸 제너레이션의 첫 트리 뷰트 앨범인 AKG TRIBUTE에서는 진이 원곡보다 빠른 스타일로 재편곡하여 불렀다.
34,どうかなくさないでよっ て도 오 카나 쿠사 나이 데 욧 테제 발 잊지 말아 줘 라며そう 言い 逃したあの 日 소 오이 이 노가시 타 아노 히 그렇게 전하지 못했던
35,그날 君を 待った 키 미 오맛 타 널 기다렸어
36,僕は 待った 보쿠 와 맛 타난 기다렸어
37,途切れない 明日も 過ぎて 行って 토기 레 나이 아시 타 모스 기 테 잇 테 시간도 끊임없이 흘러가고 立ち 止まって 振り 返って 타 치도 맛 테 후리 카 엣 테 멈춰서 선 돌아보곤 止めどない 今日を 嘆き 合った 토 메도 나이 쿄 오오 나게 키 앗 타 멈추지 않는 오늘을 서로 한탄했지
38,"記憶だって　 永遠になんて 殘らないものとおもい 知って 키 오쿠 닷 테 토와 니 난 테 노 코라나 이모 노 토 오 모이 싯 테기억 마저도 영원히 남는 건 아니란 걸 절감하곤 僕はずっと 搔きむしって　 心の 隅っこで 泣いた 보쿠 와 즛 토 카 키 무 싯 테 코 코로 노 스밋 코 데 나이 타나는 늘 머리를 쥐어 뜯으며 마음 한구석에서 울었어そしてどうかなくさないでよって 소시 테도 오 카나 쿠사 나이 데 욧 테 그리고 제발 잊지 말아 줘 라며 高架下、 過ぎる 日々を 코 오 카시 타, 스기루 히 비 오고가 다리 아래, 흘러가는 나날들을 後悔してんだよって　そう 言い 逃したあの 日 코 오 카 이시 텐다 욧 테 소오이 이 노가시 타 아노 히 후회하고 있다고"
39,그렇게 전하지 못했던
40,그날 繫ぎ 合った 時もあった 츠 나기 앗 타토 키모 앗 타 서로 이어졌던 때도 있었어ほどけない 感情持ち 寄って　それが 僕のすべてだった 호도케 나이 칸 죠오
41,모치 욧 테 소 레가 보쿠 노 스베 테 닷 타 털어놓지 못한 감정을 안고 다가섰던
42,그게 내 전부였어それもたった 今　 失くしたんだ 소 레모 탓 타이 마 나쿠 시 탄다 그것도 지금 막 잃어 버렸지
43,形だって　 時が 経って 変わりゆくものとおもい 知って 카 타 치 닷 테 토키가 탓 테 카와 리 유쿠 모노 토 오 모이 싯 테 형태도 시간이 지나면 변해 간다는 걸 절감하고 僕はずっと 搔きむしって　 塞がれた 今日を 恨んだ 보쿠 와 즛 토 카 키 무 싯 테 후 사가 레 타쿄오오우란다나는 늘 머리를 쥐어뜯으며 막혀 버린 오늘을 원망했어
44,"そしてどうかなくさないでよって 소시 테도 오 카나 쿠사 나이 데 욧 테 그리고 제발 잊지 말아 줘 라며 高架下、 過ぎる 日々を 코 오 카시 타, 스기루 히 비 오고가 다리 아래, 흘러가는 나날들을 後悔してんだよって　そう 言い 逃したあの 日 코 오 카 이시 텐다 욧 테 소오이 이 노가시 타 아노 히 후회하고 있다고"
45,그렇게 전하지 못했던
46,그날 君を 待った 키 미 오맛 타 널 기다렸어
47,僕は 待った 보쿠 와 맛 타난 기다렸어
48,途切れない 明日も 過ぎて 行って 토기 레 나이 아시 타 모스 기 테 잇 테 시간도 끊임없이 흘러가고 僕は 今日も 搔きむしって 보쿠 와 쿄 오 모 카 키 무 싯 테 나는 오늘도 머리를 쥐어뜯으며 忘れない 傷をつけているんだよ 와스 레 나이 키즈 오 츠케 테 이룬다요 잊을 수 없는 상처를 내고 있어 君じゃないとさ 키 미 쟈 나이 토사네가 없으면 말이야
