,sentences
30,원래 반말을 잘 하지 않는 고 차비인데 서로 말을 놓은 것으로 보아 생각보다 친할지도 모른다.
31,연초 봄: 하렘 롤 대전에서 처음 만났다.
32,그 뒤 하필 킬 링 트럭을 방송할 때 고 차비의 방에 놀러와 조수석에 앉게 되었다.
33,거짓말같이 사고가 일어남 며칠 뒤 함께 배 틀 그라운드를 하기도 하였다.
34,일명 봄비 듀오. 연초 봄이 고 깃 집 딸이라는 소식을 듣고 더욱 사랑에 빠진 듯하다.
35,실 프: 함께 레 식 등의 합방을 하며 친해 졌다.
36,사실 첫 만남으론 우 왁굳 배 랜덤 스트 리머 대전에서 실프에게 고 차비가 죽었던 적이 있다.
37,실프의 강한 바람으로 오빠라는 호칭을 종종 사용한다.
38,친 한스 트리 머의 대부분이 차비님~ 이라고 부르는 고차비에게 차 비야 라고 부르는 스트 리머 중 하나이다.
39,김 뚜 띠와 마찬가지로 서로 직접적인 교류는 눈에 띄게 보이지는 않지만 같이 어울리는 무리가 같다 보니 계속 합방을 하나씩 진행하는 듯 보이며 현실 합방도 지 누 티비 사람들과 함께 계속 하는 것으로 보인다.
40,지 누: 공포 게임 내기를 오버워치로 하여 지고 5대 호구 게가 되었다.
41,17년부터 가끔 씩 노가리하는 것이 보이다가 19년 5월에 들어서 부쩍 합방이 많아 졌다.
42,[23] 현실에서 만나서 집이 매우 가깝다고
43,한다.
44,[24] 여러 대화를 하며 더 친해 진듯 하다. 벽제 갈비의 힘 가까워서 그런지 지 누가 종종 ~ 을 먹으러 오라고 제안하거나 우리집에 감자탕 먹으러 올래?
45,집에 컴퓨터 선을 갖다주거나 컴퓨터를 조립해 달라고차비에몽하거나 부담 없이 오가기도 한다 배달... 감 시? 포박 ㅗㅜㅑ. 특히 레 식. 거의 이틀에 한번 꼴로 합방을 진행했다.
46,2020년에는 2019년 5월 만큼은 아니지만 합방이 지속적으로 있다.
47,쫀 득: 우연히 함께 스타 크래프트를 하게 되어 컴퓨터와 2대 1 숨막히는 섬멸전을 펼쳤다.
48,그러나 마지막 쫀 득이에게 배신당하여 고차 비가 패했다.
49,이후에도 종종 방에 놀러와서 친분 시비 을 나누는 사이. 마크 녹화 영상을 찍으며 한창 흑역사를 생성할 때 고 차비가 우연히 호스팅을 보내기도 하였다.
50,고차 비가 외출했을 때 우연히 서울에 놀러 온 쫀 득이를 만난 적이 있다고
51,한다.
52,고차 비의 실물을 본 유일한 스트 리머 라 고 차비 실물 썰을 푼다며 종종 딜 교를 걸어왔다.
53,이후 쫀 득 이의 공연에 고 차비가 찾아가기도 하는 등 악녀와 함께 시청자들이 잘 모르는 친한 사이 중 하나였다.
54,고차 비의 오빠의 친구들과 쫀 득이 아는 사이라 부모님과도 면식이 있기에 고차 비의 통금을 늦춰 주는 방패로도 쓰이기도 한다.
55,코 렛트: 2017년 6월 초 종종 채팅 창에 등장하던 코렛트와 함께 배틀 그라운드를 플레이하였다.
56,이후에도 종종 함께 게임을 플레이하며 친분을 이어 나가다 마 영전을 계기로 스승( 고 차비) 과 제자( 코 렛트) 관계가 되었다.
57,서로의 강화와 키트를 말리기도 하고 부추기기도 하는 관계. 이후 보시 릴레이를 하며 서로에게 큰 고통을 주기도 하였다.
58,최근에도 다양한 게임 [25] 을 함께 플레이한다.
59,합방이라 기보다는 서로의 방에 자주 놀러 가서 함께 게임을 하며 논다.
60,서로의 방송 시간이 절묘하게 맞물린 게 친분의 큰 요인인 듯 하다. 보통 코렛트의 낮방송이 저녁 전에 끝나고 고차 비의 정규방송이 저녁 8시 전후로 시작하며 고차 비의 방송이 끝날 때쯤 코렛트의 새벽방송이 시작하기 때문. 이상하게 코렛트가 고 차비에게 내기를 제의하면 높은 확률로 코렛트가 지는 징크스가 있다.
61,"그리고 정말 몇 안되는 코렛트를 쉴드 쳐주는 사람 중 하나. 그 스그 제라는 말이 돌아 다닐 정도, 이후 위에도 언급했듯 2018년 7 월말 고차 비와 코렛트의 합방 풀 영상을 주로 올리게 될 C 튜브라는 공동 유 튜브를 만들었다."
62,하지만 사실상 냉동 그 자체. 고차 비가 친분 있는 스트리머가 다 코 렛트 덕분에 맺어졌다고 해도 과언이 아니다.
63,탬 탬버린: 코렛트의 방송에서 자주 보다가 비슷한 치킨 취향을 바탕으로 친분을 쌓고 있다.
64,2017년 9월 17일 탬 탬버린이 방 종을 하고 코렛트에게 호스팅을 했는데 마침 디스코드에 같이 있던 고차 비의 외모 얘기가 나와서 코렛트가 둘이 카톡으로 얼굴 교환을 부추기는 바람에 서로 얼굴까지 아는 사이까지 됐다.
65,뚜 또 밀감을 좋아하기 때문에 밀감 젤리라고 부르기도 한다.
66,"최근에는 서로 탬 탬, 차비라고 부르며 반말하는 모습을 보였다."
67,[26] 최근에는 현실 합방을 하면서 더욱 친해진 것 같아 보인다.
68,호구 호구 : 아웃 라스트 플레이 때 나왔던 괴성에 의해 탄생되었다.
69,시청자들이 가장 좋아하고 스트리머가 가장 싫어하는 멘트로 구독 멘트도 여기서 파생되었다.
70,2017년 11월 기준 5900원 도 네이션을 하면 시 그니 쳐 사운드로 호구가 나온다.
71,"호군 단 : 고차 비의 시청자들을 가리키는 용어로, 호구 마+ 군단을 말한다."
72,17년 8월 종종 구독 멘트로 칼날 여왕 성대 모사를 할 때 호 군단이라는 용어를 사용하며 확립되었다.
73,고구마 : 호 군단과 마찬가지로 고 차비의 시청자들을 가리키는 용어이다.
74,보통 스트 리머 방에서는 1~5 개월의 구독자를 말하나 호 군단과 마찬가지로 시청자 전체를 통칭하는 단어로도 사용된다.
75,"' 울 고구마들 잘 지내고 있어야 해요!!' 찹쌀이 : 새로운 구독 이모 티 콘을 만들게 되면서 처음 등장한 용어로, 스트리머가 굉장히 좋아하는 음식인 찹쌀떡에서 모티브를 얻어 스트리머가 그리고 찹쌀이라 이름 붙이면서 탄생했다."
76,"6개월 이상의 구독자부터 이 찹쌀 이를 구독뱃지로 달고 있으며, 찹쌀이 가 등장한 이후 스트리머가 그리는 그림이나 팬 아트, 방송 배경 화면에 고구마와 함께 나타난다."
77,또 한 스트리머가 시청자들을 부를 때도 사용한다.
78,' 고구마들 찹쌀이 들 저녁 잘 챙겨 먹구 있어요!
79,"' 어고 단 : 어둠의 고라니 단의 약어. 고차 비의 친오빠 닉네임을 따서 만들어 진 용어로 주로 오빠가 방송에 출연할 떄 오빠를 찬양하거나, 오빠가 없을 때 한 본 어 도네를 하는 등의 활동을 한다."
80,"이게 마음에 들었는지 종종 고차 비와 합방할 때 고라니님이 "" 어고 단 소리질러 ""를 외친다."
81,"타이완 타이쭝, 증 대세 씨, 아오지로 가라우"
82,: 페이퍼 플 리 즈 문화어 버전을 플레이하면서 나온 대사들 로 아직도 종종 클립으로 등장한다.
83,"우린 다 주글 거야~ : 함께 공포게임을 하던 친구의 명대사 정말 죽었... 아니 거 등 요~ : 스트 리머 특유의 말투로, 무언가를 부정할 때 "" 아니 거 등 요~ ""를 자주 사용하는데 여기저기에서 "" 말투가 신기하다, 귀엽다"" 는 말을 듣는다."
84,보통은 누군가 호구 마라고 놀릴 때 호구 마 아니 거 등 요 로 자주 쓰인다.
85,근데 호구는 맞... 본인은 자신의 말투가 이상하지 않고 이런 표현을 자주 사용한다고 주장해 왔으나 최근 특이 하다는 것을 인정하였다.
86,한동안 이 말투를 고치기 위해 노력하였으나 그럴수록 0개 국어에 가까워지 자 포기하였다.
87,사실 시청자들은 이 말투를 굉장히 좋아한다.
88,결국 이모 티 콘으로도 만들어 졌다.
89,오늘은 일 못 찐 탈출하겠습니다
90,: 불가능 혹은 그에 가까운 일을 이르는 말로 스트리머가 이 말을 사용할 경우 대부분의 시청자들은 비웃거나 비웃거나 그냥 웃는다.
91,"비슷한 의미의 말로는 내일부터 운동하겠습니다,"
92,오늘은 일찍 방송하고 일찍 자겠습니다
93,등이 있다.
94,찹또 놀 : 차비 또 놀란 다의 줄임말로 무슨 방송을 하든지 자주 놀라는 모습이 많아서 생겼다.
95,자신의 팔로 우 소리에도 놀... 공포게임을 하며 놀라는 장면을 클립하면 그걸 보면서 또 놀란다.
96,심지어 보다가 뿜었다.
97,시청자가 5만원 도 네이션을 할 경우 높은 확률로 찹또놀을 볼 수 있다.
98,5만원 도 네이션 사운드가 다른 도 네이션 사운드에 비해 크기 때문인데 스트리머가 불만을 표하면서 소리를 줄인 것으로 바꾸려고 하였으나 시청자들의 반발로 그만두었다.
99,"찹또놀을 포기할 수 없다 찹매 미 : 고차 비 특유의 기지개 소리 ' ㅡㅠ ㅡㅠ ㅡㅠ '를 누가 매미 우는 소리라고 한 이후로, 고차 비가 기지개를 하면 ㅡㅠ ㅡㅠ 혹은 어디서 매미가 우냐라는 내용의 채팅이 올라온다."
100,아 개 빡치 네 : 하스 스톤을 시작하면서 자기보다 좋은 게 나오거나 필드가 역전당했을 때 등 자신의 마음에 안 드는 상황이 되었을 때 자주 나오는 말이다.
101,2018년 기준 8700원을 도네
102,하면 시 그니 처 사운드로 들을 수 있다.025810
103,: 그 게임을 플레이 하던 날 최고의 명장면이 나온 방송 시간으로 시청자들이 스트리머를 놀릴 때 사용한다.
104,"트수가 스트리머를 놀리는 것은 굉장히 자연스러운 현상이나 과도한 반복, 물타기는 방송의 재미와 스트리머의 멘 탈, 시청자와의 소통 모두에 악영향을 끼치니 주의하자. 아 롸 써~ 아 롸 써~: 어감 그대로 알았어."
105,알았어.를
106,고 차비식으로 바꾼 것. 나쁜 사람아 : 스트리머가 화가 났을 때 사용하는 나쁜 말로 보통 트수들이 놀릴 때 사용한다.
107,"이와 비슷한 말로 ' 이 앙 마 들아' 가 있고, 발전형으로 ' 나쁜 놈 아' 가 있다."
108,여기서 파생 및 발전된 말로써 ' 너~ 는 진짜 나빴다' 가 있다.
109,트수들의 놀림 외에도 다른 스트 리머들이나 인 게임 내에서 인성질을 당했을 때 등에 사용된다.
110,"야 ㅇ ㅇ : 코렛트의 종종 사용하는 "" 야 스승 ""에서 비롯된 말로, "" 야 제자"", "" 야 사제"" 등 자신을 괴롭히거나 놀리는 모두에게 사용한다."
111,아 옳옳 : 스트리머가 자주 멀 록 어를 사용하기 때문에 0개 국어 시청자들이 스트리머를 놀리기 위해 종종 사용하였다.
112,그러다 하스 스톤과 스토리 관련 게임의 방송을 자주 하게 되면서 스포나 훈수를 멀 록 어로 하는 게 특유의 문화로 자리잡았다.
113,"ex) 아 옳옳옳!!, 범인은 아옳 임, 아옳옳이 아 옳로 아옳옳해서 죽인 거 임. 시 벌 탱, 슈 발 : 처음에는 시청자들이 욕을 해 달라고 했을 때 욕을 한 게 시벌탱과 슈 발이다."
114,하지만 욕이 기분 나쁜 욕이 아니라 정말 귀엽게 말을 해서 시청자들도 거부감 없이 듣거나 오히려 더 좋아하고 귀여워 한다.
115,2017년 11월 기준 1800원 도 네이션을 하면 시 그니 쳐 사운드로 슈발이란 말이 나온다.
116,뀨 : 언젠가 부터 종종 애교 아닌 애교로 뀨를 사용하며 시청자들의 요구로 시 그니 처에도 등록하였다.
117,가끔 실수로 현실에서 친구들에게 사용하여 욕을 먹기도 한다고 한다.
118,뀨를 할 때는 검지와 중지로 V 표시를 하며 눈가에 가져 다 댄다고 한다.
119,방송 초기 스크림 가면을 쓰고 찍은 움짤에 나오는 자세가 아닐까 싶다 차비 씨 : 스트리머의 항마력이 몹시 부족해 차비 씨라는 단어에도 매우 오글거려 하여 시청자들이 놀리기 위해 엄청 불렀다.
120,"워낙 많이 불러 얼마 안가 적응하였지만, 유 튜브에서 보고 온 시청자들이 종종 첫 도네로 차비 씨를 시전하고 별 반응이 없자 트무룩해 한다."
121,채널 ABC : 스트리머가 '~ 씨 '를 사람 이름 뒤에 붙이는 것을 매우 오글거린다고 생각하며 극혐 하는 반응을 보이자 트수들이 반항심리로 ' 차비 씨 '라고 부른 것에서 기인했다.
122,[29] 진동 벨 : 스트 리머 특유의 장난 중 ' 눼에 '라고 말하는 것이 있는데 이걸 연속해서 말하다 보면 진동 벨 같다고
123,해서 채팅 창에 간간이 진동 울린다는 채팅이 올라오곤 한다.
124,"타란~ : 고차 비 특유의 입버릇으로 뭔 가가 등장 할 때, 뽑기를 할 때 등등 엄청 자주 사용한다."
125,타란 이모 티 콘을 직접 만들기도 하였다.
126,찹ㅇ ㅇ : 쌉가능과 같은 ' 쌉' 이 접두어로 사용되는 표현에 쌉 대신 찹을 집어넣어 사용한다.
127,찹가 능 외에도 여러 가지 바리에이션이 존재한다.
128,트위치에서 방송을 하기 이전부터 아프리카에서 방송을 잠깐하긴 했으나 부모님의 반대로 금방 그만두었다.
129,이후에도 생존방송을 종종 하였다고
130,한다.2016
131,"년 11월 29일에 트위치에서 방송을 시작하였으나 월 1회, 적으면 2 달에 1번 정도 진행하였고 방송시간조차 2시간 이하인 경우가 많았다.2017"
132,년 4월 28일부터 본격적으로 방송을 시작하였다.
133,본인 스스로도 그 날을 방송 시작 일로 생각하고 있는 듯 하다.   자 세한 내용은 고차 비/ 방송기록 문서를 의 번째 문단을의 부분을 참고하십시오.
134,닉네임을 지을 당시 별 생각이 없어서 그때 먹고 있던 고구마 찹쌀떡을 그대로 닉네임으로 하고자 했으나 이미 사용자가 있는 닉네임이라 아래 변형과정을 거쳐 고차 비가 되었다.
135,"고구마 찹쌀떡 → 고( 구마) + 찹( 쌀 떡) + - 이( 명사 파생 접미사) → 고찹이 → 고차 비 이름을 지은 이후엔 나름 애착이 생긴 건지 아니면 그냥 귀찮은 건지 고 차비 또는 고구마나 그 변형을 쓰는 편. 예외적으로 롤 닉네임은 사과 빙수인데, 롤을 시작할 무렵 사과랑 빙수 둘 다 좋아해서 둘이 합친 사과 빙수가 나왔으면 좋겠단 생각이 문뜩 들어 그렇게 만들었다고"
136,한다.
137,결국 먹는 거 사람들이 보기에 닉네임이 특이한 것인지 닉네임의 유래를 물어보는 경우가 굉장히 많다.
138,"고라니가 차에 치여 비틀비틀 고기는 차돌 박이로 비빔 냉면과 함께 [4] 고대의 차가운 비파형 동검 [5] 호구 마트 위치에서 방송을 시작하기 이전부터 사용하던 아이디가 고구마와 관련되어 있었고, 이 때문에 고 차비가 게임 중 헤매거나 진행이 되지 않아 답답할 때 호박 고구마, 줄여서 호구 마라고 부르게 되었다."
139,이후 트위치에서 방송을 하며 이와 관련된 썰을 풀게 되었고 이를 들은 시청자들도 사용하게 되었다.
140,[6] 이후 호구 마 빌 런이 등장하여 지속적으로 호구 마라는 단어를 사용하였다.
141,이 호칭은 스트리머가 좋아하지 않으니 너무 자주 사용하지는 말자. 절대로 안 부른다고는 안 한다 현실에서 친구들과 가족들도 사용한다고 한다.
142,"[7] 사실상 가장 오래, 가장 자주, 가장 많이 사용되어 지는 별명이며 스트리머가 부정하며 "" 호구 마 아니 거 등요!"
143,""" 라고 답하는 말투가 재밌어 "" 아니, 거 등요"" 가 이모 티 콘으로 만들어 지기도 하였다."
144,""" 호구 마"" 티 콘도 물론 있다 흑 우마라고 부르기도 한다."
145,거짓말 탐지기로 밝혀진 바로는 좋아하지는 않지만 팬들이 처음으로 붙여 준 별명이기에 싫어하지도 않는 한마디로 애증의 별명. 콩 차비 배틀 그 라운드에서 2등을 많이 해서 붙은 별명. 일등을 못한 것에 비해 2등을 굉장히 자주 해서 붙었다.
146,이 별명의 유지를 위해 고차 비가 1등을 하지 못하길 기도하는 시청자들이 많다.
147,사실 2 등하는 건 컨셉인데 사람들이 몰라준다.
148,배 그 자체를 잘 안하게 되면서 잘 안 쓴다.
149,고( 기) 차비 먹는 것을 좋아하지만 그 중에서 특히 고기를 굉장히 좋아하기 때문에 붙은 별명으로 아무 말 대찬치를 하게 되면 어떤 화제에서도 기승 전 고기로 끝나는 경우가 많다.
150,2019년에 들어 본인 아이디가 고기는 차돌 박이에 비빔 냉면이라는 드립을 치며 고기 차비의 면모를 잘 보여주기도. 구차 비 보통 게임에서 어이 없게 죽었을 때나 흑역사 클립이 왔을 때 이를 해명하기 위해 등장한다.
151,하스 스톤을 시작하며 자주 등장하기 시작했다.
152,제 발 한 턴만 살려 주세요 유 딩찹 특유의 말투와 댕청미의 콜라보로 인해 만들어 진 별명. 확정된 것은 새벽 방송에서 한참 신나게 게임을 하다가 급 피곤해 하는 모습이 마치 유치원 생이 신나게 놀다가 놀이가 끝나니 피곤해 하는 모습 같이 보여서 지어 진 별명이다.
153,찹또 삐 시청자들이 과하게 놀리거나 타 스트 리머들과 다투거나 주로 코 렛트 와의 유 딩 싸움 자신이 게임을 하다가 기분이나 의욕이 다운되면 종종 삐진다.
154,하지만 이 때의 모습이 정말 귀여워서 많은 시청자들이 좋아하고 보고 싶어 한다.
155,삐져 달라고 요청을 하기도... 반대로 게임이 잘 되거나 맛있는 것을 먹으면 쉽게 풀리기도 한다.
156,보통 맛있는 것을 먹으면 99% 확률로 풀린다.
157,찹냥이 평소에도 본인을 고양이에 비유하기도 하며 매일 고기를 챙겨줄 집사를 구한다는 말을 종종 하여 생긴 별명이다.
158,이후 시청자의 도네 폭행으로 말끝에 ' 냥' 을 붙이는 미션을 하게 되며 더욱 자주 사용하게 되었다.
159,찹냥이를 형상화한 팬 아트도 있다.
160,스승님 트위치 스트 리머 코렛트에게 마비 노기 영웅전을 가르쳐 주면서 코렛트가 스승님이라고 부른다.
161,반대로 고차 비는 코렛트를 제자님이라고 부른다.
162,2019년에는 각각 수 숭 님/ 줴 자님이라고 자주 불렀다.
163,호군 단 중에서는 죄자 님이라고 부르는 호 군단도 있다 폰 차비 가끔 씩 타 스트 리머 방송에서 핸드폰으로 디스코 드나 전화를 하는데 그때의 목소리가 대부분 섹시하고 평소보다 더 이쁘게 들려서 평소는 너무 커 엽 다른 사람처럼 들린다 0.8 차비 싱 가 포 르 여행을 마치고 돌아와 딥 슬립을 하고 막 깨어난 상태로 방송을 켰을 때 나타난 차비. 말하는 속도가 평소의 0.8 배라
164,0.8 차비 라 부르며 굉장히 나긋나긋하고 귀여운 목소리를 들려준다.
165,"잠이 덜 깼거나 졸릴 때 나타난다 이쁜 이고 차비가 썰을 풀 던 중 자신의 아버지가 예전부터 이쁜 이, 띨 띨 이라는 애칭을 자주 사용한다고 말하였고 이를 시청자들이 따라하였다."
166,이후 2018년 8월 3일 방송 중 방에 들어오신 아버님이 방송에서 말하시면서 다시 유행하였다.
167,"고라니가 차에 치여 비틀비틀 다소 예외적인 별명인데 방송하기 전부터 유 튜브로 즐겨 보던웁의 방송에 호스팅이 들어왔을 때 웁이 닉네임의 유래를 묻다가 ""' 고' 라니가 ' 차 '에 치여' 비' 틀 비틀"" 이라며 잠결에 읖조린 것으로 인해 불리게 되었다 이로 인해 웁 시청자들은 틈만 나면 고라니라고 부르고 있다."
168,[8] 찹매 미방송 도중 기지개를 켤 때 으 유 으 유~ 하면 서 내는 소리가 매미를 연상케 해서 붙어 졌다.
169,공대 여신 공대 전공자 답지 않은 모습을 보여주지만 호 군단들에게 공대 여신으로 통하고 있다.
170,차비 씨 18년 8월 6일 탄생. 고차 비 본인이 너무 오글거려 하는 반응에 최근 타락해 버린 일부 호 군단들이 도네로 ' 차비 씨 차비 씨' 암 속성 딜을 넣기 시작했다.
171,합방 때 다른 스트 리머들도 신선한 반응에 사용하기도 했다.
172,하지만 트수들의 뇌 절이 워낙 심해 곧 적응해 버렸다.
173,아직도 차비 씨라고 부르면 싫어해 줄 거라고 기대한 유 튜브 유입들이 차비 씨 도네에도 별 반응이 없는 스트리머를 보고 실망하기도 한다.
174,"상술한 차비 씨에서 파생된 단어로, ch.abc 가 있다."
175,차비 씨 하면 디진다 (chABC 하면 D 진다) 나 고차 비씨 (Go Ch. ABC) 도 있다고
176,한다.
177,참조 영상 코 차비 스트 리머 코렛트와 자주 놀며 점점 인성이나 말투가 코렛트를 닮아 간다고 코 차비라고 부르기도 한다.
178,보통 고차 비가 게임을 하며 인 성질을 하게 되면 코 묻었다며 시청자들이 놀릴 때 주로 쓴다.
179,운 차비 운이 좋은 모습을 자주 보였고 이에 따라 자연스럽게 사용되어 져 온 별명이다.
180,그러다 2019년에 들어 아이 작을 시작하며 아이 작에서 굉장한 사기를 치는 모습들을 보고 더욱 자주 사용되었다.
181,처음과 달리 너무 과열되어 스트 리머 본인은 부담을 느끼기도 한다고. 하지만 가끔 아이 작 운으로 시청자들을 기만하거나 놀리기도 한다.
182,구피 셋은 당연히 나오는 거 아닌가요?
183,"별생각 없이 진행한 롤 상자 깡에서 10개를 샀는데 멍 주머니 1, 보석 4, 초월 스킨 3개가 나왔다."
184,순수 악 고차 비감 블러의 영향을 받으면서 본인도 모르게 강력한 딜 을 넣는 모습을 자주 보여서 생긴 별명이다.
185,"본인은 강력한 딜 을 넣고도 전혀 느끼지 못해서 상대방의 반응을 본 뒤에서야 딜을 넣었다는 사실을 깨닫고 "" 나 한국어 다시 배워야 하나 봐~"" 등의 귀여운 반응을 보이기도 한다."
186,"다만, 순수 악이라는 별명이 욕이라고 느끼는 듯 하니 많이 쓰지 않는 게 좋다."
187,빛 차비 따듯한 말들이나 명언들을 많이 남겨서 생긴 별명. 순수한 마음으로 시청자나 다른 스트 리머들을 칭찬해 주고 위로 해 주는 모습을 보고 붙인 별명이다.
188,"항상 딜을 주고 받으면서 웃기 던 문화가 정착된 트위치기에, 스트 리머들은 칭찬에 익숙하지 않아 이런 칭찬이 기분좋은 딜 이 되는 경우도 있다."
189,( 칭찬으로 혼 내줬다.)
190,순수 악과는 반대되는 별명. 사용하지 않는 별명으로는 고답이 가 있으며 아프리카 시절 별명으로 고찹 + 답답이다.
191,"사실 대부분의 단어에 찹, 차비를 붙이면 별명이 되므로 상황에 따라 만들어 사용하면 된다."
192,"ex) 인 싸찹, 아 싸찹, 댕청찹, 7 차비 등등. 그래도 역시 가장 많이 부르는 별명은 호구마다. 자 캐는 살구 빛 머리에 오른쪽 눈 밑에 다이 아몬드 모양 문신 [9] 이 있는 것이 포인트이며 다양한 연령층의 자캐가 존재하는데 최근에는 주로 20대 초반의 풋풋한 느낌이 드는 자캐를 많이 사용한다."
193,[10] 자캐의 유래는 별 생각 없이 메이플스토리의 자캐를 그렸던 그림을 방송 대기 화면으로 사용했다가 그 이미지가 굳어진 것이라고. 본인의 자캐를 직접 그린 것에서 알 수 있듯이 굉장한 금 손으로 자 캐나 유 튜브 썸 네 일 등을 그리는 모습을 방송에서 보여주기도 한다.
194,모 게임 사이트에서 캐릭터 그림을 그려 주는 모습이 목격된 적도 있다.
195,짤 니 방 배달 본인이 그린 것 외에도 트게더에 팬 아트들이 올라오기 시작하였다.
196,특히 생일을 전후로 올라온 팬 아트에 금 손들이 출몰하여 시청자와 스트 리머 모두를 만족시켰다.
197,"자캐 및 팬 아트 링크 1, 자캐 및 팬 아트 링크 2, 자캐 및 팬 아트 링크 3, 10월 10일. 시청자들이 헷갈려 하는 경우가 많아 자캐 RGB 값을 확실히 정하였다."
198,자캐 RGB 머리 색을 잡기 어려워하는 사람들이 많아 머리 색을 바꿀지 고민하고 있다.
199,또 한 다이아 문양을 제외하고는 명확한 특징이 없어 다른 포인트를 추가할 것인 지에 대해서도 고민하고 있다.
200,"다른 캐릭터화 시켰을 때 색감이 이쁘지 않거나 고차비라는 것을 한눈에 알아 볼 만한 특징이 부족 하다고 느껴서 그런 듯. 방송 시간은 일단 랜덤인데, 주로 저녁 8시에 시작하여 초기에는 12시 전후로 방종했으나 점점 방송 시간이 길어 져 아침해를 보는 경우가 많다."
201,과거에는 카카오 톡 플러스 친구를 통해 방송 알림을 보내는 경우가 많았으나 저녁이 되면 보내지 지 않아 포기하였다.
202,본 방송 외에 낮방송이나 새벽 방송을 짧게 진행하기도 한다.
203,갑작스럽게 방송을 켤 때는 아무런 알림 없이 켜는 일이 많기 때문에 트위치 알림에 의존해야 된다.
204,휴방이라고 공지를 띄워도 높은 확률로 새벽에 방송을 키거나 다른 스트 리머 방에서 같이 게임을 하는 모습을 볼 수 있다.
205,자기 자신의 입으로 방송 모토는 차가 움+ 도도함 이라고 한다 세련미와 도시적인 매력도 포함한다고 했다.
