,sentences
29,"맥 트럭의 생산 차량들은 후드 중앙에 불도 그 엠 블 럼을 달고 나오는데, 이 엠 블 럼의 유래는 1932년 맥 트럭의 수석 엔지니어인 Alfred Masury가 병원에서 수술을 받고 회복하는 동안 비누를 깎아 불도 그 디자인을 만들었고, 그것이 최초의 맥 트럭 불도그 엠 블 럼이 되었다는 이야기가 전해 진다."
30,[5] 만화 캐릭터로도 많이 나온다.
31,"톰과 제리의 스파이크( 톰과 제리), 어드벤처 타임의 제 이크( 어드벤처 타임), 리 오( 애니메이션) 의 루이즈, 포켓 몬스터의 블루- 그랑 블루, UP( 애니메이션 )에서 먼츠의 개들 중 감마, 마이펫의 이중생활의 메인 악당 스노우 볼의 심복인 리퍼, 도 라에 몽 극장 판 신 노비타의 대마 경 ~ 페 코와 5 인의 탐험대 ~에서 메인 악당 다 부랑 다도 불도 그 수인 이다."
32,마블 코믹스의 인 휴먼 즈 종족이 기르는 개 록 조 우도 불도 그 종이다.
33,크기는 성인 남성 3 배 정도며 능력은 무려 공간이동 능력. 펫 어벤져스에서도 활동 중이다.
34,또 한 대 미지 컨트롤의 공식 엠 블 럼 이기도 하다.
35,셜 록 홈즈의 존 왓 슨 박사가 기르는 애완동물이 기도 하다. 실사영화에서도 이 점을 반영하였다.
36,영화에도 꽤 많이 출연하는 견 종중에 하나이다.
37,  아 담 샌들 러 영화 리틀 니 키에 나오는 말하는 불도 그 비피는  맨인 블랙에서 나오는  퍼 그 요원 프랭크와는 또 다른 매력의 연기를 보여주신다.
38,그쪽은 외계인이지만 이쪽은 악마다.
39,패터슨에서도 마 빈 이라는 강렬한 존재 감을 보여주는 불도그가 등장한다.
40,주인님이 무려 이분이시다.
41,울트라 스트리트 파이터 4에서 와 일드 팩 DLC 코스튬을 적용하면 캐릭터들이 동물 코스튬을 하고 나오는데 그중 더들리가 불도 그가 된다.
42,개개 열매 모델 불도 그 YG 엔터테인먼트의 아이 돌 iKON의 노래 리듬 타 뮤직비디오에서 BOBBY가 랩을 할 때도 등장. 뒤쪽 배경에도 엄청나게 거대한 흔들 머리 인형 불도그를 볼 수 있다.
43,"영국 출신 프로 레슬러 데이 비 보이 스미스가 자신의 링네임으로 ' 브리티시 불독' 을 사용했고, 등장시 암컷 불도그 ' 마 틸 다 '를 한동안 대동했었다."
44,예전에는 지금보다 날씬하고 개다운 정상적인 외모를 가졌다.
45,과거 봉건 제인 영국에서 소는 중요한 재산이었고 고기까지 주니 서민들에게 매우 중요한 동물이었다.
46,허나 발정기가 되면 수소는 극도로 사나워 졌고 화가 난 수소를 어떻게 처리할까 고민하던 사람들이 고안 해낸 일종의 놀이가 소와 개의 싸움인 불 베이 팅이었다.
47,쇠사슬에 묶인 숫소에게 제일 끝까지 매달려 있는 개의 주인에게 막대한 상금을 주는 이 경기는 영국에서 엄청난 인기를 끌었다.
48,당시 귀족들의 사회 지도층들은 말을 타며 테리 어 을 이끌고 비글 는 말 위에서 품에 안고 다녔다.
49,"이는 비글이 사냥감을 추적하면 본 사냥에는 테리어를 풀어 사냥하기 위함이었다, 서민들은 고위층 같은 사냥은 감히 꿈도 못 꾸었기에 가장 흔히 볼 수 있는 소와 개를 이용한 이런 경기에 열광했고, 불 베이팅은 영국 전역에 걸쳐 베이팅을 하여 죽은 숫소의 고기가 더 맛있다는 헛소문이 돌거나 심지어 몇몇 도시들에서는 불 베이팅을 하지 않고 소를 도살할 경우 벌금을 낼 정도로 유행하게 된다."
50,"불도그가 정식으로 ' 불도 그' 로 불리기 이전, 사납고 억센 마스 티 프 류의 잡견을 통틀어 밴 도지 [3] 혹은 부쳐 스도 기라 부르며 푸주 간 파수 견이나 경비견 등으로 사용했는데, 불 베이 팅 경기에 참여하고자 하는 사람들이 너나 할 것 없이 자신들이 키우던 밴도 지와 부쳐스도기들을 경기에 투입시켰고 불베이팅을 굉장히 좋아하던 어느 백작에 의해 불베이팅에 가장 알맞게 개량되어 불 베이 팅 전용 견 종으로 태어난 견 종이 바로 불도 그였다."
51,숫소 전문 싸움꾼으로 개량된 불도 그는 다른 밴 도지나 부쳐스도기보다 다치는 횟수와 죽는 횟수가 적었다.
52,이렇게 승승장구하던 불도그의 전성기는 1778 년 황소 애호가였던 데 본 셔 공에 의해 불 베이팅이 공식적으로 폐지되고 개와 소의 싸움이 아닌 개와 개의 싸움인 투견 이 유행하기 시작하면서 [4] 막을 내리게 된다.
53,"불도그와 테리어를 교배시킨 불 테리 어가 ' 백의 기사' 로 불리며 최강의 투견으로 군림한 반면, 소는 잘 잡지만 개는 잘 못 잡던 불도 그는 멸종의 위기에까지 처했으나 이후 성격이 순해 지고 몸집도 작아지며 지금처럼 개성이 강한 가정 견으로 정착하게 된다.1875"
54,년 영국에서 불도 그 클럽이 발족되었다.
55,이 모임은 런던 옥스포드가 블루 포스트 퍼브에서 열렸다.
56,이 자리에서 클럽 멤버들은 불도그 견 종의 스탠다드를 정하기로 했다.
57,그 클럽의 대표 불도 그 두 마리를 두고 어느 쪽을 불도 그의 스탠다드로 정할지 결정하는 자리였다.
58,그 자리에 나온 두 마리의 불도 그는 킹 올리 (King Orry) 와 더 크리프 (Dockleaf) 였다.
59,킹 올리는 움직임이 매우 좋았지만 다소 가벼운 골격구조를 가지고 있었으며 초창기 불도그와 닮아 있었다.
60,반면 더 크리프는 무거운 바디에 약간 작은 몸을 가지고 있었고 현대 불도그와 비슷하게 생긴 불도 그였다.
61,이 경쟁에서 더 크리프가 이겼다.
62,클럽 회원들은 킹 올 리가 신체적으로는 더 좋다고
63,"믿었지만, 더 크리프의 외모를 더 선호했다."
64,수십년 동안 브리더들은 두 타입의 장점을 모두 취하기 위해 초창기 불도그의 장점을 새로운 불도그에서 구현하기 위해 노력을 기울여 왔다.
65,"너무나도 유명한 불도 그이었기에 불도그에서 나뉜 견 종만 하더라도 불 테리어, 불 마스 티 프, 보스턴 테리어, 프렌치 불도그, 복서 등등 엄청난 인기에 걸맞게 가정 견 화가 되면서 다른 여타 견 종들의 새로운 탄생에 관여한 견 종계의 할애비뻘 되는 견 종이 바로 불도 그다."
66,현재의 불도그를 만들어 내기 위해 인간들은 한 세기에 걸쳐 근친 교배를 통한 개량 작업을 해 왔다.
67,"그러나 몸 길이가 지나치게 짧아지도록 개량한 결과, 심장 등 장기에 선천적으로 무리가 생기는 경우가 많아 졌다."
68,견 종 개량의 부작용은 다음과 같다.
69,머리가 지나치게 커 출산 시 모 견의 90% 정도는 제왕절개를 한다.
70,짝짓기에 불편한 체형으로 변형되었다.
71,자연 교배가 어려운 종이기 때문에 거의 인공 교배를 한다.
72,"그래서 인지 몰라도 다른 품종의 개들에 비해 모성애가 뒤떨어지는 편이며, 제 새끼를 분간하지 못하고 다른 개에게 젖을 물리는 경우도 부지기수. 코가 짜부라져서 숨을 제대로 쉬지 못한다."
73,부정 교합도 많다.
74,모든 불도 그는 고관절 이 형성 증이라는 병을 가지고 태어난다.
75,"거듭 강조하지만 이 생물체는 인간의 지나친 욕심으로 인해 탄생한 것이며, 자연 상태에서는 도태되거나 멸종될 수밖에 없는 품종이다."
76,동물들도 엄연히 살아 있는 생물인지라 몸을 너무 변형시키면 살기 힘들다.
77,사실 이 종들의 건강을 생각하면 원래 잉글리시 마스티프와 몇 대에 한번씩 주기적으로 피를 섞어 줘야 한다.
78,불도그의 생존을 위해서 반드시 이종 교배를 주장하는 전문가들도 상당히 많다.
79,"최근 네덜란드에서는 불독, 퍼 그와 같은 단두 종의 브리딩을 법적으로 금 지하였다."
80,그동안 법적 제재가 없이 자율에 맡긴 상태에서 그 실효성이 상실된 상황이었던 점을 생각하면 이를 강제하겠다는 네덜란드 정부의 의지를 엿볼 수 있다.
81,동물복지가 단순히 동물보호단체를 중심으로 동물의 생활환경을 개선하거나 학대를 금지하는 등의 움직임에 제한되었던 점을 감안하면 네덜란드 정부의 이 같은 정책은 인위적인 교배를 지양하고 개들이 건강한 신체를 가지고 태어나 고 통 없는 삶을 살 수 있도록 유도하는 보다 근본 적인 해법을 제시한 데에 그 의미가 있다.
82,#
